Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,Pass7
,,,,,,,,,,,,,,,,,,2_20_1_200_16.csv,0.1458916813969556,-0.032847395037796046,4730340.478,-4500655.15,1.0510337540524517,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_200_18.csv,0.1458916813969556,-0.032847395037796046,4730340.478,-4500655.15,1.0510337540524517,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_200_20.csv,0.1458916813969556,-0.032847395037796046,4730340.478,-4500655.15,1.0510337540524517,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_200_8.csv,0.1458916813969556,-0.032847395037796046,4730340.478,-4500655.15,1.0510337540524517,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_125_10.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_125_12.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_125_14.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_125_16.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_125_18.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_125_20.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_125_4.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_125_6.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_125_8.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_125_10.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_125_12.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_125_14.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_125_16.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_125_18.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_125_20.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_125_4.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_125_6.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_125_8.csv,0.12329043282759741,-0.08507459835010271,4322554.748,-4335196.3889999995,0.9970839519445817,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_225_10.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_225_12.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_225_14.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_225_16.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_225_18.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_225_20.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_225_4.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_225_6.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_225_8.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_225_10.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_225_12.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_225_14.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_225_16.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_225_18.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_225_20.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_225_4.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_225_6.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_225_8.csv,0.12329042566602463,-0.08054874034883308,2618897.786,-2612092.005,1.0026054905366935,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_50_10.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_50_12.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_50_14.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_50_16.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_50_18.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_50_20.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_50_4.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_50_6.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_50_8.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_75_10.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_75_12.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_75_14.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_75_16.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_75_18.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_75_20.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_75_4.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_75_6.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,1_80_1.5_75_8.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_50_10.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_50_12.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_50_14.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_50_16.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_50_18.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_50_20.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,3_80_1.5_50_4.csv,0.12329041468977724,-0.08507459511432938,4015210.3389999997,-4026953.152,0.9970839459619321,No,,,,,,,,,
