Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,Pass7
,,,,,,,,,,,,,,,,,,,,,,1_60_1_75_6.csv,1.1217136902859932,-0.24709751854806708,42,40,0.026707468816333173,-0.006177437963701677,-0.2313000159687096,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_75_8.csv,1.1217136902859932,-0.24709751854806708,42,40,0.026707468816333173,-0.006177437963701677,-0.2313000159687096,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_75_10.csv,1.1217136902859932,-0.24709751854806708,42,40,0.026707468816333173,-0.006177437963701677,-0.2313000159687096,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_75_12.csv,1.1217136902859932,-0.24709751854806708,42,40,0.026707468816333173,-0.006177437963701677,-0.2313000159687096,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_75_14.csv,1.1217136902859932,-0.24709751854806708,42,40,0.026707468816333173,-0.006177437963701677,-0.2313000159687096,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_75_16.csv,1.1217136902859932,-0.24709751854806708,42,40,0.026707468816333173,-0.006177437963701677,-0.2313000159687096,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_75_18.csv,1.1217136902859932,-0.24709751854806708,42,40,0.026707468816333173,-0.006177437963701677,-0.2313000159687096,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_75_20.csv,1.1217136902859932,-0.24709751854806708,42,40,0.026707468816333173,-0.006177437963701677,-0.2313000159687096,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_75_6.csv,1.1217136902859932,-0.24709751854806708,42,40,0.026707468816333173,-0.006177437963701677,-0.2313000159687096,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_75_8.csv,1.1217136902859932,-0.24709751854806708,42,40,0.026707468816333173,-0.006177437963701677,-0.2313000159687096,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_50_4.csv,1.121713543263189,-0.24709749830350927,42,40,0.026707465315790217,-0.006177437457587732,-0.23130002733488356,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_50_4.csv,1.121713543263189,-0.24709749830350927,42,40,0.026707465315790217,-0.006177437457587732,-0.23130002733488356,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_75_4.csv,1.1217135985499687,-0.24709746541544064,42,40,0.026707466632142112,-0.006177436635386016,-0.23129998514915473,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_75_4.csv,1.1217135985499687,-0.24709746541544064,42,40,0.026707466632142112,-0.006177436635386016,-0.23129998514915473,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_100_10.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_100_12.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_100_14.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_100_16.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_100_18.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_100_20.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_100_6.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_100_8.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_100_10.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_100_12.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_100_14.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_100_16.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_100_18.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_100_20.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_100_6.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_100_8.csv,1.1217134330308745,-0.2288699815391883,42,39,0.026707462691211298,-0.005868461065107393,-0.21973113406383393,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_60_1_100_4.csv,1.1217129610266743,-0.22886990166415075,42,39,0.026707451453016055,-0.005868459017029507,-0.2197311498385888,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_60_1_100_4.csv,1.1217129610266743,-0.22886990166415075,42,39,0.026707451453016055,-0.005868459017029507,-0.2197311498385888,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_50_12.csv,1.1146695512014673,-0.15791154662157086,11,10,0.10133359556376975,-0.015791154662157088,-0.1558333598477677,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_50_14.csv,1.1146695512014673,-0.15791154662157086,11,10,0.10133359556376975,-0.015791154662157088,-0.1558333598477677,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_50_10.csv,1.1146695736307,-0.11624745486014114,11,10,0.10133359760279091,-0.011624745486014113,-0.11471758391112274,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_50_8.csv,1.1146695990354076,-0.11624745247837148,11,10,0.10133359991230978,-0.011624745247837149,-0.11471757894614185,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_50_16.csv,1.114669636988377,-0.15791150212821173,11,10,0.10133360336257974,-0.015791150212821174,-0.15583330394675868,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_50_18.csv,1.114669636988377,-0.15791150212821173,11,10,0.10133360336257974,-0.015791150212821174,-0.15583330394675868,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_50_20.csv,1.114669636988377,-0.15791150212821173,11,10,0.10133360336257974,-0.015791150212821174,-0.15583330394675868,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_225_10.csv,1.1146693879654375,-0.19351723354947986,11,7,0.10133358072413068,-0.027645319078497124,-0.2728149827623126,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_225_8.csv,1.114669359481524,-0.19351723836610163,11,7,0.10133357813468401,-0.027645319766585946,-0.2728149965240754,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_225_12.csv,1.114669295703596,-0.23153846224602867,11,7,0.10133357233669055,-0.0330769231780041,-0.32641623516540835,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_225_14.csv,1.114669295703596,-0.23153846224602867,11,7,0.10133357233669055,-0.0330769231780041,-0.32641623516540835,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_225_16.csv,1.114669295703596,-0.23153846224602867,11,7,0.10133357233669055,-0.0330769231780041,-0.32641623516540835,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_225_18.csv,1.114669295703596,-0.23153846224602867,11,7,0.10133357233669055,-0.0330769231780041,-0.32641623516540835,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2_40_2_225_20.csv,1.114669295703596,-0.23153846224602867,11,7,0.10133357233669055,-0.0330769231780041,-0.32641623516540835,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_200_10.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_200_12.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_200_14.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_200_16.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_200_18.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_200_20.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_200_4.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_200_6.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_200_8.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_200_10.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_200_12.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_200_14.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_200_16.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_200_18.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_200_20.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_200_4.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_200_6.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_200_8.csv,1.114412963680876,-0.08700789248305538,25,18,0.04457651854723504,-0.0048337718046141875,-0.10843762505795809,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_125_10.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_125_12.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_125_14.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_125_16.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_125_18.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_125_20.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_125_4.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_125_6.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_125_8.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_125_10.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_125_12.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_125_14.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_125_16.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_125_18.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_125_20.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_125_4.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_125_6.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_125_8.csv,1.1144130426386318,0.3130928809223943,26,20,0.04286204010148584,0.015654644046119714,0.36523329288698597,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_100_10.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_100_12.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_100_14.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_100_16.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_100_18.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_100_20.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_100_4.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_100_6.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_100_8.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_100_10.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_100_12.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_100_14.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_100_16.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_100_18.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_100_20.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_100_4.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_100_6.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_100_8.csv,1.1144125310686397,0.21828771225438393,26,22,0.042862020425716914,0.009922168738835634,0.23149092460612056,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_175_10.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_175_12.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_175_14.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_175_16.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_175_18.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_175_20.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_175_4.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_175_6.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_175_8.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_175_10.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_175_12.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_175_14.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_175_16.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_175_18.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_175_20.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_175_4.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_175_6.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_175_8.csv,1.1144120101548365,-0.08700788544690954,25,18,0.04457648040619346,-0.0048337714137171965,-0.10843770907147689,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_150_10.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_150_12.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_150_14.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_150_16.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_150_18.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_150_20.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_150_4.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_150_6.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1_80_0.75_150_8.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_150_10.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_150_12.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_150_14.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_150_16.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_150_18.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_150_20.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3_80_0.75_150_4.csv,1.1144104581559706,-7.993502344667524e-05,25,19,0.04457641832623883,-4.207106497193434e-06,-9.437964410696098e-05,No,,,,,,,,,,,
