Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window7_GrossProfit,Window7_GrossLoss,Score_7,Pass7
1_20_0.75_50_6.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_60_1_100_16.csv,0.3897731011991079,0.06736646741974883,21555318.831,-18796459.534,1.146775476094827,No,2_120_1_125_4.csv,0.18059653285403293,-0.07168925438738036,36683660.25,-35820462.0,1.0240979094574492,No,,,,,,,,2_120_0.75_150_4.csv,0.5220819284337904,0.03365170481925706,55892594.25,-48827576.5,1.144693188899105,No,2_80_1_225_4.csv,0.10137146613630749,0.04512818470985644,19457245.125,-17679994.0,1.1005232877907085,No,3_20_2_200_12.csv,0.1151165755329503,-0.006987321880181125,1048387.311,-547792.999,1.9138384625466893,Yes
1_20_0.75_50_8.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_60_1_100_18.csv,0.3897731011991079,0.06736646741974883,21555318.831,-18796459.534,1.146775476094827,No,2_120_1_75_4.csv,0.18059653285403293,-0.07168925438738036,36683660.25,-35820462.0,1.0240979094574492,No,,,,,,,,2_120_0.75_200_4.csv,0.5160121730364517,0.033651686034627905,40963551.75,-35795396.625,1.1443804402879696,No,2_80_1_200_4.csv,0.10137140499595995,0.04512817092360689,22748752.25,-20670850.75,1.1005232694643687,No,3_20_2_200_14.csv,0.1151165755329503,-0.006987321880181125,1048387.311,-547792.999,1.9138384625466893,Yes
3_20_0.75_50_10.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_60_1_100_20.csv,0.3897731011991079,0.06736646741974883,21555318.831,-18796459.534,1.146775476094827,No,2_120_1_175_4.csv,0.1805964957399227,-0.0716892815679164,20010414.25,-19539552.5,1.0240978778812873,No,,,,,,,,2_120_0.75_225_4.csv,0.5160120560644278,0.017348098940391698,39620102.5,-34963774.75,1.1331757735912082,No,,,,,,,,3_20_2_200_16.csv,0.1151165755329503,-0.006987321880181125,1048387.311,-547792.999,1.9138384625466893,Yes
3_20_0.75_50_12.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_60_1_100_8.csv,0.37891269623204216,0.0673665030377493,22200783.593000002,-19391633.968,1.1448639980331545,No,2_100_0.75_125_4.csv,0.1796020417763305,-0.07666024837380343,28616065.75,-28089708.375,1.018738442135927,No,,,,,,,,2_120_0.75_175_4.csv,0.516011941944092,0.03365167048956314,23110055.344,-20194382.063,1.1443804158950759,No,,,,,,,,3_20_2_200_18.csv,0.1151165755329503,-0.006987321880181125,1048387.311,-547792.999,1.9138384625466893,Yes
3_20_0.75_50_14.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_40_0.75_50_10.csv,0.3631043926713931,0.039850469775490706,32445014.998000003,-29024194.123000003,1.117861011420441,No,2_100_0.75_50_4.csv,0.1796020293145971,-0.07666025510974854,29231915.5,-28694230.5,1.0187384359374962,No,,,,,,,,2_40_1_75_4.csv,0.4197901665533027,0.12977821645871213,72471620.25,-58794865.5,1.2326181824499625,No,,,,,,,,3_20_2_200_20.csv,0.1151165755329503,-0.006987321880181125,1048387.311,-547792.999,1.9138384625466893,Yes
3_20_0.75_50_16.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_40_0.75_50_12.csv,0.3631043926713931,0.039850469775490706,32445014.998000003,-29024194.123000003,1.117861011420441,No,2_100_0.75_100_4.csv,0.1796020136264104,-0.07666026417310937,29695915.125,-29149695.75,1.0187384245682907,No,,,,,,,,2_80_2_225_8.csv,0.4403337617594328,0.006064253365758834,22652922.749,-19636141.999,1.1536340870907142,No,,,,,,,,3_20_2_200_4.csv,0.1151165755329503,-0.006987321880181125,1048387.311,-547792.999,1.9138384625466893,Yes
3_20_0.75_50_18.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_40_0.75_50_14.csv,0.3631043926713931,0.039850469775490706,32445014.998000003,-29024194.123000003,1.117861011420441,No,2_100_0.75_75_4.csv,0.1796020136264104,-0.07666026417310937,29695915.125,-29149695.75,1.0187384245682907,No,,,,,,,,2_80_2_50_8.csv,0.4403337290367029,0.024185742430661336,28260041.875,-24326498.875,1.1616978678359033,No,,,,,,,,3_20_2_200_6.csv,0.1151165755329503,-0.006987321880181125,1048387.311,-547792.999,1.9138384625466893,Yes
3_20_0.75_50_20.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_40_0.75_50_16.csv,0.3631043926713931,0.039850469775490706,32445014.998000003,-29024194.123000003,1.117861011420441,No,2_100_1_125_4.csv,0.1765033538221344,-0.03603214968278893,37209792.75,-35493961.75,1.0483414900845776,No,,,,,,,,2_80_2_75_8.csv,0.4403337290367029,0.024185742430661336,28260041.875,-24326498.875,1.1616978678359033,No,,,,,,,,3_20_2_200_8.csv,0.1151165755329503,-0.006987321880181125,1048387.311,-547792.999,1.9138384625466893,Yes
3_20_0.75_50_4.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_40_0.75_50_18.csv,0.3631043926713931,0.039850469775490706,32445014.998000003,-29024194.123000003,1.117861011420441,No,2_100_1_150_4.csv,0.1765033538221344,-0.03603214968278893,37209792.75,-35493961.75,1.0483414900845776,No,,,,,,,,2_80_2_100_8.csv,0.4403337044480964,0.02418570468617301,26699674.313,-22983321.563,1.1616978094229347,No,,,,,,,,1_20_2_225_10.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
3_20_0.75_50_6.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_40_0.75_50_20.csv,0.3631043926713931,0.039850469775490706,32445014.998000003,-29024194.123000003,1.117861011420441,No,2_100_1_175_4.csv,0.1765033343234799,-0.03069507141202233,24783203.25,-23537000.75,1.052946529306628,No,,,,,,,,2_60_1.5_100_4.csv,0.43850974849271895,0.04494897207610816,44250860.375,-37925034.625,1.1667981535824372,No,,,,,,,,1_20_2_225_12.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
3_20_0.75_50_8.csv,0.3334655625,0.18707032775178892,15161637.355,-11971112.605,1.2665186482889992,No,2_40_0.75_50_8.csv,0.3631043926713931,0.039850469775490706,32445014.998000003,-29024194.123000003,1.117861011420441,No,2_100_1_100_4.csv,0.1765033315429793,-0.036032158429558696,41001877.5,-39111185.5,1.048341464873265,No,,,,,,,,2_40_0.75_75_4.csv,0.41103035517144837,0.06656550578471167,63625124.5,-53631559.0,1.1863374044375625,No,,,,,,,,1_20_2_225_14.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_150_10.csv,0.32348715625,0.18889739779283035,17293282.005999997,-14157205.756,1.2215180243934005,No,2_60_1.25_100_12.csv,0.351724722458542,0.037629389590469554,16465482.824000001,-14561850.59,1.1307273565426688,No,2_100_1_50_4.csv,0.1765033315429793,-0.036032158429558696,41001877.5,-39111185.5,1.048341464873265,No,,,,,,,,2_60_1.5_150_4.csv,0.41605845011786247,0.0694495785521033,44997594.375,-37950662.5,1.1856866629139873,No,,,,,,,,1_20_2_225_16.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_150_12.csv,0.32348715625,0.18889739779283035,17293282.005999997,-14157205.756,1.2215180243934005,No,2_60_1.25_100_14.csv,0.351724722458542,0.037629389590469554,16465482.824000001,-14561850.59,1.1307273565426688,No,2_100_1_75_4.csv,0.1765033315429793,-0.036032158429558696,41001877.5,-39111185.5,1.048341464873265,No,,,,,,,,2_60_1.5_175_4.csv,0.4160583650918276,0.0694495170838173,26222213.0,-22109978.063,1.1859900052945611,No,,,,,,,,1_20_2_225_18.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_150_14.csv,0.32348715625,0.18889739779283035,17293282.005999997,-14157205.756,1.2215180243934005,No,2_60_1.25_100_16.csv,0.351724722458542,0.037629389590469554,16465482.824000001,-14561850.59,1.1307273565426688,No,2_120_0.75_225_4.csv,0.167842259008505,-0.04542696038228034,14312699.775999999,-13762881.995,1.0399493202949606,No,,,,,,,,2_60_1.5_125_4.csv,0.41605824798711555,0.06944954488273133,48778221.25,-41139217.25,1.1856866637393302,No,,,,,,,,1_20_2_225_20.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_150_16.csv,0.32348715625,0.18889739779283035,17293282.005999997,-14157205.756,1.2215180243934005,No,2_60_1.25_100_18.csv,0.351724722458542,0.037629389590469554,16465482.824000001,-14561850.59,1.1307273565426688,No,2_120_1.25_225_4.csv,0.16576225890288088,-0.04776691084005255,20743825.75,-19922169.125,1.0412433314788456,No,,,,,,,,2_40_1_50_4.csv,0.39175443950439975,0.17120734919983818,62008407.5,-50530164.25,1.2271562624101306,No,,,,,,,,1_20_2_225_4.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_150_18.csv,0.32348715625,0.18889739779283035,17293282.005999997,-14157205.756,1.2215180243934005,No,2_60_1.25_100_20.csv,0.351724722458542,0.037629389590469554,16465482.824000001,-14561850.59,1.1307273565426688,No,2_120_1.25_200_6.csv,0.16325543949411994,-0.06058468419373453,15935021.564000001,-15500711.752,1.0280187012666668,No,,,,,,,,2_80_2_175_8.csv,0.41370049708994217,0.02418573862642774,27363761.5,-23608433.375,1.1590672309911374,No,,,,,,,,1_20_2_225_6.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_150_20.csv,0.32348715625,0.18889739779283035,17293282.005999997,-14157205.756,1.2215180243934005,No,2_60_1.25_100_10.csv,0.3517247145044526,0.03762939018600191,18042535.574,-15956574.84,1.1307273493789474,No,2_120_1.25_175_6.csv,0.16325542559411044,-0.060584692915090034,14456493.468,-14068433.031,1.027583771138186,No,,,,,,,,2_80_2_150_8.csv,0.41370044813802376,0.024185709924932394,31833134.875,-27464443.0,1.1590671937166175,No,,,,,,,,1_20_2_225_8.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_150_6.csv,0.32348715625,0.2240487596893755,16561860.256,-13094525.006,1.264792747229185,No,2_60_0.75_50_8.csv,0.33931758114339633,0.06617541117058447,24888043.25,-22088007.188,1.1267672560121769,No,2_120_1.25_100_6.csv,0.16325540864400745,-0.06058469334353998,22904194.625,-22289369.875,1.027583765420376,No,,,,,,,,2_80_2_200_8.csv,0.41370046130939725,0.024185721805763533,21083554.001,-18190104.876,1.1590672041048875,No,,,,,,,,3_20_2_225_10.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_150_8.csv,0.32348715625,0.18889739779283035,17293282.005999997,-14157205.756,1.2215180243934005,No,2_60_0.75_50_10.csv,0.3393175713671277,0.06617544001587274,24238786.626,-21511794.626,1.1267672942872025,No,2_120_1.25_125_6.csv,0.16325540864400745,-0.06058469334353998,22904194.625,-22289369.875,1.027583765420376,No,,,,,,,,2_80_2_125_8.csv,0.413700423319052,0.02418573948546063,27187959.5,-23456758.5,1.1590672044477075,No,,,,,,,,3_20_2_225_12.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_20_1_125_4.csv,0.316867,0.03302965924970717,12979421.953,-11342999.828,1.1442671383067926,No,2_60_0.75_50_12.csv,0.3393175713671277,0.06617544001587274,24238786.626,-21511794.626,1.1267672942872025,No,2_120_1.25_150_6.csv,0.16325540864400745,-0.06058469334353998,22904194.625,-22289369.875,1.027583765420376,No,,,,,,,,2_60_1.5_75_4.csv,0.413514451818803,0.044948907343348554,46970463.0,-40394977.75,1.1627797715521702,No,,,,,,,,3_20_2_225_14.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_120_2_150_8.csv,0.29308809375,0.0895352868552209,14824868.227,-12794767.727,1.1586664598620267,No,2_60_0.75_50_14.csv,0.3393175713671277,0.06617544001587274,24238786.626,-21511794.626,1.1267672942872025,No,2_120_1.25_50_6.csv,0.16325540864400745,-0.06058469334353998,22904194.625,-22289369.875,1.027583765420376,No,,,,,,,,2_60_1.5_50_4.csv,0.4135144100334628,0.044948970993272774,46339987.125,-39852762.5,1.1627797978872858,No,,,,,,,,3_20_2_225_16.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_120_2_175_8.csv,0.29308809375,0.0895352868552209,14824868.227,-12794767.727,1.1586664598620267,No,2_60_0.75_50_16.csv,0.3393175713671277,0.06617544001587274,24238786.626,-21511794.626,1.1267672942872025,No,2_120_1.25_75_6.csv,0.16325540864400745,-0.06058469334353998,22904194.625,-22289369.875,1.027583765420376,No,,,,,,,,2_40_0.75_100_4.csv,0.38984327339901637,-0.019290653302215948,43884133.0,-38721665.5,1.133322454841205,No,,,,,,,,3_20_2_225_18.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_75_10.csv,0.2910720625,0.23075224971404085,19403978.22,-16129547.47,1.2030082217799505,No,2_60_0.75_50_18.csv,0.3393175713671277,0.06617544001587274,24238786.626,-21511794.626,1.1267672942872025,No,2_100_1.25_150_6.csv,0.16202471605317958,-0.028268869150509968,20078002.249,-19116751.124,1.0502831845623184,No,,,,,,,,2_60_1.75_50_8.csv,0.4083677853953134,0.002923997718249543,30798575.75,-27122119.0,1.1355519732805537,No,,,,,,,,3_20_2_225_20.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_75_12.csv,0.2910720625,0.23075224971404085,19403978.22,-16129547.47,1.2030082217799505,No,2_60_0.75_50_20.csv,0.3393175713671277,0.06617544001587274,24238786.626,-21511794.626,1.1267672942872025,No,2_100_1.25_200_6.csv,0.16202471049740466,-0.028268852596087926,23745765.875,-22593122.375,1.0510174503934628,No,,,,,,,,2_60_1.75_75_8.csv,0.4083677749146517,0.0029240004404973564,29229226.875,-25740105.625,1.1355519398728187,No,,,,,,,,3_20_2_225_4.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_75_14.csv,0.2910720625,0.23075224971404085,19403978.22,-16129547.47,1.2030082217799505,No,2_60_0.75_75_8.csv,0.33931753932282255,0.0661754563636112,23749374.651,-21077444.401,1.1267672778144409,No,2_100_1.25_125_6.csv,0.16202469685142543,-0.028268856846174757,19008760.812,-18098700.562,1.050283181761168,No,,,,,,,,2_60_1.5_200_4.csv,0.40824875569221836,0.01903674341674122,29185732.75,-25219618.75,1.1572630434787996,No,,,,,,,,3_20_2_225_6.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_75_16.csv,0.2910720625,0.23075224971404085,19403978.22,-16129547.47,1.2030082217799505,No,2_60_0.75_75_10.csv,0.33931752334605225,0.06617540544796095,23129825.008,-20527597.883,1.126767249623252,No,2_100_1.25_100_6.csv,0.16202468865144645,-0.028268866324363526,19708467.812,-18764908.562,1.050283178672704,No,,,,,,,,2_60_1.5_225_4.csv,0.40573454158037137,0.0190368029018174,31625773.5,-27428360.5,1.153031859122604,No,,,,,,,,3_20_2_225_8.csv,0.11374654974772155,-0.006987293115952517,881433.63,-452552.864,1.947692082222686,Yes
2_40_0.75_75_18.csv,0.2910720625,0.23075224971404085,19403978.22,-16129547.47,1.2030082217799505,No,2_60_0.75_75_12.csv,0.33931752334605225,0.06617540544796095,23129825.008,-20527597.883,1.126767249623252,No,2_100_1.25_50_6.csv,0.16202468865144645,-0.028268866324363526,19708467.812,-18764908.562,1.050283178672704,No,,,,,,,,2_40_1_100_4.csv,0.38017730229988633,0.06145355816934636,51176770.25,-42475085.75,1.2048656134849591,No,,,,,,,,1_20_2_150_10.csv,0.11309941480985583,-0.008307932107289539,1021724.03,-549081.999,1.8607858787226426,Yes
2_40_0.75_75_20.csv,0.2910720625,0.23075224971404085,19403978.22,-16129547.47,1.2030082217799505,No,2_60_0.75_75_14.csv,0.33931752334605225,0.06617540544796095,23129825.008,-20527597.883,1.126767249623252,No,2_100_1.25_75_6.csv,0.16202468865144645,-0.028268866324363526,19708467.812,-18764908.562,1.050283178672704,No,,,,,,,,2_60_1.75_225_8.csv,0.40064820132078616,-0.0005756453124571867,29577900.125,-25973303.125,1.1387808467275955,No,,,,,,,,1_20_2_150_12.csv,0.11309941480985583,-0.008307932107289539,1021724.03,-549081.999,1.8607858787226426,Yes
2_40_0.75_75_6.csv,0.2910720625,0.1441622999551238,14753843.095,-12249294.845,1.2044646881058891,No,2_60_0.75_75_16.csv,0.33931752334605225,0.06617540544796095,23129825.008,-20527597.883,1.126767249623252,No,2_100_1.25_175_6.csv,0.16202468708501047,-0.028268860335882447,21511882.875,-20481983.625,1.0502831790541478,No,,,,,,,,2_80_2_50_6.csv,0.3984763601348601,0.006426634208735422,31508745.875,-27527207.125,1.1446401275625233,No,,,,,,,,1_20_2_150_14.csv,0.11309941480985583,-0.008307932107289539,1021724.03,-549081.999,1.8607858787226426,Yes
2_40_0.75_75_8.csv,0.2910720625,0.23075224971404085,19403978.22,-16129547.47,1.2030082217799505,No,2_60_0.75_75_18.csv,0.33931752334605225,0.06617540544796095,23129825.008,-20527597.883,1.126767249623252,No,2_100_1.25_175_4.csv,0.16092488104299266,-0.0008403210578217166,17986696.249,-16696385.937,1.077280814954128,No,,,,,,,,2_80_2_75_6.csv,0.3984763601348601,0.006426634208735422,31508745.875,-27527207.125,1.1446401275625233,No,,,,,,,,1_20_2_150_16.csv,0.11309941480985583,-0.008307932107289539,1021724.03,-549081.999,1.8607858787226426,Yes
2_40_0.75_125_10.csv,0.28955303125,0.21161315341570602,16562285.873,-13469545.873,1.229609819748969,No,2_60_0.75_75_20.csv,0.33931752334605225,0.06617540544796095,23129825.008,-20527597.883,1.126767249623252,No,2_100_1.25_150_4.csv,0.1609248760523542,-0.0008403386121132916,16750149.124000002,-15548545.374000002,1.0772807822916541,No,,,,,,,,2_80_2_100_6.csv,0.39847638342998426,0.006426659148996568,29769001.0,-26007301.0,1.1446401531631445,No,,,,,,,,1_20_2_150_18.csv,0.11309941480985583,-0.008307932107289539,1021724.03,-549081.999,1.8607858787226426,Yes
