AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,Pass9,Score_9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_120_1_100_8.csv,Y,Yes,2.1039626664470235,Y,Yes,1.6267186211416715,Y,No,0.9187210722082176,N,,,N,,,N,,,Y,No,0.9825138206461086,N,,,N,,,4,2,0.4444444444444444,0.5
2_120_1_125_8.csv,Y,Yes,2.1039626664470235,Y,Yes,1.6267186211416715,Y,No,0.9187210722082176,N,,,N,,,N,,,Y,No,0.9825138206461086,N,,,N,,,4,2,0.4444444444444444,0.5
2_120_1_50_8.csv,Y,Yes,2.1039626664470235,Y,Yes,1.6267186211416715,Y,No,0.9187210722082176,N,,,N,,,N,,,Y,No,0.9825138206461086,N,,,N,,,4,2,0.4444444444444444,0.5
2_120_1_75_8.csv,Y,Yes,2.1039626664470235,Y,Yes,1.6267186211416715,Y,No,0.9187210722082176,N,,,N,,,N,,,Y,No,0.9825138206461086,N,,,N,,,4,2,0.4444444444444444,0.5
2_20_2_175_4.csv,Y,Yes,3.6245798637822872,Y,Yes,2.13669584845005,N,,,N,,,N,,,N,,,Y,Yes,2.8699541458308544,N,,,N,,,3,3,0.3333333333333333,1.0
1_120_0.75_50_10.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
1_120_0.75_50_12.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
1_120_0.75_50_14.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
1_120_0.75_50_16.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
1_120_0.75_50_18.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
1_120_0.75_50_20.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
1_120_0.75_50_4.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.34432870171762314,N,,,N,,,Y,No,1.1718147275021704,Y,No,0.7269448029235731,N,,,N,,,5,2,0.5555555555555556,0.4
1_120_0.75_50_6.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
1_120_0.75_50_8.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
3_120_0.75_50_10.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
3_120_0.75_50_12.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
3_120_0.75_50_14.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
