Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Pass2,Para3,Pass3,Para4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Pass8,Para9,Pass9
1_60_1_50_20.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_80_0.75_75_10.csv,0.16193359011343147,0.36060455617825604,,1_80_0.75_200_16.csv,0.2958405939061113,0.009004635310095392,,2_60_0.75_100_6.csv,0.16088197276132885,-0.0037855280774986132,,,
1_60_1_50_4.csv,0.24423983333333332,0.004266078073610106,,,,,,,,,,,,,,2_80_0.75_75_12.csv,0.16193359011343147,0.36060455617825604,,1_80_0.75_200_18.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_125_16.csv,0.1605291663258302,0.012266702358225993,,,
1_60_1_50_6.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_80_0.75_75_14.csv,0.16193359011343147,0.36060455617825604,,1_80_0.75_200_20.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_125_12.csv,0.1605291662484109,0.012266704507978204,,,
1_60_1_50_8.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_80_0.75_75_16.csv,0.16193359011343147,0.36060455617825604,,1_80_0.75_200_4.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_125_18.csv,0.16052915941677554,0.012266704039583892,,,
3_60_1_50_10.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_80_0.75_75_18.csv,0.16193359011343147,0.36060455617825604,,1_80_0.75_200_6.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_125_14.csv,0.16052915505040113,0.012266710323181388,,,
3_60_1_50_12.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_80_0.75_75_20.csv,0.16193359011343147,0.36060455617825604,,1_80_0.75_200_8.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_100_16.csv,0.1605291457412299,0.012266701000003714,,,
3_60_1_50_14.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_80_0.75_50_8.csv,0.16193344766351764,0.36060458524799166,,3_80_0.75_200_10.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_50_16.csv,0.1605291457412299,0.012266701000003714,,,
3_60_1_50_16.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_80_0.75_75_8.csv,0.16193344766351764,0.36060458524799166,,3_80_0.75_200_12.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_75_16.csv,0.1605291457412299,0.012266701000003714,,,
3_60_1_50_18.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_100_2_150_18.csv,0.16142989964426008,0.11318668051755292,,3_80_0.75_200_14.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_125_20.csv,0.16052914459823497,0.012266704772884055,,,
3_60_1_50_20.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_100_2_175_18.csv,0.1614298263963446,0.11318666933642497,,3_80_0.75_200_16.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_150_16.csv,0.16052914405906088,0.012266700998718134,,,
3_60_1_50_4.csv,0.24423983333333332,0.004266078073610106,,,,,,,,,,,,,,2_100_2_100_18.csv,0.1614298199648207,0.11318670536599662,,3_80_0.75_200_18.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_100_18.csv,0.1605291438738228,0.012266691109930178,,,
3_60_1_50_6.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_100_2_125_18.csv,0.1614298199648207,0.11318670536599662,,3_80_0.75_200_20.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_50_18.csv,0.1605291438738228,0.012266691109930178,,,
3_60_1_50_8.csv,0.24423983333333332,-0.007693998749749551,,,,,,,,,,,,,,2_100_2_50_18.csv,0.1614298199648207,0.11318670536599662,,3_80_0.75_200_4.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_75_18.csv,0.1605291438738228,0.012266691109930178,,,
2_20_0.75_225_10.csv,0.24358704166666667,0.0047950965311094945,,,,,,,,,,,,,,2_100_2_75_18.csv,0.1614298199648207,0.11318670536599662,,3_80_0.75_200_6.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_175_18.csv,0.1605291413882444,0.012266699100383752,,,
2_20_0.75_225_12.csv,0.24358704166666667,0.0047950965311094945,,,,,,,,,,,,,,2_100_2_200_18.csv,0.16142986539014806,0.11318674260006822,,3_80_0.75_200_8.csv,0.2958405939061113,0.009004635310095392,,2_100_1.5_100_14.csv,0.1605291388210201,0.012266691289956656,,,
2_20_0.75_225_14.csv,0.24358704166666667,0.0047950965311094945,,,,,,,,,,,,,,2_100_2_200_20.csv,0.16142979746633618,0.17446454172801662,,1_80_0.75_225_10.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_50_14.csv,0.1605291388210201,0.012266691289956656,,,
2_20_0.75_225_16.csv,0.24358704166666667,0.0047950965311094945,,,,,,,,,,,,,,2_100_2_150_20.csv,0.16142986432263715,0.17446457919947359,,1_80_0.75_225_12.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_75_14.csv,0.1605291388210201,0.012266691289956656,,,
2_20_0.75_225_18.csv,0.24358704166666667,0.0047950965311094945,,,,,,,,,,,,,,2_100_2_100_20.csv,0.1614298114328003,0.1744645772929517,,1_80_0.75_225_14.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_150_14.csv,0.16052913789850987,0.012266702407828543,,,
2_20_0.75_225_20.csv,0.24358704166666667,0.0047950965311094945,,,,,,,,,,,,,,2_100_2_125_20.csv,0.1614298114328003,0.1744645772929517,,1_80_0.75_225_16.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_175_12.csv,0.1605291348251332,0.012266702165721715,,,
2_20_0.75_225_4.csv,0.24358704166666667,0.03250212629236554,,,,,,,,,,,,,,2_100_2_50_20.csv,0.1614298114328003,0.1744645772929517,,1_80_0.75_225_18.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_100_12.csv,0.16052913363560586,0.012266699374044076,,,
2_20_0.75_225_6.csv,0.24358704166666667,0.0047950965311094945,,,,,,,,,,,,,,2_100_2_75_20.csv,0.1614298114328003,0.1744645772929517,,1_80_0.75_225_20.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_50_12.csv,0.16052913363560586,0.012266699374044076,,,
2_20_0.75_225_8.csv,0.24358704166666667,0.0047950965311094945,,,,,,,,,,,,,,2_100_2_175_20.csv,0.1614298267700917,0.1744645671935737,,1_80_0.75_225_4.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_75_12.csv,0.16052913363560586,0.012266699374044076,,,
2_20_1.25_150_10.csv,0.24352408333333334,0.006149699904179094,,,,,,,,,,,,,,2_100_2_225_18.csv,0.16142982808227496,0.1131866961405464,,1_80_0.75_225_6.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_100_20.csv,0.16052913354126228,0.012266691762805624,,,
2_20_1.25_150_12.csv,0.24352408333333334,0.006149699904179094,,,,,,,,,,,,,,2_100_2_225_20.csv,0.16142982808227496,0.17446459823577137,,1_80_0.75_225_8.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_50_20.csv,0.16052913354126228,0.012266691762805624,,,
2_20_1.25_150_14.csv,0.24352408333333334,0.006149699904179094,,,,,,,,,,,,,,2_60_1_225_4.csv,0.160774768858317,0.10385460885073858,,3_80_0.75_225_10.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_75_20.csv,0.16052913354126228,0.012266691762805624,,,
2_20_1.25_150_16.csv,0.24352408333333334,0.006149699904179094,,,,,,,,,,,,,,1_20_1.75_75_10.csv,0.1443401474158923,-0.1230196818502656,,3_80_0.75_225_12.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_175_14.csv,0.160529129563271,0.012266697442852824,,,
2_20_1.25_150_18.csv,0.24352408333333334,0.006149699904179094,,,,,,,,,,,,,,1_20_1.75_75_12.csv,0.1443401474158923,-0.1230196818502656,,3_80_0.75_225_14.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_175_16.csv,0.16052912784016982,0.012266701090373065,,,
2_20_1.25_150_20.csv,0.24352408333333334,0.006149699904179094,,,,,,,,,,,,,,1_20_1.75_75_14.csv,0.1443401474158923,-0.1230196818502656,,3_80_0.75_225_16.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_150_18.csv,0.16052912206814915,0.012266688412914036,,,
2_20_1.25_150_6.csv,0.24352408333333334,0.006149699904179094,,,,,,,,,,,,,,1_20_1.75_75_16.csv,0.1443401474158923,-0.1230196818502656,,3_80_0.75_225_18.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_150_20.csv,0.16052911948503357,0.012266698602664345,,,
2_20_1.25_150_8.csv,0.24352408333333334,0.006149699904179094,,,,,,,,,,,,,,1_20_1.75_75_18.csv,0.1443401474158923,-0.1230196818502656,,3_80_0.75_225_20.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_175_20.csv,0.1605291168461697,0.01226669137318167,,,
1_40_1_150_10.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,1_20_1.75_75_20.csv,0.1443401474158923,-0.1230196818502656,,3_80_0.75_225_4.csv,0.29584061539797757,0.009004633288758232,,2_100_1.5_150_12.csv,0.1605291162219643,0.012266692239227822,,,
1_40_1_150_12.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,1_20_1.75_75_4.csv,0.1443401474158923,-0.1230196818502656,,3_80_0.75_225_6.csv,0.29584061539797757,0.009004633288758232,,2_40_0.75_50_4.csv,0.16012206177564425,0.009093240132159886,,,
1_40_1_150_14.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,1_20_1.75_75_6.csv,0.1443401474158923,-0.1230196818502656,,3_80_0.75_225_8.csv,0.29584061539797757,0.009004633288758232,,2_60_1.25_125_6.csv,0.1598041180882089,-0.0012017451371997864,,,
1_40_1_150_16.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,1_20_1.75_75_8.csv,0.1443401474158923,-0.1230196818502656,,1_80_0.75_100_10.csv,0.2958403485083376,0.12347915486061126,,2_60_1.75_150_8.csv,0.15928739425087574,-0.02048774580000421,,,
1_40_1_150_18.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,3_20_1.75_75_10.csv,0.1443401474158923,-0.1230196818502656,,1_80_0.75_100_12.csv,0.2958403485083376,0.12347915486061126,,2_60_1.75_150_10.csv,0.15928738702288425,-0.020487747057843543,,,
1_40_1_150_20.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,3_20_1.75_75_12.csv,0.1443401474158923,-0.1230196818502656,,1_80_0.75_100_14.csv,0.2958403485083376,0.12347915486061126,,2_100_1.25_125_10.csv,0.15925743520165767,0.029068022696785246,,,
1_40_1_150_4.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,3_20_1.75_75_14.csv,0.1443401474158923,-0.1230196818502656,,1_80_0.75_100_16.csv,0.2958403485083376,0.12347915486061126,,2_100_1.25_150_10.csv,0.15925742458630643,0.02906801953195385,,,
1_40_1_150_6.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,3_20_1.75_75_16.csv,0.1443401474158923,-0.1230196818502656,,1_80_0.75_100_18.csv,0.2958403485083376,0.12347915486061126,,2_100_1.25_100_10.csv,0.15925741051103723,0.029068007608372925,,,
1_40_1_150_8.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,3_20_1.75_75_18.csv,0.1443401474158923,-0.1230196818502656,,1_80_0.75_100_20.csv,0.2958403485083376,0.12347915486061126,,2_100_1.25_50_10.csv,0.15925741051103723,0.029068007608372925,,,
3_40_1_150_10.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,3_20_1.75_75_20.csv,0.1443401474158923,-0.1230196818502656,,1_80_0.75_100_4.csv,0.2958403485083376,0.12347915486061126,,2_100_1.25_75_10.csv,0.15925741051103723,0.029068007608372925,,,
3_40_1_150_12.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,3_20_1.75_75_4.csv,0.1443401474158923,-0.1230196818502656,,1_80_0.75_100_6.csv,0.2958403485083376,0.12347915486061126,,1_80_0.75_125_10.csv,0.15902755382287564,-0.03026230323139588,,,
3_40_1_150_14.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,3_20_1.75_75_6.csv,0.1443401474158923,-0.1230196818502656,,1_80_0.75_100_8.csv,0.2958403485083376,0.12347915486061126,,1_80_0.75_125_12.csv,0.15902755382287564,-0.03026230323139588,,,
3_40_1_150_16.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,3_20_1.75_75_8.csv,0.1443401474158923,-0.1230196818502656,,3_80_0.75_100_10.csv,0.2958403485083376,0.12347915486061126,,1_80_0.75_125_14.csv,0.15902755382287564,-0.03026230323139588,,,
3_40_1_150_18.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,2_60_1_50_8.csv,0.15661783997276443,0.17423519650421934,,3_80_0.75_100_12.csv,0.2958403485083376,0.12347915486061126,,1_80_0.75_125_16.csv,0.15902755382287564,-0.03026230323139588,,,
3_40_1_150_20.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,2_60_1_75_8.csv,0.15661785841239104,0.17423518683971378,,3_80_0.75_100_14.csv,0.2958403485083376,0.12347915486061126,,1_80_0.75_125_18.csv,0.15902755382287564,-0.03026230323139588,,,
3_40_1_150_4.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,2_60_1_50_10.csv,0.1566178385907872,0.17423520881266943,,3_80_0.75_100_16.csv,0.2958403485083376,0.12347915486061126,,1_80_0.75_125_20.csv,0.15902755382287564,-0.03026230323139588,,,
3_40_1_150_6.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,2_60_1_50_12.csv,0.1566178385907872,0.2240384047830238,,3_80_0.75_100_18.csv,0.2958403485083376,0.12347915486061126,,1_80_0.75_125_4.csv,0.15902755382287564,-0.03026230323139588,,,
3_40_1_150_8.csv,0.24335962500000002,-0.004154386699084264,,,,,,,,,,,,,,2_60_1_50_14.csv,0.1566178385907872,0.2240384047830238,,3_80_0.75_100_20.csv,0.2958403485083376,0.12347915486061126,,1_80_0.75_125_6.csv,0.15902755382287564,-0.03026230323139588,,,
1_20_0.75_225_10.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_60_1_50_16.csv,0.1566178385907872,0.2240384047830238,,3_80_0.75_100_4.csv,0.2958403485083376,0.12347915486061126,,1_80_0.75_125_8.csv,0.15902755382287564,-0.03026230323139588,,,
1_20_0.75_225_12.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_60_1_50_18.csv,0.1566178385907872,0.2240384047830238,,3_80_0.75_100_6.csv,0.2958403485083376,0.12347915486061126,,3_80_0.75_125_10.csv,0.15902755382287564,-0.03026230323139588,,,
1_20_0.75_225_14.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_60_1_50_20.csv,0.1566178385907872,0.2240384047830238,,3_80_0.75_100_8.csv,0.2958403485083376,0.12347915486061126,,3_80_0.75_125_12.csv,0.15902755382287564,-0.03026230323139588,,,
1_20_0.75_225_16.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_60_1_75_10.csv,0.15661778951483182,0.17423518873376392,,1_80_0.75_50_10.csv,0.2958403857727492,0.12347912937700095,,3_80_0.75_125_14.csv,0.15902755382287564,-0.03026230323139588,,,
1_20_0.75_225_18.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_60_1_75_12.csv,0.15661778951483182,0.22403838142266774,,1_80_0.75_50_12.csv,0.2958403857727492,0.12347912937700095,,3_80_0.75_125_16.csv,0.15902755382287564,-0.03026230323139588,,,
1_20_0.75_225_20.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_60_1_75_14.csv,0.15661778951483182,0.22403838142266774,,1_80_0.75_50_14.csv,0.2958403857727492,0.12347912937700095,,3_80_0.75_125_18.csv,0.15902755382287564,-0.03026230323139588,,,
1_20_0.75_225_4.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_60_1_75_16.csv,0.15661778951483182,0.22403838142266774,,1_80_0.75_50_16.csv,0.2958403857727492,0.12347912937700095,,3_80_0.75_125_20.csv,0.15902755382287564,-0.03026230323139588,,,
1_20_0.75_225_6.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_60_1_75_18.csv,0.15661778951483182,0.22403838142266774,,1_80_0.75_50_18.csv,0.2958403857727492,0.12347912937700095,,3_80_0.75_125_4.csv,0.15902755382287564,-0.03026230323139588,,,
1_20_0.75_225_8.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_60_1_75_20.csv,0.15661778951483182,0.22403838142266774,,1_80_0.75_50_20.csv,0.2958403857727492,0.12347912937700095,,3_80_0.75_125_6.csv,0.15902755382287564,-0.03026230323139588,,,
3_20_0.75_225_10.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_100_1.5_175_12.csv,0.15582833444613062,0.17960977229349515,,1_80_0.75_50_4.csv,0.2958403857727492,0.12347912937700095,,3_80_0.75_125_8.csv,0.15902755382287564,-0.03026230323139588,,,
3_20_0.75_225_12.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_100_1.5_125_14.csv,0.1558283340792438,0.194145858635742,,1_80_0.75_50_6.csv,0.2958403857727492,0.12347912937700095,,2_40_0.75_125_4.csv,0.15883342062229353,-0.007167171777412652,,,
3_20_0.75_225_14.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_100_1.5_175_10.csv,0.15582840204912313,0.21471608779978135,,1_80_0.75_50_8.csv,0.2958403857727492,0.12347912937700095,,2_40_0.75_125_6.csv,0.1588333522727143,-0.007167162696469373,,,
3_20_0.75_225_16.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_100_1.5_200_10.csv,0.15582829384054186,0.2147162086269198,,1_80_0.75_75_10.csv,0.2958403857727492,0.12347912937700095,,2_80_1.25_150_10.csv,0.15625427530892247,0.03132455352498428,,,
3_20_0.75_225_18.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_100_1.5_200_14.csv,0.1558283433149664,0.19414582007461695,,1_80_0.75_75_12.csv,0.2958403857727492,0.12347912937700095,,2_100_1.25_175_12.csv,0.15608457243959878,0.029068017949836288,,,
3_20_0.75_225_20.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_100_1.5_225_8.csv,0.15582832808852026,0.20511617331062673,,1_80_0.75_75_14.csv,0.2958403857727492,0.12347912937700095,,2_100_1.25_175_14.csv,0.1560845622077613,0.02906801819038165,,,
3_20_0.75_225_4.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_100_1.5_125_8.csv,0.15582828957851966,0.20511615568412833,,1_80_0.75_75_16.csv,0.2958403857727492,0.12347912937700095,,2_100_1.25_175_16.csv,0.1560845509581714,0.029068016079770692,,,
3_20_0.75_225_6.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_100_1.5_100_8.csv,0.15582830176717238,0.2051161129008209,,1_80_0.75_75_18.csv,0.2958403857727492,0.12347912937700095,,2_100_1.25_175_18.csv,0.1560845509581714,0.029068016079770692,,,
3_20_0.75_225_8.csv,0.23878793766666667,-0.012730983859306056,,,,,,,,,,,,,,2_100_1.5_50_8.csv,0.15582830176717238,0.2051161129008209,,1_80_0.75_75_20.csv,0.2958403857727492,0.12347912937700095,,2_100_1.25_175_20.csv,0.1560845509581714,0.029068016079770692,,,
1_80_1.75_150_10.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_75_8.csv,0.15582830176717238,0.2051161129008209,,1_80_0.75_75_4.csv,0.2958403857727492,0.12347912937700095,,2_60_1_125_6.csv,0.15563130310808324,0.024649463711593093,,,
1_80_1.75_150_12.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_225_12.csv,0.1558283108283654,0.17960982746625523,,1_80_0.75_75_6.csv,0.2958403857727492,0.12347912937700095,,2_100_1_175_8.csv,0.1551546214285487,0.04405469403474366,,,
1_80_1.75_150_14.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_125_12.csv,0.15582829916025576,0.17960979972536079,,1_80_0.75_75_8.csv,0.2958403857727492,0.12347912937700095,,2_100_1_175_10.csv,0.1551546157602873,0.04405470470847489,,,
1_80_1.75_150_16.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_150_14.csv,0.15582825701648023,0.19414580327845823,,3_80_0.75_50_10.csv,0.2958403857727492,0.12347912937700095,,2_100_1_175_12.csv,0.15515459727787,0.044054694997511856,,,
1_80_1.75_150_18.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_200_8.csv,0.15582824871627526,0.20511617418834055,,3_80_0.75_50_12.csv,0.2958403857727492,0.12347912937700095,,2_100_1_175_14.csv,0.15515459727787,0.044054694997511856,,,
1_80_1.75_150_20.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_150_10.csv,0.15582822082478723,0.2147161325079497,,3_80_0.75_50_14.csv,0.2958403857727492,0.12347912937700095,,2_100_1_175_16.csv,0.15515459727787,0.044054694997511856,,,
1_80_1.75_150_4.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_175_14.csv,0.15582827178948763,0.1941458015198207,,3_80_0.75_50_16.csv,0.2958403857727492,0.12347912937700095,,2_100_1_175_18.csv,0.15515459727787,0.044054694997511856,,,
1_80_1.75_150_6.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_100_10.csv,0.15582820699760047,0.21471611897562268,,3_80_0.75_50_18.csv,0.2958403857727492,0.12347912937700095,,2_100_1_175_20.csv,0.15515459727787,0.044054694997511856,,,
1_80_1.75_150_8.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_50_10.csv,0.15582820699760047,0.21471611897562268,,3_80_0.75_50_20.csv,0.2958403857727492,0.12347912937700095,,2_100_0.75_100_6.csv,0.15236657306308948,0.06915901772771339,,,
3_80_1.75_150_10.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_75_10.csv,0.15582820699760047,0.21471611897562268,,3_80_0.75_50_4.csv,0.2958403857727492,0.12347912937700095,,2_100_0.75_75_6.csv,0.15236657306308948,0.06915901772771339,,,
3_80_1.75_150_12.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_225_14.csv,0.15582833211304217,0.19414593145450226,,3_80_0.75_50_6.csv,0.2958403857727492,0.12347912937700095,,2_100_0.75_50_4.csv,0.15236653514987525,0.061532238452551194,,,
3_80_1.75_150_14.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_100_12.csv,0.15582825477586212,0.1796096924214464,,3_80_0.75_50_8.csv,0.2958403857727492,0.12347912937700095,,2_100_0.75_50_6.csv,0.15236653346481055,0.06915902371781353,,,
3_80_1.75_150_16.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_50_12.csv,0.15582825477586212,0.1796096924214464,,3_80_0.75_75_10.csv,0.2958403857727492,0.12347912937700095,,2_100_0.75_125_6.csv,0.15236651802588475,0.06915903823233549,,,
3_80_1.75_150_18.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_75_12.csv,0.15582825477586212,0.1796096924214464,,3_80_0.75_75_12.csv,0.2958403857727492,0.12347912937700095,,2_100_0.75_125_4.csv,0.15236651697359188,0.06153225160705307,,,
3_80_1.75_150_20.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_150_8.csv,0.15582822926769097,0.20511614713727558,,3_80_0.75_75_14.csv,0.2958403857727492,0.12347912937700095,,2_100_0.75_100_4.csv,0.15236651129716247,0.06153225307284592,,,
3_80_1.75_150_4.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_175_8.csv,0.15582825322915483,0.20511611870510588,,3_80_0.75_75_16.csv,0.2958403857727492,0.12347912937700095,,2_100_0.75_75_4.csv,0.15236651129716247,0.06153225307284592,,,
3_80_1.75_150_6.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_200_12.csv,0.1558281546666644,0.1796097553878373,,3_80_0.75_75_18.csv,0.2958403857727492,0.12347912937700095,,2_80_1_150_12.csv,0.15090730728661228,0.019750422492982995,,,
3_80_1.75_150_8.csv,0.23747741666666666,0.03970152201155209,,,,,,,,,,,,,,2_100_1.5_125_10.csv,0.15582827208255087,0.2147162187731555,,3_80_0.75_75_20.csv,0.2958403857727492,0.12347912937700095,,2_80_1_150_14.csv,0.15090730728661228,0.019750422492982995,,,
2_20_2_150_6.csv,0.23504499999999998,0.03565582783767854,,,,,,,,,,,,,,2_100_1.5_225_10.csv,0.15582822810039454,0.21471628906535734,,3_80_0.75_75_4.csv,0.2958403857727492,0.12347912937700095,,2_80_1_150_16.csv,0.15090730728661228,0.019750422492982995,,,
2_20_1.25_75_4.csv,0.23315566666666665,0.02556172768677866,,,,,,,,,,,,,,2_100_1.5_150_12.csv,0.15582814964728112,0.17960974410583974,,3_80_0.75_75_6.csv,0.2958403857727492,0.12347912937700095,,2_80_1_150_18.csv,0.15090730728661228,0.019750422492982995,,,
1_120_1.5_150_10.csv,0.23258568766666665,0.08550881071100179,,,,,,,,,,,,,,2_100_1.5_100_14.csv,0.15582819695507621,0.19414589475785904,,3_80_0.75_75_8.csv,0.2958403857727492,0.12347912937700095,,2_80_1_150_20.csv,0.15090730728661228,0.019750422492982995,,,
1_120_1.5_150_12.csv,0.23258568766666665,0.08550881071100179,,,,,,,,,,,,,,2_100_1.5_50_14.csv,0.15582819695507621,0.19414589475785904,,1_80_0.75_175_10.csv,0.29584025481087983,0.009004635471260361,,2_80_1_125_10.csv,0.1499372986313354,0.023717678163278466,,,
1_120_1.5_150_14.csv,0.23258568766666665,0.08550881071100179,,,,,,,,,,,,,,2_100_1.5_75_14.csv,0.15582819695507621,0.19414589475785904,,1_80_0.75_175_12.csv,0.29584025481087983,0.009004635471260361,,2_80_1_100_10.csv,0.14993727712235894,0.023717647710767474,,,
1_120_1.5_150_16.csv,0.23258568766666665,0.08550881071100179,,,,,,,,,,,,,,1_60_1_75_4.csv,0.14297881033560328,0.05940622866386737,,1_80_0.75_175_14.csv,0.29584025481087983,0.009004635471260361,,2_80_1_50_10.csv,0.14993727712235894,0.023717647710767474,,,
1_120_1.5_150_18.csv,0.23258568766666665,0.08550881071100179,,,,,,,,,,,,,,3_60_1_75_4.csv,0.14297881033560328,0.05940622866386737,,1_80_0.75_175_16.csv,0.29584025481087983,0.009004635471260361,,2_80_1_75_10.csv,0.14993727712235894,0.023717647710767474,,,
