Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,Pass7
3_80_1_50_14.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_40_1_100_8.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_50_16.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_40_1_100_10.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_50_18.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_40_1_100_12.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_50_20.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_40_1_100_14.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_50_4.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_40_1_100_16.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_50_6.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_40_1_100_18.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_50_8.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_40_1_100_20.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_75_10.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_40_1_100_6.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_75_12.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_40_1_100_8.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_75_14.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_60_1_200_10.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
3_80_1_75_16.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_60_1_200_12.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
3_80_1_75_18.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_60_1_200_14.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
3_80_1_75_20.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_60_1_200_16.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
3_80_1_75_4.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_60_1_200_18.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
3_80_1_75_6.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_60_1_200_20.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
3_80_1_75_8.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_60_1_200_4.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
2_120_1.5_125_12.csv,0.1185147345,0.00744973180305766,0.08331659549866724,No,,,,,,,,,,,,,1_60_1_200_6.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
2_60_2_200_14.csv,0.11834665625000002,-0.014170738450948,-0.15848324673251418,No,,,,,,,,,,,,,1_60_1_200_8.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
2_100_2_150_12.csv,0.11829338275000001,0.008523112339302545,0.095321109797793,No,,,,,,,,,,,,,3_60_1_200_10.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
2_40_1.25_50_4.csv,0.11798595325,-0.07002482811482152,-0.7831463511896751,No,,,,,,,,,,,,,3_60_1_200_12.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
2_40_2_50_10.csv,0.1176476875,0.03116560045682322,0.3485510345041507,No,,,,,,,,,,,,,3_60_1_200_14.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
2_40_2_75_10.csv,0.1176476875,0.020313605263734998,0.22718407556411022,No,,,,,,,,,,,,,3_60_1_200_16.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
2_40_1.5_150_12.csv,0.11687979699999998,0.057675001759499994,0.6450278908039221,Yes,,,,,,,,,,,,,3_60_1_200_18.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
2_40_1.5_150_14.csv,0.11687979699999998,0.057675001759499994,0.6450278908039221,Yes,,,,,,,,,,,,,3_60_1_200_20.csv,0.1245522089589286,-0.07803288093611034,-0.3061329928954901,No,,,,,,,
