AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_120_1_225_8.csv,N,,,N,,,N,,,Y,Yes,2.451648223620905,N,1,1,0.2,1.0
2_20_0.75_175_4.csv,N,,,N,,,N,,,Y,Yes,2.8435625858990963,N,1,1,0.2,1.0
2_100_1.5_100_6.csv,N,,,Y,No,0.7425930176346822,N,,,Y,Yes,3.1521685884629402,N,2,1,0.4,0.5
2_100_1.5_125_6.csv,N,,,Y,No,0.7425930176346822,N,,,Y,Yes,3.1521685884629402,N,2,1,0.4,0.5
2_100_1.5_150_6.csv,N,,,Y,No,0.7698292600211587,N,,,Y,Yes,4.296055081189654,N,2,1,0.4,0.5
2_100_1.5_175_6.csv,N,,,Y,No,0.9667235209769423,N,,,Y,Yes,3.4329691254888206,N,2,1,0.4,0.5
2_100_1.5_50_6.csv,N,,,Y,No,0.7425930176346822,N,,,Y,Yes,3.1521685884629402,N,2,1,0.4,0.5
2_100_1.5_75_6.csv,N,,,Y,No,0.7425930176346822,N,,,Y,Yes,3.1521685884629402,N,2,1,0.4,0.5
2_20_1.5_125_6.csv,N,,,Y,No,1.2471400577300018,N,,,Y,No,0.7892781874278942,N,2,0,0.4,0.0
2_20_1.5_200_4.csv,N,,,Y,Yes,3.451355749621205,N,,,Y,Yes,1.543883139910825,N,2,2,0.4,1.0
2_80_1_100_6.csv,N,,,Y,Yes,1.560081470019701,N,,,Y,Yes,2.4337975359927273,N,2,2,0.4,1.0
2_40_1.75_225_16.csv,N,,,Y,No,1.057720104730435,N,,,Y,Yes,1.5569531415141478,N,2,1,0.4,0.5
2_40_1.75_225_18.csv,N,,,Y,No,1.057720104730435,N,,,Y,Yes,1.5569531415141478,N,2,1,0.4,0.5
2_40_1.75_225_20.csv,N,,,Y,No,1.057720104730435,N,,,Y,Yes,1.5569531415141478,N,2,1,0.4,0.5
2_20_1.5_225_10.csv,N,,,Y,Yes,1.8085640782366865,N,,,Y,No,0.9033328771069299,N,2,1,0.4,0.5
2_20_1.5_225_12.csv,N,,,Y,Yes,1.8085640782366865,N,,,Y,No,0.9033328771069299,N,2,1,0.4,0.5
2_20_1.5_225_14.csv,N,,,Y,Yes,1.8085640782366865,N,,,Y,No,0.9033328771069299,N,2,1,0.4,0.5
2_20_1.5_225_16.csv,N,,,Y,Yes,1.8085640782366865,N,,,Y,No,0.9033328771069299,N,2,1,0.4,0.5
2_20_1.5_225_18.csv,N,,,Y,Yes,1.8085640782366865,N,,,Y,No,0.9033328771069299,N,2,1,0.4,0.5
