Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,Pass7
2_40_1.75_75_8.csv,0.846317625,-0.05432772285707926,2525068.75,-1754018.0,1.4395911273430488,No,,,3_20_1_50_12.csv,0.22535146518557242,-0.06700469293255246,1468527.75,-4902835.0,0.29952624348973605,No,2_100_1_200_8.csv,0.18515785261973944,0.13678151498165336,1600449.445,-842985.23,1.8985498061454766,Yes,2_40_1_225_6.csv,0.47416737483438576,0.16020451627657817,2709349.75,-1322971.5,2.0479275252717084,Yes,2_80_1.25_75_18.csv,0.5490812437875039,0.010025731783976108,5092754.75,-2393533.0,2.127714449727662,Yes,,
2_40_2_75_6.csv,0.831955875,-0.012286275150783208,3226352.25,-1794272.0,1.7981399977260972,Yes,,,3_20_1_50_14.csv,0.22535146518557242,-0.06700469293255246,1468527.75,-4902835.0,0.29952624348973605,No,2_120_1_200_12.csv,0.17987431163026743,0.12179946623072552,1221903.6570000001,-716580.625,1.7051865685037189,Yes,2_40_1_125_4.csv,0.4673631710426187,0.058724916986549774,2350918.234,-1262794.75,1.8616788151835444,Yes,2_80_1.25_75_20.csv,0.5490812437875039,0.010025731783976108,5092754.75,-2393533.0,2.127714449727662,Yes,,
2_40_1.5_75_8.csv,0.8021844375,-0.005250116093446419,3231713.5,-1575562.25,2.0511493595381585,Yes,,,3_20_1_50_16.csv,0.22535146518557242,-0.06700469293255246,1468527.75,-4902835.0,0.29952624348973605,No,2_120_1_200_14.csv,0.17987429536203445,0.11078161711272208,954987.5009999999,-588696.813,1.622205997911526,Yes,2_40_1_175_6.csv,0.46701326978902624,0.11534932887402916,2681612.266,-1357903.25,1.9748183576407228,Yes,2_80_1.5_50_14.csv,0.5302663301240488,0.0284231019776967,5373471.875,-1947558.5,2.759081113609681,Yes,,
2_40_1.5_75_6.csv,0.7911725624999999,0.009474516890204973,3439349.25,-1275000.75,2.697527236748684,Yes,,,3_20_1_50_18.csv,0.22535146518557242,-0.06700469293255246,1468527.75,-4902835.0,0.29952624348973605,No,2_120_1_200_16.csv,0.17987429536203445,0.11078161711272208,954987.5009999999,-588696.813,1.622205997911526,Yes,2_40_1_200_6.csv,0.46701323736563927,0.16020453267084855,2764710.922,-1353603.0,2.042482856494851,Yes,2_80_1.5_75_14.csv,0.5302663301240488,0.0284231019776967,5373471.875,-1947558.5,2.759081113609681,Yes,,
1_20_1_50_10.csv,0.788543625,-0.030366582894829595,2748219.75,-1351531.25,2.0334119170385443,Yes,,,3_20_1_50_20.csv,0.22535146518557242,-0.06700469293255246,1468527.75,-4902835.0,0.29952624348973605,No,2_120_1_200_18.csv,0.17987429536203445,0.08701755622887512,849623.5009999999,-630268.125,1.3480350144630906,No,2_40_1_150_6.csv,0.4596217765203858,0.10411273494699894,2887881.4960000003,-1482080.0,1.9485328025477708,Yes,2_80_1.5_100_10.csv,0.5302662826654766,0.028423128332919823,3994321.75,-1447698.5,2.759083987446281,Yes,,
1_20_1_50_12.csv,0.788543625,-0.030366582894829595,2748219.75,-1351531.25,2.0334119170385443,Yes,,,3_20_1_50_4.csv,0.22535146518557242,-0.06700469293255246,1468527.75,-4902835.0,0.29952624348973605,No,2_120_1_200_20.csv,0.17987429536203445,0.08701755622887512,849623.5009999999,-630268.125,1.3480350144630906,No,2_40_1_100_4.csv,0.45651936274813476,0.080688912241685,3508443.375,-1846737.0,1.8998067266752114,Yes,2_80_1.5_100_14.csv,0.5302662729431832,0.028423129284065964,4518601.937,-1637719.0,2.7590825636143927,Yes,,
1_20_1_50_14.csv,0.788543625,-0.030366582894829595,2748219.75,-1351531.25,2.0334119170385443,Yes,,,3_20_1_50_6.csv,0.22535146518557242,-0.06700469293255246,1468527.75,-4902835.0,0.29952624348973605,No,2_120_1_175_12.csv,0.1798742942576932,0.12179946733067212,1063291.126,-623562.953,1.7051864946184512,Yes,2_40_1.25_150_6.csv,0.44484788226913446,0.13757741338169446,3730829.2660000003,-1159845.0,3.2166619384486723,Yes,2_80_1.5_125_14.csv,0.5302662579523989,0.02842309289811778,3193870.25,-1157584.5,2.7590817344219793,Yes,,
1_20_1_50_16.csv,0.788543625,-0.030366582894829595,2748219.75,-1351531.25,2.0334119170385443,Yes,,,3_20_1_50_8.csv,0.22535146518557242,-0.06700469293255246,1468527.75,-4902835.0,0.29952624348973605,No,2_120_1_100_18.csv,0.1798742901184193,0.08701754966179899,679331.469,-503942.031,1.34803494690047,No,2_40_2_150_6.csv,0.44285908626515763,0.15520447876582621,4440762.25,-911765.5,4.870509193427477,Yes,2_80_1.5_50_16.csv,0.5302662560896667,0.028423108691937322,6000158.25,-2174693.5,2.759082256878958,Yes,,
1_20_1_50_18.csv,0.788543625,-0.030366582894829595,2748219.75,-1351531.25,2.0334119170385443,Yes,,,1_20_1_75_10.csv,0.2198209081123651,-0.07324529853748044,961387.375,-3007342.0,0.31968009458186,No,2_120_1_125_18.csv,0.1798742901184193,0.08701754966179899,679331.469,-503942.031,1.34803494690047,No,2_40_1_75_4.csv,0.4425753497791377,0.13173324667989642,5853571.5,-2955632.5,1.980480151033662,Yes,2_80_1.5_75_16.csv,0.5302662560896667,0.028423108691937322,6000158.25,-2174693.5,2.759082256878958,Yes,,
1_20_1_50_20.csv,0.788543625,-0.030366582894829595,2748219.75,-1351531.25,2.0334119170385443,Yes,,,1_20_1_75_12.csv,0.2198209081123651,-0.07324529853748044,961387.375,-3007342.0,0.31968009458186,No,2_120_1_150_18.csv,0.1798742901184193,0.08701754966179899,679331.469,-503942.031,1.34803494690047,No,2_40_1_50_4.csv,0.44185612297612464,0.14215106816034087,4204634.797,-2106374.5,1.9961477871100322,Yes,2_80_1.5_125_10.csv,0.5302662475882091,0.028423127926316974,2823295.5310000004,-1023273.25,2.75908270933497,Yes,,
1_20_1_50_4.csv,0.788543625,-0.030366582894829595,2748219.75,-1351531.25,2.0334119170385443,Yes,,,1_20_1_75_14.csv,0.2198209081123651,-0.07324529853748044,961387.375,-3007342.0,0.31968009458186,No,2_120_1_50_18.csv,0.1798742901184193,0.08701754966179899,679331.469,-503942.031,1.34803494690047,No,2_40_1.5_50_6.csv,0.43957255371197773,0.23758714649462068,15069041.0,-5060778.0,2.977613521083122,Yes,2_80_1.5_100_12.csv,0.5302662462506779,0.028423098904023378,4092727.187,-1483366.0,2.759081162032836,Yes,,
1_20_1_50_6.csv,0.788543625,-0.030366582894829595,2748219.75,-1351531.25,2.0334119170385443,Yes,,,1_20_1_75_16.csv,0.2198209081123651,-0.07324529853748044,961387.375,-3007342.0,0.31968009458186,No,2_120_1_75_18.csv,0.1798742901184193,0.08701754966179899,679331.469,-503942.031,1.34803494690047,No,2_40_1.25_50_6.csv,0.43718175047647256,0.16814094067520474,7635523.75,-2329563.0,3.27766355749984,Yes,2_80_1.5_50_18.csv,0.5302662354146962,0.028423123909823166,5852968.625,-2121346.0,2.759082499978787,Yes,,
1_20_1_50_8.csv,0.788543625,-0.030366582894829595,2748219.75,-1351531.25,2.0334119170385443,Yes,,,1_20_1_75_18.csv,0.2198209081123651,-0.07324529853748044,961387.375,-3007342.0,0.31968009458186,No,2_120_1_175_18.csv,0.17987427993280958,0.08701754446170001,624963.313,-463610.719,1.3480346493024031,No,2_40_1.5_75_6.csv,0.4359912382389121,0.2559280108205015,18914255.25,-6307192.0,2.9988393012294536,Yes,2_80_1.5_50_20.csv,0.5302662354146962,0.028423123909823166,5852968.625,-2121346.0,2.759082499978787,Yes,,
