Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window_7_NetProfit,Window_7_MDD,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window_8_NetProfit,Window_8_MDD,Score_8,Pass8,Para9,Pass9
,,,,,,,1_120_1_175_14.csv,0.23654981565433897,-0.0253100572290618,400773.56200000003,-413378.657,0.9695071460837419,No,,,,,,,,1_60_0.75_200_8.csv,0.5881542564521461,-0.13016198214580316,632798.703,-1150756.0,0.5498982434156329,No,,,1_60_1.25_100_8.csv,0.20847061822027185,-0.031823266909502955,1119287.375,-2529564.625,0.4424822216194615,No,2_60_1_225_6.csv,0.11582514451013667,-0.030761081636838,641426.25,-1877109.75,0.3417095084610796,No,2_120_1.5_150_14.csv,0.1816095305750933,-0.049732272838866026,515014.375,-1153134.25,0.44662134959567806,No,,
,,,,,,,1_120_1_175_16.csv,0.23654981565433897,-0.0253100572290618,400773.56200000003,-413378.657,0.9695071460837419,No,,,,,,,,3_60_0.75_200_10.csv,0.5881542564521461,-0.13016198214580316,632798.703,-1150756.0,0.5498982434156329,No,,,3_60_1.25_100_10.csv,0.20847061822027185,-0.031823266909502955,1119287.375,-2529564.625,0.4424822216194615,No,2_60_1_175_6.csv,0.11582511611175564,0.0006064140145297898,656937.75,-1225858.375,0.5359002013589049,No,2_120_1.5_150_18.csv,0.18160952826859625,-0.04973227952661957,600807.25,-1345227.625,0.4466212548972892,No,,
,,,,,,,1_120_1_175_18.csv,0.23654981565433897,-0.0253100572290618,400773.56200000003,-413378.657,0.9695071460837419,No,,,,,,,,3_60_0.75_200_12.csv,0.5881542564521461,-0.13016198214580316,632798.703,-1150756.0,0.5498982434156329,No,,,3_60_1.25_100_12.csv,0.20847061822027185,-0.031823266909502955,1119287.375,-2529564.625,0.4424822216194615,No,2_60_1_200_6.csv,0.11582510638264246,0.0006064216719699773,1014772.875,-1893585.5,0.535900214170419,No,2_120_1.5_100_14.csv,0.18160951185357938,-0.04973225857591728,703904.375,-1576065.25,0.4466213407090855,No,,
,,,,,,,1_120_1_175_20.csv,0.23654981565433897,-0.0253100572290618,400773.56200000003,-413378.657,0.9695071460837419,No,,,,,,,,3_60_0.75_200_14.csv,0.5881542564521461,-0.13016198214580316,632798.703,-1150756.0,0.5498982434156329,No,,,3_60_1.25_100_14.csv,0.20847061822027185,-0.031823266909502955,1119287.375,-2529564.625,0.4424822216194615,No,2_60_1_125_6.csv,0.11582509761065088,0.13713269882210177,1868278.25,-1187375.0,1.5734525739551533,Yes,2_120_1.5_125_14.csv,0.18160951185357938,-0.04973225857591728,703904.375,-1576065.25,0.4466213407090855,No,,
,,,,,,,1_120_1_175_4.csv,0.23654981565433897,-0.0253100572290618,400773.56200000003,-413378.657,0.9695071460837419,No,,,,,,,,3_60_0.75_200_16.csv,0.5881542564521461,-0.13016198214580316,632798.703,-1150756.0,0.5498982434156329,No,,,3_60_1.25_100_16.csv,0.20847061822027185,-0.031823266909502955,1119287.375,-2529564.625,0.4424822216194615,No,,,,,,,,2_120_1.5_50_14.csv,0.18160951185357938,-0.04973225857591728,703904.375,-1576065.25,0.4466213407090855,No,,
,,,,,,,1_120_1_175_6.csv,0.23654981565433897,-0.0253100572290618,400773.56200000003,-413378.657,0.9695071460837419,No,,,,,,,,3_60_0.75_200_18.csv,0.5881542564521461,-0.13016198214580316,632798.703,-1150756.0,0.5498982434156329,No,,,3_60_1.25_100_18.csv,0.20847061822027185,-0.031823266909502955,1119287.375,-2529564.625,0.4424822216194615,No,,,,,,,,2_120_1.5_75_14.csv,0.18160951185357938,-0.04973225857591728,703904.375,-1576065.25,0.4466213407090855,No,,
,,,,,,,1_120_1_175_8.csv,0.23654981565433897,-0.0253100572290618,400773.56200000003,-413378.657,0.9695071460837419,No,,,,,,,,3_60_0.75_200_20.csv,0.5881542564521461,-0.13016198214580316,632798.703,-1150756.0,0.5498982434156329,No,,,3_60_1.25_100_20.csv,0.20847061822027185,-0.031823266909502955,1119287.375,-2529564.625,0.4424822216194615,No,,,,,,,,2_120_1.5_100_18.csv,0.18160950692601932,-0.04973228789240172,821163.0,-1838612.25,0.4466210860936013,No,,
,,,,,,,1_120_1_50_10.csv,0.23654981565433897,-0.05336616642012585,301313.196,-494687.953,0.6090975011069251,No,,,,,,,,3_60_0.75_200_4.csv,0.5881542564521461,-0.13016198214580316,632798.703,-1150756.0,0.5498982434156329,No,,,3_60_1.25_100_6.csv,0.20847061822027185,-0.031823266909502955,1119287.375,-2529564.625,0.4424822216194615,No,,,,,,,,2_120_1.5_125_18.csv,0.18160950692601932,-0.04973228789240172,821163.0,-1838612.25,0.4466210860936013,No,,
,,,,,,,1_120_1_50_12.csv,0.23654981565433897,-0.05336616642012585,301313.196,-494687.953,0.6090975011069251,No,,,,,,,,3_60_0.75_200_6.csv,0.5881542564521461,-0.13016198214580316,632798.703,-1150756.0,0.5498982434156329,No,,,3_60_1.25_100_8.csv,0.20847061822027185,-0.031823266909502955,1119287.375,-2529564.625,0.4424822216194615,No,,,,,,,,2_120_1.5_50_18.csv,0.18160950692601932,-0.04973228789240172,821163.0,-1838612.25,0.4466210860936013,No,,
,,,,,,,1_120_1_50_14.csv,0.23654981565433897,-0.05336616642012585,301313.196,-494687.953,0.6090975011069251,No,,,,,,,,3_60_0.75_200_8.csv,0.5881542564521461,-0.13016198214580316,632798.703,-1150756.0,0.5498982434156329,No,,,1_60_1.25_75_10.csv,0.20847060853829558,-0.06819462887761436,1079358.75,-3916482.0,0.27559395140843235,No,,,,,,,,2_120_1.5_75_18.csv,0.18160950692601932,-0.04973228789240172,821163.0,-1838612.25,0.4466210860936013,No,,
,,,,,,,1_120_1_50_16.csv,0.23654981565433897,-0.05336616642012585,301313.196,-494687.953,0.6090975011069251,No,,,,,,,,2_60_2_225_8.csv,0.5866445332455168,-0.0454520496570644,1748431.312,-909563.0,1.9222762051666569,Yes,,,1_60_1.25_75_12.csv,0.20847060853829558,-0.06819462887761436,1079358.75,-3916482.0,0.27559395140843235,No,,,,,,,,2_120_1.75_175_18.csv,0.18122945852944317,-0.050539673434014803,581475.625,-1046908.625,0.5554215631760604,No,,
,,,,,,,1_120_1_50_18.csv,0.23654981565433897,-0.05336616642012585,301313.196,-494687.953,0.6090975011069251,No,,,,,,,,2_60_2_200_8.csv,0.5866445032674635,-0.045452047746245616,1978214.875,-1029100.25,1.9222761582265673,Yes,,,1_60_1.25_75_14.csv,0.20847060853829558,-0.06819462887761436,1079358.75,-3916482.0,0.27559395140843235,No,,,,,,,,2_120_1.75_175_16.csv,0.1812294326534552,-0.05053967050172435,509394.75,-917131.75,0.5554215629324795,No,,
,,,,,,,1_120_1_50_20.csv,0.23654981565433897,-0.05336616642012585,301313.196,-494687.953,0.6090975011069251,No,,,,,,,,2_100_0.75_50_4.csv,0.5861838933367746,-0.09280677241317833,690813.531,-855976.937,0.807046897105827,No,,,1_60_1.25_75_16.csv,0.20847060853829558,-0.06819462887761436,1079358.75,-3916482.0,0.27559395140843235,No,2_120_1.75_100_20.csv,0.11216421637469129,0.22893956160888007,2147651.625,-805786.187,2.6652872184318044,Yes,2_120_1.75_175_20.csv,0.18122942746721638,-0.05053966243855269,568782.187,-1024055.0,0.5554215222815181,No,,
,,,,,,,1_120_1_50_4.csv,0.23654981565433897,-0.05336616642012585,301313.196,-494687.953,0.6090975011069251,No,,,,,,,,2_100_0.75_100_4.csv,0.5861838363021183,-0.09280677024915121,738466.657,-915023.25,0.8070468777705921,No,,,1_60_1.25_75_18.csv,0.20847060853829558,-0.06819462887761436,1079358.75,-3916482.0,0.27559395140843235,No,2_120_1.75_125_20.csv,0.11216421637469129,0.22893956160888007,2147651.625,-805786.187,2.6652872184318044,Yes,2_120_1.75_225_12.csv,0.17930862041014067,-0.05053964836693468,373743.094,-681142.125,0.5487006019485287,No,,
