Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,OutSamplePass1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,OutSamplePass2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,OutSamplePass3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,OutSamplePass4,Pass4,Para5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,OutSamplePass6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,OutSamplePass7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,OutSamplePass8,Pass8,Para9,Pass9
,,,,,3_20_2_50_12.csv,0.16837434100465573,0.02531373132174437,No,,,,,,,1_120_1_75_14.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_60_0.75_225_14.csv,0.13041686077885598,-0.10372358904885845,No,,,,,,,1_100_0.75_50_12.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,3_20_2_50_14.csv,0.16837434100465573,0.02531373132174437,No,,,,,,,1_120_1_75_16.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_60_0.75_225_16.csv,0.13041686077885598,-0.10372358904885845,No,,,,,,,1_100_0.75_50_14.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,3_20_2_50_16.csv,0.16837434100465573,0.02531373132174437,No,,,,,,,1_120_1_75_18.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_60_0.75_225_18.csv,0.13041686077885598,-0.10372358904885845,No,,,,,,,1_100_0.75_50_16.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,3_20_2_50_18.csv,0.16837434100465573,0.02531373132174437,No,,,,,,,1_120_1_75_20.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_60_0.75_225_20.csv,0.13041686077885598,-0.10372358904885845,No,,,,,,,1_100_0.75_50_18.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,3_20_2_50_20.csv,0.16837434100465573,0.02531373132174437,No,,,,,,,1_120_1_75_4.csv,0.5058455723635441,-0.051885917563371464,No,,,,3_60_0.75_225_4.csv,0.13041686077885598,-0.10372358904885845,No,,,,,,,1_100_0.75_50_20.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,3_20_2_50_4.csv,0.16837434100465573,0.02531373132174437,No,,,,,,,1_120_1_75_6.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_60_0.75_225_6.csv,0.13041686077885598,-0.10372358904885845,No,,,,,,,1_100_0.75_50_6.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,3_20_2_50_6.csv,0.16837434100465573,0.02531373132174437,No,,,,,,,1_120_1_75_8.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_60_0.75_225_8.csv,0.13041686077885598,-0.10372358904885845,No,,,,,,,1_100_0.75_50_8.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,3_20_2_50_8.csv,0.16837434100465573,0.02531373132174437,No,,,,,,,3_120_1_100_10.csv,0.5058455723635441,-0.08285597219462057,No,,,,1_40_1_50_10.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,3_100_0.75_50_10.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,2_100_0.75_150_6.csv,0.16779930495548703,-0.037666147391560476,No,,,,,,,3_120_1_100_12.csv,0.5058455723635441,-0.08285597219462057,No,,,,1_40_1_50_12.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,3_100_0.75_50_12.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,2_100_2_150_8.csv,0.1672947141616263,-0.04793301258428473,No,,,,,,,3_120_1_100_14.csv,0.5058455723635441,-0.08285597219462057,No,,,,1_40_1_50_14.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,3_100_0.75_50_14.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,2_100_2_100_8.csv,0.1672947009300296,-0.047933010183417155,No,,,,,,,3_120_1_100_16.csv,0.5058455723635441,-0.08285597219462057,No,,,,1_40_1_50_16.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,3_100_0.75_50_16.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,2_100_2_50_8.csv,0.1672947009300296,-0.047933010183417155,No,,,,,,,3_120_1_100_18.csv,0.5058455723635441,-0.08285597219462057,No,,,,1_40_1_50_18.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,3_100_0.75_50_18.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,2_100_2_75_8.csv,0.1672947009300296,-0.047933010183417155,No,,,,,,,3_120_1_100_20.csv,0.5058455723635441,-0.08285597219462057,No,,,,1_40_1_50_20.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,3_100_0.75_50_20.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,2_100_2_125_8.csv,0.1672946981311893,-0.04793301272718502,No,,,,,,,3_120_1_100_4.csv,0.5058455723635441,-0.051885917563371464,No,,,,1_40_1_50_4.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,3_100_0.75_50_6.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,2_100_2_175_8.csv,0.16729469680184123,-0.047933019581272635,No,,,,,,,3_120_1_100_6.csv,0.5058455723635441,-0.08285597219462057,No,,,,1_40_1_50_6.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,3_100_0.75_50_8.csv,0.11335048078284485,-0.05932332612829911,No,,,
,,,,,2_120_1.25_100_8.csv,0.1667030482427584,-0.07065949477555174,No,,,,,,,3_120_1_100_8.csv,0.5058455723635441,-0.08285597219462057,No,,,,1_40_1_50_8.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,2_40_1.25_150_12.csv,0.11292480671755045,-0.055172997637979684,No,,,
,,,,,2_120_1.25_125_8.csv,0.1667030482427584,-0.07065949477555174,No,,,,,,,3_120_1_125_10.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_40_1_50_10.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,2_40_1.25_150_16.csv,0.11292479044912265,-0.05517299331616647,No,,,
,,,,,2_120_1.25_150_8.csv,0.1667030482427584,-0.07065949477555174,No,,,,,,,3_120_1_125_12.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_40_1_50_12.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,2_40_1.25_150_18.csv,0.11292479044912265,-0.05517299331616647,No,,,
,,,,,2_120_1.25_175_8.csv,0.1667030482427584,-0.07065949477555174,No,,,,,,,3_120_1_125_14.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_40_1_50_14.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,2_40_1.25_150_20.csv,0.11292479044912265,-0.05517299331616647,No,,,
,,,,,2_120_1.25_50_8.csv,0.1667030482427584,-0.07065949477555174,No,,,,,,,3_120_1_125_16.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_40_1_50_16.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,2_40_1.25_150_14.csv,0.11292478723161826,-0.055173013375334326,No,,,
,,,,,2_120_1.25_75_8.csv,0.1667030482427584,-0.07065949477555174,No,,,,,,,3_120_1_125_18.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_40_1_50_18.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,2_40_1.25_150_10.csv,0.11292477379861851,-0.055173025905453546,No,,,
,,,,,1_100_0.75_50_4.csv,0.1321122785219078,-0.05761931072145375,No,,,,,,,3_120_1_125_20.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_40_1_50_20.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,2_40_1.25_150_8.csv,0.1129247462613523,-0.05517297903847636,No,,,
,,,,,3_100_0.75_50_4.csv,0.1321122785219078,-0.05761931072145375,No,,,,,,,3_120_1_125_4.csv,0.5058455723635441,-0.051885917563371464,No,,,,3_40_1_50_4.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,2_60_2_50_12.csv,0.11277240949569117,-0.0063238328850849365,No,,,
,,,,,1_100_0.75_125_4.csv,0.13211224101576866,-0.05837754148992639,No,,,,,,,3_120_1_125_6.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_40_1_50_6.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,2_60_2_75_12.csv,0.11277240949569117,-0.0063238328850849365,No,,,
,,,,,3_100_0.75_125_4.csv,0.13211224101576866,-0.05837754148992639,No,,,,,,,3_120_1_125_8.csv,0.5058455723635441,-0.08285597219462057,No,,,,3_40_1_50_8.csv,0.1303354146296721,-0.016972332862218126,No,,,,,,,2_60_2_125_12.csv,0.1127723782794072,-0.006323805954783539,No,,,
,,,,,1_100_0.75_100_4.csv,0.13211223965735708,-0.05837754707948489,No,,,,,,,3_120_1_150_10.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_100_0.75_225_8.csv,0.13029230509533127,0.13704926597513006,Yes,,,,,,,2_60_2_150_12.csv,0.11277235241952546,-0.00632381661399628,No,,,
,,,,,1_100_0.75_75_4.csv,0.13211223965735708,-0.05837754707948489,No,,,,,,,3_120_1_150_12.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_100_0.75_200_8.csv,0.13029228624444614,0.13704927514895018,Yes,,,,,,,2_60_2_100_12.csv,0.11277235229882515,-0.006323843770389912,No,,,
,,,,,3_100_0.75_100_4.csv,0.13211223965735708,-0.05837754707948489,No,,,,,,,3_120_1_150_14.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_20_2_175_4.csv,0.12912418915351162,0.14650437645790046,Yes,,,,,,,2_80_1.25_100_12.csv,0.11225510372810865,-0.018495146015238627,No,,,
,,,,,3_100_0.75_75_4.csv,0.13211223965735708,-0.05837754707948489,No,,,,,,,3_120_1_150_16.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_60_1.25_150_6.csv,0.12908531879109011,0.017180991848070495,No,,,,,,,2_80_1.25_50_12.csv,0.11225510372810865,-0.018495146015238627,No,,,
,,,,,1_80_1_125_4.csv,0.16668557197408268,0.02651778077986082,No,,,,,,,3_120_1_150_18.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_80_1_125_4.csv,0.12859048040318438,0.13766490002367748,Yes,,,,,,,2_80_1.25_75_12.csv,0.11225510372810865,-0.018495146015238627,No,,,
,,,,,3_80_1_125_4.csv,0.16668557197408268,0.02651778077986082,No,,,,,,,3_120_1_150_20.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_80_1_100_4.csv,0.12859046660511728,0.13766486689000035,Yes,,,,,,,2_80_1.25_100_14.csv,0.11225509594747785,-0.018495149197750003,No,,,
,,,,,1_80_1_100_4.csv,0.166685558785703,0.034665310068871136,No,,,,,,,3_120_1_150_4.csv,0.5058455723635441,-0.051885917563371464,No,,,,2_80_1_50_4.csv,0.12859046660511728,0.13766486689000035,Yes,,,,,,,2_80_1.25_50_14.csv,0.11225509594747785,-0.018495149197750003,No,,,
,,,,,1_80_1_50_4.csv,0.166685558785703,0.034665310068871136,No,,,,,,,3_120_1_150_6.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_80_1_75_4.csv,0.12859046660511728,0.13766486689000035,Yes,,,,,,,2_80_1.25_75_14.csv,0.11225509594747785,-0.018495149197750003,No,,,
,,,,,1_80_1_75_4.csv,0.166685558785703,0.034665310068871136,No,,,,,,,3_120_1_150_8.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_80_1_200_4.csv,0.12859041687944436,0.13766486387498914,Yes,,,,,,,2_80_1.25_100_16.csv,0.1122550451582115,-0.018495132505694425,No,,,
,,,,,3_80_1_100_4.csv,0.166685558785703,0.034665310068871136,No,,,,,,,3_120_1_75_10.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_80_1_175_4.csv,0.12859038387205918,0.13766493228910387,Yes,,,,,,,2_80_1.25_100_18.csv,0.1122550451582115,-0.018495132505694425,No,,,
,,,,,3_80_1_50_4.csv,0.166685558785703,0.034665310068871136,No,,,,,,,3_120_1_75_12.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_80_1_225_4.csv,0.1285903781837312,0.13766492294587485,Yes,,,,,,,2_80_1.25_100_20.csv,0.1122550451582115,-0.018495132505694425,No,,,
,,,,,3_80_1_75_4.csv,0.166685558785703,0.034665310068871136,No,,,,,,,3_120_1_75_14.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_40_1.75_100_16.csv,0.1282458985671003,0.02289440873726872,No,,,,,,,2_80_1.25_50_16.csv,0.1122550451582115,-0.018495132505694425,No,,,
,,,,,2_20_1_75_4.csv,0.16599770940561281,0.010413908336708312,No,,,,,,,3_120_1_75_16.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_40_1.75_100_18.csv,0.1282458985671003,0.02289440873726872,No,,,,,,,2_80_1.25_50_18.csv,0.1122550451582115,-0.018495132505694425,No,,,
,,,,,2_80_1.5_50_14.csv,0.1656881698507819,-0.017056519992204734,No,,,,,,,3_120_1_75_18.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_40_1.75_100_20.csv,0.1282458985671003,0.02289440873726872,No,,,,,,,2_80_1.25_50_20.csv,0.1122550451582115,-0.018495132505694425,No,,,
,,,,,2_80_1.5_50_16.csv,0.1656881698507819,-0.017056519992204734,No,,,,,,,3_120_1_75_20.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_40_1.75_50_16.csv,0.12824589796766667,-0.016055920466733604,No,,,,,,,2_80_1.25_75_16.csv,0.1122550451582115,-0.018495132505694425,No,,,
,,,,,2_80_1.5_50_18.csv,0.1656881698507819,-0.017056519992204734,No,,,,,,,3_120_1_75_4.csv,0.5058455723635441,-0.051885917563371464,No,,,,2_40_1.75_50_18.csv,0.12824589796766667,-0.016055920466733604,No,,,,,,,2_80_1.25_75_18.csv,0.1122550451582115,-0.018495132505694425,No,,,
,,,,,2_80_1.5_50_20.csv,0.1656881698507819,-0.017056519992204734,No,,,,,,,3_120_1_75_6.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_40_1.75_50_20.csv,0.12824589796766667,-0.016055920466733604,No,,,,,,,2_80_1.25_75_20.csv,0.1122550451582115,-0.018495132505694425,No,,,
,,,,,2_80_1.5_75_14.csv,0.1656881698507819,-0.017056519992204734,No,,,,,,,3_120_1_75_8.csv,0.5058455723635441,-0.08285597219462057,No,,,,2_40_1.75_75_16.csv,0.1282458806396481,-0.03052742566399246,No,,,,,,,1_80_0.75_150_4.csv,0.11223808360454424,-0.03492768083933334,No,,,
,,,,,2_80_1.5_75_16.csv,0.1656881698507819,-0.017056519992204734,No,,,,,,,2_60_1.25_50_16.csv,0.5052211314147319,-0.15020853295710565,No,,,,2_40_1.75_75_18.csv,0.1282458806396481,-0.03052742566399246,No,,,,,,,3_80_0.75_150_4.csv,0.11223808360454424,-0.03492768083933334,No,,,
,,,,,2_80_1.5_75_18.csv,0.1656881698507819,-0.017056519992204734,No,,,,,,,2_60_1.25_50_18.csv,0.5052211314147319,-0.15020853295710565,No,,,,2_40_1.75_75_20.csv,0.1282458806396481,-0.03052742566399246,No,,,,,,,1_80_0.75_150_10.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_75_20.csv,0.1656881698507819,-0.017056519992204734,No,,,,,,,2_60_1.25_50_20.csv,0.5052211314147319,-0.15020853295710565,No,,,,2_40_1.75_225_16.csv,0.12824584709370046,0.022894425691734388,No,,,,,,,1_80_0.75_150_12.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_100_14.csv,0.165688165345803,-0.017056525471904067,No,,,,,,,2_60_1.25_75_16.csv,0.5052211098706273,-0.15020851606594007,No,,,,2_40_1.75_225_18.csv,0.12824584709370046,0.022894425691734388,No,,,,,,,1_80_0.75_150_14.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_100_16.csv,0.165688165345803,-0.017056525471904067,No,,,,,,,2_60_1.25_75_18.csv,0.5052211098706273,-0.15020851606594007,No,,,,2_40_1.75_225_20.csv,0.12824584709370046,0.022894425691734388,No,,,,,,,1_80_0.75_150_16.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_100_18.csv,0.165688165345803,-0.017056525471904067,No,,,,,,,2_60_1.25_75_20.csv,0.5052211098706273,-0.15020851606594007,No,,,,2_40_1.75_200_16.csv,0.12824583576618068,0.0228944779849313,No,,,,,,,1_80_0.75_150_18.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_100_20.csv,0.165688165345803,-0.017056525471904067,No,,,,,,,1_120_0.75_175_4.csv,0.505104266516155,-0.10455751944716965,No,,,,2_40_1.75_200_18.csv,0.12824583576618068,0.0228944779849313,No,,,,,,,1_80_0.75_150_20.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_125_14.csv,0.1656881587977319,-0.0170565089829928,No,,,,,,,3_120_0.75_175_4.csv,0.505104266516155,-0.10455751944716965,No,,,,2_40_1.75_200_20.csv,0.12824583576618068,0.0228944779849313,No,,,,,,,1_80_0.75_150_6.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_125_16.csv,0.1656881587977319,-0.0170565089829928,No,,,,,,,1_120_0.75_175_10.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_20_2_125_6.csv,0.12796469598118962,0.26361628057873454,Yes,,,,,,,1_80_0.75_150_8.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_125_18.csv,0.1656881587977319,-0.0170565089829928,No,,,,,,,1_120_0.75_175_12.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_40_1.5_125_10.csv,0.12744519145944977,0.0306383778720812,No,,,,,,,3_80_0.75_150_10.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_125_20.csv,0.1656881587977319,-0.0170565089829928,No,,,,,,,1_120_0.75_175_14.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_20_1.5_75_6.csv,0.12690811695391552,0.10565053281199646,Yes,,,,,,,3_80_0.75_150_12.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_150_14.csv,0.1656881562091316,-0.0014527184868240134,No,,,,,,,1_120_0.75_175_16.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_80_1.75_100_4.csv,0.12688460757082407,-0.1569835023891361,No,,,,,,,3_80_0.75_150_14.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_150_16.csv,0.1656881562091316,-0.0014527184868240134,No,,,,,,,1_120_0.75_175_18.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_80_1.75_125_4.csv,0.1268845983109311,-0.15698349790841293,No,,,,,,,3_80_0.75_150_16.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_150_18.csv,0.1656881562091316,-0.0014527184868240134,No,,,,,,,1_120_0.75_175_20.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_80_1.75_50_4.csv,0.1268845932419529,-0.1569834919964388,No,,,,,,,3_80_0.75_150_18.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.5_150_20.csv,0.1656881562091316,-0.0014527184868240134,No,,,,,,,1_120_0.75_175_6.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_80_1.75_75_4.csv,0.1268845932419529,-0.1569834919964388,No,,,,,,,3_80_0.75_150_20.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.25_150_12.csv,0.16568815214141125,-0.04357090981099601,No,,,,,,,1_120_0.75_175_8.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_80_1.75_175_4.csv,0.1268845821006561,-0.15698347571775811,No,,,,,,,3_80_0.75_150_6.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.25_150_14.csv,0.16568815214141125,-0.04357090981099601,No,,,,,,,3_120_0.75_175_10.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_80_1.75_200_4.csv,0.12688455893765868,-0.15698347143022032,No,,,,,,,3_80_0.75_150_8.csv,0.11223807575289871,-0.034927688319001074,No,,,
,,,,,2_80_1.25_150_16.csv,0.16568815214141125,-0.04357090981099601,No,,,,,,,3_120_0.75_175_12.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_80_1.75_225_4.csv,0.12688454689840456,-0.1569834979785881,No,,,,,,,2_100_2_225_8.csv,0.11161085603136102,-0.06408496449952991,No,,,
,,,,,2_80_1.25_150_18.csv,0.16568815214141125,-0.04357090981099601,No,,,,,,,3_120_0.75_175_14.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_60_1.5_150_16.csv,0.12623341012083208,0.0471467833186931,No,,,,,,,2_100_2_200_8.csv,0.11161084598240964,-0.06408498367990875,No,,,
,,,,,2_80_1.25_150_20.csv,0.16568815214141125,-0.04357090981099601,No,,,,,,,3_120_0.75_175_16.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_60_1.5_150_18.csv,0.12623341012083208,0.0471467833186931,No,,,,,,,2_40_0.75_100_10.csv,0.11152947203362468,-0.010441411028301767,No,,,
,,,,,2_80_1.25_175_12.csv,0.16568815214141125,-0.04357090981099601,No,,,,,,,3_120_0.75_175_18.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_60_1.5_150_20.csv,0.12623341012083208,0.0471467833186931,No,,,,,,,2_40_0.75_100_12.csv,0.11152947203362468,-0.010441411028301767,No,,,
,,,,,2_80_1.25_175_14.csv,0.16568815214141125,-0.04357090981099601,No,,,,,,,3_120_0.75_175_20.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_60_1.5_150_10.csv,0.12623339570179842,0.028184172555215506,No,,,,,,,2_40_0.75_100_14.csv,0.11152947203362468,-0.010441411028301767,No,,,
,,,,,2_80_1.25_175_16.csv,0.16568815214141125,-0.04357090981099601,No,,,,,,,3_120_0.75_175_6.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_60_1.5_150_14.csv,0.12623338077934218,0.04714677587843982,No,,,,,,,2_40_0.75_100_16.csv,0.11152947203362468,-0.010441411028301767,No,,,
,,,,,2_80_1.25_175_18.csv,0.16568815214141125,-0.04357090981099601,No,,,,,,,3_120_0.75_175_8.csv,0.5051042624130309,-0.09838722153455412,No,,,,2_60_1.5_150_12.csv,0.12623334648515083,0.0471467764104654,No,,,,,,,2_40_0.75_100_18.csv,0.11152947203362468,-0.010441411028301767,No,,,
,,,,,2_80_1.25_175_20.csv,0.16568815214141125,-0.04357090981099601,No,,,,,,,2_60_1.25_150_6.csv,0.5037589628731269,-0.026000968136670813,No,,,,2_40_1.25_100_10.csv,0.12493801596446091,0.003985335808711135,No,,,,,,,2_40_0.75_100_20.csv,0.11152947203362468,-0.010441411028301767,No,,,
,,,,,2_80_1.5_175_14.csv,0.16568814869157136,-0.0014527127595121156,No,,,,,,,2_60_2_200_6.csv,0.5034472100104906,-0.10140757152230606,No,,,,2_40_1.25_100_12.csv,0.12493797087308037,0.003985333263859846,No,,,,,,,2_40_0.75_100_8.csv,0.11152947203362468,-0.010441411028301767,No,,,
,,,,,2_80_1.5_175_16.csv,0.16568814869157136,-0.0014527127595121156,No,,,,,,,2_60_2_225_6.csv,0.5034470930677276,-0.10140754173864569,No,,,,2_40_1.25_100_8.csv,0.12493794058407862,0.022357162652283026,No,,,,,,,2_100_2_150_4.csv,0.1105491369585016,-0.014786683733412853,No,,,
,,,,,2_80_1.5_175_18.csv,0.16568814869157136,-0.0014527127595121156,No,,,,,,,2_100_2_200_4.csv,0.5018805455011565,-0.02980537271936131,No,,,,2_40_1.25_100_14.csv,0.12493793641848408,0.0039853686492939185,No,,,,,,,2_100_2_100_4.csv,0.1105491325937517,-0.014786689096465123,No,,,
,,,,,2_80_1.5_175_20.csv,0.16568814869157136,-0.0014527127595121156,No,,,,,,,2_100_2_100_4.csv,0.5018805240063361,-0.029805367478876306,No,,,,2_40_1.25_100_16.csv,0.12493793641848408,0.0039853686492939185,No,,,,,,,2_100_2_50_4.csv,0.1105491325937517,-0.014786689096465123,No,,,
,,,,,2_120_1.5_200_4.csv,0.1652600967560526,-0.09536999203864467,No,,,,,,,2_100_2_50_4.csv,0.5018805240063361,-0.029805367478876306,No,,,,2_40_1.25_100_18.csv,0.12493793641848408,0.0039853686492939185,No,,,,,,,2_100_2_75_4.csv,0.1105491325937517,-0.014786689096465123,No,,,
,,,,,2_40_1.5_150_4.csv,0.16335294106576703,-0.003321344248041741,No,,,,,,,2_100_2_75_4.csv,0.5018805240063361,-0.029805367478876306,No,,,,2_40_1.25_100_20.csv,0.12493793641848408,0.0039853686492939185,No,,,,,,,2_100_2_125_4.csv,0.11054912419937984,-0.01478669147728723,No,,,
,,,,,2_40_1.5_175_4.csv,0.1633529258811974,-0.0010175910799681066,No,,,,,,,2_100_2_225_4.csv,0.5018805165537364,-0.029805366384955373,No,,,,2_40_1_75_4.csv,0.12471187118802735,-0.11971544219718065,No,,,,,,,2_60_1.5_150_12.csv,0.1104043577290938,-0.011719590127603548,No,,,
,,,,,2_100_1_150_4.csv,0.16302921345729365,-0.05933889786520763,No,,,,,,,2_100_2_125_4.csv,0.5018804986428274,-0.02980536068643743,No,,,,1_40_0.75_125_10.csv,0.12455468789821077,-0.009980029687196268,No,,,,,,,2_60_1.5_150_14.csv,0.11040435007660346,-0.0117196265966245,No,,,
,,,,,2_100_2_200_14.csv,0.16208841980570227,-0.05429586445166496,No,,,,,,,2_100_2_150_4.csv,0.50188049719262,-0.029805365061567023,No,,,,1_40_0.75_125_12.csv,0.12455468789821077,-0.009980029687196268,No,,,,,,,2_60_1.5_125_12.csv,0.11040432327757649,-0.011719595117583578,No,,,
,,,,,2_100_2_200_16.csv,0.16208841980570227,-0.06317432484630806,No,,,,,,,2_100_2_175_4.csv,0.5018804765543116,-0.029805362519145312,No,,,,1_40_0.75_125_14.csv,0.12455468789821077,-0.009980029687196268,No,,,,,,,2_60_1.5_125_14.csv,0.11040430483738777,-0.011719630021706479,No,,,
,,,,,2_100_2_200_18.csv,0.16208841980570227,-0.07241515639690502,No,,,,,,,2_60_1_200_8.csv,0.5017502542491471,-0.08483659679356947,No,,,,1_40_0.75_125_16.csv,0.12455468789821077,-0.009980029687196268,No,,,,,,,2_120_1.25_225_8.csv,0.11009483447867302,-0.04982496081170604,No,,,
,,,,,2_100_2_200_20.csv,0.16208841980570227,-0.07241515639690502,No,,,,,,,2_120_1.25_200_4.csv,0.5017245115406637,-0.015426872950293454,No,,,,1_40_0.75_125_18.csv,0.12455468789821077,-0.009980029687196268,No,,,,,,,2_120_1.25_175_8.csv,0.11009482102254478,-0.04982497862103252,No,,,
,,,,,2_80_1.75_200_8.csv,0.16196120950294754,0.010845749226013786,No,,,,,,,2_120_1.25_100_4.csv,0.5017244978488223,-0.015426886470376988,No,,,,1_40_0.75_125_20.csv,0.12455468789821077,-0.009980029687196268,No,,,,,,,2_120_1.25_200_8.csv,0.11009482016935157,-0.049824967244744854,No,,,
,,,,,2_100_1.25_175_8.csv,0.16167655322545693,-0.016888149233010873,No,,,,,,,2_120_1.25_125_4.csv,0.5017244978488223,-0.015426886470376988,No,,,,1_40_0.75_125_4.csv,0.12455468789821077,-0.03002313429994523,No,,,,,,,2_80_0.75_175_6.csv,0.10987812070707853,-0.011265281226758128,No,,,
,,,,,2_120_2_200_8.csv,0.1616520149490091,-0.0272497836297567,No,,,,,,,2_120_1.25_150_4.csv,0.5017244978488223,-0.015426886470376988,No,,,,1_40_0.75_125_6.csv,0.12455468789821077,-0.009980029687196268,No,,,,,,,2_100_1_100_4.csv,0.10919663779817881,-0.04276724548948335,No,,,
