Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,OutSamplePass1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,OutSamplePass2,Pass2,Para3,Pass3,Para4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,OutSamplePass5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,OutSamplePass6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,OutSamplePass7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,OutSamplePass8,Pass8,Para9,Pass9
2_60_1_75_4.csv,0.215258125,-0.005612327631483508,No,,,,,,,,,,,,,,,,2_80_1.5_50_16.csv,0.1341013803151812,0.1428464952660116,Yes,,2_120_1_150_16.csv,0.2556550983165319,0.2196800582034283,Yes,,2_40_1.75_125_16.csv,0.12679724833225184,-0.03953654937801577,No,,,
1_40_0.75_100_10.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_50_18.csv,0.1341013803151812,0.1428464952660116,Yes,,2_120_1_150_18.csv,0.2556550983165319,0.2196800582034283,Yes,,2_40_1.75_125_18.csv,0.12679724833225184,-0.03953654937801577,No,,,
1_40_0.75_100_12.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_50_20.csv,0.1341013803151812,0.1428464952660116,Yes,,2_120_1_150_20.csv,0.2556550983165319,0.2196800582034283,Yes,,2_40_1.75_125_20.csv,0.12679724833225184,-0.03953654937801577,No,,,
1_40_0.75_100_14.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_75_16.csv,0.1341013803151812,0.1428464952660116,Yes,,2_120_1_175_14.csv,0.2556550983165319,0.16776893809441693,Yes,,2_80_1.25_125_10.csv,0.12673457720535167,0.03132455260471004,No,,,
1_40_0.75_100_16.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_75_18.csv,0.1341013803151812,0.1428464952660116,Yes,,2_120_1_175_16.csv,0.2556550983165319,0.16776893809441693,Yes,,2_80_1.25_50_10.csv,0.1267345657424914,0.03132454916813582,No,,,
1_40_0.75_100_18.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_75_20.csv,0.1341013803151812,0.1428464952660116,Yes,,2_120_1_175_18.csv,0.2556550983165319,0.16776893809441693,Yes,,2_80_1.25_75_10.csv,0.1267345657424914,0.03132454916813582,No,,,
1_40_0.75_100_20.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_200_12.csv,0.13410136570561457,0.20512463874704973,Yes,,2_120_1_175_20.csv,0.2556550983165319,0.16776893809441693,Yes,,2_80_1.25_100_10.csv,0.12673455030601796,0.03132454689153479,No,,,
1_40_0.75_100_4.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_50_14.csv,0.1341013396746865,0.14284647910000758,Yes,,2_120_1_100_10.csv,0.25565507217476496,0.21968000706533347,Yes,,2_40_1.25_75_14.csv,0.12224755354800834,0.002561380206032271,No,,,
1_40_0.75_100_6.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_75_14.csv,0.1341013396746865,0.14284647910000758,Yes,,2_120_1_125_10.csv,0.25565507217476496,0.21968000706533347,Yes,,2_40_1.25_75_16.csv,0.12224755354800834,0.002561380206032271,No,,,
1_40_0.75_100_8.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_100_16.csv,0.13410133244660818,0.14284643662346483,Yes,,2_120_1_50_10.csv,0.25565507217476496,0.21968000706533347,Yes,,2_40_1.25_75_18.csv,0.12224755354800834,0.002561380206032271,No,,,
3_40_0.75_100_10.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_100_18.csv,0.13410133244660818,0.14284643662346483,Yes,,2_120_1_75_10.csv,0.25565507217476496,0.21968000706533347,Yes,,2_40_1.25_75_20.csv,0.12224755354800834,0.002561380206032271,No,,,
3_40_0.75_100_12.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_100_20.csv,0.13410133244660818,0.14284643662346483,Yes,,2_120_1_225_10.csv,0.25565504723025745,0.08992604834353161,No,,2_40_1.25_75_8.csv,0.12224755720492114,0.002561375821609063,No,,,
3_40_0.75_100_14.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_225_10.csv,0.1341014366058867,0.2378813957671207,Yes,,2_120_1_150_12.csv,0.2556550224778255,0.21968000019846823,Yes,,2_40_1.25_75_12.csv,0.1222475185944942,0.0025613746970468126,No,,,
3_40_0.75_100_16.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_225_16.csv,0.13410133754558987,0.14284642438199668,Yes,,2_120_1_175_12.csv,0.2556550224778255,0.16776892548039588,Yes,,2_40_1.25_75_10.csv,0.12224751558097181,0.002561378100956323,No,,,
3_40_0.75_100_18.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_225_18.csv,0.13410133754558987,0.14284642438199668,Yes,,2_120_1_225_12.csv,0.2556550048354874,0.08992605012036528,No,,2_80_1.25_150_6.csv,0.125883764549339,0.03132454211141795,No,,,
3_40_0.75_100_20.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_225_20.csv,0.13410133754558987,0.14284642438199668,Yes,,2_120_1_150_10.csv,0.2556549909864158,0.2196799847637303,Yes,,2_80_1.25_50_4.csv,0.12551452821000797,0.041433788244619255,No,,,
3_40_0.75_100_4.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_200_14.csv,0.1341013005058715,0.14284645964380027,Yes,,2_120_1_175_10.csv,0.2556549909864158,0.1677689426124194,Yes,,2_80_1.25_75_4.csv,0.12551452821000797,0.041433788244619255,No,,,
3_40_0.75_100_6.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_125_12.csv,0.134101296500156,0.20512471339994812,Yes,,2_120_1_200_12.csv,0.2556550122308378,0.08992604709953061,No,,2_80_1.25_125_4.csv,0.12551452147639475,0.04143378511593447,No,,,
3_40_0.75_100_8.csv,0.21508385433333332,0.031917611373817614,No,,,,,,,,,,,,,,,,2_80_1.5_100_10.csv,0.13410135898082903,0.23788140161428387,Yes,,2_120_1_225_14.csv,0.25565504824227087,0.08992604946829491,No,,2_80_1.25_100_4.csv,0.12551449890324753,0.04143378324440157,No,,,
2_20_1.5_75_14.csv,0.21392614599999998,0.03488530243039611,No,,,,,,,,,,,,,,,,2_80_1.5_100_14.csv,0.1341013160191396,0.1428464453765266,Yes,,2_120_1_225_16.csv,0.25565504824227087,0.08992604946829491,No,,2_120_1.5_175_10.csv,0.1254906015386709,0.04763049918601227,No,,,
2_20_1.5_75_16.csv,0.21392614599999998,0.03488530243039611,No,,,,,,,,,,,,,,,,2_80_1.5_100_12.csv,0.1341012587614316,0.20512463024158784,Yes,,2_120_1_225_18.csv,0.25565504824227087,0.08992604946829491,No,,2_120_1.5_100_10.csv,0.12549059927149397,0.04763049434646457,No,,,
2_20_1.5_75_18.csv,0.21392614599999998,0.03488530243039611,No,,,,,,,,,,,,,,,,2_80_1.5_225_14.csv,0.13410133830578966,0.1428464602071035,Yes,,2_120_1_225_20.csv,0.25565504824227087,0.08992604946829491,No,,2_120_1.5_125_10.csv,0.12549059927149397,0.04763049434646457,No,,,
2_20_1.5_75_20.csv,0.21392614599999998,0.03488530243039611,No,,,,,,,,,,,,,,,,2_80_1.5_225_12.csv,0.1341012944604818,0.20512462349450655,Yes,,2_40_0.75_50_4.csv,0.25510311092278676,0.16012206177564425,Yes,,2_120_1.5_50_10.csv,0.12549059927149397,0.04763049434646457,No,,,
2_40_1.25_50_4.csv,0.21383725000000003,0.05349817020804146,No,,,,,,,,,,,,,,,,2_20_0.75_50_10.csv,0.12172462524230382,0.2112421898224635,Yes,,2_100_0.75_50_8.csv,0.25495814540633976,0.19999908029718896,Yes,,2_120_1.5_75_10.csv,0.12549059927149397,0.04763049434646457,No,,,
1_40_1.25_50_10.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_20_0.75_50_12.csv,0.12172462524230382,0.2112421898224635,Yes,,2_100_1.25_200_6.csv,0.25486407911115505,0.05700639358912407,No,,2_120_1.5_150_10.csv,0.12549056312483278,0.04763048229435305,No,,,
1_40_1.25_50_12.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_20_0.75_50_14.csv,0.12172462524230382,0.2112421898224635,Yes,,2_100_1.25_100_6.csv,0.25486409699558626,0.12870054838562983,Yes,,2_80_1.25_175_10.csv,0.12494853801786354,0.03132454670957875,No,,,
1_40_1.25_50_14.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_20_0.75_50_16.csv,0.12172462524230382,0.2112421898224635,Yes,,2_100_1.25_50_6.csv,0.25486409699558626,0.12870054838562983,Yes,,2_40_1.25_100_12.csv,0.11993365841058466,0.0025613736811032728,No,,,
1_40_1.25_50_16.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_20_0.75_50_18.csv,0.12172462524230382,0.2112421898224635,Yes,,2_100_1.25_75_6.csv,0.25486409699558626,0.12870054838562983,Yes,,2_40_1.25_100_14.csv,0.11993365841058466,0.0025613736811032728,No,,,
1_40_1.25_50_18.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_20_0.75_50_20.csv,0.12172462524230382,0.2112421898224635,Yes,,2_100_1.25_225_6.csv,0.25486411751492544,0.04054627380440442,No,,2_40_1.25_100_16.csv,0.11993365841058466,0.0025613736811032728,No,,,
1_40_1.25_50_20.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_20_0.75_50_8.csv,0.12172462524230382,0.2112421898224635,Yes,,2_100_1.25_175_6.csv,0.2548640787038886,0.0991566604981756,No,,2_40_1.25_100_18.csv,0.11993365841058466,0.0025613736811032728,No,,,
1_40_1.25_50_4.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_20_1.75_75_8.csv,0.12145896167643164,0.12479146774634543,Yes,,2_100_1.25_150_6.csv,0.25486405674608387,0.128700521919918,Yes,,2_40_1.25_100_20.csv,0.11993365841058466,0.0025613736811032728,No,,,
1_40_1.25_50_6.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,1_40_1_75_4.csv,0.1211853430931992,0.104545123426457,Yes,,2_100_1.25_125_6.csv,0.2548639795767066,0.1287005271119912,Yes,,2_40_1.25_100_8.csv,0.11993361318361753,0.0025613679929163613,No,,,
1_40_1.25_50_8.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,3_40_1_75_4.csv,0.1211853430931992,0.104545123426457,Yes,,2_120_1_150_8.csv,0.2541394926310388,0.2196801469698086,Yes,,2_40_1.25_100_10.csv,0.11993359829865656,0.0025613829275133483,No,,,
3_40_1.25_50_10.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_100_2_150_14.csv,0.13251365151858505,0.08267071874340828,No,,2_120_1_175_8.csv,0.2541394926310388,0.16776901947080552,Yes,,2_60_1_150_8.csv,0.12309587417616114,0.026671942976185033,No,,,
3_40_1.25_50_12.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_100_2_225_14.csv,0.13251363912985267,0.08267071050875695,No,,2_120_1_100_8.csv,0.25413945696426016,0.21968011818913652,Yes,,2_60_1_150_10.csv,0.12309586538805814,0.026671929551764333,No,,,
3_40_1.25_50_14.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_100_2_175_14.csv,0.13251363218470355,0.0826707111321527,No,,2_120_1_125_8.csv,0.25413945696426016,0.21968011818913652,Yes,,2_60_1_150_12.csv,0.12309586538805814,0.026671929551764333,No,,,
3_40_1.25_50_16.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_100_2_200_14.csv,0.1325136340361221,0.08267072310703649,No,,2_120_1_50_8.csv,0.25413945696426016,0.21968011818913652,Yes,,2_60_1_150_14.csv,0.12309586538805814,0.026671929551764333,No,,,
3_40_1.25_50_18.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_100_2_100_14.csv,0.13251363981243663,0.08267073301257698,No,,2_120_1_75_8.csv,0.25413945696426016,0.21968011818913652,Yes,,2_60_1_150_16.csv,0.12309586538805814,0.026671929551764333,No,,,
3_40_1.25_50_20.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_100_2_125_14.csv,0.13251363981243663,0.08267073301257698,No,,2_120_1_200_8.csv,0.25413932904481384,0.08992605511152953,No,,2_60_1_150_18.csv,0.12309586538805814,0.026671929551764333,No,,,
3_40_1.25_50_4.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_100_2_50_14.csv,0.13251363981243663,0.08267073301257698,No,,2_120_1_225_8.csv,0.2541393622326149,0.08992604091799772,No,,2_60_1_150_20.csv,0.12309586538805814,0.026671929551764333,No,,,
3_40_1.25_50_6.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_100_2_75_14.csv,0.13251363981243663,0.08267073301257698,No,,2_40_1.25_75_8.csv,0.25408311460484206,0.12224755720492114,Yes,,2_100_1.75_150_12.csv,0.12295121943889473,0.019255494678294727,No,,,
3_40_1.25_50_8.csv,0.21353702099999997,0.0011674511872612756,No,,,,,,,,,,,,,,,,2_80_1.75_200_16.csv,0.1310922000267017,0.14518597462231148,Yes,,2_40_1_125_10.csv,0.25142084434677914,0.09120360948474533,No,,2_100_1.75_175_12.csv,0.1229512155149103,0.019255488971890465,No,,,
2_40_1.5_50_10.csv,0.21351320833333332,0.022134040803799545,No,,,,,,,,,,,,,,,,2_80_1.75_200_18.csv,0.1310922000267017,0.12178554887164919,Yes,,2_40_1_125_12.csv,0.25142084434677914,0.09120360948474533,No,,2_100_1.75_200_12.csv,0.1229512155149103,0.019255488971890465,No,,,
2_40_1.5_50_12.csv,0.21351320833333332,0.022134040803799545,No,,,,,,,,,,,,,,,,2_80_1.75_200_20.csv,0.1310922000267017,0.12178554887164919,Yes,,2_40_1_125_14.csv,0.25142084434677914,0.09120360948474533,No,,2_100_1.75_175_16.csv,0.12295121384580543,0.01925548071614081,No,,,
2_40_1.5_75_10.csv,0.21351320833333332,0.01863764288330839,No,,,,,,,,,,,,,,,,2_80_1.75_50_16.csv,0.13109216029300924,0.1451859733526878,Yes,,2_40_1_125_16.csv,0.25142084434677914,0.09120360948474533,No,,2_100_1.75_175_18.csv,0.12295121384580543,0.01925548071614081,No,,,
2_40_1.5_75_12.csv,0.21351320833333332,0.01863764288330839,No,,,,,,,,,,,,,,,,2_80_1.75_50_18.csv,0.13109216029300924,0.12178556401308971,Yes,,2_40_1_125_18.csv,0.25142084434677914,0.09120360948474533,No,,2_100_1.75_175_20.csv,0.12295121384580543,0.01925548071614081,No,,,
1_80_1.25_50_10.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_50_20.csv,0.13109216029300924,0.12178556401308971,Yes,,2_40_1_125_20.csv,0.25142084434677914,0.09120360948474533,No,,2_100_1.75_200_16.csv,0.12295121384580543,0.01925548071614081,No,,,
1_80_1.25_50_12.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_75_16.csv,0.13109216029300924,0.1451859733526878,Yes,,2_40_1_100_10.csv,0.25142077340289704,0.10864479303196192,Yes,,2_100_1.75_200_18.csv,0.12295121384580543,0.01925548071614081,No,,,
1_80_1.25_50_14.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_75_18.csv,0.13109216029300924,0.12178556401308971,Yes,,2_40_1_100_12.csv,0.25142077340289704,0.10864479303196192,Yes,,2_100_1.75_200_20.csv,0.12295121384580543,0.01925548071614081,No,,,
1_80_1.25_50_16.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_75_20.csv,0.13109216029300924,0.12178556401308971,Yes,,2_40_1_100_14.csv,0.25142077340289704,0.10864479303196192,Yes,,2_100_1.75_100_14.csv,0.12295121269110965,0.01925548872280188,No,,,
1_80_1.25_50_18.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_100_16.csv,0.13109216463818743,0.14518592097896663,Yes,,2_40_1_100_16.csv,0.25142077340289704,0.10864479303196192,Yes,,2_100_1.75_50_14.csv,0.12295121269110965,0.01925548872280188,No,,,
1_80_1.25_50_20.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_100_18.csv,0.13109216463818743,0.121785528458899,Yes,,2_40_1_100_18.csv,0.25142077340289704,0.10864479303196192,Yes,,2_100_1.75_75_14.csv,0.12295121269110965,0.01925548872280188,No,,,
1_80_1.25_50_4.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_100_20.csv,0.13109216463818743,0.121785528458899,Yes,,2_40_1_100_20.csv,0.25142077340289704,0.10864479303196192,Yes,,2_100_1.75_125_12.csv,0.12295121214986784,0.019255480150542747,No,,,
1_80_1.25_50_6.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_125_16.csv,0.13109216463818743,0.14518592097896663,Yes,,2_40_1_175_10.csv,0.2514206774128275,-0.013565908229450994,No,,2_100_1.75_175_14.csv,0.12295120742757976,0.019255483334318486,No,,,
1_80_1.25_50_8.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_125_18.csv,0.13109216463818743,0.121785528458899,Yes,,2_40_1_175_12.csv,0.2514206774128275,-0.013565908229450994,No,,2_100_1.75_200_14.csv,0.12295120742757976,0.019255483334318486,No,,,
1_80_1.25_75_10.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_125_20.csv,0.13109216463818743,0.121785528458899,Yes,,2_40_1_175_14.csv,0.2514206774128275,-0.013565908229450994,No,,2_100_1.75_100_12.csv,0.12295120707901605,0.019255493280417067,No,,,
1_80_1.25_75_12.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_225_16.csv,0.13109209867209998,0.14518594884301303,Yes,,2_40_1_175_16.csv,0.2514206774128275,-0.013565908229450994,No,,2_100_1.75_50_12.csv,0.12295120707901605,0.019255493280417067,No,,,
1_80_1.25_75_14.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_225_18.csv,0.13109209867209998,0.12178554424650856,Yes,,2_40_1_175_18.csv,0.2514206774128275,-0.013565908229450994,No,,2_100_1.75_75_12.csv,0.12295120707901605,0.019255493280417067,No,,,
1_80_1.25_75_16.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_80_1.75_225_20.csv,0.13109209867209998,0.12178554424650856,Yes,,2_40_1_175_20.csv,0.2514206774128275,-0.013565908229450994,No,,2_100_1.75_150_14.csv,0.12295120685562369,0.019255483550398148,No,,,
1_80_1.25_75_18.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_50_10.csv,0.1297800793486943,0.21194555269988355,Yes,,2_40_1_200_10.csv,0.25142064890571675,-0.013565903078428986,No,,2_100_1.75_125_16.csv,0.12295120620539368,0.01925547773432937,No,,,
1_80_1.25_75_20.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_75_12.csv,0.1297800910356259,0.21194558851209144,Yes,,2_40_1_200_12.csv,0.25142064890571675,-0.013565903078428986,No,,2_100_1.75_125_18.csv,0.12295120620539368,0.01925547773432937,No,,,
1_80_1.25_75_4.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_75_14.csv,0.1297800910356259,0.21194558851209144,Yes,,2_40_1_200_14.csv,0.25142064890571675,-0.013565903078428986,No,,2_100_1.75_125_20.csv,0.12295120620539368,0.01925547773432937,No,,,
1_80_1.25_75_6.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_75_16.csv,0.1297800910356259,0.21194558851209144,Yes,,2_40_1_200_16.csv,0.25142064890571675,-0.013565903078428986,No,,2_100_1.75_125_14.csv,0.1229512036098969,0.019255480724245037,No,,,
1_80_1.25_75_8.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_75_18.csv,0.1297800910356259,0.21194558851209144,Yes,,2_40_1_200_18.csv,0.25142064890571675,-0.013565903078428986,No,,2_100_1.75_100_16.csv,0.1229511984791046,0.019255489286895654,No,,,
3_80_1.25_50_10.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_75_20.csv,0.1297800910356259,0.21194558851209144,Yes,,2_40_1_200_20.csv,0.25142064890571675,-0.013565903078428986,No,,2_100_1.75_100_18.csv,0.1229511984791046,0.019255489286895654,No,,,
3_80_1.25_50_12.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_50_12.csv,0.1297800765503359,0.21194559545399455,Yes,,2_40_1_150_10.csv,0.251420626555753,0.0756291404549456,No,,2_100_1.75_100_20.csv,0.1229511984791046,0.019255489286895654,No,,,
3_80_1.25_50_14.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_50_14.csv,0.1297800765503359,0.21194559545399455,Yes,,2_40_1_150_12.csv,0.251420626555753,0.0756291404549456,No,,2_100_1.75_50_16.csv,0.1229511984791046,0.019255489286895654,No,,,
3_80_1.25_50_16.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_50_16.csv,0.1297800765503359,0.21194559545399455,Yes,,2_40_1_150_14.csv,0.251420626555753,0.0756291404549456,No,,2_100_1.75_50_18.csv,0.1229511984791046,0.019255489286895654,No,,,
3_80_1.25_50_18.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_50_18.csv,0.1297800765503359,0.21194559545399455,Yes,,2_40_1_150_16.csv,0.251420626555753,0.0756291404549456,No,,2_100_1.75_50_20.csv,0.1229511984791046,0.019255489286895654,No,,,
3_80_1.25_50_20.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_50_20.csv,0.1297800765503359,0.21194559545399455,Yes,,2_40_1_150_18.csv,0.251420626555753,0.0756291404549456,No,,2_100_1.75_75_16.csv,0.1229511984791046,0.019255489286895654,No,,,
3_80_1.25_50_4.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_75_10.csv,0.12978002790715681,0.21194553023508939,Yes,,2_40_1_150_20.csv,0.251420626555753,0.0756291404549456,No,,2_100_1.75_75_18.csv,0.1229511984791046,0.019255489286895654,No,,,
3_80_1.25_50_6.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_100_12.csv,0.12978002307682526,0.21194557760300958,Yes,,2_40_1_225_10.csv,0.2514206023269757,-0.013565907693997646,No,,2_100_1.75_75_20.csv,0.1229511984791046,0.019255489286895654,No,,,
3_80_1.25_50_8.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_100_14.csv,0.12978002307682526,0.21194557760300958,Yes,,2_40_1_225_12.csv,0.2514206023269757,-0.013565907693997646,No,,2_100_1.75_150_16.csv,0.12295119132973094,0.01925549027733011,No,,,
3_80_1.25_75_10.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_100_16.csv,0.12978002307682526,0.21194557760300958,Yes,,2_40_1_225_14.csv,0.2514206023269757,-0.013565907693997646,No,,2_100_1.75_150_18.csv,0.12295119132973094,0.01925549027733011,No,,,
3_80_1.25_75_12.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_100_18.csv,0.12978002307682526,0.21194557760300958,Yes,,2_40_1_225_16.csv,0.2514206023269757,-0.013565907693997646,No,,2_100_1.75_150_20.csv,0.12295119132973094,0.01925549027733011,No,,,
3_80_1.25_75_14.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_100_20.csv,0.12978002307682526,0.21194557760300958,Yes,,2_40_1_225_18.csv,0.2514206023269757,-0.013565907693997646,No,,2_120_1_175_6.csv,0.122365510391819,0.04158033363468921,No,,,
3_80_1.25_75_16.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,2_60_1.25_100_10.csv,0.12978000592666897,0.21194558317148787,Yes,,2_40_1_225_20.csv,0.2514206023269757,-0.013565907693997646,No,,2_100_1.5_175_6.csv,0.12198244587589527,0.012266738908941179,No,,,
3_80_1.25_75_18.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,1_80_1_100_10.csv,0.11814203792370129,0.22546583071344845,Yes,,2_100_1.25_150_16.csv,0.24760035594859256,0.1895172395911291,Yes,,2_100_1.5_125_6.csv,0.12198237453969699,0.012266703945432444,No,,,
3_80_1.25_75_20.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,1_80_1_100_12.csv,0.11814203792370129,0.22546583071344845,Yes,,2_100_1.25_150_18.csv,0.24760035594859256,0.1895172395911291,Yes,,2_100_1.5_150_6.csv,0.12198234079942588,0.012266694802793496,No,,,
3_80_1.25_75_4.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,1_80_1_100_14.csv,0.11814203792370129,0.22546583071344845,Yes,,2_100_1.25_150_20.csv,0.24760035594859256,0.1895172395911291,Yes,,2_100_1.5_100_6.csv,0.12198233826246807,0.012266699028775299,No,,,
3_80_1.25_75_6.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,1_80_1_100_16.csv,0.11814203792370129,0.22546583071344845,Yes,,2_100_1.25_225_16.csv,0.2476003366998729,0.05824385057412284,No,,2_100_1.5_50_6.csv,0.12198233826246807,0.012266699028775299,No,,,
3_80_1.25_75_8.csv,0.21324333333333334,-0.0028677231414114927,No,,,,,,,,,,,,,,,,1_80_1_100_18.csv,0.11814203792370129,0.22546583071344845,Yes,,2_100_1.25_225_18.csv,0.2476003366998729,0.05824385057412284,No,,2_100_1.5_75_6.csv,0.12198233826246807,0.012266699028775299,No,,,
1_40_1_50_10.csv,0.2121991666666667,0.005993494226079819,No,,,,,,,,,,,,,,,,1_80_1_100_20.csv,0.11814203792370129,0.22546583071344845,Yes,,2_100_1.25_225_20.csv,0.2476003366998729,0.05824385057412284,No,,2_120_1.75_100_6.csv,0.12132610676575958,0.043783186023558116,No,,,
1_40_1_50_12.csv,0.2121991666666667,0.005993494226079819,No,,,,,,,,,,,,,,,,1_80_1_100_6.csv,0.11814203792370129,0.22546583071344845,Yes,,2_100_1.25_100_16.csv,0.24760031732284046,0.18951724052232896,Yes,,2_120_1.75_125_6.csv,0.12132610676575958,0.043783186023558116,No,,,
