Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Pass5
,,,,1_60_1_75_20.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_150_10.csv,0.108808255187955,0.05724880639972147,Yes,,,,
,,,,1_60_1_75_4.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_200_10.csv,0.1088082432277713,0.0572488049020759,Yes,,,,
,,,,1_60_1_75_6.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_100_10.csv,0.10880824000349035,0.057248810656275455,Yes,,,,
,,,,1_60_1_75_8.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_50_10.csv,0.10880824000349035,0.057248810656275455,Yes,,,,
,,,,3_60_1_75_10.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_75_10.csv,0.10880824000349035,0.057248810656275455,Yes,,,,
,,,,3_60_1_75_12.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_225_10.csv,0.10880823592888485,0.06134931964211193,Yes,,,,
,,,,3_60_1_75_14.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_175_10.csv,0.10880823914162609,0.057248806662603416,Yes,,,,
,,,,3_60_1_75_16.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_40_1_50_4.csv,0.10740218363945139,0.04591594196777688,Yes,,,,
,,,,3_60_1_75_18.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_100_12.csv,0.10792180005639954,0.05724878478482087,Yes,,,,
,,,,3_60_1_75_20.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_50_12.csv,0.10792180005639954,0.05724878478482087,Yes,,,,
,,,,3_60_1_75_4.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_75_12.csv,0.10792180005639954,0.05724878478482087,Yes,,,,
,,,,3_60_1_75_6.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_225_12.csv,0.10792180224615333,0.06134933659606341,Yes,,,,
,,,,3_60_1_75_8.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_200_12.csv,0.10792179152869416,0.05724880575073873,Yes,,,,
,,,,1_60_1_50_10.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,2_100_2_125_12.csv,0.10792178879769034,0.05724879751439513,Yes,,,,
,,,,1_60_1_50_12.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,2_100_2_150_12.csv,0.10792178879769034,0.05724879751439513,Yes,,,,
,,,,1_60_1_50_14.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,2_100_2_175_12.csv,0.10792178316412664,0.057248785393770485,Yes,,,,
,,,,1_60_1_50_16.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,1_40_0.75_175_10.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
,,,,1_60_1_50_18.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,1_40_0.75_175_12.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
,,,,1_60_1_50_20.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,1_40_0.75_175_14.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
,,,,1_60_1_50_4.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,1_40_0.75_175_16.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
,,,,1_60_1_50_6.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,1_40_0.75_175_18.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
,,,,1_60_1_50_8.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,1_40_0.75_175_20.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
,,,,3_60_1_50_10.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,1_40_0.75_175_4.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
,,,,3_60_1_50_12.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,1_40_0.75_175_6.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
,,,,3_60_1_50_14.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,1_40_0.75_175_8.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
,,,,3_60_1_50_16.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,3_40_0.75_175_10.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
,,,,3_60_1_50_18.csv,0.11701381086771356,0.008230315215145742,Yes,,,,,3_40_0.75_175_12.csv,0.10773613650825999,0.05095564193267233,Yes,,,,
