Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,Pass3,Para4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window7_GrossProfit,Window7_GrossLoss,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window8_GrossProfit,Window8_GrossLoss,Score_8,Pass8,Para9,Pass9
3_80_1.25_50_14.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_50_14.csv,0.1297800765503359,0.21194559545399455,6930455.569,-6288260.991,1.102125942119631,No,2_40_1_150_12.csv,0.251420626555753,0.0756291404549456,8179190.29,-7402313.164,1.104950588929177,No,2_100_1.75_50_16.csv,0.1229511984791046,0.019255489286895654,5431842.524,-4952962.039,1.0966856764152964,No,,
3_80_1.25_50_16.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_50_16.csv,0.1297800765503359,0.21194559545399455,6930455.569,-6288260.991,1.102125942119631,No,2_40_1_150_14.csv,0.251420626555753,0.0756291404549456,8179190.29,-7402313.164,1.104950588929177,No,2_100_1.75_50_18.csv,0.1229511984791046,0.019255489286895654,5431842.524,-4952962.039,1.0966856764152964,No,,
3_80_1.25_50_18.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_50_18.csv,0.1297800765503359,0.21194559545399455,6930455.569,-6288260.991,1.102125942119631,No,2_40_1_150_16.csv,0.251420626555753,0.0756291404549456,8179190.29,-7402313.164,1.104950588929177,No,2_100_1.75_50_20.csv,0.1229511984791046,0.019255489286895654,5431842.524,-4952962.039,1.0966856764152964,No,,
3_80_1.25_50_20.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_50_20.csv,0.1297800765503359,0.21194559545399455,6930455.569,-6288260.991,1.102125942119631,No,2_40_1_150_18.csv,0.251420626555753,0.0756291404549456,8179190.29,-7402313.164,1.104950588929177,No,2_100_1.75_75_16.csv,0.1229511984791046,0.019255489286895654,5431842.524,-4952962.039,1.0966856764152964,No,,
3_80_1.25_50_4.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_75_10.csv,0.12978002790715681,0.21194553023508939,7805849.087,-7082538.181,1.1021259451788616,No,2_40_1_150_20.csv,0.251420626555753,0.0756291404549456,8179190.29,-7402313.164,1.104950588929177,No,2_100_1.75_75_18.csv,0.1229511984791046,0.019255489286895654,5431842.524,-4952962.039,1.0966856764152964,No,,
3_80_1.25_50_6.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_100_12.csv,0.12978002307682526,0.21194557760300958,6030280.694,-5471498.815,1.1021259252525306,No,2_40_1_225_10.csv,0.2514206023269757,-0.013565907693997646,5368392.531,-5006295.015,1.0723284414751975,No,2_100_1.75_75_20.csv,0.1229511984791046,0.019255489286895654,5431842.524,-4952962.039,1.0966856764152964,No,,
3_80_1.25_50_8.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_100_14.csv,0.12978002307682526,0.21194557760300958,6030280.694,-5471498.815,1.1021259252525306,No,2_40_1_225_12.csv,0.2514206023269757,-0.013565907693997646,5368392.531,-5006295.015,1.0723284414751975,No,2_100_1.75_150_16.csv,0.12295119132973094,0.01925549027733011,4817808.408,-4393062.228,1.0966856734450063,No,,
3_80_1.25_75_10.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_100_16.csv,0.12978002307682526,0.21194557760300958,6030280.694,-5471498.815,1.1021259252525306,No,2_40_1_225_14.csv,0.2514206023269757,-0.013565907693997646,5368392.531,-5006295.015,1.0723284414751975,No,2_100_1.75_150_18.csv,0.12295119132973094,0.01925549027733011,4817808.408,-4393062.228,1.0966856734450063,No,,
3_80_1.25_75_12.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_100_18.csv,0.12978002307682526,0.21194557760300958,6030280.694,-5471498.815,1.1021259252525306,No,2_40_1_225_16.csv,0.2514206023269757,-0.013565907693997646,5368392.531,-5006295.015,1.0723284414751975,No,2_100_1.75_150_20.csv,0.12295119132973094,0.01925549027733011,4817808.408,-4393062.228,1.0966856734450063,No,,
3_80_1.25_75_14.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_100_20.csv,0.12978002307682526,0.21194557760300958,6030280.694,-5471498.815,1.1021259252525306,No,2_40_1_225_18.csv,0.2514206023269757,-0.013565907693997646,5368392.531,-5006295.015,1.0723284414751975,No,2_120_1_175_6.csv,0.122365510391819,0.04158033363468921,2900912.042,-2642730.636,1.0976949381382204,No,,
3_80_1.25_75_16.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,2_60_1.25_100_10.csv,0.12978000592666897,0.21194558317148787,6829290.641,-6196470.344,1.1021259300648079,No,2_40_1_225_20.csv,0.2514206023269757,-0.013565907693997646,5368392.531,-5006295.015,1.0723284414751975,No,2_100_1.5_175_6.csv,0.12198244587589527,0.012266738908941179,1661248.591,-1515591.935,1.0961054573043765,No,,
3_80_1.25_75_18.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,1_80_1_100_10.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_150_16.csv,0.24760035594859256,0.1895172395911291,7751361.407000001,-6850592.437999999,1.131487747541872,No,2_100_1.5_125_6.csv,0.12198237453969699,0.012266703945432444,2382149.734,-2173285.328,1.0961053771030658,No,,
3_80_1.25_75_20.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,1_80_1_100_12.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_150_18.csv,0.24760035594859256,0.1895172395911291,7751361.407000001,-6850592.437999999,1.131487747541872,No,2_100_1.5_150_6.csv,0.12198234079942588,0.012266694802793496,2310505.8419999997,-2107923.0609999998,1.0961053962301142,No,,
3_80_1.25_75_4.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,1_80_1_100_14.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_150_20.csv,0.24760035594859256,0.1895172395911291,7751361.407000001,-6850592.437999999,1.131487747541872,No,2_100_1.5_100_6.csv,0.12198233826246807,0.012266699028775299,2450536.656,-2235676.156,1.096105377079488,No,,
3_80_1.25_75_6.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,1_80_1_100_16.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_225_16.csv,0.2476003366998729,0.05824385057412284,7202372.897999999,-6584951.867000001,1.0937624212705575,No,2_100_1.5_50_6.csv,0.12198233826246807,0.012266699028775299,2450536.656,-2235676.156,1.096105377079488,No,,
3_80_1.25_75_8.csv,0.21324333333333334,-0.0028677231414114927,6149213.799,-5523590.674,1.113263846277542,No,,,,,,,,,,,,,,,,,,,1_80_1_100_18.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_225_18.csv,0.2476003366998729,0.05824385057412284,7202372.897999999,-6584951.867000001,1.0937624212705575,No,2_100_1.5_75_6.csv,0.12198233826246807,0.012266699028775299,2450536.656,-2235676.156,1.096105377079488,No,,
1_40_1_50_10.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_100_20.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_225_20.csv,0.2476003366998729,0.05824385057412284,7202372.897999999,-6584951.867000001,1.0937624212705575,No,2_120_1.75_100_6.csv,0.12132610676575958,0.043783186023558116,3387013.48,-2966192.542,1.1418724280508963,No,,
1_40_1_50_12.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_100_6.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_100_16.csv,0.24760031732284046,0.18951724052232896,7488603.624,-6618369.124,1.1314877553209135,No,2_120_1.75_125_6.csv,0.12132610676575958,0.043783186023558116,3387013.48,-2966192.542,1.1418724280508963,No,,
1_40_1_50_14.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_100_8.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_100_18.csv,0.24760031732284046,0.18951724052232896,7488603.624,-6618369.124,1.1314877553209135,No,2_120_1.75_50_6.csv,0.12132610676575958,0.043783186023558116,3387013.48,-2966192.542,1.1418724280508963,No,,
1_40_1_50_16.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_50_10.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_100_20.csv,0.24760031732284046,0.18951724052232896,7488603.624,-6618369.124,1.1314877553209135,No,2_120_1.75_75_6.csv,0.12132610676575958,0.043783186023558116,3387013.48,-2966192.542,1.1418724280508963,No,,
1_40_1_50_18.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_50_12.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_50_16.csv,0.24760031732284046,0.18951724052232896,7488603.624,-6618369.124,1.1314877553209135,No,2_120_1.75_175_6.csv,0.12132610449799652,0.043783180596021334,2779272.216,-2433960.333,1.1418724365874864,No,,
1_40_1_50_20.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_50_14.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_50_18.csv,0.24760031732284046,0.18951724052232896,7488603.624,-6618369.124,1.1314877553209135,No,2_120_1.75_200_6.csv,0.12132610449799652,0.043783180596021334,2779272.216,-2433960.333,1.1418724365874864,No,,
1_40_1_50_4.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_50_16.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_50_20.csv,0.24760031732284046,0.18951724052232896,7488603.624,-6618369.124,1.1314877553209135,No,2_120_1.75_150_6.csv,0.12132606280725008,0.04378317253492403,3256581.966,-2851966.559,1.1418724233365039,No,,
1_40_1_50_6.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_50_18.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_75_16.csv,0.24760031732284046,0.18951724052232896,7488603.624,-6618369.124,1.1314877553209135,No,2_80_1.25_125_6.csv,0.12087625202923777,0.031324538203908445,2162719.742,-1947249.898,1.1106534113681592,No,,
1_40_1_50_8.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_50_20.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_75_18.csv,0.24760031732284046,0.18951724052232896,7488603.624,-6618369.124,1.1314877553209135,No,2_80_1.25_100_6.csv,0.12087623949587924,0.031324565290890186,2717027.8010000004,-2446332.723,1.1106534182594916,No,,
3_40_1_50_10.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_50_6.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_75_20.csv,0.24760031732284046,0.18951724052232896,7488603.624,-6618369.124,1.1314877553209135,No,2_80_1.25_50_6.csv,0.12087621234065923,0.031324552356645476,3086188.645,-2778714.34,1.110653441620055,No,,
3_40_1_50_12.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_50_8.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_175_16.csv,0.24760034612174325,0.1560845509581714,5067743.2360000005,-4514828.267,1.122466445300122,No,2_80_1.25_75_6.csv,0.12087621234065923,0.031324552356645476,3086188.645,-2778714.34,1.110653441620055,No,,
3_40_1_50_14.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_75_10.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_175_18.csv,0.24760034612174325,0.1560845509581714,5067743.2360000005,-4514828.267,1.122466445300122,No,2_60_1.75_150_14.csv,0.12050209817058172,-0.020487737739125367,4733623.696,-4420821.625,1.0707565465277058,No,,
3_40_1_50_16.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_75_12.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_175_20.csv,0.24760034612174325,0.1560845509581714,5067743.2360000005,-4514828.267,1.122466445300122,No,2_60_1.75_150_16.csv,0.12050208272756696,-0.020487739920873122,4308622.853,-4023905.228,1.0707565434242379,No,,
3_40_1_50_18.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_75_14.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_125_16.csv,0.2476003194745583,0.1895172310864764,7244788.355,-6402887.136,1.1314877493726918,No,2_60_1.75_150_18.csv,0.12050208272756696,-0.020487739920873122,4308622.853,-4023905.228,1.0707565434242379,No,,
3_40_1_50_20.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_75_16.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_125_18.csv,0.2476003194745583,0.1895172310864764,7244788.355,-6402887.136,1.1314877493726918,No,2_60_1.75_150_20.csv,0.12050208272756696,-0.020487739920873122,4308622.853,-4023905.228,1.0707565434242379,No,,
3_40_1_50_4.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_75_18.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_125_20.csv,0.2476003194745583,0.1895172310864764,7244788.355,-6402887.136,1.1314877493726918,No,2_60_1.75_150_12.csv,0.12050206673823748,-0.020487735311909977,4341465.489,-4054577.591,1.070756544069303,No,,
3_40_1_50_6.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_75_20.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_200_16.csv,0.24760033877584325,0.07548309777737837,5914619.378,-5377191.456,1.0999458409464524,No,1_120_0.75_50_10.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
3_40_1_50_8.csv,0.2121991666666667,0.005993494226079819,7095991.359,-6429967.046,1.1035812949328139,No,,,,,,,,,,,,,,,,,,,1_80_1_75_6.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_200_18.csv,0.24760033877584325,0.07548309777737837,5914619.378,-5377191.456,1.0999458409464524,No,1_120_0.75_50_12.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
2_20_1.25_50_4.csv,0.211022771,2.6471029812945736e-05,6199958.239,-5566760.239,1.1137462317065314,No,,,,,,,,,,,,,,,,,,,1_80_1_75_8.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_100_1.25_200_20.csv,0.24760033877584325,0.07548309777737837,5914619.378,-5377191.456,1.0999458409464524,No,1_120_0.75_50_14.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
2_60_0.75_50_8.csv,0.210907375,0.030426896228080858,10263667.874,-9481909.749,1.0824473281959308,No,,,,,,,,,,,,,,,,,,,3_80_1_100_10.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_20_0.75_50_4.csv,0.24596404950023615,0.04712794764448501,11651386.688,-10132036.813,1.1499550290866083,No,1_120_0.75_50_16.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
2_60_0.75_75_8.csv,0.210907375,0.030426896228080858,10190298.186,-9408540.061,1.083090269046153,No,,,,,,,,,,,,,,,,,,,3_80_1_100_12.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_120_1_50_4.csv,0.24365213270027927,0.16394982450692194,4625155.978999999,-4078179.37,1.1341227443362794,No,1_120_0.75_50_18.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
2_40_1_75_10.csv,0.21085749999999998,0.09530464956380191,9559933.17,-8460585.42,1.1299375510589669,No,,,,,,,,,,,,,,,,,,,3_80_1_100_14.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_120_1_100_4.csv,0.24365212329438354,0.16394977271793387,4169867.3060000003,-3676733.603,1.13412277207074,No,1_120_0.75_50_20.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
2_40_1_75_12.csv,0.21085749999999998,0.09530464956380191,9559933.17,-8460585.42,1.1299375510589669,No,,,,,,,,,,,,,,,,,,,3_80_1_100_16.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_120_1_125_4.csv,0.24365212329438354,0.16394977271793387,4169867.3060000003,-3676733.603,1.13412277207074,No,1_120_0.75_50_6.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
1_60_0.75_125_10.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_100_18.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_120_1_75_4.csv,0.24365212329438354,0.16394977271793387,4169867.3060000003,-3676733.603,1.13412277207074,No,1_120_0.75_50_8.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
1_60_0.75_125_12.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_100_20.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_120_1_225_4.csv,0.24365191284262666,0.04727180417674282,4061184.9080000003,-3663169.829,1.1086531876980035,No,3_120_0.75_50_10.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
1_60_0.75_125_14.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_100_6.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_120_1_200_4.csv,0.24365183604010615,0.04727180150735048,4263692.037,-3845830.365,1.1086531730059808,No,3_120_0.75_50_12.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
1_60_0.75_125_16.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_100_8.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_120_1_150_4.csv,0.24365188070274824,0.16394972566059973,3342082.7369999997,-2946843.925,1.1341227503251636,No,3_120_0.75_50_14.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
1_60_0.75_125_18.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_50_10.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_120_1_175_4.csv,0.24365188070274824,0.11727001097164863,3144879.5069999998,-2810188.6319999998,1.1190990779724996,No,3_120_0.75_50_16.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
1_60_0.75_125_20.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_50_12.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_80_1.75_175_8.csv,0.24309888302205296,0.07982648828914735,3494744.535,-3059628.066,1.1422122099856564,No,3_120_0.75_50_18.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
1_60_0.75_125_4.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_50_14.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_80_1.75_150_8.csv,0.24309876426329508,0.09530725696686232,5353503.741,-4664007.694,1.1478333854137934,No,3_120_0.75_50_20.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
1_60_0.75_125_6.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_50_16.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_80_1.75_200_8.csv,0.24309875036686868,0.05370317680719709,4078760.111,-3607138.4080000003,1.1307467719991076,No,3_120_0.75_50_6.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
1_60_0.75_125_8.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_50_18.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_80_1.75_225_8.csv,0.2430987008244868,0.036670285695555145,4533357.547,-4027812.9839999997,1.12551341509852,No,3_120_0.75_50_8.csv,0.11944555821410686,-0.049566211351548,2206870.7830000003,-2132410.6890000002,1.0349182708490916,No,,
3_60_0.75_125_10.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_50_20.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_80_1.75_50_8.csv,0.24309869338569187,0.09530724980116236,5832487.609,-5081301.578,1.1478333886444243,No,1_120_0.75_50_4.csv,0.11944554723238271,-0.04956624115965305,2272747.654,-2196064.9359999998,1.0349182379550548,No,,
3_60_0.75_125_12.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_50_6.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_80_1.75_75_8.csv,0.24309869338569187,0.09530724980116236,5832487.609,-5081301.578,1.1478333886444243,No,3_120_0.75_50_4.csv,0.11944554723238271,-0.04956624115965305,2272747.654,-2196064.9359999998,1.0349182379550548,No,,
3_60_0.75_125_14.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_50_8.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_80_1.75_100_8.csv,0.2430986749281614,0.0953072478878837,4988311.252,-4345849.58,1.1478333891160586,No,2_100_1.5_125_10.csv,0.11943231694965406,0.012266693130069246,4266097.087,-3927880.915,1.086106523929583,No,,
3_60_0.75_125_16.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_75_10.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_80_1.75_125_8.csv,0.2430986749281614,0.0953072478878837,4988311.252,-4345849.58,1.1478333891160586,No,2_100_1.5_150_10.csv,0.1194323147244631,0.012266699642087622,4022854.833,-3703922.8880000003,1.0861065293862564,No,,
3_60_0.75_125_18.csv,0.209746625,0.06154567427750114,6840660.887,-5910603.012,1.1573541435809087,No,,,,,,,,,,,,,,,,,,,3_80_1_75_12.csv,0.11814203792370129,0.22546583071344845,4745321.231000001,-4156301.7810000004,1.1417171998175462,No,2_120_2_200_4.csv,0.24100831168246944,-0.013133744715165426,2778271.515,-2437957.015,1.1395900329276314,No,2_100_1.5_175_10.csv,0.11943228587343982,0.012266697452911531,2892423.732,-2663112.357,1.086106534107453,No,,
