AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
1_60_1.25_50_12.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_50_14.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_50_16.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_50_18.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_50_20.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_50_4.csv,N,,,Y,No,1.134775282267002,N,,,Y,No,0.7284611856216237,N,Y,No,0.27559328919777865,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_50_6.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_50_8.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_50_10.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_50_12.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_50_14.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_50_16.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_50_18.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_50_20.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_50_4.csv,N,,,Y,No,1.134775282267002,N,,,Y,No,0.7284611856216237,N,Y,No,0.27559328919777865,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_50_6.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_50_8.csv,N,,,Y,No,1.1820552514493552,N,,,Y,No,0.7284612683902979,N,Y,No,0.2755937958660024,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_100_1.5_100_12.csv,N,,,Y,No,0.5624028043150152,N,,,Y,No,0.2624205282324661,N,Y,No,1.105560655856443,N,,,Y,No,0.8422978746315705,N,4,0,0.4444444444444444,0.0
2_100_1.5_125_12.csv,N,,,Y,No,0.5624028043150152,N,,,Y,No,0.2624205282324661,N,Y,No,1.105560655856443,N,,,Y,No,0.8422978746315705,N,4,0,0.4444444444444444,0.0
2_100_1.5_50_12.csv,N,,,Y,No,0.5624028043150152,N,,,Y,No,0.2624205282324661,N,Y,No,1.105560655856443,N,,,Y,No,0.8422978746315705,N,4,0,0.4444444444444444,0.0
