Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window7_GrossProfit,Window7_GrossLoss,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window8_GrossProfit,Window8_GrossLoss,Score_8,Pass8,Para9,Pass9
,,,,,,,2_60_1.25_100_12.csv,0.2340505627350645,-0.008217780683998603,6901079.182,-6298744.127,1.0956278018054502,No,,,,,,,,3_120_1.5_125_8.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,1_60_1.25_125_20.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_100_8.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_100_14.csv,0.2340505627350645,-0.008217780683998603,6901079.182,-6298744.127,1.0956278018054502,No,,,,,,,,3_120_1.5_50_10.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,1_60_1.25_125_6.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_125_10.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_100_16.csv,0.2340505627350645,-0.008217780683998603,6901079.182,-6298744.127,1.0956278018054502,No,,,,,,,,3_120_1.5_50_12.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,1_60_1.25_125_8.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_125_12.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_100_18.csv,0.2340505627350645,-0.008217780683998603,6901079.182,-6298744.127,1.0956278018054502,No,,,,,,,,3_120_1.5_50_14.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,3_60_1.25_125_10.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_125_14.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_100_20.csv,0.2340505627350645,-0.008217780683998603,6901079.182,-6298744.127,1.0956278018054502,No,,,,,,,,3_120_1.5_50_16.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,3_60_1.25_125_12.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_125_16.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_75_12.csv,0.23405055801168712,-0.008217772770875363,11156150.247000001,-10182427.06,1.0956278087004534,No,,,,,,,,3_120_1.5_50_18.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,3_60_1.25_125_14.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_125_18.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_75_14.csv,0.23405055801168712,-0.008217772770875363,11156150.247000001,-10182427.06,1.0956278087004534,No,,,,,,,,3_120_1.5_50_20.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,3_60_1.25_125_16.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_125_20.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_75_16.csv,0.23405055801168712,-0.008217772770875363,11156150.247000001,-10182427.06,1.0956278087004534,No,,,,,,,,3_120_1.5_50_4.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,3_60_1.25_125_18.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_125_6.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_75_18.csv,0.23405055801168712,-0.008217772770875363,11156150.247000001,-10182427.06,1.0956278087004534,No,,,,,,,,3_120_1.5_50_6.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,3_60_1.25_125_20.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_125_8.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_75_20.csv,0.23405055801168712,-0.008217772770875363,11156150.247000001,-10182427.06,1.0956278087004534,No,,,,,,,,3_120_1.5_50_8.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,3_60_1.25_125_6.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_50_10.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_50_12.csv,0.23405054529544725,-0.008217791447947521,11234714.502,-10254134.408,1.095627778511951,No,,,,,,,,3_120_1.5_75_10.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,3_60_1.25_125_8.csv,0.20847051289580537,-0.031823277065658316,14114967.374000002,-13216186.874000002,1.0680060374878746,No,,,,,,,,1_100_1.5_50_12.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_50_14.csv,0.23405054529544725,-0.008217791447947521,11234714.502,-10254134.408,1.095627778511951,No,,,,,,,,3_120_1.5_75_12.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,1_60_1.25_200_4.csv,0.20847047960915813,-0.03182322263045617,9865653.686,-9237450.873,1.0680060789103805,No,,,,,,,,1_100_1.5_50_14.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_50_16.csv,0.23405054529544725,-0.008217791447947521,11234714.502,-10254134.408,1.095627778511951,No,,,,,,,,3_120_1.5_75_14.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,3_60_1.25_200_4.csv,0.20847047960915813,-0.03182322263045617,9865653.686,-9237450.873,1.0680060789103805,No,,,,,,,,1_100_1.5_50_16.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_50_18.csv,0.23405054529544725,-0.008217791447947521,11234714.502,-10254134.408,1.095627778511951,No,,,,,,,,3_120_1.5_75_16.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,2_80_1.25_150_12.csv,0.22052478564085065,0.05500956490919953,14871148.285999998,-13847075.622000001,1.0739558800684939,No,,,,,,,,1_100_1.5_50_18.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_50_20.csv,0.23405054529544725,-0.008217791447947521,11234714.502,-10254134.408,1.095627778511951,No,,,,,,,,3_120_1.5_75_18.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,2_80_1.25_150_14.csv,0.22052478318112276,0.055009560768581704,14659458.8,-13649963.769000001,1.0739558762267656,No,,,,,,,,1_100_1.5_50_20.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_75_10.csv,0.23405052943270105,-0.008217779314890853,11840094.247000001,-10806675.56,1.0956278072069743,No,,,,,,,,3_120_1.5_75_20.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,2_80_1.25_150_16.csv,0.22052477184624597,0.06161832850153614,14772581.722000001,-13738002.417000001,1.07530784124188,No,,,,,,,,1_100_1.5_50_6.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_100_10.csv,0.234050519205735,-0.008217770736119718,7324160.432,-6684898.3379999995,1.0956277959181735,No,,,,,,,,3_120_1.5_75_4.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,2_80_1.25_150_18.csv,0.22052477184624597,0.06161832850153614,14772581.722000001,-13738002.417000001,1.07530784124188,No,,,,,,,,1_100_1.5_50_8.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_60_1.25_50_10.csv,0.2340505087037474,-0.008217754252470696,11923475.024,-10882778.774,1.095627805325449,No,,,,,,,,3_120_1.5_75_6.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,2_80_1.25_150_20.csv,0.22052477184624597,0.06161832850153614,14772581.722000001,-13738002.417000001,1.07530784124188,No,,,,,,,,1_100_1.5_75_10.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_80_2_150_12.csv,0.23337526799429748,-0.03830130279064199,4335619.875,-4006189.375,1.0822303863256588,No,,,,,,,,3_120_1.5_75_8.csv,0.58586712239023,-0.08341535262064556,7063072.546,-5809751.78,1.2157270763812218,No,,,2_80_1.25_150_10.csv,0.22052474106205316,0.05500955317092121,13754704.447999999,-12807513.604,1.0739558725671918,No,,,,,,,,1_100_1.5_75_12.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_80_2_125_12.csv,0.23337525498287814,-0.04043537259388379,5441681.351,-5039016.133,1.0799094917285512,No,,,,,,,,1_120_1.5_150_10.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_80_1.75_125_12.csv,0.2015409649344533,0.09894545132604629,23387364.78,-21462333.968,1.089693451554253,No,,,,,,,,1_100_1.5_75_14.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_80_2_100_12.csv,0.23337525028469158,-0.04043536789517384,5061982.409,-4687413.58,1.0799094900860018,No,,,,,,,,1_120_1.5_150_12.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_80_1.75_50_12.csv,0.20154095548042406,0.09894543157377658,29489274.686,-27061991.686,1.089693435286055,No,,,,,,,,1_100_1.5_75_16.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_80_2_175_12.csv,0.23337524792725,-0.05065867344106527,4070819.0489999996,-3792614.0330000003,1.0733544235135195,No,,,,,,,,1_120_1.5_150_14.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_80_1.75_75_12.csv,0.20154095548042406,0.09894543157377658,29489274.686,-27061991.686,1.089693435286055,No,,,,,,,,1_100_1.5_75_18.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_80_2_50_12.csv,0.23337523566049415,-0.040435367419951684,6186867.219,-5729060.86,1.079909494799816,No,,,,,,,,1_120_1.5_150_16.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_80_1.75_175_12.csv,0.20154093431850661,0.0989454080014518,21556593.75,-19782255.375,1.089693431884533,No,,,,,,,,1_100_1.5_75_20.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_80_2_75_12.csv,0.23337523566049415,-0.040435367419951684,6186867.219,-5729060.86,1.079909494799816,No,,,,,,,,1_120_1.5_150_18.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_80_1.75_100_12.csv,0.20154093379837218,0.09894544861169398,24686290.5,-22654344.625,1.0896934300521617,No,,,,,,,,1_100_1.5_75_6.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_20_1_150_10.csv,0.23244807931737044,-0.00318553545905839,4518530.994,-3995620.65,1.13087086833431,No,,,,,,,,1_120_1.5_150_20.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_80_1.75_225_12.csv,0.20154092627386608,0.09894542561505082,22623349.841999996,-20761205.905,1.0896934381134156,No,,,,,,,,1_100_1.5_75_8.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_20_1_150_12.csv,0.23244807931737044,-0.00318553545905839,4518530.994,-3995620.65,1.13087086833431,No,,,,,,,,1_120_1.5_150_4.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_80_1.75_200_12.csv,0.2015409146933292,0.09894544782347578,21418945.435,-19655936.873,1.0896934383433903,No,,,,,,,,3_100_1.5_100_10.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_20_1_150_14.csv,0.23244807931737044,-0.00318553545905839,4518530.994,-3995620.65,1.13087086833431,No,,,,,,,,1_120_1.5_150_6.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_20_2_100_4.csv,0.20052874956514966,0.14650438503876204,4733295.002,-3723338.627,1.271250207455278,No,,,,,,,,3_100_1.5_100_12.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_20_1_150_16.csv,0.23244807931737044,-0.00318553545905839,4518530.994,-3995620.65,1.13087086833431,No,,,,,,,,1_120_1.5_150_8.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_80_0.75_200_4.csv,0.19894504455148815,0.32474836623673087,40025305.5,-34126269.875,1.1728590803099015,No,,,,,,,,3_100_1.5_100_14.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_20_1_150_18.csv,0.23244807931737044,-0.00318553545905839,4518530.994,-3995620.65,1.13087086833431,No,,,,,,,,1_120_1.5_175_10.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,1_40_1_75_10.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_100_16.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_20_1_150_20.csv,0.23244807931737044,-0.00318553545905839,4518530.994,-3995620.65,1.13087086833431,No,,,,,,,,1_120_1.5_175_12.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,1_40_1_75_12.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_100_18.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_20_1_150_8.csv,0.23244807931737044,-0.00318553545905839,4518530.994,-3995620.65,1.13087086833431,No,,,,,,,,1_120_1.5_175_14.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,1_40_1_75_14.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_100_20.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,2_40_1.25_150_6.csv,0.22895336728651638,0.0032174752965854706,4490738.841,-3843473.591,1.168406321697034,No,,,,,,,,1_120_1.5_175_16.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,1_40_1_75_16.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_100_6.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_50_10.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,1_120_1.5_175_18.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,1_40_1_75_18.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_100_8.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_50_12.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,1_120_1.5_175_20.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,1_40_1_75_20.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_125_10.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_50_14.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,1_120_1.5_175_4.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,1_40_1_75_4.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_125_12.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_50_16.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,1_120_1.5_175_6.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,1_40_1_75_6.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_125_14.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_50_18.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,1_120_1.5_175_8.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,1_40_1_75_8.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_125_16.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_50_20.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_150_10.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,3_40_1_75_10.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_125_18.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_50_4.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_150_12.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,3_40_1_75_12.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_125_20.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_50_6.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_150_14.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,3_40_1_75_14.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_125_6.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_50_8.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_150_16.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,3_40_1_75_16.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_125_8.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,3_60_1_50_10.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_150_18.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,3_40_1_75_18.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_50_10.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,3_60_1_50_12.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_150_20.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,3_40_1_75_20.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_50_12.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,3_60_1_50_14.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_150_4.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,3_40_1_75_4.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_50_14.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,3_60_1_50_16.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_150_6.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,3_40_1_75_6.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_50_16.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,3_60_1_50_18.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_150_8.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,3_40_1_75_8.csv,0.19622699746210318,-0.012729053731264206,33934309.0,-31761729.0,1.0684024474864073,No,,,,,,,,3_100_1.5_50_18.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,3_60_1_50_20.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_175_10.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_100_0.75_100_10.csv,0.21313188438754688,0.13704930156687428,14477471.783,-13386638.236,1.08148674280795,No,,,,,,,,3_100_1.5_50_20.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,3_60_1_50_4.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_175_12.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_100_0.75_50_10.csv,0.21313188438754688,0.13704930156687428,14477471.783,-13386638.236,1.08148674280795,No,,,,,,,,3_100_1.5_50_6.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,3_60_1_50_6.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_175_14.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_100_0.75_75_10.csv,0.21313188438754688,0.13704930156687428,14477471.783,-13386638.236,1.08148674280795,No,,,,,,,,3_100_1.5_50_8.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,3_60_1_50_8.csv,0.22767874034220129,-0.015235574002556857,7104378.156,-6368902.656,1.1154791554722736,No,,,,,,,,3_120_1.5_175_16.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_100_0.75_175_10.csv,0.2131318781001716,0.13704926360082237,22875857.56,-21152231.185,1.081486740567695,No,2_120_2_100_20.csv,0.10308854879959864,0.14492463399816277,16953065.56,-15660541.779000001,1.0825337845420653,No,3_100_1.5_75_10.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_75_10.csv,0.2276787374769656,-0.015235547690628602,5259419.302,-4714941.614,1.1154792005023544,No,,,,,,,,3_120_1.5_175_18.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_100_0.75_125_10.csv,0.21313187689868412,0.13704927049052376,14917395.828,-13793415.515,1.0814867290684964,No,2_120_2_125_20.csv,0.10308854879959864,0.14492463399816277,16953065.56,-15660541.779000001,1.0825337845420653,No,3_100_1.5_75_12.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
,,,,,,,1_60_1_75_12.csv,0.2276787374769656,-0.015235547690628602,5259419.302,-4714941.614,1.1154792005023544,No,,,,,,,,3_120_1.5_175_20.csv,0.5858670978950326,-0.08341536862086824,5603482.874,-4609162.147,1.2157270009793821,No,,,2_100_0.75_200_10.csv,0.21313185980580832,0.13704926824286187,20357365.957000002,-18823500.332000002,1.0814867372139296,No,2_120_2_50_20.csv,0.10308854879959864,0.14492463399816277,16953065.56,-15660541.779000001,1.0825337845420653,No,3_100_1.5_75_14.csv,0.17737598788536924,-0.053383722039538874,7480868.75,-6789477.625,1.1018327422501817,No,,
