Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window_7_NetProfit,Window_7_MDD,Score_7,Pass7
2_60_1_50_4.csv,0.2173334375,0.0896550709577677,1539714.75,-1081970.375,1.4230655344884096,No,2_20_2_75_8.csv,0.1272978725911981,0.22516367062957704,1678328.414,-489942.875,3.4255593858773845,Yes,2_100_0.75_200_12.csv,0.4307560124496286,-0.03031700011192743,1536617.094,-1623032.312,0.9467569330807014,No,2_40_1.5_100_14.csv,0.1859229685594318,0.20201864566441852,5123071.0,-817850.25,6.264069736482932,Yes,2_40_0.75_100_10.csv,0.3442963416362048,0.07127483804088666,6334243.25,-1451659.5,4.363449727708185,Yes,2_100_1.25_225_4.csv,0.21561720319049263,-0.04211216998697848,2686201.5,-2720334.0,0.987452827483684,No,2_20_1.75_125_12.csv,0.11146306702083086,0.057154487229602785,5419273.5,-1132441.5,4.78547766043544,Yes
2_120_1.75_100_6.csv,0.21496803125,0.01379440441369054,962495.438,-1019543.312,0.9440456591411586,No,2_80_1.5_225_4.csv,0.1266169974358994,0.052503091640574,805041.594,-512363.5,1.5712313503986917,Yes,2_100_0.75_200_14.csv,0.4307560124496286,-0.03031700011192743,1536617.094,-1623032.312,0.9467569330807014,No,2_40_1.5_100_16.csv,0.1859229685594318,0.20201864566441852,5123071.0,-817850.25,6.264069736482932,Yes,2_40_0.75_100_12.csv,0.3442963416362048,0.07127483804088666,6334243.25,-1451659.5,4.363449727708185,Yes,2_60_0.75_50_4.csv,0.21162485731811587,-0.04722196758845071,2752273.5,-4215598.5,0.6528784702812661,No,2_20_1.75_125_14.csv,0.11146306702083086,0.057154487229602785,5419273.5,-1132441.5,4.78547766043544,Yes
2_120_1.75_50_6.csv,0.21496803125,0.01379440441369054,962495.438,-1019543.312,0.9440456591411586,No,1_100_2_150_10.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_200_16.csv,0.4307560124496286,-0.03031700011192743,1536617.094,-1623032.312,0.9467569330807014,No,2_40_1.5_100_18.csv,0.1859229685594318,0.20201864566441852,5123071.0,-817850.25,6.264069736482932,Yes,2_40_0.75_100_14.csv,0.3442963416362048,0.07127483804088666,6334243.25,-1451659.5,4.363449727708185,Yes,2_60_0.75_75_4.csv,0.21162483991727543,-0.04722198745323668,2366436.0,-3624620.0,0.6528783706981698,No,2_20_1.75_125_16.csv,0.11146306702083086,0.057154487229602785,5419273.5,-1132441.5,4.78547766043544,Yes
2_120_1.75_75_6.csv,0.21496803125,0.01379440441369054,962495.438,-1019543.312,0.9440456591411586,No,1_100_2_150_12.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_200_18.csv,0.4307560124496286,-0.03031700011192743,1536617.094,-1623032.312,0.9467569330807014,No,2_40_1.5_100_20.csv,0.1859229685594318,0.20201864566441852,5123071.0,-817850.25,6.264069736482932,Yes,2_40_0.75_100_16.csv,0.3442963416362048,0.07127483804088666,6334243.25,-1451659.5,4.363449727708185,Yes,2_120_0.75_100_4.csv,0.2092770338481389,-0.0888560161310469,631988.0,-3746464.25,0.16868918474265435,No,2_20_1.75_125_18.csv,0.11146306702083086,0.057154487229602785,5419273.5,-1132441.5,4.78547766043544,Yes
2_120_1.75_100_12.csv,0.20914306250000003,0.004962854442562768,873030.813,-1230262.687,0.7096295955531975,No,1_100_2_150_14.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_200_20.csv,0.4307560124496286,-0.03031700011192743,1536617.094,-1623032.312,0.9467569330807014,No,2_20_1.5_50_4.csv,0.18341214883955037,0.21466438318841125,5110472.125,-716977.5,7.127799861222981,Yes,2_40_0.75_100_18.csv,0.3442963416362048,0.07127483804088666,6334243.25,-1451659.5,4.363449727708185,Yes,2_120_0.75_125_4.csv,0.2092770338481389,-0.0888560161310469,631988.0,-3746464.25,0.16868918474265435,No,2_20_1.75_125_20.csv,0.11146306702083086,0.057154487229602785,5419273.5,-1132441.5,4.78547766043544,Yes
2_120_1.75_50_12.csv,0.20914306250000003,0.004962854442562768,873030.813,-1230262.687,0.7096295955531975,No,1_100_2_150_16.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_225_8.csv,0.43075598579874075,-0.03031701421184311,1587231.687,-1676493.875,0.946756627428776,No,2_60_1.25_125_6.csv,0.1626546949410457,0.28317226544078566,6115986.75,-1639971.5,3.7293250218067815,Yes,2_40_0.75_100_20.csv,0.3442963416362048,0.07127483804088666,6334243.25,-1451659.5,4.363449727708185,Yes,2_120_0.75_150_4.csv,0.2092770338481389,-0.0888560161310469,631988.0,-3746464.25,0.16868918474265435,No,2_20_1.75_125_10.csv,0.11146306093158473,0.05715443895759838,4285728.5,-895569.0,4.785481074043429,Yes
2_120_1.75_75_12.csv,0.20914306250000003,0.004962854442562768,873030.813,-1230262.687,0.7096295955531975,No,1_100_2_150_18.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_200_8.csv,0.43075597954337064,-0.0303170048592028,1544968.1330000001,-1631853.187,0.9467568193682121,No,2_60_1.25_150_6.csv,0.1626546710529692,0.28317226748938695,5524531.25,-1481376.0,3.7293241216274597,Yes,2_40_0.75_100_8.csv,0.3442963416362048,0.07127483804088666,6334243.25,-1451659.5,4.363449727708185,Yes,2_120_0.75_75_4.csv,0.2092770338481389,-0.0888560161310469,631988.0,-3746464.25,0.16868918474265435,No,2_20_1.75_125_8.csv,0.11146305686985064,0.057154473399412334,4495902.5,-939488.5,4.78547901331416,Yes
2_120_1.75_100_14.csv,0.1965333125,0.004962859433919613,821590.563,-1196475.062,0.686675877411643,No,1_100_2_150_20.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_225_10.csv,0.43075592912929206,-0.03031700614291643,1578651.906,-1667431.312,0.9467567837061225,No,2_120_0.75_100_4.csv,0.13260999123776915,0.21775784746639887,2233345.875,-739139.5,3.0215485371841173,Yes,2_40_0.75_100_6.csv,0.3442963346755691,0.07127480966172654,5843064.25,-1339093.0,4.363449177913707,Yes,2_100_1.25_100_6.csv,0.20848749335933714,-0.07004430698779934,1471183.0,-3581331.0,0.41079224455935515,No,2_20_1.75_125_6.csv,0.11146305580252999,0.05715443396193388,3527867.0,-737202.25,4.785480510945266,Yes
2_120_1.75_50_14.csv,0.1965333125,0.004962859433919613,821590.563,-1196475.062,0.686675877411643,No,1_100_2_150_4.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_225_12.csv,0.43075592912929206,-0.03031700614291643,1578651.906,-1667431.312,0.9467567837061225,No,2_120_0.75_125_4.csv,0.13260999123776915,0.21775784746639887,2233345.875,-739139.5,3.0215485371841173,Yes,2_60_2_100_4.csv,0.32614675952140937,-0.03884310420361394,964207.676,-763694.062,1.2625575135085965,No,2_100_1.25_50_6.csv,0.20848749335933714,-0.07004430698779934,1471183.0,-3581331.0,0.41079224455935515,No,2_20_1.75_50_4.csv,0.11107657661760052,0.07618474940928321,3568918.25,-624972.5,5.710520462900368,Yes
2_120_1.75_75_14.csv,0.1965333125,0.004962859433919613,821590.563,-1196475.062,0.686675877411643,No,1_100_2_150_6.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_225_14.csv,0.43075592912929206,-0.03031700614291643,1578651.906,-1667431.312,0.9467567837061225,No,2_120_0.75_150_4.csv,0.13260999123776915,0.21775784746639887,2233345.875,-739139.5,3.0215485371841173,Yes,2_60_2_125_4.csv,0.32614675491858497,-0.0388431026767458,1028181.469,-814364.187,1.2625573243681945,No,2_100_1.25_75_6.csv,0.20848749335933714,-0.07004430698779934,1471183.0,-3581331.0,0.41079224455935515,No,2_20_1.75_50_8.csv,0.10983862979265219,0.07618476491082313,3804611.25,-875812.75,4.344092101879083,Yes
2_120_1.75_125_10.csv,0.1955103125,0.014178394860388334,883107.188,-1128044.062,0.7828658629116564,No,1_100_2_150_8.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_225_16.csv,0.43075592912929206,-0.03031700614291643,1578651.906,-1667431.312,0.9467567837061225,No,2_120_0.75_75_4.csv,0.13260999123776915,0.21775784746639887,2233345.875,-739139.5,3.0215485371841173,Yes,2_60_2_50_4.csv,0.3261467534275851,-0.038843120549875966,1175127.937,-930752.375,1.262557011471499,No,2_100_1.25_150_6.csv,0.2084874771354163,-0.07004431221921623,969282.0,-2359543.75,0.41079212877489557,No,2_20_1.75_50_6.csv,0.10983861252986807,0.07618474121953252,3522482.0,-810867.25,4.344092081657016,Yes
2_60_1.5_50_8.csv,0.1930566875,0.07931654696556183,1334494.375,-1147454.93,1.1630037399377422,No,3_100_2_150_10.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_225_18.csv,0.43075592912929206,-0.03031700614291643,1578651.906,-1667431.312,0.9467567837061225,No,2_120_0.75_175_4.csv,0.13260997789805704,0.21775786878267783,2842643.5,-940790.25,3.0215486395612623,Yes,2_60_2_75_4.csv,0.3261467534275851,-0.038843120549875966,1175127.937,-930752.375,1.262557011471499,No,2_100_1.25_125_6.csv,0.2084874766261878,-0.07004429491469907,1302411.25,-3170485.75,0.4107923367894021,No,2_20_1.75_50_12.csv,0.10983859480849914,0.0761847562951697,4586002.0,-1055687.0,4.3440925198472655,Yes
2_60_1.5_75_8.csv,0.1930566875,0.07931654696556183,1334494.375,-1147454.93,1.1630037399377422,No,3_100_2_150_12.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_225_20.csv,0.43075592912929206,-0.03031700614291643,1578651.906,-1667431.312,0.9467567837061225,No,2_120_0.75_200_4.csv,0.13260995653371965,0.2177578217229987,3651061.375,-1208341.0,3.0215488632761778,Yes,2_60_2_150_4.csv,0.32614674199933197,-0.043750156970150875,759111.453,-616751.875,1.2308214758163483,No,2_80_1_100_4.csv,0.19762880749454392,-0.04862966217144682,1942965.25,-3886351.0,0.4999459004088926,No,2_20_1.75_50_14.csv,0.10983859480849914,0.0761847562951697,4586002.0,-1055687.0,4.3440925198472655,Yes
2_60_1.5_50_10.csv,0.19300839074999998,0.05330629663135788,1149875.75,-1184802.75,0.9705208314210952,No,3_100_2_150_14.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_200_6.csv,0.4305569484808034,-0.030317026582808812,1856549.5,-1961369.375,0.9465578098974855,No,2_60_1.25_150_10.csv,0.15315928125974074,0.2831722334716024,4808796.5,-1301619.5,3.6944717715123354,Yes,2_60_2_175_4.csv,0.3261467181896149,-0.04645833721483377,611278.313,-504084.032,1.2126516100394942,No,2_80_1_50_4.csv,0.19762880749454392,-0.04862966217144682,1942965.25,-3886351.0,0.4999459004088926,No,2_20_1.75_50_16.csv,0.10983859480849914,0.0761847562951697,4586002.0,-1055687.0,4.3440925198472655,Yes
2_60_1.5_75_10.csv,0.19300839074999998,0.05330629663135788,1149875.75,-1184802.75,0.9705208314210952,No,3_100_2_150_16.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_225_6.csv,0.43055693458466915,-0.03031699513780009,1907337.062,-2015023.5,0.9465582222738345,No,2_60_1.25_150_12.csv,0.15315928125974074,0.2831722334716024,4808796.5,-1301619.5,3.6944717715123354,Yes,2_60_2_225_4.csv,0.3261467148637375,-0.04126521254077534,590863.156,-400345.203,1.4758841908741442,No,2_80_1_75_4.csv,0.19762880749454392,-0.04862966217144682,1942965.25,-3886351.0,0.4999459004088926,No,2_20_1.75_50_18.csv,0.10983859480849914,0.0761847562951697,4586002.0,-1055687.0,4.3440925198472655,Yes
2_60_1.25_50_4.csv,0.19026981250000002,0.10030303505648595,1467645.625,-1133916.656,1.2943152543302971,No,3_100_2_150_18.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_80_0.75_100_8.csv,0.4227197228380145,0.06971768648981923,3048886.4839999997,-1327497.375,2.296717523829378,Yes,2_60_1.25_150_14.csv,0.15315928125974074,0.2831722334716024,4808796.5,-1301619.5,3.6944717715123354,Yes,2_60_2_200_4.csv,0.3261467022950669,-0.04126521043348226,566508.719,-383843.649,1.4758840493411423,No,2_60_1_75_4.csv,0.19505383037981833,-0.044432680603888254,4031826.5,-6088314.0,0.6622238110583653,No,2_20_1.75_50_20.csv,0.10983859480849914,0.0761847562951697,4586002.0,-1055687.0,4.3440925198472655,Yes
2_120_1.75_150_10.csv,0.188115922,0.014178378656368486,851852.063,-1109321.437,0.7679037243738038,No,3_100_2_150_20.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_80_0.75_50_8.csv,0.4227197228380145,0.06971768648981923,3048886.4839999997,-1327497.375,2.296717523829378,Yes,2_60_1.25_150_16.csv,0.15315928125974074,0.2831722334716024,4808796.5,-1301619.5,3.6944717715123354,Yes,2_40_0.75_50_4.csv,0.30872831094897296,0.11652765723278408,5227575.75,-1824598.5,2.8650553806768997,Yes,2_60_1_50_4.csv,0.19505382675786265,-0.04443271093626667,4607851.0,-6958153.0,0.6622232940264464,No,2_20_1.75_50_10.csv,0.10983857541795644,0.0761847168885007,3626751.5,-834870.5,4.344088693995057,Yes
2_40_1.5_50_6.csv,0.185172875,0.009112264149046513,804138.063,-848415.437,0.9478116827334436,No,3_100_2_150_4.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_80_0.75_75_8.csv,0.4227197228380145,0.06971768648981923,3048886.4839999997,-1327497.375,2.296717523829378,Yes,2_60_1.25_150_18.csv,0.15315928125974074,0.2831722334716024,4808796.5,-1301619.5,3.6944717715123354,Yes,2_40_0.75_50_10.csv,0.3087282990962439,0.0888891224139541,6146326.0,-2224979.5,2.7624191593675356,Yes,2_60_1_100_4.csv,0.19505380960515856,-0.012285575942445497,6246761.5,-4349318.0,1.4362623059523356,No,,,,,,,
2_120_1.75_100_16.csv,0.18318184375,0.004962840735404207,767124.375,-1160700.125,0.6609152170118013,No,3_100_2_150_6.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_100_8.csv,0.41669443443961107,-0.01711030838117244,1793451.1719999998,-1626590.937,1.10258278907403,No,2_60_1.25_150_20.csv,0.15315928125974074,0.2831722334716024,4808796.5,-1301619.5,3.6944717715123354,Yes,2_40_0.75_50_12.csv,0.3087282990962439,0.0888891224139541,6146326.0,-2224979.5,2.7624191593675356,Yes,2_120_0.75_50_14.csv,0.17825868352664295,-0.08409199997949449,444050.5,-3537443.75,0.12552863914797233,No,,,,,,,
2_120_1.75_100_18.csv,0.18318184375,0.004962840735404207,767124.375,-1160700.125,0.6609152170118013,No,3_100_2_150_8.csv,0.12228079133579045,0.10922596621604644,1284179.773,-453616.125,2.8309835171754534,Yes,2_100_0.75_50_8.csv,0.41669443443961107,-0.01711030838117244,1793451.1719999998,-1626590.937,1.10258278907403,No,2_60_1.25_150_8.csv,0.15315926491618084,0.2831722245835675,5700996.25,-1543114.5,3.6944739032651173,Yes,2_40_0.75_50_14.csv,0.3087282990962439,0.0888891224139541,6146326.0,-2224979.5,2.7624191593675356,Yes,2_120_0.75_50_16.csv,0.17825868352664295,-0.08409199997949449,444050.5,-3537443.75,0.12552863914797233,No,,,,,,,
2_120_1.75_50_16.csv,0.18318184375,0.004962840735404207,767124.375,-1160700.125,0.6609152170118013,No,1_100_2_100_10.csv,0.12228078456330785,0.10922598541832021,1206102.75,-426036.5,2.8309845517930974,Yes,2_100_0.75_75_8.csv,0.41669443443961107,-0.01711030838117244,1793451.1719999998,-1626590.937,1.10258278907403,No,2_60_1.25_125_10.csv,0.15315926694234713,0.28317222319743934,5312262.25,-1437895.0,3.6944716060630296,Yes,2_40_0.75_50_16.csv,0.3087282990962439,0.0888891224139541,6146326.0,-2224979.5,2.7624191593675356,Yes,2_120_0.75_50_18.csv,0.17825868352664295,-0.08409199997949449,444050.5,-3537443.75,0.12552863914797233,No,,,,,,,
2_120_1.75_50_18.csv,0.18318184375,0.004962840735404207,767124.375,-1160700.125,0.6609152170118013,No,1_100_2_100_12.csv,0.12228078456330785,0.10922598541832021,1206102.75,-426036.5,2.8309845517930974,Yes,2_100_0.75_100_10.csv,0.4166944214660061,-0.017110306816782505,1667266.781,-1512146.625,1.1025827478866344,No,2_60_1.25_125_12.csv,0.15315926694234713,0.28317222319743934,5312262.25,-1437895.0,3.6944716060630296,Yes,2_40_0.75_50_18.csv,0.3087282990962439,0.0888891224139541,6146326.0,-2224979.5,2.7624191593675356,Yes,2_120_0.75_50_20.csv,0.17825868352664295,-0.08409199997949449,444050.5,-3537443.75,0.12552863914797233,No,,,,,,,
2_120_1.75_75_16.csv,0.18318184375,0.004962840735404207,767124.375,-1160700.125,0.6609152170118013,No,1_100_2_100_14.csv,0.12228078456330785,0.10922598541832021,1206102.75,-426036.5,2.8309845517930974,Yes,2_100_0.75_100_12.csv,0.4166944214660061,-0.017110306816782505,1667266.781,-1512146.625,1.1025827478866344,No,2_60_1.25_125_14.csv,0.15315926694234713,0.28317222319743934,5312262.25,-1437895.0,3.6944716060630296,Yes,2_40_0.75_50_20.csv,0.3087282990962439,0.0888891224139541,6146326.0,-2224979.5,2.7624191593675356,Yes,2_120_0.75_100_6.csv,0.17825868741512557,-0.0840919899261783,523423.75,-4169753.75,0.1255286957892897,No,,,,,,,
