AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
3_100_1.75_50_6.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_50_8.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_75_10.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_75_12.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_75_14.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_75_16.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_75_18.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_75_20.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_75_4.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_75_6.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_75_8.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
2_40_1.75_75_6.csv,N,,,Y,No,-0.47201701088622666,N,,,Y,No,-0.04172579736795249,N,2,0,0.4,0.0
2_40_0.75_175_10.csv,N,,,Y,No,-0.07902660560468609,N,,,Y,No,0.2674521606541485,N,2,0,0.4,0.0
2_40_0.75_175_12.csv,N,,,Y,No,-0.07902660560468609,N,,,Y,No,0.2674521606541485,N,2,0,0.4,0.0
2_40_0.75_175_14.csv,N,,,Y,No,-0.07902660560468609,N,,,Y,No,0.2674521606541485,N,2,0,0.4,0.0
2_40_0.75_175_16.csv,N,,,Y,No,-0.07902660560468609,N,,,Y,No,0.2674521606541485,N,2,0,0.4,0.0
2_40_0.75_175_18.csv,N,,,Y,No,-0.07902660560468609,N,,,Y,No,0.2674521606541485,N,2,0,0.4,0.0
2_40_0.75_175_20.csv,N,,,Y,No,-0.07902660560468609,N,,,Y,No,0.2674521606541485,N,2,0,0.4,0.0
