AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_2_50_10.csv,N,,,Y,No,1.0755287940067049,N,,,Y,No,1.038305912095426,N,2,0,0.4,0.0
2_80_1_200_10.csv,N,,,N,,,N,,,Y,No,1.1533650985789827,N,1,0,0.2,0.0
1_40_1.75_75_10.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_75_12.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_75_14.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_75_16.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_75_18.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_75_20.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_75_4.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_75_6.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_75_8.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_75_10.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_75_12.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_75_14.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_75_16.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_75_18.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_75_20.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_75_4.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_75_6.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_75_8.csv,N,,,Y,No,0.993883608976197,N,,,N,,,N,1,0,0.2,0.0
2_60_2_200_6.csv,N,,,N,,,N,,,Y,No,1.1295569322285626,N,1,0,0.2,0.0
2_60_2_225_6.csv,N,,,N,,,N,,,Y,No,1.1252984252040859,N,1,0,0.2,0.0
2_40_1.75_125_16.csv,N,,,Y,No,1.0589193960560668,N,,,Y,No,1.168442643046506,N,2,0,0.4,0.0
2_40_1.75_125_18.csv,N,,,Y,No,1.0589193960560668,N,,,Y,No,1.168442643046506,N,2,0,0.4,0.0
2_40_1.75_125_20.csv,N,,,Y,No,1.0589193960560668,N,,,Y,No,1.168442643046506,N,2,0,0.4,0.0
1_60_0.75_75_10.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
1_60_0.75_75_12.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
1_60_0.75_75_14.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
1_60_0.75_75_16.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
1_60_0.75_75_18.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
1_60_0.75_75_20.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
1_60_0.75_75_6.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
1_60_0.75_75_8.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
3_60_0.75_75_10.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
3_60_0.75_75_12.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
3_60_0.75_75_14.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
3_60_0.75_75_16.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
3_60_0.75_75_18.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
3_60_0.75_75_20.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
3_60_0.75_75_6.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
3_60_0.75_75_8.csv,N,,,Y,No,1.105733330178547,N,,,Y,No,1.1388599028641522,N,2,0,0.4,0.0
2_120_1.5_200_14.csv,N,,,N,,,N,,,Y,No,1.1290334379785916,N,1,0,0.2,0.0
2_80_1.5_150_10.csv,N,,,N,,,N,,,Y,No,1.1510586905220244,N,1,0,0.2,0.0
2_60_1.75_225_6.csv,N,,,Y,No,1.1211613317764244,N,,,Y,No,1.1560585513611832,N,2,0,0.4,0.0
