Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5
3_20_0.75_150_16.csv,0.21064637500000002,0.11116458777944893,2194465.25,-1094223.25,2.0055004771649663,Yes,2_80_1_50_16.csv,0.3805109420049184,-0.07383587537537256,878129.535,-2426240.75,0.36193009082054206,No,,,2_100_1_175_4.csv,0.28603974466323545,0.0920311958897028,8209320.75,-3381949.0,2.427393420184633,Yes,,,,,,,
3_20_0.75_150_18.csv,0.21064637500000002,0.11116458777944893,2194465.25,-1094223.25,2.0055004771649663,Yes,2_80_1_50_18.csv,0.3805109420049184,-0.07383587537537256,878129.535,-2426240.75,0.36193009082054206,No,,,2_100_1_200_4.csv,0.28603973708749986,0.09203119190217449,8998217.5,-3706946.5,2.4273934085641646,Yes,,,,,,,
3_20_0.75_150_20.csv,0.21064637500000002,0.11116458777944893,2194465.25,-1094223.25,2.0055004771649663,Yes,2_80_1_50_20.csv,0.3805109420049184,-0.07383587537537256,878129.535,-2426240.75,0.36193009082054206,No,,,2_100_1_150_4.csv,0.28603973052717957,0.09203121398203676,11900802.5,-4902709.0,2.4273932024111566,Yes,,,,,,,
3_20_0.75_150_4.csv,0.21064637500000002,0.11116458777944893,2194465.25,-1094223.25,2.0055004771649663,Yes,2_80_1_75_12.csv,0.3805109420049184,-0.07383587537537256,878129.535,-2426240.75,0.36193009082054206,No,,,2_60_1_75_6.csv,0.28599499590431693,0.0005933307929806824,4958247.0,-4668462.5,1.0620727916310777,No,,,,,,,
3_20_0.75_150_6.csv,0.21064637500000002,0.11116458777944893,2194465.25,-1094223.25,2.0055004771649663,Yes,2_80_1_75_14.csv,0.3805109420049184,-0.07383587537537256,878129.535,-2426240.75,0.36193009082054206,No,,,2_60_1_50_6.csv,0.2859948855716652,0.000593358224033958,4992207.25,-4700439.0,1.0620725532232203,No,,,,,,,
3_20_0.75_150_8.csv,0.21064637500000002,0.11116458777944893,2194465.25,-1094223.25,2.0055004771649663,Yes,2_80_1_75_16.csv,0.3805109420049184,-0.07383587537537256,878129.535,-2426240.75,0.36193009082054206,No,,,2_40_0.75_75_10.csv,0.284729139244531,0.04868951064915783,9338550.25,-5292875.0,1.7643625156460336,Yes,,,,,,,
2_120_1_100_4.csv,0.2089584376,0.4092400927770624,5209740.0,-1291249.0,4.034651720930665,Yes,2_80_1_75_18.csv,0.3805109420049184,-0.07383587537537256,878129.535,-2426240.75,0.36193009082054206,No,,,2_40_0.75_75_12.csv,0.284729139244531,0.04868951064915783,9338550.25,-5292875.0,1.7643625156460336,Yes,,,,,,,
2_120_1_125_4.csv,0.2089584376,0.4092400927770624,5209740.0,-1291249.0,4.034651720930665,Yes,2_80_1_75_20.csv,0.3805109420049184,-0.07383587537537256,878129.535,-2426240.75,0.36193009082054206,No,,,2_40_0.75_75_14.csv,0.284729139244531,0.04868951064915783,9338550.25,-5292875.0,1.7643625156460336,Yes,,,,,,,
2_120_1_75_4.csv,0.2089584376,0.4092400927770624,5209740.0,-1291249.0,4.034651720930665,Yes,2_80_1.25_200_8.csv,0.3815769826525076,-0.08181367482786425,850464.578,-2066262.875,0.41159553718449304,No,,,2_40_0.75_75_16.csv,0.284729139244531,0.04868951064915783,9338550.25,-5292875.0,1.7643625156460336,Yes,,,,,,,
1_60_0.75_100_10.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_100_10.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_40_0.75_75_18.csv,0.284729139244531,0.04868951064915783,9338550.25,-5292875.0,1.7643625156460336,Yes,,,,,,,
1_60_0.75_100_12.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_100_12.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_40_0.75_75_20.csv,0.284729139244531,0.04868951064915783,9338550.25,-5292875.0,1.7643625156460336,Yes,,,,,,,
1_60_0.75_100_14.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_100_14.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_80_2_225_12.csv,0.2981894802513872,0.03156796692876602,4010549.625,-2139640.0,1.8744039301003907,Yes,,,,,,,
1_60_0.75_100_16.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_100_16.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_80_2_100_12.csv,0.29818940395115323,0.04795587037840446,5257883.5,-2193662.5,2.396851612315021,Yes,,,,,,,
1_60_0.75_100_18.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_100_18.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_80_2_50_12.csv,0.29818938097436104,0.0479558594127478,5565161.625,-2321864.5,2.3968503006958417,Yes,,,,,,,
1_60_0.75_100_20.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_100_20.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_80_2_75_12.csv,0.29818938097436104,0.0479558594127478,5565161.625,-2321864.5,2.3968503006958417,Yes,,,,,,,
1_60_0.75_100_6.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_100_8.csv,0.3774840325069934,-0.08456425907343282,916872.844,-2528203.5,0.36265784933847295,No,,,2_120_1.25_225_18.csv,0.2979031371137245,0.07896411937231049,2900837.9060000004,-1346776.625,2.1539116822732205,Yes,,,,,,,
1_60_0.75_100_8.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_50_10.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_225_20.csv,0.2979031371137245,0.07896411937231049,2900837.9060000004,-1346776.625,2.1539116822732205,Yes,,,,,,,
3_60_0.75_100_10.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_50_12.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_200_18.csv,0.2979031358974281,0.07896411294051167,2683710.594,-1245970.75,2.1539113931847917,Yes,,,,,,,
3_60_0.75_100_12.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_50_14.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_200_20.csv,0.2979031358974281,0.07896411294051167,2683710.594,-1245970.75,2.1539113931847917,Yes,,,,,,,
3_60_0.75_100_14.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_50_16.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_100_18.csv,0.29790306048868376,0.07896410274641882,3799159.937,-1763842.5,2.1539110986383423,Yes,,,,,,,
3_60_0.75_100_16.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_50_18.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_100_20.csv,0.29790306048868376,0.07896410274641882,3799159.937,-1763842.5,2.1539110986383423,Yes,,,,,,,
3_60_0.75_100_18.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_50_20.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_125_18.csv,0.29790306048868376,0.07896410274641882,3799159.937,-1763842.5,2.1539110986383423,Yes,,,,,,,
3_60_0.75_100_20.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_50_8.csv,0.3774840325069934,-0.08456425907343282,916872.844,-2528203.5,0.36265784933847295,No,,,2_120_1.25_125_20.csv,0.29790306048868376,0.07896410274641882,3799159.937,-1763842.5,2.1539110986383423,Yes,,,,,,,
3_60_0.75_100_6.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_75_10.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_150_18.csv,0.29790306048868376,0.07896410274641882,3799159.937,-1763842.5,2.1539110986383423,Yes,,,,,,,
3_60_0.75_100_8.csv,0.20846637499999998,0.28771414782918175,3980370.75,-1479776.25,2.6898463534605317,Yes,2_100_1_75_12.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_150_20.csv,0.29790306048868376,0.07896410274641882,3799159.937,-1763842.5,2.1539110986383423,Yes,,,,,,,
1_60_1_75_10.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_75_14.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_50_18.csv,0.29790306048868376,0.07896410274641882,3799159.937,-1763842.5,2.1539110986383423,Yes,,,,,,,
1_60_1_75_12.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_75_16.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_50_20.csv,0.29790306048868376,0.07896410274641882,3799159.937,-1763842.5,2.1539110986383423,Yes,,,,,,,
1_60_1_75_14.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_75_18.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_75_18.csv,0.29790306048868376,0.07896410274641882,3799159.937,-1763842.5,2.1539110986383423,Yes,,,,,,,
1_60_1_75_16.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_75_20.csv,0.3774840325069934,-0.07880452591825787,1031253.844,-2413822.5,0.42722853233823116,No,,,2_120_1.25_75_20.csv,0.29790306048868376,0.07896410274641882,3799159.937,-1763842.5,2.1539110986383423,Yes,,,,,,,
1_60_1_75_18.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_75_8.csv,0.3774840325069934,-0.08456425907343282,916872.844,-2528203.5,0.36265784933847295,No,,,2_120_1.25_175_18.csv,0.2979030509463676,0.07896410967021456,2397924.578,-1113288.5,2.153911208101045,Yes,,,,,,,
1_60_1_75_20.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_125_10.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_120_1.25_175_20.csv,0.2979030509463676,0.07896410967021456,2397924.578,-1113288.5,2.153911208101045,Yes,,,,,,,
1_60_1_75_4.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_125_12.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_150_12.csv,0.28339768023122086,0.04365235295558476,3793667.75,-2376990.0,1.5959965123959292,Yes,,,,,,,
1_60_1_75_6.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_125_14.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_150_10.csv,0.2833976320153877,0.043652355321384145,4157022.5,-2604656.75,1.5959962862668948,Yes,,,,,,,
1_60_1_75_8.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_125_16.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_175_10.csv,0.28339761031511657,0.043652331882433656,3076780.75,-1927812.625,1.595995746733944,Yes,,,,,,,
3_60_1_75_10.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_125_18.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_150_14.csv,0.2833975927134383,0.043652313215726796,4118837.75,-2580732.5,1.5959956136484506,Yes,,,,,,,
3_60_1_75_12.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_125_20.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_150_16.csv,0.2833975927134383,0.043652313215726796,4118837.75,-2580732.5,1.5959956136484506,Yes,,,,,,,
3_60_1_75_14.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_125_8.csv,0.37748401005073073,-0.08456425931265311,832075.281,-2294380.875,0.36265786995805566,No,,,2_60_1.25_150_18.csv,0.2833975927134383,0.043652313215726796,4118837.75,-2580732.5,1.5959956136484506,Yes,,,,,,,
3_60_1_75_16.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_150_10.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_150_20.csv,0.2833975927134383,0.043652313215726796,4118837.75,-2580732.5,1.5959956136484506,Yes,,,,,,,
3_60_1_75_18.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_150_12.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_175_14.csv,0.2833975714951634,0.04365233404680405,3048519.562,-1910105.125,1.5959956978807646,Yes,,,,,,,
3_60_1_75_20.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_150_14.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_175_16.csv,0.2833975714951634,0.04365233404680405,3048519.562,-1910105.125,1.5959956978807646,Yes,,,,,,,
3_60_1_75_4.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_150_16.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_175_18.csv,0.2833975714951634,0.04365233404680405,3048519.562,-1910105.125,1.5959956978807646,Yes,,,,,,,
3_60_1_75_6.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_150_18.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_175_20.csv,0.2833975714951634,0.04365233404680405,3048519.562,-1910105.125,1.5959956978807646,Yes,,,,,,,
3_60_1_75_8.csv,0.20787541259999998,0.13450013358319307,2410859.5,-1305369.375,1.8468791639914182,Yes,2_100_1_150_20.csv,0.37748401005073073,-0.07880453490782734,935877.531,-2190578.625,0.4272284593300092,No,,,2_60_1.25_175_12.csv,0.2833975546840684,0.043652340895923694,2807846.812,-1759307.25,1.5959957034224692,Yes,,,,,,,
2_100_1_100_4.csv,0.20674635000000002,0.4663926294291062,5755533.0,-1100676.25,5.229088026565487,Yes,2_100_1_150_8.csv,0.37748401005073073,-0.08456425931265311,832075.281,-2294380.875,0.36265786995805566,No,,,2_100_1_100_4.csv,0.2830761850426044,0.09203125968014586,13002290.75,-5369407.0,2.4215506013978825,Yes,,,,,,,
2_100_1_50_4.csv,0.20674635000000002,0.4663926294291062,5755533.0,-1100676.25,5.229088026565487,Yes,2_100_1.25_200_8.csv,0.37745083731786355,-0.07794087730132036,840744.125,-2080592.375,0.404088823501528,No,,,2_100_1_50_4.csv,0.2830761850426044,0.09203125968014586,13002290.75,-5369407.0,2.4215506013978825,Yes,,,,,,,
2_100_1_75_4.csv,0.20674635000000002,0.4663926294291062,5755533.0,-1100676.25,5.229088026565487,Yes,2_100_1.75_100_18.csv,0.37699217451827666,-0.06367315993070698,1208281.156,-1809587.25,0.6677109136351397,No,,,2_100_1_75_4.csv,0.2830761850426044,0.09203125968014586,13002290.75,-5369407.0,2.4215506013978825,Yes,,,,,,,
2_120_1_50_4.csv,0.20636188760000002,0.4092401701614016,5170314.0,-1283050.25,4.0297049940171865,Yes,2_100_1.75_100_20.csv,0.37699217451827666,-0.06367315993070698,1208281.156,-1809587.25,0.6677109136351397,No,,,2_100_1_225_4.csv,0.2830760860108294,0.09333359465998411,7948819.0,-2928273.0,2.7145074929830653,Yes,,,,,,,
2_40_1_75_6.csv,0.20373750000000002,0.13363235052863143,2357167.5,-1396466.875,1.6879508867691544,Yes,2_100_1.75_50_18.csv,0.37699217451827666,-0.06367315993070698,1208281.156,-1809587.25,0.6677109136351397,No,,,2_100_1_125_4.csv,0.28307608199050727,0.09203119411779413,11799761.5,-4872815.5,2.4215489997517863,Yes,,,,,,,
1_20_0.75_125_10.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_50_20.csv,0.37699217451827666,-0.06367315993070698,1208281.156,-1809587.25,0.6677109136351397,No,,,2_40_1_75_10.csv,0.2828083271354082,0.06948984562506005,9869894.5,-4215698.0,2.3412242765017797,Yes,,,,,,,
1_20_0.75_125_12.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_75_18.csv,0.37699217451827666,-0.06367315993070698,1208281.156,-1809587.25,0.6677109136351397,No,,,2_40_1_75_12.csv,0.2828083271354082,0.06948984562506005,9869894.5,-4215698.0,2.3412242765017797,Yes,,,,,,,
1_20_0.75_125_14.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_75_20.csv,0.37699217451827666,-0.06367315993070698,1208281.156,-1809587.25,0.6677109136351397,No,,,2_40_1_75_14.csv,0.2828083271354082,0.06948984562506005,9869894.5,-4215698.0,2.3412242765017797,Yes,,,,,,,
1_20_0.75_125_16.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_100_14.csv,0.37699216367345056,-0.06367315881291075,1392150.031,-2084959.5,0.6677108265172537,No,,,2_40_1_75_16.csv,0.2828083271354082,0.06948984562506005,9869894.5,-4215698.0,2.3412242765017797,Yes,,,,,,,
1_20_0.75_125_18.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_50_14.csv,0.37699216367345056,-0.06367315881291075,1392150.031,-2084959.5,0.6677108265172537,No,,,2_40_1_75_18.csv,0.2828083271354082,0.06948984562506005,9869894.5,-4215698.0,2.3412242765017797,Yes,,,,,,,
1_20_0.75_125_20.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_75_14.csv,0.37699216367345056,-0.06367315881291075,1392150.031,-2084959.5,0.6677108265172537,No,,,2_40_1_75_20.csv,0.2828083271354082,0.06948984562506005,9869894.5,-4215698.0,2.3412242765017797,Yes,,,,,,,
1_20_0.75_125_4.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_125_18.csv,0.37699216368721533,-0.06367316485795371,1201002.219,-1798686.125,0.667710837542598,No,,,2_60_1_150_4.csv,0.28270356900973714,0.017447097533463855,4514723.75,-2836124.25,1.5918638790243411,Yes,,,,,,,
1_20_0.75_125_6.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_125_20.csv,0.37699216368721533,-0.06367316485795371,1201002.219,-1798686.125,0.667710837542598,No,,,2_40_0.75_225_4.csv,0.2826475013123826,0.0017585225511681248,3912316.75,-2048824.0,1.9095426205472017,Yes,,,,,,,
1_20_0.75_125_8.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_150_18.csv,0.37699215196474023,-0.06367316607690132,1152406.687,-1725906.875,0.6677108155096723,No,,,2_60_1.25_125_12.csv,0.2825038552394959,0.06796761709840653,5177632.125,-2711732.75,1.909344541787903,Yes,,,,,,,
3_20_0.75_125_10.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_150_20.csv,0.37699215196474023,-0.06367316607690132,1152406.687,-1725906.875,0.6677108155096723,No,,,2_60_1.25_125_10.csv,0.2825038177940953,0.06796762603714974,5673541.625,-2971461.0,1.9093441323981704,Yes,,,,,,,
3_20_0.75_125_12.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_100_16.csv,0.3769921413567415,-0.0636731679449635,1455190.437,-2179372.5,0.6677107456389396,No,,,2_60_1.25_125_14.csv,0.28250378158051603,0.067967642623599,5621429.0,-2944167.0,1.9093444767229577,Yes,,,,,,,
3_20_0.75_125_14.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_50_16.csv,0.3769921413567415,-0.0636731679449635,1455190.437,-2179372.5,0.6677107456389396,No,,,2_60_1.25_125_16.csv,0.28250378158051603,0.067967642623599,5621429.0,-2944167.0,1.9093444767229577,Yes,,,,,,,
3_20_0.75_125_16.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_75_16.csv,0.3769921413567415,-0.0636731679449635,1455190.437,-2179372.5,0.6677107456389396,No,,,2_60_1.25_125_18.csv,0.28250378158051603,0.067967642623599,5621429.0,-2944167.0,1.9093444767229577,Yes,,,,,,,
3_20_0.75_125_18.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_150_16.csv,0.3769921373275684,-0.0636731694871356,1387898.312,-2078592.5,0.6677106320743483,No,,,2_60_1.25_125_20.csv,0.28250378158051603,0.067967642623599,5621429.0,-2944167.0,1.9093444767229577,Yes,,,,,,,
3_20_0.75_125_20.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_125_16.csv,0.37699213524020286,-0.06367318781392814,1446423.812,-2166244.25,0.6677103987696678,No,,,2_120_1_200_8.csv,0.29626469092816254,0.04613939094586113,2104476.937,-1421007.437,1.4809753152614922,No,,,,,,,
3_20_0.75_125_4.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_100_10.csv,0.37699212684103417,-0.05726505000217415,1567958.406,-2265448.875,0.6921182037268442,No,,,2_120_1_225_10.csv,0.29626465891414683,0.01538855274148582,2019071.625,-1819825.125,1.1094866189409271,No,,,,,,,
3_20_0.75_125_6.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_50_10.csv,0.37699212684103417,-0.05726505000217415,1567958.406,-2265448.875,0.6921182037268442,No,,,2_120_1_225_8.csv,0.29626465440905775,0.015388551181659823,2044239.3280000002,-1842509.0,1.109486753117624,No,,,,,,,
3_20_0.75_125_8.csv,0.200926975,0.10690623897282045,2076174.75,-1053704.125,1.9703583774050424,Yes,2_100_1.75_75_10.csv,0.37699212684103417,-0.05726505000217415,1567958.406,-2265448.875,0.6921182037268442,No,,,2_120_1_200_10.csv,0.29626464370702477,0.046139418285118576,2078567.812,-1403512.625,1.4809755003094467,No,,,,,,,
2_120_2_150_6.csv,0.20040847499999997,0.1976797943649919,2980859.0,-1140474.0,2.6137018467759896,Yes,2_100_1.75_125_10.csv,0.37699212812156085,-0.05726506636571284,1558512.5,-2251802.25,0.6921178358357178,No,,,2_120_1_150_10.csv,0.2962646067575383,0.046139412634928434,3885326.062,-2623491.0,1.4809755634762993,No,,,,,,,
2_120_2_175_6.csv,0.20040847499999997,0.1976797943649919,2980859.0,-1140474.0,2.6137018467759896,Yes,2_100_1.75_150_10.csv,0.37699211393717424,-0.05726504486375165,1616957.125,-2336244.5,0.6921181087852748,No,,,2_120_1_150_8.csv,0.29626458975865494,0.04613942200820184,3933756.625,-2656193.0,1.4809754505790806,No,,,,,,,
2_40_0.75_125_4.csv,0.200341575,0.19216309459506536,2912940.0,-925394.5,3.147781837908049,Yes,2_100_1.75_100_12.csv,0.37699210771694636,-0.058656614950968855,1557922.031,-2272072.875,0.6856831258108304,No,,,2_120_1_100_8.csv,0.29626459007060746,0.04613940866974922,4056686.75,-2739199.0,1.4809755516119858,No,,,,,,,
1_60_0.75_150_10.csv,0.19927469999999997,0.17300299768555333,2723266.5,-942758.0,2.8886166969678326,Yes,2_100_1.75_50_12.csv,0.37699210771694636,-0.058656614950968855,1557922.031,-2272072.875,0.6856831258108304,No,,,2_120_1_125_8.csv,0.29626459007060746,0.04613940866974922,4056686.75,-2739199.0,1.4809755516119858,No,,,,,,,
1_60_0.75_150_12.csv,0.19927469999999997,0.17300299768555333,2723266.5,-942758.0,2.8886166969678326,Yes,2_100_1.75_75_12.csv,0.37699210771694636,-0.058656614950968855,1557922.031,-2272072.875,0.6856831258108304,No,,,2_120_1_50_8.csv,0.29626459007060746,0.04613940866974922,4056686.75,-2739199.0,1.4809755516119858,No,,,,,,,
1_60_0.75_150_14.csv,0.19927469999999997,0.17300299768555333,2723266.5,-942758.0,2.8886166969678326,Yes,2_100_1.75_125_14.csv,0.37699210743346423,-0.06367316557704548,1383763.219,-2072399.25,0.6677107314143257,No,,,2_120_1_75_8.csv,0.29626459007060746,0.04613940866974922,4056686.75,-2739199.0,1.4809755516119858,No,,,,,,,
1_60_0.75_150_16.csv,0.19927469999999997,0.17300299768555333,2723266.5,-942758.0,2.8886166969678326,Yes,2_100_1.75_150_14.csv,0.37699209625568053,-0.06367317207509876,1327772.594,-1988545.0,0.6677106095160029,No,,,2_120_1_100_10.csv,0.29626457939313483,0.046139397142532824,4006742.187,-2705475.0,1.4809754985723393,No,,,,,,,
1_60_0.75_150_18.csv,0.19927469999999997,0.17300299768555333,2723266.5,-942758.0,2.8886166969678326,Yes,2_100_1.75_125_12.csv,0.3769920963469664,-0.05865661898675255,1548536.844,-2258385.625,0.6856830945335122,No,,,2_120_1_125_10.csv,0.29626457939313483,0.046139397142532824,4006742.187,-2705475.0,1.4809754985723393,No,,,,,,,
1_60_0.75_150_20.csv,0.19927469999999997,0.17300299768555333,2723266.5,-942758.0,2.8886166969678326,Yes,2_100_1.75_150_12.csv,0.3769920987552656,-0.05865663239377945,1485878.906,-2167006.0,0.6856828758203715,No,,,2_120_1_50_10.csv,0.29626457939313483,0.046139397142532824,4006742.187,-2705475.0,1.4809754985723393,No,,,,,,,
1_60_0.75_150_4.csv,0.19927469999999997,0.18131835049904238,2806269.25,-942758.0,2.976659174464709,Yes,2_100_1.75_100_8.csv,0.3755865132263965,-0.05723057661894675,1484404.062,-2147974.375,0.6910715878535562,No,,,2_120_1_75_10.csv,0.29626457939313483,0.046139397142532824,4006742.187,-2705475.0,1.4809754985723393,No,,,,,,,
