Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,OutSamplePass1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,OutSamplePass2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,OutSamplePass3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,OutSamplePass4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,OutSamplePass5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,OutSamplePass6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,OutSamplePass7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,OutSamplePass8,Pass8,Para9,InSample9_Annual_RateOfReturn,OutSample9_Annual_RateOfReturn,OutSamplePass9,Pass9
1_80_0.75_75_14.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_50_6.csv,0.1901711008432723,0.09067286093650836,No,,2_60_0.75_75_20.csv,0.14400615426649466,0.019899232885788962,No,,,,,,,,,,,,,,,,,1_100_1.75_150_10.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
1_80_0.75_75_16.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_75_6.csv,0.1901711008432723,0.0927823418967425,No,,2_60_0.75_50_8.csv,0.14400616214751688,0.01989927905530891,No,,,,,,,,,,,,,,,,,1_100_1.75_150_12.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
1_80_0.75_75_18.csv,0.14650628133333332,0.267548693050199,Yes,,2_20_1.75_125_10.csv,0.19013681553758313,-0.01930521468085579,No,,2_60_0.75_75_8.csv,0.1440061640716364,0.019899315049597886,No,,,,,,,,,,,,,,,,,1_100_1.75_150_14.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
1_80_0.75_75_20.csv,0.14650628133333332,0.267548693050199,Yes,,2_20_1.75_125_12.csv,0.19013681553758313,-0.01930521468085579,No,,2_60_0.75_125_4.csv,0.14374551986398557,0.053411023519376946,No,,,,,,,,,,,,,,,,,1_100_1.75_150_16.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
1_80_0.75_75_6.csv,0.14650628133333332,0.267548693050199,Yes,,2_20_1.75_125_14.csv,0.19013681553758313,-0.01930521468085579,No,,2_60_1_50_8.csv,0.1437022405091815,0.031222194288095674,No,,,,,,,,,,,,,,,,,1_100_1.75_150_18.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
1_80_0.75_75_8.csv,0.14650628133333332,0.267548693050199,Yes,,2_20_1.75_125_16.csv,0.19013681553758313,-0.01930521468085579,No,,2_60_1_75_8.csv,0.14370217491043108,0.03122221668077495,No,,,,,,,,,,,,,,,,,1_100_1.75_150_20.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_100_10.csv,0.14650628133333332,0.267548693050199,Yes,,2_20_1.75_125_18.csv,0.19013681553758313,-0.01930521468085579,No,,2_120_1.5_175_14.csv,0.1430917032877736,-0.026169302859786463,No,,,,,,,,,,,,,,,,,1_100_1.75_150_4.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_100_12.csv,0.14650628133333332,0.267548693050199,Yes,,2_20_1.75_125_20.csv,0.19013681553758313,-0.01930521468085579,No,,2_40_0.75_225_10.csv,0.1424738864362311,-0.011311482852394078,No,,,,,,,,,,,,,,,,,1_100_1.75_150_6.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_100_14.csv,0.14650628133333332,0.267548693050199,Yes,,2_20_1.75_125_8.csv,0.19013679518027127,0.010706816295109696,No,,2_40_0.75_225_12.csv,0.1424738864362311,-0.011311482852394078,No,,,,,,,,,,,,,,,,,1_100_1.75_150_8.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_100_16.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_75_8.csv,0.19013529963531142,0.07622569116276726,No,,2_40_0.75_225_14.csv,0.1424738864362311,-0.011311482852394078,No,,,,,,,,,,,,,,,,,3_100_1.75_150_10.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_100_18.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_50_12.csv,0.1901352976025671,0.062058965535504974,No,,2_40_0.75_225_16.csv,0.1424738864362311,-0.011311482852394078,No,,,,,,,,,,,,,,,,,3_100_1.75_150_12.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_100_20.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_50_10.csv,0.19013529733792214,0.062058988560450765,No,,2_40_0.75_225_18.csv,0.1424738864362311,-0.011311482852394078,No,,,,,,,,,,,,,,,,,3_100_1.75_150_14.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_100_6.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_75_12.csv,0.19013529708359883,0.0640261284218169,No,,2_40_0.75_225_20.csv,0.1424738864362311,-0.011311482852394078,No,,,,,,,,,,,,,,,,,3_100_1.75_150_16.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_100_8.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_75_10.csv,0.19013529633372458,0.06402607403389815,No,,2_40_0.75_225_8.csv,0.1424738864362311,-0.011311482852394078,No,,,,,,,,,,,,,,,,,3_100_1.75_150_18.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_50_10.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_50_14.csv,0.1901352943812441,0.0620589659094178,No,,2_40_1.75_125_6.csv,0.14235520231199822,0.09741568761839908,No,,,,,,,,,,,,,,,,,3_100_1.75_150_20.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_50_12.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_50_16.csv,0.1901352943812441,0.05338809272448332,No,,2_120_1.5_175_16.csv,0.14179282640473118,-0.026169266831165418,No,,,,,,,,,,,,,,,,,3_100_1.75_150_4.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_50_14.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_50_18.csv,0.1901352943812441,0.04818558809391216,No,,2_120_1.5_200_18.csv,0.1412056228712255,-0.026169260974434096,No,,,,,,,,,,,,,,,,,3_100_1.75_150_6.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_50_16.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_50_20.csv,0.1901352943812441,0.04818558809391216,No,,2_120_1.5_200_20.csv,0.1412056228712255,-0.026169260974434096,No,,,,,,,,,,,,,,,,,3_100_1.75_150_8.csv,0.12760001830484846,-0.07094402963026851,No,,,,,,,,,,,
3_80_0.75_50_18.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_50_8.csv,0.19013527078990702,0.07419820597632924,No,,2_120_1.5_150_18.csv,0.14120562365636463,-0.026169269281260246,No,,,,,,,,,,,,,,,,,1_80_1_175_4.csv,0.1261762690692102,-0.023227391623284164,No,,,,,,,,,,,
3_80_0.75_50_20.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_75_14.csv,0.1901352639574774,0.06402612075204289,No,,2_120_1.5_150_20.csv,0.14120562365636463,-0.026169269281260246,No,,,,,,,,,,,,,,,,,3_80_1_175_4.csv,0.1261762690692102,-0.023227391623284164,No,,,,,,,,,,,
3_80_0.75_50_6.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_75_16.csv,0.1901352639574774,0.055312066982005484,No,,2_120_1.5_100_18.csv,0.1412055961226269,-0.02616928277568055,No,,,,,,,,,,,,,,,,,1_80_1_175_10.csv,0.12617622890501426,-0.023227398250099666,No,,,,,,,,,,,
3_80_0.75_50_8.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_75_18.csv,0.1901352639574774,0.050083666853967625,No,,2_120_1.5_100_20.csv,0.1412055961226269,-0.02616928277568055,No,,,,,,,,,,,,,,,,,1_80_1_175_12.csv,0.12617622890501426,-0.023227398250099666,No,,,,,,,,,,,
3_80_0.75_75_10.csv,0.14650628133333332,0.267548693050199,Yes,,2_40_1.75_75_20.csv,0.1901352639574774,0.050083666853967625,No,,2_120_1.5_125_18.csv,0.1412055961226269,-0.02616928277568055,No,,,,,,,,,,,,,,,,,1_80_1_175_14.csv,0.12617622890501426,-0.023227398250099666,No,,,,,,,,,,,
3_80_0.75_75_12.csv,0.14650628133333332,0.267548693050199,Yes,,2_60_1.75_200_16.csv,0.19012956653738572,0.13194969703069642,Yes,,2_120_1.5_125_20.csv,0.1412055961226269,-0.02616928277568055,No,,,,,,,,,,,,,,,,,1_80_1_175_16.csv,0.12617622890501426,-0.023227398250099666,No,,,,,,,,,,,
3_80_0.75_75_14.csv,0.14650628133333332,0.267548693050199,Yes,,2_60_1.75_200_18.csv,0.19012956653738572,0.13194969703069642,Yes,,2_120_1.5_50_18.csv,0.1412055961226269,-0.02616928277568055,No,,,,,,,,,,,,,,,,,1_80_1_175_18.csv,0.12617622890501426,-0.023227398250099666,No,,,,,,,,,,,
3_80_0.75_75_16.csv,0.14650628133333332,0.267548693050199,Yes,,2_60_1.75_200_20.csv,0.19012956653738572,0.13194969703069642,Yes,,2_120_1.5_50_20.csv,0.1412055961226269,-0.02616928277568055,No,,,,,,,,,,,,,,,,,1_80_1_175_20.csv,0.12617622890501426,-0.023227398250099666,No,,,,,,,,,,,
3_80_0.75_75_18.csv,0.14650628133333332,0.267548693050199,Yes,,2_60_1.75_200_10.csv,0.19012955654657135,0.131949699785987,Yes,,2_120_1.5_75_18.csv,0.1412055961226269,-0.02616928277568055,No,,,,,,,,,,,,,,,,,1_80_1_175_6.csv,0.12617622890501426,-0.023227398250099666,No,,,,,,,,,,,
3_80_0.75_75_20.csv,0.14650628133333332,0.267548693050199,Yes,,2_60_1.75_200_8.csv,0.19012955220517186,0.07945891854114302,No,,2_120_1.5_75_20.csv,0.1412055961226269,-0.02616928277568055,No,,,,,,,,,,,,,,,,,1_80_1_175_8.csv,0.12617622890501426,-0.023227398250099666,No,,,,,,,,,,,
3_80_0.75_75_6.csv,0.14650628133333332,0.267548693050199,Yes,,2_60_1.75_200_12.csv,0.19012954794113981,0.13194966241737677,Yes,,2_40_1_50_6.csv,0.11039147054488904,0.05933679803655251,No,,,,,,,,,,,,,,,,,3_80_1_175_10.csv,0.12617622890501426,-0.023227398250099666,No,,,,,,,,,,,
3_80_0.75_75_8.csv,0.14650628133333332,0.267548693050199,Yes,,2_60_1.75_200_14.csv,0.19012954794113981,0.13194966241737677,Yes,,2_60_1.25_50_4.csv,0.11024322356133112,0.08227403908138572,No,,,,,,,,,,,,,,,,,3_80_1_175_12.csv,0.12617622890501426,-0.023227398250099666,No,,,,,,,,,,,
