Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,Pass7
3_100_1.5_150_20.csv,0.10801533599999999,0.03383941438894114,625901.813,-456888.531,1.369922356400756,No,,,,,,,,,,,,2_80_1.75_225_12.csv,0.33477363913643904,-0.046852677642721975,453302.453,-572876.281,0.7912746050660806,No,,,,,,,,,
3_100_1.5_150_4.csv,0.10801533599999999,0.03383941438894114,625901.813,-456888.531,1.369922356400756,No,,,,,,,,,,,,2_80_2_200_8.csv,0.3330311709100038,0.02372234279942187,1292554.047,-536361.625,2.4098555652634546,Yes,,,,,,,,,
3_100_1.5_150_6.csv,0.10801533599999999,0.03383941438894114,625901.813,-456888.531,1.369922356400756,No,,,,,,,,,,,,2_80_2_50_8.csv,0.3330311495696779,0.05370548862339333,1759958.3590000002,-639821.5,2.7507021239517586,Yes,,,,,,,,,
3_100_1.5_150_8.csv,0.10801533599999999,0.03383941438894114,625901.813,-456888.531,1.369922356400756,No,,,,,,,,,,,,2_80_2_75_8.csv,0.3330311495696779,0.05370548862339333,1759958.3590000002,-639821.5,2.7507021239517586,Yes,,,,,,,,,
2_20_1_175_10.csv,0.1078796015,-0.041579456209399256,209157.438,-656011.75,0.3188318471429818,No,,,,,,,,,,,,2_80_2_225_8.csv,0.3330311507846541,0.016336412222380962,1415771.2659999998,-664824.0,2.1295429557296366,Yes,,,,,,,,,
2_20_1_175_12.csv,0.1078796015,-0.041579456209399256,209157.438,-656011.75,0.3188318471429818,No,,,,,,,,,,,,2_80_2_100_8.csv,0.33303113530602046,0.05370549387424996,1872595.664,-680770.0,2.7507023870029528,Yes,,,,,,,,,
2_20_1_175_14.csv,0.1078796015,-0.041579456209399256,209157.438,-656011.75,0.3188318471429818,No,,,,,,,,,,,,2_80_2_125_8.csv,0.33303113530602046,0.05370549387424996,1872595.664,-680770.0,2.7507023870029528,Yes,,,,,,,,,
2_20_1_175_16.csv,0.1078796015,-0.041579456209399256,209157.438,-656011.75,0.3188318471429818,No,,,,,,,,,,,,2_120_0.75_50_4.csv,0.3325940557720967,0.12131985850587806,811129.266,-379221.375,2.138933402685964,Yes,,,,,,,,,
2_20_1_175_18.csv,0.1078796015,-0.041579456209399256,209157.438,-656011.75,0.3188318471429818,No,,,,,,,,,,,,2_120_1.25_225_4.csv,0.33199635264676375,-0.05488814606008581,317877.532,-590270.2660000001,0.5385287897933859,No,,,,,,,,,
2_20_1_175_20.csv,0.1078796015,-0.041579456209399256,209157.438,-656011.75,0.3188318471429818,No,,,,,,,,,,,,2_120_1.25_200_4.csv,0.3319963167092519,-0.04629832277806467,358727.06200000003,-580076.188,0.6184137005120439,No,,,,,,,,,
2_20_1_175_6.csv,0.1078796015,-0.041579456209399256,209157.438,-656011.75,0.3188318471429818,No,,,,,,,,,,,,2_120_1.25_100_4.csv,0.3319961935455315,-0.04186201095574662,312644.344,-471834.844,0.6626139378549161,No,,,,,,,,,
2_20_1_175_8.csv,0.1078796015,-0.041579456209399256,209157.438,-656011.75,0.3188318471429818,No,,,,,,,,,,,,2_120_1.25_125_4.csv,0.3319961935455315,-0.04186201095574662,312644.344,-471834.844,0.6626139378549161,No,,,,,,,,,
1_40_1_50_10.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_1.25_50_4.csv,0.3319961935455315,-0.04186201095574662,312644.344,-471834.844,0.6626139378549161,No,,,,,,,,,
1_40_1_50_12.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_1.25_75_4.csv,0.3319961935455315,-0.04186201095574662,312644.344,-471834.844,0.6626139378549161,No,,,,,,,,,
1_40_1_50_14.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_1.25_150_4.csv,0.3319961501495064,-0.0418619771623357,263672.125,-397926.907,0.6626144660280537,No,,,,,,,,,
1_40_1_50_16.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_1.25_175_4.csv,0.3319961501495064,-0.0418619771623357,263672.125,-397926.907,0.6626144660280537,No,,,,,,,,,
1_40_1_50_18.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_20_1_50_6.csv,0.3310372957356863,0.02815756044228713,1290460.781,-642652.25,2.008023438803801,Yes,,,,,,,,,
1_40_1_50_20.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_2_200_20.csv,0.3308878075709179,0.0096265648520832,619859.321,-547302.969,1.1325707261054525,No,,,,,,,,,
1_40_1_50_4.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_2_225_20.csv,0.3308877288355195,0.009626576250434152,859761.219,-759123.6020000001,1.1325707918115817,No,,,,,,,,,
1_40_1_50_6.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_2_150_20.csv,0.33088770974676646,0.009626569277736764,953427.719,-841826.281,1.1325706271220584,No,,,,,,,,,
1_40_1_50_8.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_2_175_20.csv,0.33088770289208186,0.009626571330066962,709807.3759999999,-626722.336,1.132570733844086,No,,,,,,,,,
3_40_1_50_10.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_2_100_20.csv,0.3308877127582297,0.009626579425076524,986881.313,-871364.0,1.1325706742532398,No,,,,,,,,,
3_40_1_50_12.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_2_125_20.csv,0.3308877127582297,0.009626579425076524,986881.313,-871364.0,1.1325706742532398,No,,,,,,,,,
3_40_1_50_14.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_2_50_20.csv,0.3308877127582297,0.009626579425076524,986881.313,-871364.0,1.1325706742532398,No,,,,,,,,,
3_40_1_50_16.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_120_2_75_20.csv,0.3308877127582297,0.009626579425076524,986881.313,-871364.0,1.1325706742532398,No,,,,,,,,,
3_40_1_50_18.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_60_1.75_50_12.csv,0.3304115611832305,-0.054481471037358314,572511.062,-1067505.172,0.5363075299460938,No,,,,,,,,,
3_40_1_50_20.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_60_1.75_75_12.csv,0.3304115611832305,-0.054481471037358314,572511.062,-1067505.172,0.5363075299460938,No,,,,,,,,,
3_40_1_50_4.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_60_1.75_200_12.csv,0.33041155773633496,-0.06765538114253465,464771.266,-926730.828,0.5015170014393867,No,,,,,,,,,
3_40_1_50_6.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_60_1.75_125_12.csv,0.3304115476571399,-0.054481485634375035,659194.532,-1229135.711,0.5363073630524433,No,,,,,,,,,
3_40_1_50_8.csv,0.10704796875,0.017928121177695402,530611.063,-592805.344,0.8950848172515798,No,,,,,,,,,,,,2_60_1.75_100_12.csv,0.33041151429976995,-0.05448147486423302,590685.937,-1101394.3290000001,0.5363074072991708,No,,,,,,,,,
2_40_1.25_50_6.csv,0.1069285625,0.0329897619569182,616114.063,-556418.687,1.1072849949052843,No,,,,,,,,,,,,2_60_1.75_225_12.csv,0.33041146462131094,-0.07257563554258578,521763.515,-1144627.2659999998,0.45583704887910653,No,,,,,,,,,
1_60_0.75_50_10.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_100_1.25_200_6.csv,0.33017412169671373,0.010350034888613512,363638.68700000003,-218097.625,1.6673207101636254,Yes,,,,,,,,,
1_60_0.75_50_12.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_100_1.25_150_6.csv,0.33017414409575646,0.05816884733591049,525168.782,-239834.625,2.1897121068319474,Yes,,,,,,,,,
1_60_0.75_50_14.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_100_1.25_175_6.csv,0.33017404956329316,0.038463615390821576,323264.469,-163724.313,1.9744438872679833,Yes,,,,,,,,,
1_60_0.75_50_16.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_100_1.25_225_6.csv,0.33017401717886974,-0.0006285797525200445,420198.625,-271553.907,1.5473856724882253,Yes,,,,,,,,,
1_60_0.75_50_18.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_100_1.25_125_6.csv,0.3301740198454759,0.05816884208402791,562167.219,-256731.09399999998,2.1897122403100893,Yes,,,,,,,,,
1_60_0.75_50_20.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_100_1.25_100_6.csv,0.33017403213481256,0.058168843468121,581086.25,-265371.125,2.189711672662201,Yes,,,,,,,,,
1_60_0.75_50_4.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_100_1.25_50_6.csv,0.33017403213481256,0.058168843468121,581086.25,-265371.125,2.189711672662201,Yes,,,,,,,,,
1_60_0.75_50_6.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_100_1.25_75_6.csv,0.33017403213481256,0.058168843468121,581086.25,-265371.125,2.189711672662201,Yes,,,,,,,,,
1_60_0.75_50_8.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_80_1.75_50_10.csv,0.32991492551867097,0.01848303996913961,765905.7509999999,-504732.859,1.5174477693357387,Yes,,,,,,,,,
3_60_0.75_50_10.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_80_1.75_75_10.csv,0.32991492551867097,0.01848303996913961,765905.7509999999,-504732.859,1.5174477693357387,Yes,,,,,,,,,
3_60_0.75_50_12.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_80_1.75_200_10.csv,0.32991486548059584,-0.0075760516396206476,459626.5,-357701.609,1.2849438985889494,No,,,,,,,,,
3_60_0.75_50_14.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_80_1.75_225_10.csv,0.32991482948728,-0.01824476278730957,511285.555,-467888.891,1.0927499345138332,No,,,,,,,,,
3_60_0.75_50_16.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_80_1.75_100_10.csv,0.32991483433999724,0.018483036346061486,655050.8910000001,-431679.391,1.51744768144375,Yes,,,,,,,,,
3_60_0.75_50_18.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_80_1.75_125_10.csv,0.32991483433999724,0.018483036346061486,655050.8910000001,-431679.391,1.51744768144375,Yes,,,,,,,,,
3_60_0.75_50_20.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_80_1.5_225_8.csv,0.3273522519820523,-0.035038547463771504,331129.062,-341730.18700000003,0.9689780844558515,No,,,,,,,,,
3_60_0.75_50_4.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_80_1.5_50_8.csv,0.32735228577239445,0.03961936014007377,741397.297,-337330.93700000003,2.1978336869825847,Yes,,,,,,,,,
3_60_0.75_50_6.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_80_1.5_75_8.csv,0.32735228577239445,0.03961936014007377,741397.297,-337330.93700000003,2.1978336869825847,Yes,,,,,,,,,
3_60_0.75_50_8.csv,0.10648217974999999,0.03868846423732068,646596.688,-728817.0,0.8871866161189983,No,,,,,,,,,,,,2_80_1.5_100_8.csv,0.3273522275516868,0.03961934987226357,691734.359,-314734.625,2.1978336797230367,Yes,,,,,,,,,
2_60_1_125_8.csv,0.105895461,0.016629608862867736,518276.281,-554091.156,0.9353628466865478,No,,,,,,,,,,,,2_80_1.5_200_8.csv,0.3273522133975073,0.003959046883230131,472612.656,-279680.922,1.6898280105069161,Yes,,,,,,,,,
1_80_1.25_125_10.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,2_80_1.5_125_8.csv,0.327352255718429,0.03961935210705639,682795.125,-310667.375,2.1978333740387126,Yes,,,,,,,,,
1_80_1.25_125_12.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,2_20_1.75_50_8.csv,0.32727414564886714,-0.0249524617205834,1211016.9840000002,-938125.5,1.290890167680124,No,,,,,,,,,
1_80_1.25_125_14.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,2_20_1.75_50_10.csv,0.32727412494498836,-0.0249524370451666,1284538.219,-995078.937,1.290890773824107,No,,,,,,,,,
1_80_1.25_125_16.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,2_20_1.75_50_12.csv,0.32727412494498836,-0.0249524370451666,1284538.219,-995078.937,1.290890773824107,No,,,,,,,,,
1_80_1.25_125_18.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,2_20_1.75_50_14.csv,0.327274077323158,-0.024952458911682032,1362075.531,-1055144.25,1.2908903507743135,No,,,,,,,,,
1_80_1.25_125_20.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,2_20_1.75_50_16.csv,0.327274077323158,-0.024952458911682032,1362075.531,-1055144.25,1.2908903507743135,No,,,,,,,,,
1_80_1.25_125_4.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,2_20_1.75_50_18.csv,0.327274077323158,-0.024952458911682032,1362075.531,-1055144.25,1.2908903507743135,No,,,,,,,,,
1_80_1.25_125_6.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,2_20_1.75_50_20.csv,0.327274077323158,-0.024952458911682032,1362075.531,-1055144.25,1.2908903507743135,No,,,,,,,,,
1_80_1.25_125_8.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,1_80_1_225_4.csv,0.32691424007844244,-0.030886831887875596,410364.094,-415345.328,0.9880070060641202,No,,,,,,,,,
3_80_1.25_125_10.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,3_80_1_225_4.csv,0.32691424007844244,-0.030886831887875596,410364.094,-415345.328,0.9880070060641202,No,,,,,,,,,
3_80_1.25_125_12.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,1_80_1_225_10.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
3_80_1.25_125_14.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,1_80_1_225_12.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
3_80_1.25_125_16.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,1_80_1_225_14.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
3_80_1.25_125_18.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,1_80_1_225_16.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
3_80_1.25_125_20.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,1_80_1_225_18.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
3_80_1.25_125_4.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,1_80_1_225_20.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
3_80_1.25_125_6.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,1_80_1_225_6.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
3_80_1.25_125_8.csv,0.10577935949999998,-0.005318781007024664,392840.43799999997,-543825.969,0.722364249582204,No,,,,,,,,,,,,1_80_1_225_8.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
1_120_0.75_100_10.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,3_80_1_225_10.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
1_120_0.75_100_12.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,3_80_1_225_12.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
1_120_0.75_100_14.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,3_80_1_225_14.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
1_120_0.75_100_16.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,3_80_1_225_16.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
1_120_0.75_100_18.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,3_80_1_225_18.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
1_120_0.75_100_20.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,3_80_1_225_20.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
1_120_0.75_100_4.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,3_80_1_225_6.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
1_120_0.75_100_6.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,3_80_1_225_8.csv,0.3269141045802996,-0.03088683689229052,400451.781,-405312.844,0.9880066396316818,No,,,,,,,,,
1_120_0.75_100_8.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_20_1_75_10.csv,0.32285614126645246,-0.009054076600614894,889784.938,-415644.094,2.1407375946017893,Yes,,,,,,,,,
1_120_0.75_125_10.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_20_1_75_12.csv,0.32285614126645246,-0.009054076600614894,889784.938,-415644.094,2.1407375946017893,Yes,,,,,,,,,
1_120_0.75_125_12.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_20_1_75_14.csv,0.32285614126645246,-0.009054076600614894,889784.938,-415644.094,2.1407375946017893,Yes,,,,,,,,,
1_120_0.75_125_14.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_20_1_75_16.csv,0.32285614126645246,-0.009054076600614894,889784.938,-415644.094,2.1407375946017893,Yes,,,,,,,,,
1_120_0.75_125_16.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_20_1_75_18.csv,0.32285614126645246,-0.009054076600614894,889784.938,-415644.094,2.1407375946017893,Yes,,,,,,,,,
1_120_0.75_125_18.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_20_1_75_20.csv,0.32285614126645246,-0.009054076600614894,889784.938,-415644.094,2.1407375946017893,Yes,,,,,,,,,
1_120_0.75_125_20.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_20_1_75_8.csv,0.32285614126645246,-0.009054076600614894,889784.938,-415644.094,2.1407375946017893,Yes,,,,,,,,,
1_120_0.75_125_4.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_50_10.csv,0.3196632773135744,-0.04009316127509065,697673.344,-911745.406,0.765206316816912,No,,,,,,,,,
1_120_0.75_125_6.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_50_12.csv,0.3196632773135744,-0.02535774699384674,800280.469,-966557.172,0.8279701317037044,No,,,,,,,,,
1_120_0.75_125_8.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_50_14.csv,0.3196631623022231,-0.02535774191802944,745532.875,-900434.645,0.8279700021982161,No,,,,,,,,,
1_120_0.75_75_10.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_50_16.csv,0.3196631623022231,-0.02535774191802944,745532.875,-900434.645,0.8279700021982161,No,,,,,,,,,
1_120_0.75_75_12.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_50_18.csv,0.3196631623022231,-0.02535774191802944,745532.875,-900434.645,0.8279700021982161,No,,,,,,,,,
1_120_0.75_75_14.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_50_20.csv,0.3196631623022231,-0.02535774191802944,745532.875,-900434.645,0.8279700021982161,No,,,,,,,,,
1_120_0.75_75_16.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_225_10.csv,0.3196630506071748,-0.06505620184490146,405982.891,-759668.344,0.5344212302730887,No,,,,,,,,,
1_120_0.75_75_18.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_225_12.csv,0.3196630506071748,-0.05207319093189605,476046.602,-753335.953,0.6319180706884436,No,,,,,,,,,
1_120_0.75_75_20.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_225_14.csv,0.3196630506071748,-0.05207319093189605,476046.602,-753335.953,0.6319180706884436,No,,,,,,,,,
1_120_0.75_75_4.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_225_16.csv,0.3196630506071748,-0.05207319093189605,476046.602,-753335.953,0.6319180706884436,No,,,,,,,,,
1_120_0.75_75_6.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_225_18.csv,0.3196630506071748,-0.05207319093189605,476046.602,-753335.953,0.6319180706884436,No,,,,,,,,,
1_120_0.75_75_8.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_40_1.5_225_20.csv,0.3196630506071748,-0.05207319093189605,476046.602,-753335.953,0.6319180706884436,No,,,,,,,,,
3_120_0.75_100_10.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_20_1.5_50_6.csv,0.31939781980917825,0.06349682687814452,2017929.3909999998,-776787.75,2.5977873505342997,Yes,,,,,,,,,
3_120_0.75_100_12.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_60_1.75_50_16.csv,0.31933177811897184,-0.057279201248867956,502386.094,-1003972.094,0.5003984642624937,No,,,,,,,,,
3_120_0.75_100_14.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_60_1.75_50_18.csv,0.31933177811897184,-0.057279201248867956,502386.094,-1003972.094,0.5003984642624937,No,,,,,,,,,
3_120_0.75_100_16.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_60_1.75_50_20.csv,0.31933177811897184,-0.057279201248867956,502386.094,-1003972.094,0.5003984642624937,No,,,,,,,,,
3_120_0.75_100_18.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_60_1.75_75_16.csv,0.31933177811897184,-0.057279201248867956,502386.094,-1003972.094,0.5003984642624937,No,,,,,,,,,
3_120_0.75_100_20.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_60_1.75_75_18.csv,0.31933177811897184,-0.057279201248867956,502386.094,-1003972.094,0.5003984642624937,No,,,,,,,,,
3_120_0.75_100_4.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_60_1.75_75_20.csv,0.31933177811897184,-0.057279201248867956,502386.094,-1003972.094,0.5003984642624937,No,,,,,,,,,
3_120_0.75_100_6.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_60_1.75_50_14.csv,0.3193317661025099,-0.04119455262278376,658975.907,-1027478.934,0.6413522313636068,No,,,,,,,,,
3_120_0.75_100_8.csv,0.10548636724999999,-0.005668356435404204,389705.094,-799681.766,0.4873252218183002,No,,,,,,,,,,,,2_60_1.75_75_14.csv,0.3193317661025099,-0.04119455262278376,658975.907,-1027478.934,0.6413522313636068,No,,,,,,,,,
