AllPara,isExist1,Pass1,Score_1,isExist2,isExist3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
3_20_0.75_50_14.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
3_20_0.75_50_16.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
3_20_0.75_50_18.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
3_20_0.75_50_20.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
3_20_0.75_50_4.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.079085138579152,N,,,N,2,0,0.2857142857142857,0.0
3_20_0.75_50_6.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
3_20_0.75_50_8.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_150_4.csv,Y,No,1.0943027220628072,N,N,N,,,Y,No,1.053863373250889,N,,,N,2,0,0.2857142857142857,0.0
2_20_0.75_75_6.csv,Y,No,1.0746308935045001,N,N,N,,,Y,No,1.1072490389589442,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_125_4.csv,Y,No,1.0901603014567425,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
2_20_1_75_6.csv,Y,No,1.0600215985624137,N,N,N,,,Y,No,1.1350917729829404,N,,,N,2,0,0.2857142857142857,0.0
1_40_0.75_150_10.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
1_40_0.75_150_12.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
1_40_0.75_150_14.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
