Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5
1_20_1_125_10.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_125_16.csv,0.324914956868124,-0.10773745332646838,33783453.186,-33407280.749,1.0112601932442902,No,,,2_100_1.75_125_12.csv,0.2624487034852819,0.10117259393334566,66811578.875,-59268615.25,1.127267417893655,No,,,,,,,
1_20_1_125_12.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_125_18.csv,0.324914956868124,-0.10773745332646838,33783453.186,-33407280.749,1.0112601932442902,No,,,2_100_1.75_175_12.csv,0.26244869257019904,0.10117259484602781,51543266.874,-45724081.624,1.127267405780887,No,,,,,,,
1_20_1_125_14.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_125_20.csv,0.324914956868124,-0.10773745332646838,33783453.186,-33407280.749,1.0112601932442902,No,,,2_100_1.75_200_14.csv,0.26244868220660944,0.12197893812942741,48806793.75,-42987496.125,1.1353718673932187,No,,,,,,,
1_20_1_125_16.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_125_8.csv,0.324914956868124,-0.11210377661768134,33041036.561,-32767137.999,1.0083589406559816,No,,,2_100_1.75_225_14.csv,0.26244868220660944,0.12197893812942741,48806793.75,-42987496.125,1.1353718673932187,No,,,,,,,
1_20_1_125_18.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_75_10.csv,0.324914956868124,-0.10773745332646838,33783453.186,-33407280.749,1.0112601932442902,No,,,2_100_1.75_175_10.csv,0.2624486652228535,0.1011725825328498,55568676.875,-49295026.25,1.1272674162537848,No,,,,,,,
1_20_1_125_20.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_75_12.csv,0.324914956868124,-0.10773745332646838,33783453.186,-33407280.749,1.0112601932442902,No,,,2_100_1.75_125_14.csv,0.2624486704439608,0.1219789563616811,64287906.125,-56622775.625,1.1353718607996974,No,,,,,,,
1_20_1_125_4.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_75_14.csv,0.324914956868124,-0.10773745332646838,33783453.186,-33407280.749,1.0112601932442902,No,,,2_100_1.75_100_10.csv,0.26244866354549495,0.10117255528503867,67020549.375,-59453995.5,1.1272673738975205,No,,,,,,,
1_20_1_125_6.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_75_16.csv,0.324914956868124,-0.10773745332646838,33783453.186,-33407280.749,1.0112601932442902,No,,,2_100_1.75_50_10.csv,0.26244866354549495,0.10117255528503867,67020549.375,-59453995.5,1.1272673738975205,No,,,,,,,
1_20_1_125_8.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_75_18.csv,0.324914956868124,-0.10773745332646838,33783453.186,-33407280.749,1.0112601932442902,No,,,2_100_1.75_75_10.csv,0.26244866354549495,0.10117255528503867,67020549.375,-59453995.5,1.1272673738975205,No,,,,,,,
3_20_1_125_10.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_75_20.csv,0.324914956868124,-0.10773745332646838,33783453.186,-33407280.749,1.0112601932442902,No,,,2_100_1.75_200_10.csv,0.2624486771408365,0.1011726086138617,54684085.0,-48510303.75,1.1272674209961013,No,,,,,,,
3_20_1_125_12.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_75_8.csv,0.324914956868124,-0.11210377661768134,33041036.561,-32767137.999,1.0083589406559816,No,,,2_100_1.75_225_10.csv,0.2624486771408365,0.1011726086138617,54684085.0,-48510303.75,1.1272674209961013,No,,,,,,,
3_20_1_125_14.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_100_6.csv,0.32491493714428404,-0.09911399823953074,29701793.345,-29195151.908000004,1.0173536153741047,No,,,2_100_1.75_175_14.csv,0.2624486610791014,0.12197896260126406,49596309.873,-43682876.873,1.1353718761974452,No,,,,,,,
3_20_1_125_16.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_125_6.csv,0.32491493714428404,-0.09911399823953074,29701793.345,-29195151.908000004,1.0173536153741047,No,,,2_100_1.75_100_14.csv,0.2624486266277833,0.12197895014561208,64677527.125,-56965941.625,1.1353718604489056,No,,,,,,,
3_20_1_125_18.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_75_6.csv,0.32491493714428404,-0.09911399823953074,29701793.345,-29195151.908000004,1.0173536153741047,No,,,2_100_1.75_50_14.csv,0.2624486266277833,0.12197895014561208,64677527.125,-56965941.625,1.1353718604489056,No,,,,,,,
3_20_1_125_20.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_150_10.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_100_1.75_75_14.csv,0.2624486266277833,0.12197895014561208,64677527.125,-56965941.625,1.1353718604489056,No,,,,,,,
3_20_1_125_4.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_150_12.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_80_1_150_4.csv,0.24950370655510756,0.09150569321005379,44664165.375,-39843541.75,1.120988833152615,No,,,,,,,
3_20_1_125_6.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_150_14.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_20_1_75_6.csv,0.2493048818302676,-0.046487004693143395,31113206.5,-29207901.125,1.0652325330343297,No,,,,,,,
3_20_1_125_8.csv,0.16244325,0.0692318176707664,11822567.576,-10383036.201,1.138642623133815,No,2_120_0.75_150_16.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_60_1.75_100_12.csv,0.24922854151421797,0.017513689841189697,44906299.5,-41041180.75,1.0941765972461697,No,,,,,,,
1_60_1.5_150_10.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_0.75_150_18.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_80_2_150_10.csv,0.26213696446681745,0.07384068647196987,47338733.875,-41922188.625,1.1292047344772902,No,,,,,,,
1_60_1.5_150_12.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_0.75_150_20.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_80_2_175_10.csv,0.2621369458573919,0.07384070903961962,40692375.748,-36036313.373,1.1292047365335802,No,,,,,,,
1_60_1.5_150_14.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_0.75_150_8.csv,0.32491489933241724,-0.11210376448690698,33652902.873,-33373932.061,1.008358943485895,No,,,2_80_2_200_10.csv,0.26213691783073945,0.07384072504007289,31353143.875,-27765686.0,1.1292047268344099,No,,,,,,,
1_60_1.5_150_16.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_0.75_50_10.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_80_2_125_10.csv,0.2621369318137968,0.07384073019870999,40430939.937,-35804790.937,1.1292047482734895,No,,,,,,,
1_60_1.5_150_18.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_0.75_50_12.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_80_2_100_20.csv,0.26171735174798133,0.047955864837938865,46967636.875,-42660351.0,1.100966958171535,No,,,,,,,
1_60_1.5_150_20.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_0.75_50_14.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_80_2_50_20.csv,0.26171731806375464,0.04795583821085342,49712496.0,-45153486.625,1.100966940003163,No,,,,,,,
1_60_1.5_150_4.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_0.75_50_16.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_80_2_75_20.csv,0.26171731806375464,0.04795583821085342,49712496.0,-45153486.625,1.100966940003163,No,,,,,,,
1_60_1.5_150_6.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_0.75_50_18.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_80_2_225_20.csv,0.26171731341971394,0.03156797914807867,37536098.625,-34296390.0,1.0944620884297152,No,,,,,,,
1_60_1.5_150_8.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_0.75_50_20.csv,0.32491489933241724,-0.10773747566369386,34409065.873,-34025928.061,1.0112601722813594,No,,,2_80_1.75_50_6.csv,0.24845392896003915,0.08125557587435554,38874966.312,-33945045.062,1.1452324261463076,No,,,,,,,
3_60_1.5_150_10.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_0.75_50_8.csv,0.32491489933241724,-0.10928815119103422,34424082.623,-34077939.436,1.010157397798364,No,,,2_80_1.75_75_6.csv,0.24845392896003915,0.08125557587435554,38874966.312,-33945045.062,1.1452324261463076,No,,,,,,,
3_60_1.5_150_12.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_80_1.5_175_6.csv,0.323957962579784,0.033955947772758344,18317385.47,-15902691.064000001,1.1518418735723481,No,,,2_80_1.75_225_6.csv,0.24845391715968734,0.07091895442291818,26807382.999,-23474890.624,1.1419598680299266,No,,,,,,,
3_60_1.5_150_14.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_80_1.5_200_6.csv,0.3239579578233493,0.0339559291177893,17189310.228,-14891338.392,1.1543160040762035,No,,,2_80_1.75_100_6.csv,0.2484538386170118,0.08125557595613987,36767289.625,-32104654.0,1.145232389827344,No,,,,,,,
3_60_1.5_150_16.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_1.25_175_6.csv,0.3215072532041689,-0.07295272380175775,15164340.672,-14503702.43,1.0455496274270983,No,,,2_60_2_50_16.csv,0.24817662394615048,0.019092460232392364,28408946.874,-25801463.124,1.101059530518429,No,,,,,,,
3_60_1.5_150_18.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_100_0.75_225_4.csv,0.322343961114631,-0.06753076628630852,17287224.875,-16370802.578,1.0559790696047817,No,,,2_60_2_50_18.csv,0.24817662394615048,0.019092460232392364,28408946.874,-25801463.124,1.101059530518429,No,,,,,,,
3_60_1.5_150_20.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_100_1_225_6.csv,0.3204783400295197,-0.05832563268932116,15072324.015999999,-14212220.129,1.0605186156134014,No,,,2_60_2_50_20.csv,0.24817662394615048,0.019092460232392364,28408946.874,-25801463.124,1.101059530518429,No,,,,,,,
3_60_1.5_150_4.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_100_1_175_4.csv,0.3194898292807965,-0.043860250869834576,25083830.625,-23451092.25,1.0696231270421956,No,,,2_60_2_75_16.csv,0.24817662394615048,0.019092460232392364,28408946.874,-25801463.124,1.101059530518429,No,,,,,,,
3_60_1.5_150_6.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_60_1_150_6.csv,0.31885470328583826,-0.017174683983852673,23561567.937,-21454492.437,1.09821138888218,No,,,2_60_2_75_18.csv,0.24817662394615048,0.019092460232392364,28408946.874,-25801463.124,1.101059530518429,No,,,,,,,
3_60_1.5_150_8.csv,0.16235586259999998,0.0576039872246847,10829420.658,-9495812.783,1.140441677345146,No,2_120_1.5_225_18.csv,0.31725016406111245,-0.09571692957026706,14060207.379,-13757822.707,1.0219791080638179,No,,,2_60_2_75_20.csv,0.24817662394615048,0.019092460232392364,28408946.874,-25801463.124,1.101059530518429,No,,,,,,,
1_20_1.25_175_10.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.5_225_20.csv,0.31725016406111245,-0.09571692957026706,14060207.379,-13757822.707,1.0219791080638179,No,,,2_60_2_225_16.csv,0.24817661747565117,0.05042364463764632,35030773.687,-31168885.312,1.123902036801848,No,,,,,,,
1_20_1.25_175_12.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_60_0.75_100_8.csv,0.3167110679153201,-0.02761722859057138,31370764.347,-29485886.972,1.0639247303901658,No,,,2_60_2_225_18.csv,0.24817661747565117,0.05042364463764632,35030773.687,-31168885.312,1.123902036801848,No,,,,,,,
1_20_1.25_175_14.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_60_0.75_100_10.csv,0.31671102836260745,-0.02761724515105099,30552394.408000004,-28716688.221,1.0639247176719209,No,,,2_60_2_225_20.csv,0.24817661747565117,0.05042364463764632,35030773.687,-31168885.312,1.123902036801848,No,,,,,,,
1_20_1.25_175_16.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_60_0.75_100_12.csv,0.31671102836260745,-0.02761724515105099,30552394.408000004,-28716688.221,1.0639247176719209,No,,,2_60_2_100_16.csv,0.2481766148814391,0.01909245651491875,31185499.561,-28323173.061,1.1010595279644468,No,,,,,,,
1_20_1.25_175_18.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_60_0.75_100_14.csv,0.31671102836260745,-0.02761724515105099,30552394.408000004,-28716688.221,1.0639247176719209,No,,,2_60_2_100_18.csv,0.2481766148814391,0.01909245651491875,31185499.561,-28323173.061,1.1010595279644468,No,,,,,,,
1_20_1.25_175_20.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_60_0.75_100_16.csv,0.31671102836260745,-0.02761724515105099,30552394.408000004,-28716688.221,1.0639247176719209,No,,,2_60_2_100_20.csv,0.2481766148814391,0.01909245651491875,31185499.561,-28323173.061,1.1010595279644468,No,,,,,,,
1_20_1.25_175_4.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_60_0.75_100_18.csv,0.31671102836260745,-0.02761724515105099,30552394.408000004,-28716688.221,1.0639247176719209,No,,,2_60_2_100_14.csv,0.24817661371719252,0.019092468426266992,32059648.562,-29117089.062,1.1010595356470665,No,,,,,,,
1_20_1.25_175_6.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_60_0.75_100_20.csv,0.31671102836260745,-0.02761724515105099,30552394.408000004,-28716688.221,1.0639247176719209,No,,,2_60_2_50_14.csv,0.24817660029054564,0.01909246929401126,29205265.624,-26524692.624,1.10105953113193,No,,,,,,,
1_20_1.25_175_8.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.5_100_12.csv,0.3139162151130672,-0.07933555798778501,24271632.0,-23470636.875,1.0341275411172668,No,,,2_60_2_75_14.csv,0.24817660029054564,0.01909246929401126,29205265.624,-26524692.624,1.10105953113193,No,,,,,,,
3_20_1.25_175_10.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.5_125_12.csv,0.3139162151130672,-0.07933555798778501,24271632.0,-23470636.875,1.0341275411172668,No,,,2_60_2_225_14.csv,0.24817658269432283,0.050423646250663465,37384613.249,-33263230.249,1.1239020675126372,No,,,,,,,
3_20_1.25_175_12.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.5_50_12.csv,0.3139162151130672,-0.07933555798778501,24271632.0,-23470636.875,1.0341275411172668,No,,,2_60_1.75_100_6.csv,0.247706142049245,0.025070152643216093,37135897.125,-32989184.125,1.1256991680754396,No,,,,,,,
3_20_1.25_175_14.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.5_75_12.csv,0.3139162151130672,-0.07933555798778501,24271632.0,-23470636.875,1.0341275411172668,No,,,2_100_0.75_150_8.csv,0.2604584311959768,0.041076083609900914,37524464.280999996,-34671499.844000004,1.0822855789289918,No,,,,,,,
3_20_1.25_175_16.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.5_200_12.csv,0.313916212261272,-0.07933558027711536,15908502.640999999,-15383501.848,1.0341275216909247,No,,,2_80_1.25_125_12.csv,0.2602596156655141,0.08989982482966974,41764010.436,-37386536.186,1.117086916750507,No,,,,,,,
3_20_1.25_175_18.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.5_150_12.csv,0.31391613895117415,-0.07933557306749009,23044414.187,-22283919.375,1.0341275158647893,No,,,2_80_1.25_150_12.csv,0.2602595749325143,0.08989985348972729,54388531.75,-48687824.875,1.1170869080645083,No,,,,,,,
3_20_1.25_175_20.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.25_200_14.csv,0.31355993967570006,-0.0985654118857054,16476205.62,-16190196.197999999,1.017665593332052,No,,,2_80_1.25_175_12.csv,0.2602595817978719,0.08989983997450246,42170582.374,-37750493.749,1.1170869089657163,No,,,,,,,
3_20_1.25_175_4.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.25_100_16.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,2_20_0.75_225_6.csv,0.24707489079468575,-0.008614239407385803,15422866.915,-14070552.524,1.0961095442907,No,,,,,,,
3_20_1.25_175_6.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.25_100_18.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,2_60_1.75_225_10.csv,0.24635388445841389,0.03581979301514963,36479339.374,-32930505.499,1.1077673671030577,No,,,,,,,
3_20_1.25_175_8.csv,0.1616047,0.04850622793343118,8994466.755,-7747941.255,1.1608847381484182,No,2_120_1.25_100_20.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,2_40_0.75_125_6.csv,0.24474618881740096,-0.006773581963142199,66110666.25,-60729504.75,1.088608684068019,No,,,,,,,
2_40_0.75_50_4.csv,0.161554225,0.15734611909034954,22820290.132,-20600198.132,1.1077704197685043,No,2_120_1.25_125_16.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,2_40_1.25_100_6.csv,0.24460112881197915,-0.016756843880938867,35165791.125,-32757671.625,1.0735131460980325,No,,,,,,,
1_20_0.75_175_10.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_125_18.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,1_120_0.75_50_10.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
1_20_0.75_175_12.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_125_20.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,1_120_0.75_50_12.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
1_20_0.75_175_14.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_150_16.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,1_120_0.75_50_14.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
1_20_0.75_175_16.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_150_18.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,1_120_0.75_50_16.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
1_20_0.75_175_18.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_150_20.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,1_120_0.75_50_18.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
1_20_0.75_175_20.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_50_16.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,1_120_0.75_50_20.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
1_20_0.75_175_4.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_50_18.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,1_120_0.75_50_6.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
1_20_0.75_175_6.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_50_20.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,1_120_0.75_50_8.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
1_20_0.75_175_8.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_75_16.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,3_120_0.75_50_10.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
3_20_0.75_175_10.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_75_18.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,3_120_0.75_50_12.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
3_20_0.75_175_12.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_75_20.csv,0.31355992448571696,-0.09856540118341126,20879320.816,-20522613.722,1.0173811727313082,No,,,3_120_0.75_50_14.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
3_20_0.75_175_14.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_200_16.csv,0.3135599295179226,-0.09856541115598279,14570971.727,-14318995.477,1.0175973412663437,No,,,3_120_0.75_50_16.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
3_20_0.75_175_16.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_200_18.csv,0.3135599295179226,-0.09856541115598279,14570971.727,-14318995.477,1.0175973412663437,No,,,3_120_0.75_50_18.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
3_20_0.75_175_18.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_200_20.csv,0.3135599295179226,-0.09856541115598279,14570971.727,-14318995.477,1.0175973412663437,No,,,3_120_0.75_50_20.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
3_20_0.75_175_20.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_100_14.csv,0.31355987259513696,-0.09856540704605912,23610489.37,-23205603.933000002,1.0174477440091194,No,,,3_120_0.75_50_6.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
3_20_0.75_175_4.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_125_14.csv,0.31355987259513696,-0.09856540704605912,23610489.37,-23205603.933000002,1.0174477440091194,No,,,3_120_0.75_50_8.csv,0.244530495540426,-0.005728002161742671,30469170.12,-28479619.87,1.069858736144711,No,,,,,,,
3_20_0.75_175_6.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_150_14.csv,0.31355987259513696,-0.09856540704605912,23610489.37,-23205603.933000002,1.0174477440091194,No,,,2_40_1.25_200_6.csv,0.24409803787579326,-0.01629923015682295,33025004.25,-30659484.25,1.0771545920574317,No,,,,,,,
3_20_0.75_175_8.csv,0.160605725,0.11116458286955927,13915225.96,-12110032.71,1.1490659268417451,No,2_120_1.25_50_14.csv,0.31355987259513696,-0.09856540704605912,23610489.37,-23205603.933000002,1.0174477440091194,No,,,2_60_1_100_6.csv,0.24373459128420957,0.0005933312158057965,56536958.0,-52668455.5,1.0734500843678623,No,,,,,,,
1_80_0.75_125_10.csv,0.15999837500000003,0.09229679161746215,18920039.018,-17289379.768,1.0943156592012688,No,2_120_1.25_75_14.csv,0.31355987259513696,-0.09856540704605912,23610489.37,-23205603.933000002,1.0174477440091194,No,,,2_60_1.75_175_14.csv,0.24259575906556352,0.0514060830357841,40228467.375,-36088828.0,1.1147069496133264,No,,,,,,,
1_80_0.75_125_12.csv,0.15999837500000003,0.09229679161746215,18920039.018,-17289379.768,1.0943156592012688,No,2_120_1.25_175_12.csv,0.3135192332675392,-0.09771061697092104,14860808.377999999,-14586982.519000001,1.0187719330329854,No,,,2_80_1.25_200_12.csv,0.2548630282480254,0.06853704625379199,38838585.688,-34978633.938,1.1103517008938029,No,,,,,,,
1_80_0.75_125_14.csv,0.15999837500000003,0.09229679161746215,18920039.018,-17289379.768,1.0943156592012688,No,2_120_1.25_175_10.csv,0.31312561068402156,-0.08966126705945224,14913206.371,-14549980.434,1.0249640154945654,No,,,2_40_1_150_6.csv,0.24193238980348186,-0.020433325497245955,47459407.25,-43798067.0,1.0835959324414934,No,,,,,,,
1_80_0.75_125_16.csv,0.15999837500000003,0.09229679161746215,18920039.018,-17289379.768,1.0943156592012688,No,2_80_1_175_10.csv,0.31368098960327245,-0.06738957766156109,17921937.81,-17196328.864,1.0421955727724561,No,,,2_20_0.75_125_4.csv,0.24183506033711213,0.015023591849768522,17029048.908,-15241561.564000001,1.117277179014385,No,,,,,,,
