Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5
2_120_1.5_75_4.csv,0.754299875,0.9780684478673214,15.0,15.0,0.05028665833333333,0.06520456319115477,1.2966573113475877,Yes,3_120_1.25_200_12.csv,1.4567367425311322,-0.29877523028394676,40,21,0.03641841856327831,-0.01422739191828318,-0.39066473722802036,No,,,2_80_1.75_175_6.csv,1.1691520839328013,0.40627774184985316,13.0,11.0,0.08993477568713856,0.03693434016816847,0.41067918261845837,No,,,,,,,,,
2_120_2_100_14.csv,0.7541998129999999,1.4576028492373174,8.0,5.0,0.09427497662499999,0.2915205698474635,3.0922369888995296,Yes,3_120_1.25_200_14.csv,1.4567367425311322,-0.29877523028394676,40,21,0.03641841856327831,-0.01422739191828318,-0.39066473722802036,No,,,2_80_1.75_200_6.csv,1.1691520831282316,0.4062777726650137,13.0,11.0,0.08993477562524858,0.0369343429695467,0.41067921405007246,No,,,,,,,,,
2_120_2_125_14.csv,0.7541998129999999,1.4576028492373174,8.0,5.0,0.09427497662499999,0.2915205698474635,3.0922369888995296,Yes,3_120_1.25_200_16.csv,1.4567367425311322,-0.29877523028394676,40,21,0.03641841856327831,-0.01422739191828318,-0.39066473722802036,No,,,2_80_1.75_125_6.csv,1.1691520046956443,0.40627769998571556,13.0,11.0,0.08993476959197264,0.036934336362337776,0.4106791681338165,No,,,,,,,,,
2_120_2_50_14.csv,0.7541998129999999,1.4576028492373174,8.0,5.0,0.09427497662499999,0.2915205698474635,3.0922369888995296,Yes,3_120_1.25_200_18.csv,1.4567367425311322,-0.29877523028394676,40,21,0.03641841856327831,-0.01422739191828318,-0.39066473722802036,No,,,2_60_1.75_175_6.csv,1.1668577687333523,0.1827520967170712,16.0,14.0,0.07292861054583452,0.013053721194076514,0.17899314269634206,No,,,,,,,,,
2_120_2_75_14.csv,0.7541998129999999,1.4576028492373174,8.0,5.0,0.09427497662499999,0.2915205698474635,3.0922369888995296,Yes,3_120_1.25_200_20.csv,1.4567367425311322,-0.29877523028394676,40,21,0.03641841856327831,-0.01422739191828318,-0.39066473722802036,No,,,2_120_1.5_100_10.csv,1.228711869524407,0.36238125114440506,8.0,6.0,0.15358898369055088,0.060396875190734174,0.3932370261165412,No,,,,,,,,,
1_20_1.5_175_10.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,3_120_1.25_200_6.csv,1.4567367425311322,-0.29877523028394676,40,21,0.03641841856327831,-0.01422739191828318,-0.39066473722802036,No,,,2_120_1.5_125_10.csv,1.228711869524407,0.36238125114440506,8.0,6.0,0.15358898369055088,0.060396875190734174,0.3932370261165412,No,,,,,,,,,
1_20_1.5_175_12.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,3_120_1.25_200_8.csv,1.4567367425311322,-0.29877523028394676,40,21,0.03641841856327831,-0.01422739191828318,-0.39066473722802036,No,,,2_120_1.5_50_10.csv,1.228711869524407,0.36238125114440506,8.0,6.0,0.15358898369055088,0.060396875190734174,0.3932370261165412,No,,,,,,,,,
1_20_1.5_175_14.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_100_10.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_120_1.5_75_10.csv,1.228711869524407,0.36238125114440506,8.0,6.0,0.15358898369055088,0.060396875190734174,0.3932370261165412,No,,,,,,,,,
1_20_1.5_175_16.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_100_12.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_120_1.5_225_10.csv,1.228711752769058,0.3623811805259246,8.0,6.0,0.15358896909613226,0.060396863420987434,0.39323698685147546,No,,,,,,,,,
1_20_1.5_175_18.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_100_14.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_120_1.5_175_10.csv,1.2287116666286537,0.3623812173860821,8.0,6.0,0.15358895832858172,0.06039686956434701,0.39323705441856377,No,,,,,,,,,
1_20_1.5_175_20.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_100_16.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_120_1.5_200_10.csv,1.2287116980096606,0.36238113095683616,8.0,6.0,0.15358896225120758,0.06039685515947269,0.39323695058690866,No,,,,,,,,,
1_20_1.5_175_4.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_100_18.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_120_1.5_150_10.csv,1.2287116450505473,0.36238126085091854,8.0,6.0,0.1535889556313184,0.060396876808486426,0.39323710849018145,No,,,,,,,,,
1_20_1.5_175_6.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_100_20.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_20_1_100_10.csv,1.1637492548037733,-0.2926404187481349,37.0,34.0,0.03145268256226415,-0.008607071139651026,-0.27365141661962705,No,,,,,,,,,
1_20_1.5_175_8.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_100_6.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_20_1_100_12.csv,1.1637492548037733,-0.2926404187481349,37.0,34.0,0.03145268256226415,-0.008607071139651026,-0.27365141661962705,No,,,,,,,,,
3_20_1.5_175_10.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_100_8.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_20_1_100_14.csv,1.1637492548037733,-0.2926404187481349,37.0,34.0,0.03145268256226415,-0.008607071139651026,-0.27365141661962705,No,,,,,,,,,
3_20_1.5_175_12.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_125_10.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_20_1_100_16.csv,1.1637492548037733,-0.2926404187481349,37.0,34.0,0.03145268256226415,-0.008607071139651026,-0.27365141661962705,No,,,,,,,,,
3_20_1.5_175_14.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_125_12.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_20_1_100_18.csv,1.1637492548037733,-0.2926404187481349,37.0,34.0,0.03145268256226415,-0.008607071139651026,-0.27365141661962705,No,,,,,,,,,
3_20_1.5_175_16.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_125_14.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_20_1_100_20.csv,1.1637492548037733,-0.2926404187481349,37.0,34.0,0.03145268256226415,-0.008607071139651026,-0.27365141661962705,No,,,,,,,,,
3_20_1.5_175_18.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_125_16.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_20_1_100_8.csv,1.1637492548037733,-0.2926404187481349,37.0,34.0,0.03145268256226415,-0.008607071139651026,-0.27365141661962705,No,,,,,,,,,
3_20_1.5_175_20.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_125_18.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_80_1.25_100_10.csv,1.224301698094125,0.44949917897773534,14.0,10.0,0.0874501212924375,0.044949917897773535,0.5140063528037749,Yes,,,,,,,,,
3_20_1.5_175_4.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_125_20.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_80_1.25_50_10.csv,1.224301698094125,0.44949917897773534,14.0,10.0,0.0874501212924375,0.044949917897773535,0.5140063528037749,Yes,,,,,,,,,
3_20_1.5_175_6.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_125_6.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_80_1.25_75_10.csv,1.224301698094125,0.44949917897773534,14.0,10.0,0.0874501212924375,0.044949917897773535,0.5140063528037749,Yes,,,,,,,,,
3_20_1.5_175_8.csv,0.75413375,-0.031152805195156872,54.0,64.0,0.013965439814814816,-0.0004867625811743261,-0.03485479781724874,No,1_120_1.25_125_8.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.75_125_12.csv,1.1594858485493993,0.03722960461540559,11.0,12.0,0.10540780441358176,0.003102467051283799,0.029432991878958512,No,,,,,,,,,
2_40_1.75_175_4.csv,0.752906063,0.41775260134829584,18.0,21.0,0.041828114611111106,0.019892981016585515,0.47558875654656446,No,1_120_1.25_150_10.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.75_150_12.csv,1.1594857350482795,0.03722967262987901,11.0,12.0,0.10540779409529813,0.003102472719156584,0.029433048531038127,No,,,,,,,,,
2_60_0.75_100_6.csv,0.752699188,1.0918102383866717,21.0,18.0,0.035842818476190474,0.06065612435481509,1.6922811021434463,Yes,1_120_1.25_150_12.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_40_1_225_6.csv,1.1578411645288722,-0.12873095755915126,29.0,23.0,0.039925557397547315,-0.005596998154745707,-0.140185848854036,No,,,,,,,,,
2_60_1_50_6.csv,0.751369,1.0295021315641808,21.0,20.0,0.03577947619047619,0.05147510657820904,1.4386769192532431,Yes,1_120_1.25_150_14.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_80_2_200_20.csv,1.2195210168557897,0.2397793115657634,8.0,8.0,0.15244012710697372,0.029972413945720425,0.19661761318715976,No,,,,,,,,,
1_60_1.5_50_10.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_150_16.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_80_2_125_20.csv,1.2195209816821255,0.23977938091031356,8.0,8.0,0.1524401227102657,0.029972422613789195,0.1966176757201651,No,,,,,,,,,
1_60_1.5_50_12.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_150_18.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_80_2_150_20.csv,1.2195208524144827,0.23977928488066155,8.0,8.0,0.15244010655181034,0.029972410610082694,0.19661761781763035,No,,,,,,,,,
1_60_1.5_50_14.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_150_20.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_80_2_175_20.csv,1.2195205684811625,0.23977934314068486,8.0,8.0,0.15244007106014532,0.029972417892585607,0.19661771136776743,No,,,,,,,,,
1_60_1.5_50_16.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_150_6.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_20_0.75_150_4.csv,1.1570719330782857,0.19464615743957828,39.0,39.0,0.02966851110457143,0.0049909271138353405,0.16822303944555952,No,,,,,,,,,
1_60_1.5_50_18.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_150_8.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.5_200_12.csv,1.1569982890296757,0.10061064864784942,12.0,13.0,0.09641652408580631,0.0077392806652191865,0.08026923536811574,No,,,,,,,,,
1_60_1.5_50_20.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_50_10.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.5_200_14.csv,1.1569981614754463,0.10061066962354222,12.0,13.0,0.0964165134562872,0.007739282278734017,0.08026926095230369,No,,,,,,,,,
1_60_1.5_50_4.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_50_12.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.5_200_16.csv,1.1569981583441982,0.10061077961304232,12.0,13.0,0.09641651319534984,0.007739290739464794,0.08026934892142583,No,,,,,,,,,
1_60_1.5_50_6.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_50_14.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.5_200_18.csv,1.1569981583441982,0.10061077961304232,12.0,13.0,0.09641651319534984,0.007739290739464794,0.08026934892142583,No,,,,,,,,,
1_60_1.5_50_8.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_50_16.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.5_200_20.csv,1.1569981583441982,0.10061077961304232,12.0,13.0,0.09641651319534984,0.007739290739464794,0.08026934892142583,No,,,,,,,,,
1_60_1.5_75_10.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,1_120_1.25_50_18.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.5_200_10.csv,1.156998080545697,0.10061063715801591,12.0,13.0,0.09641650671214141,0.007739279781385839,0.080269240665315,No,,,,,,,,,
1_60_1.5_75_12.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,1_120_1.25_50_20.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.5_200_8.csv,1.1569979746246484,0.11642981380596668,12.0,13.0,0.09641649788538736,0.008956139523535899,0.09289011445097581,No,,,,,,,,,
1_60_1.5_75_14.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,1_120_1.25_50_6.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_100_2_225_8.csv,1.1535626025907708,0.23735518351051815,8.0,8.0,0.14419532532384635,0.02966939793881477,0.2057583896855232,No,,,,,,,,,
1_60_1.5_75_16.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,1_120_1.25_50_8.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_100_2_200_8.csv,1.1535625422232283,0.2373551689309883,8.0,8.0,0.14419531777790354,0.029669396116373536,0.20575838781444863,No,,,,,,,,,
1_60_1.5_75_18.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,1_120_1.25_75_10.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_100_2_175_8.csv,1.1535623471887602,0.23735522070450635,8.0,8.0,0.14419529339859502,0.029669402588063293,0.2057584674837409,No,,,,,,,,,
1_60_1.5_75_20.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,1_120_1.25_75_12.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_100_2_100_8.csv,1.1535622229859719,0.23735520838092272,8.0,8.0,0.14419527787324649,0.02966940104761534,0.20575847895446306,No,,,,,,,,,
1_60_1.5_75_4.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,1_120_1.25_75_14.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_100_2_125_8.csv,1.1535622229859719,0.23735520838092272,8.0,8.0,0.14419527787324649,0.02966940104761534,0.20575847895446306,No,,,,,,,,,
1_60_1.5_75_6.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,1_120_1.25_75_16.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_100_2_150_8.csv,1.1535622229859719,0.23735520838092272,8.0,8.0,0.14419527787324649,0.02966940104761534,0.20575847895446306,No,,,,,,,,,
1_60_1.5_75_8.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,1_120_1.25_75_18.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_100_2_50_8.csv,1.1535622229859719,0.23735520838092272,8.0,8.0,0.14419527787324649,0.02966940104761534,0.20575847895446306,No,,,,,,,,,
3_60_1.5_50_10.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_75_20.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_100_2_75_8.csv,1.1535622229859719,0.23735520838092272,8.0,8.0,0.14419527787324649,0.02966940104761534,0.20575847895446306,No,,,,,,,,,
3_60_1.5_50_12.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_75_6.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.75_125_6.csv,1.1521675120873147,0.07326309837300567,16.0,15.0,0.07201046950545717,0.004884206558200378,0.06782633958288854,No,,,,,,,,,
3_60_1.5_50_14.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,1_120_1.25_75_8.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1.75_150_6.csv,1.1521670827284187,0.07326319630397511,16.0,15.0,0.07201044267052617,0.004884213086931674,0.06782645552227357,No,,,,,,,,,
3_60_1.5_50_16.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,3_120_1.25_100_10.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_40_0.75_200_6.csv,1.1514079740268564,-0.05306245360504888,29.0,28.0,0.039703723242305394,-0.0018950876287517457,-0.04773072835477753,No,,,,,,,,,
3_60_1.5_50_18.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,3_120_1.25_100_12.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_0.75_50_10.csv,1.1510773487906583,0.2152392561990546,22.0,22.0,0.05232169767230265,0.009783602554502481,0.18698939426198305,No,,,,,,,,,
3_60_1.5_50_20.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,3_120_1.25_100_14.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_0.75_50_12.csv,1.1510773487906583,0.2152392561990546,22.0,22.0,0.05232169767230265,0.009783602554502481,0.18698939426198305,No,,,,,,,,,
3_60_1.5_50_4.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,3_120_1.25_100_16.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_0.75_50_14.csv,1.1510773487906583,0.2152392561990546,22.0,22.0,0.05232169767230265,0.009783602554502481,0.18698939426198305,No,,,,,,,,,
3_60_1.5_50_6.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,3_120_1.25_100_18.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_0.75_50_16.csv,1.1510773487906583,0.2152392561990546,22.0,22.0,0.05232169767230265,0.009783602554502481,0.18698939426198305,No,,,,,,,,,
3_60_1.5_50_8.csv,0.749057125,0.23512132286702758,55.0,50.0,0.013619220454545455,0.004702426457340552,0.34527867971849324,No,3_120_1.25_100_20.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_0.75_50_18.csv,1.1510773487906583,0.2152392561990546,22.0,22.0,0.05232169767230265,0.009783602554502481,0.18698939426198305,No,,,,,,,,,
3_60_1.5_75_10.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,3_120_1.25_100_6.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_0.75_50_20.csv,1.1510773487906583,0.2152392561990546,22.0,22.0,0.05232169767230265,0.009783602554502481,0.18698939426198305,No,,,,,,,,,
3_60_1.5_75_12.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,3_120_1.25_100_8.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_0.75_50_8.csv,1.1510772137706033,0.21523925462484597,22.0,22.0,0.05232169153502742,0.009783602482947544,0.18698941482803144,No,,,,,,,,,
3_60_1.5_75_14.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,3_120_1.25_125_10.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_40_1.25_100_4.csv,1.1499241716774964,0.04755200829454703,27.0,26.0,0.04258978413620357,0.0018289233959441166,0.042942772146840606,No,,,,,,,,,
3_60_1.5_75_16.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,3_120_1.25_125_12.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_40_1.25_200_4.csv,1.1474909826884225,0.10311740138277205,26.0,24.0,0.04413426856493933,0.004296558390948836,0.09735197910047752,No,,,,,,,,,
3_60_1.5_75_18.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,3_120_1.25_125_14.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_1_225_8.csv,1.1444886096333413,0.05947480633539415,19.0,18.0,0.060236242612281124,0.003304155907521897,0.05485328706157108,No,,,,,,,,,
3_60_1.5_75_20.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,3_120_1.25_125_16.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_2_150_16.csv,1.1412120202841616,0.09546225914718105,9.0,10.0,0.12680133558712905,0.009546225914718105,0.07528490035626323,No,,,,,,,,,
3_60_1.5_75_4.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,3_120_1.25_125_18.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_2_150_18.csv,1.1412120202841616,0.09546225914718105,9.0,10.0,0.12680133558712905,0.009546225914718105,0.07528490035626323,No,,,,,,,,,
3_60_1.5_75_6.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,3_120_1.25_125_20.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_2_150_20.csv,1.1412120202841616,0.09546225914718105,9.0,10.0,0.12680133558712905,0.009546225914718105,0.07528490035626323,No,,,,,,,,,
3_60_1.5_75_8.csv,0.749057125,0.23512132286702758,54.0,50.0,0.01387142824074074,0.004702426457340552,0.33900088554179336,No,3_120_1.25_125_6.csv,1.4567363648919058,-0.3059409747321303,40,22,0.03641840912229764,-0.013906407942369558,-0.38185105493406024,No,,,2_60_2_125_14.csv,1.1412119812254387,0.09546221028378925,9.0,10.0,0.12680133124727097,0.009546221028378925,0.07528486439754456,No,,,,,,,,,
