Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Pass5
1_60_0.75_100_6.csv,0.20846637499999998,0.28771414782918175,,2_100_1_100_8.csv,0.3774840325069934,-0.08456425907343282,,,,2_120_1.25_225_18.csv,0.2979031371137245,0.07896411937231049,,,,,
1_60_0.75_100_8.csv,0.20846637499999998,0.28771414782918175,,2_100_1_50_10.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_225_20.csv,0.2979031371137245,0.07896411937231049,,,,,
3_60_0.75_100_10.csv,0.20846637499999998,0.28771414782918175,,2_100_1_50_12.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_200_18.csv,0.2979031358974281,0.07896411294051167,,,,,
3_60_0.75_100_12.csv,0.20846637499999998,0.28771414782918175,,2_100_1_50_14.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_200_20.csv,0.2979031358974281,0.07896411294051167,,,,,
3_60_0.75_100_14.csv,0.20846637499999998,0.28771414782918175,,2_100_1_50_16.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_100_18.csv,0.29790306048868376,0.07896410274641882,,,,,
3_60_0.75_100_16.csv,0.20846637499999998,0.28771414782918175,,2_100_1_50_18.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_100_20.csv,0.29790306048868376,0.07896410274641882,,,,,
3_60_0.75_100_18.csv,0.20846637499999998,0.28771414782918175,,2_100_1_50_20.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_125_18.csv,0.29790306048868376,0.07896410274641882,,,,,
3_60_0.75_100_20.csv,0.20846637499999998,0.28771414782918175,,2_100_1_50_8.csv,0.3774840325069934,-0.08456425907343282,,,,2_120_1.25_125_20.csv,0.29790306048868376,0.07896410274641882,,,,,
3_60_0.75_100_6.csv,0.20846637499999998,0.28771414782918175,,2_100_1_75_10.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_150_18.csv,0.29790306048868376,0.07896410274641882,,,,,
3_60_0.75_100_8.csv,0.20846637499999998,0.28771414782918175,,2_100_1_75_12.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_150_20.csv,0.29790306048868376,0.07896410274641882,,,,,
1_60_1_75_10.csv,0.20787541259999998,0.13450013358319307,,2_100_1_75_14.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_50_18.csv,0.29790306048868376,0.07896410274641882,,,,,
1_60_1_75_12.csv,0.20787541259999998,0.13450013358319307,,2_100_1_75_16.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_50_20.csv,0.29790306048868376,0.07896410274641882,,,,,
1_60_1_75_14.csv,0.20787541259999998,0.13450013358319307,,2_100_1_75_18.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_75_18.csv,0.29790306048868376,0.07896410274641882,,,,,
1_60_1_75_16.csv,0.20787541259999998,0.13450013358319307,,2_100_1_75_20.csv,0.3774840325069934,-0.07880452591825787,,,,2_120_1.25_75_20.csv,0.29790306048868376,0.07896410274641882,,,,,
1_60_1_75_18.csv,0.20787541259999998,0.13450013358319307,,2_100_1_75_8.csv,0.3774840325069934,-0.08456425907343282,,,,2_120_1.25_175_18.csv,0.2979030509463676,0.07896410967021456,,,,,
1_60_1_75_20.csv,0.20787541259999998,0.13450013358319307,,2_100_1_125_10.csv,0.37748401005073073,-0.07880453490782734,,,,2_120_1.25_175_20.csv,0.2979030509463676,0.07896410967021456,,,,,
1_60_1_75_4.csv,0.20787541259999998,0.13450013358319307,,2_100_1_125_12.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_150_12.csv,0.28339768023122086,0.04365235295558476,,,,,
1_60_1_75_6.csv,0.20787541259999998,0.13450013358319307,,2_100_1_125_14.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_150_10.csv,0.2833976320153877,0.043652355321384145,,,,,
1_60_1_75_8.csv,0.20787541259999998,0.13450013358319307,,2_100_1_125_16.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_175_10.csv,0.28339761031511657,0.043652331882433656,,,,,
3_60_1_75_10.csv,0.20787541259999998,0.13450013358319307,,2_100_1_125_18.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_150_14.csv,0.2833975927134383,0.043652313215726796,,,,,
3_60_1_75_12.csv,0.20787541259999998,0.13450013358319307,,2_100_1_125_20.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_150_16.csv,0.2833975927134383,0.043652313215726796,,,,,
3_60_1_75_14.csv,0.20787541259999998,0.13450013358319307,,2_100_1_125_8.csv,0.37748401005073073,-0.08456425931265311,,,,2_60_1.25_150_18.csv,0.2833975927134383,0.043652313215726796,,,,,
3_60_1_75_16.csv,0.20787541259999998,0.13450013358319307,,2_100_1_150_10.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_150_20.csv,0.2833975927134383,0.043652313215726796,,,,,
3_60_1_75_18.csv,0.20787541259999998,0.13450013358319307,,2_100_1_150_12.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_175_14.csv,0.2833975714951634,0.04365233404680405,,,,,
3_60_1_75_20.csv,0.20787541259999998,0.13450013358319307,,2_100_1_150_14.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_175_16.csv,0.2833975714951634,0.04365233404680405,,,,,
3_60_1_75_4.csv,0.20787541259999998,0.13450013358319307,,2_100_1_150_16.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_175_18.csv,0.2833975714951634,0.04365233404680405,,,,,
3_60_1_75_6.csv,0.20787541259999998,0.13450013358319307,,2_100_1_150_18.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_175_20.csv,0.2833975714951634,0.04365233404680405,,,,,
3_60_1_75_8.csv,0.20787541259999998,0.13450013358319307,,2_100_1_150_20.csv,0.37748401005073073,-0.07880453490782734,,,,2_60_1.25_175_12.csv,0.2833975546840684,0.043652340895923694,,,,,
2_100_1_100_4.csv,0.20674635000000002,0.4663926294291062,,2_100_1_150_8.csv,0.37748401005073073,-0.08456425931265311,,,,2_100_1_100_4.csv,0.2830761850426044,0.09203125968014586,,,,,
2_100_1_50_4.csv,0.20674635000000002,0.4663926294291062,,2_100_1.25_200_8.csv,0.37745083731786355,-0.07794087730132036,,,,2_100_1_50_4.csv,0.2830761850426044,0.09203125968014586,,,,,
2_100_1_75_4.csv,0.20674635000000002,0.4663926294291062,,2_100_1.75_100_18.csv,0.37699217451827666,-0.06367315993070698,,,,2_100_1_75_4.csv,0.2830761850426044,0.09203125968014586,,,,,
2_120_1_50_4.csv,0.20636188760000002,0.4092401701614016,,2_100_1.75_100_20.csv,0.37699217451827666,-0.06367315993070698,,,,2_100_1_225_4.csv,0.2830760860108294,0.09333359465998411,,,,,
2_40_1_75_6.csv,0.20373750000000002,0.13363235052863143,,2_100_1.75_50_18.csv,0.37699217451827666,-0.06367315993070698,,,,2_100_1_125_4.csv,0.28307608199050727,0.09203119411779413,,,,,
1_20_0.75_125_10.csv,0.200926975,0.10690623897282045,,2_100_1.75_50_20.csv,0.37699217451827666,-0.06367315993070698,,,,2_40_1_75_10.csv,0.2828083271354082,0.06948984562506005,,,,,
1_20_0.75_125_12.csv,0.200926975,0.10690623897282045,,2_100_1.75_75_18.csv,0.37699217451827666,-0.06367315993070698,,,,2_40_1_75_12.csv,0.2828083271354082,0.06948984562506005,,,,,
1_20_0.75_125_14.csv,0.200926975,0.10690623897282045,,2_100_1.75_75_20.csv,0.37699217451827666,-0.06367315993070698,,,,2_40_1_75_14.csv,0.2828083271354082,0.06948984562506005,,,,,
1_20_0.75_125_16.csv,0.200926975,0.10690623897282045,,2_100_1.75_100_14.csv,0.37699216367345056,-0.06367315881291075,,,,2_40_1_75_16.csv,0.2828083271354082,0.06948984562506005,,,,,
1_20_0.75_125_18.csv,0.200926975,0.10690623897282045,,2_100_1.75_50_14.csv,0.37699216367345056,-0.06367315881291075,,,,2_40_1_75_18.csv,0.2828083271354082,0.06948984562506005,,,,,
1_20_0.75_125_20.csv,0.200926975,0.10690623897282045,,2_100_1.75_75_14.csv,0.37699216367345056,-0.06367315881291075,,,,2_40_1_75_20.csv,0.2828083271354082,0.06948984562506005,,,,,
1_20_0.75_125_4.csv,0.200926975,0.10690623897282045,,2_100_1.75_125_18.csv,0.37699216368721533,-0.06367316485795371,,,,2_60_1_150_4.csv,0.28270356900973714,0.017447097533463855,,,,,
1_20_0.75_125_6.csv,0.200926975,0.10690623897282045,,2_100_1.75_125_20.csv,0.37699216368721533,-0.06367316485795371,,,,2_40_0.75_225_4.csv,0.2826475013123826,0.0017585225511681248,,,,,
1_20_0.75_125_8.csv,0.200926975,0.10690623897282045,,2_100_1.75_150_18.csv,0.37699215196474023,-0.06367316607690132,,,,2_60_1.25_125_12.csv,0.2825038552394959,0.06796761709840653,,,,,
3_20_0.75_125_10.csv,0.200926975,0.10690623897282045,,2_100_1.75_150_20.csv,0.37699215196474023,-0.06367316607690132,,,,2_60_1.25_125_10.csv,0.2825038177940953,0.06796762603714974,,,,,
3_20_0.75_125_12.csv,0.200926975,0.10690623897282045,,2_100_1.75_100_16.csv,0.3769921413567415,-0.0636731679449635,,,,2_60_1.25_125_14.csv,0.28250378158051603,0.067967642623599,,,,,
3_20_0.75_125_14.csv,0.200926975,0.10690623897282045,,2_100_1.75_50_16.csv,0.3769921413567415,-0.0636731679449635,,,,2_60_1.25_125_16.csv,0.28250378158051603,0.067967642623599,,,,,
3_20_0.75_125_16.csv,0.200926975,0.10690623897282045,,2_100_1.75_75_16.csv,0.3769921413567415,-0.0636731679449635,,,,2_60_1.25_125_18.csv,0.28250378158051603,0.067967642623599,,,,,
3_20_0.75_125_18.csv,0.200926975,0.10690623897282045,,2_100_1.75_150_16.csv,0.3769921373275684,-0.0636731694871356,,,,2_60_1.25_125_20.csv,0.28250378158051603,0.067967642623599,,,,,
3_20_0.75_125_20.csv,0.200926975,0.10690623897282045,,2_100_1.75_125_16.csv,0.37699213524020286,-0.06367318781392814,,,,2_120_1_200_8.csv,0.29626469092816254,0.04613939094586113,,,,,
3_20_0.75_125_4.csv,0.200926975,0.10690623897282045,,2_100_1.75_100_10.csv,0.37699212684103417,-0.05726505000217415,,,,2_120_1_225_10.csv,0.29626465891414683,0.01538855274148582,,,,,
3_20_0.75_125_6.csv,0.200926975,0.10690623897282045,,2_100_1.75_50_10.csv,0.37699212684103417,-0.05726505000217415,,,,2_120_1_225_8.csv,0.29626465440905775,0.015388551181659823,,,,,
3_20_0.75_125_8.csv,0.200926975,0.10690623897282045,,2_100_1.75_75_10.csv,0.37699212684103417,-0.05726505000217415,,,,2_120_1_200_10.csv,0.29626464370702477,0.046139418285118576,,,,,
2_120_2_150_6.csv,0.20040847499999997,0.1976797943649919,,2_100_1.75_125_10.csv,0.37699212812156085,-0.05726506636571284,,,,2_120_1_150_10.csv,0.2962646067575383,0.046139412634928434,,,,,
2_120_2_175_6.csv,0.20040847499999997,0.1976797943649919,,2_100_1.75_150_10.csv,0.37699211393717424,-0.05726504486375165,,,,2_120_1_150_8.csv,0.29626458975865494,0.04613942200820184,,,,,
2_40_0.75_125_4.csv,0.200341575,0.19216309459506536,,2_100_1.75_100_12.csv,0.37699210771694636,-0.058656614950968855,,,,2_120_1_100_8.csv,0.29626459007060746,0.04613940866974922,,,,,
1_60_0.75_150_10.csv,0.19927469999999997,0.17300299768555333,,2_100_1.75_50_12.csv,0.37699210771694636,-0.058656614950968855,,,,2_120_1_125_8.csv,0.29626459007060746,0.04613940866974922,,,,,
1_60_0.75_150_12.csv,0.19927469999999997,0.17300299768555333,,2_100_1.75_75_12.csv,0.37699210771694636,-0.058656614950968855,,,,2_120_1_50_8.csv,0.29626459007060746,0.04613940866974922,,,,,
1_60_0.75_150_14.csv,0.19927469999999997,0.17300299768555333,,2_100_1.75_125_14.csv,0.37699210743346423,-0.06367316557704548,,,,2_120_1_75_8.csv,0.29626459007060746,0.04613940866974922,,,,,
1_60_0.75_150_16.csv,0.19927469999999997,0.17300299768555333,,2_100_1.75_150_14.csv,0.37699209625568053,-0.06367317207509876,,,,2_120_1_100_10.csv,0.29626457939313483,0.046139397142532824,,,,,
1_60_0.75_150_18.csv,0.19927469999999997,0.17300299768555333,,2_100_1.75_125_12.csv,0.3769920963469664,-0.05865661898675255,,,,2_120_1_125_10.csv,0.29626457939313483,0.046139397142532824,,,,,
1_60_0.75_150_20.csv,0.19927469999999997,0.17300299768555333,,2_100_1.75_150_12.csv,0.3769920987552656,-0.05865663239377945,,,,2_120_1_50_10.csv,0.29626457939313483,0.046139397142532824,,,,,
1_60_0.75_150_4.csv,0.19927469999999997,0.18131835049904238,,2_100_1.75_100_8.csv,0.3755865132263965,-0.05723057661894675,,,,2_120_1_75_10.csv,0.29626457939313483,0.046139397142532824,,,,,
1_60_0.75_150_6.csv,0.19927469999999997,0.17300299768555333,,2_100_1.75_50_8.csv,0.3755865132263965,-0.05723057661894675,,,,2_120_1_175_10.csv,0.29626457980519766,0.04613939217353559,,,,,
1_60_0.75_150_8.csv,0.19927469999999997,0.17300299768555333,,2_100_1.75_75_8.csv,0.3755865132263965,-0.05723057661894675,,,,2_60_1.25_200_6.csv,0.28179898967008493,0.010231097564129633,,,,,
3_60_0.75_150_10.csv,0.19927469999999997,0.17300299768555333,,2_100_1.75_150_8.csv,0.3755864902855603,-0.05723058069572176,,,,2_60_1_200_4.csv,0.28044266199592177,0.003278751856603414,,,,,
3_60_0.75_150_12.csv,0.19927469999999997,0.17300299768555333,,2_100_1.75_125_8.csv,0.3755865072120981,-0.057230593005375155,,,,2_40_0.75_175_4.csv,0.2803700176112985,0.001559386945218376,,,,,
3_60_0.75_150_14.csv,0.19927469999999997,0.17300299768555333,,2_120_1.25_200_8.csv,0.3749792101693118,-0.09111270605828753,,,,2_40_1_50_8.csv,0.28023469135755485,0.08153518172640595,,,,,
3_60_0.75_150_16.csv,0.19927469999999997,0.17300299768555333,,2_120_1.25_100_8.csv,0.37497917160137345,-0.09111270222524231,,,,2_120_0.75_225_14.csv,0.29362548624056173,0.016450374913750124,,,,,
3_60_0.75_150_18.csv,0.19927469999999997,0.17300299768555333,,2_120_1.25_125_8.csv,0.37497917160137345,-0.09111270222524231,,,,2_120_0.75_225_16.csv,0.29362548624056173,0.016450374913750124,,,,,
3_60_0.75_150_20.csv,0.19927469999999997,0.17300299768555333,,2_120_1.25_150_8.csv,0.37497917160137345,-0.09111270222524231,,,,2_120_0.75_225_18.csv,0.29362548624056173,0.016450374913750124,,,,,
3_60_0.75_150_4.csv,0.19927469999999997,0.18131835049904238,,2_120_1.25_50_8.csv,0.37497917160137345,-0.09111270222524231,,,,2_120_0.75_225_20.csv,0.29362548624056173,0.016450374913750124,,,,,
3_60_0.75_150_6.csv,0.19927469999999997,0.17300299768555333,,2_120_1.25_75_8.csv,0.37497917160137345,-0.09111270222524231,,,,2_120_0.75_150_14.csv,0.2936253942033509,0.03136881089931498,,,,,
3_60_0.75_150_8.csv,0.19927469999999997,0.17300299768555333,,2_80_1.25_125_10.csv,0.3738259626494498,-0.062422315446993545,,,,2_120_0.75_150_16.csv,0.2936253942033509,0.03136881089931498,,,,,
1_20_1.25_125_10.csv,0.19888642500000003,0.05388857241757475,,2_80_1.25_100_10.csv,0.3738259544790273,-0.07868901966039843,,,,2_120_0.75_150_18.csv,0.2936253942033509,0.03136881089931498,,,,,
1_20_1.25_125_12.csv,0.19888642500000003,0.05388857241757475,,2_80_1.25_50_10.csv,0.3738259544790273,-0.07868901966039843,,,,2_120_0.75_150_20.csv,0.2936253942033509,0.03136881089931498,,,,,
1_20_1.25_125_14.csv,0.19888642500000003,0.05388857241757475,,2_80_1.25_75_10.csv,0.3738259544790273,-0.07868901966039843,,,,2_120_0.75_50_10.csv,0.2936253942033509,0.03136881089931498,,,,,
1_20_1.25_125_16.csv,0.19888642500000003,0.05388857241757475,,2_80_0.75_100_4.csv,0.3737808685787557,-0.0863539540692338,,,,2_120_0.75_50_12.csv,0.2936253942033509,0.03136881089931498,,,,,
1_20_1.25_125_18.csv,0.19888642500000003,0.05388857241757475,,2_80_0.75_50_4.csv,0.3737808685787557,-0.0863539540692338,,,,2_120_0.75_50_14.csv,0.2936253942033509,0.03136881089931498,,,,,
1_20_1.25_125_20.csv,0.19888642500000003,0.05388857241757475,,2_80_0.75_75_4.csv,0.3737808685787557,-0.0863539540692338,,,,2_120_0.75_50_16.csv,0.2936253942033509,0.03136881089931498,,,,,
1_20_1.25_125_4.csv,0.19888642500000003,0.05388857241757475,,2_100_1.25_200_10.csv,0.3730316279583097,-0.07712601809837974,,,,2_120_0.75_50_18.csv,0.2936253942033509,0.03136881089931498,,,,,
1_20_1.25_125_6.csv,0.19888642500000003,0.05388857241757475,,2_80_1_125_10.csv,0.37284750001379613,-0.05691843554635627,,,,2_120_0.75_50_20.csv,0.2936253942033509,0.03136881089931498,,,,,
1_20_1.25_125_8.csv,0.19888642500000003,0.05388857241757475,,2_80_1_125_12.csv,0.37284750001379613,-0.05691843554635627,,,,2_120_0.75_200_14.csv,0.29362535835583325,0.03136881678774493,,,,,
3_20_1.25_125_10.csv,0.19888642500000003,0.05388857241757475,,2_80_1_125_14.csv,0.37284750001379613,-0.05691843554635627,,,,2_120_0.75_200_16.csv,0.29362535835583325,0.03136881678774493,,,,,
3_20_1.25_125_12.csv,0.19888642500000003,0.05388857241757475,,2_80_1_125_16.csv,0.37284750001379613,-0.05691843554635627,,,,2_120_0.75_200_18.csv,0.29362535835583325,0.03136881678774493,,,,,
3_20_1.25_125_14.csv,0.19888642500000003,0.05388857241757475,,2_80_1_125_18.csv,0.37284750001379613,-0.05691843554635627,,,,2_120_0.75_200_20.csv,0.29362535835583325,0.03136881678774493,,,,,
3_20_1.25_125_16.csv,0.19888642500000003,0.05388857241757475,,2_80_1_125_20.csv,0.37284750001379613,-0.05691843554635627,,,,2_120_0.75_50_8.csv,0.29362529547925764,0.03136881821397737,,,,,
3_20_1.25_125_18.csv,0.19888642500000003,0.05388857241757475,,2_80_1_125_8.csv,0.37284745913676076,-0.06346467805699785,,,,2_120_0.75_175_14.csv,0.2936252975770706,0.03136878952942239,,,,,
3_20_1.25_125_20.csv,0.19888642500000003,0.05388857241757475,,2_80_1.25_150_12.csv,0.37450507974223435,-0.0624223126759952,,,,2_120_0.75_175_16.csv,0.2936252975770706,0.03136878952942239,,,,,
3_20_1.25_125_4.csv,0.19888642500000003,0.05388857241757475,,2_80_1.25_150_14.csv,0.37450507974223435,-0.06724958758885548,,,,2_120_0.75_175_18.csv,0.2936252975770706,0.03136878952942239,,,,,
3_20_1.25_125_6.csv,0.19888642500000003,0.05388857241757475,,2_80_1.25_150_16.csv,0.37450507974223435,-0.06724958758885548,,,,2_120_0.75_175_20.csv,0.2936252975770706,0.03136878952942239,,,,,
3_20_1.25_125_8.csv,0.19888642500000003,0.05388857241757475,,2_80_1.25_150_18.csv,0.37450507974223435,-0.06724958758885548,,,,2_120_0.75_100_14.csv,0.29362522829840587,0.03136878358262121,,,,,
1_60_1_100_10.csv,0.1981090626,0.16552724785924025,,2_80_1.25_150_20.csv,0.37450507974223435,-0.06724958758885548,,,,2_120_0.75_100_16.csv,0.29362522829840587,0.03136878358262121,,,,,
1_60_1_100_12.csv,0.1981090626,0.16552724785924025,,2_80_2_50_12.csv,0.37218849906497053,-0.043578836822603356,,,,2_120_0.75_100_18.csv,0.29362522829840587,0.03136878358262121,,,,,
1_60_1_100_14.csv,0.1981090626,0.16552724785924025,,2_80_2_50_14.csv,0.37218849906497053,-0.05501118270494387,,,,2_120_0.75_100_20.csv,0.29362522829840587,0.03136878358262121,,,,,
1_60_1_100_16.csv,0.1981090626,0.16552724785924025,,2_80_2_75_12.csv,0.37218849906497053,-0.043578836822603356,,,,2_120_0.75_125_14.csv,0.29362522829840587,0.03136878358262121,,,,,
1_60_1_100_18.csv,0.1981090626,0.16552724785924025,,2_80_2_75_14.csv,0.37218849906497053,-0.05501118270494387,,,,2_120_0.75_125_16.csv,0.29362522829840587,0.03136878358262121,,,,,
1_60_1_100_20.csv,0.1981090626,0.16552724785924025,,2_80_2_150_16.csv,0.37218846707136294,-0.055011190096494314,,,,2_120_0.75_125_18.csv,0.29362522829840587,0.03136878358262121,,,,,
1_60_1_100_4.csv,0.1981090626,0.16552724785924025,,2_80_2_150_18.csv,0.37218846707136294,-0.055011190096494314,,,,2_120_0.75_125_20.csv,0.29362522829840587,0.03136878358262121,,,,,
1_60_1_100_6.csv,0.1981090626,0.16552724785924025,,2_80_2_150_20.csv,0.37218846707136294,-0.055011190096494314,,,,2_120_0.75_75_14.csv,0.29362522829840587,0.03136878358262121,,,,,
1_60_1_100_8.csv,0.1981090626,0.16552724785924025,,2_80_2_100_12.csv,0.3721884517773044,-0.04357881587733672,,,,2_120_0.75_75_16.csv,0.29362522829840587,0.03136878358262121,,,,,
3_60_1_100_10.csv,0.1981090626,0.16552724785924025,,2_80_2_100_14.csv,0.3721884517773044,-0.05501118665345386,,,,2_120_0.75_75_18.csv,0.29362522829840587,0.03136878358262121,,,,,
3_60_1_100_12.csv,0.1981090626,0.16552724785924025,,2_80_2_125_12.csv,0.37218844471732826,-0.043578834844112256,,,,2_120_0.75_75_20.csv,0.29362522829840587,0.03136878358262121,,,,,
3_60_1_100_14.csv,0.1981090626,0.16552724785924025,,2_80_2_125_14.csv,0.37218844471732826,-0.055011189000404345,,,,2_20_0.75_125_10.csv,0.2796883053670797,-0.016059629615958824,,,,,
3_60_1_100_16.csv,0.1981090626,0.16552724785924025,,2_80_2_125_16.csv,0.37218844335133383,-0.055011201920648074,,,,2_20_0.75_125_12.csv,0.2796883053670797,-0.016059629615958824,,,,,
3_60_1_100_18.csv,0.1981090626,0.16552724785924025,,2_80_2_125_18.csv,0.37218844335133383,-0.055011201920648074,,,,2_20_0.75_125_14.csv,0.2796883053670797,-0.016059629615958824,,,,,
3_60_1_100_20.csv,0.1981090626,0.16552724785924025,,2_80_2_125_20.csv,0.37218844335133383,-0.055011201920648074,,,,2_20_0.75_125_16.csv,0.2796883053670797,-0.016059629615958824,,,,,
3_60_1_100_4.csv,0.1981090626,0.16552724785924025,,2_80_2_50_16.csv,0.3721884326986017,-0.055011185367673625,,,,2_20_0.75_125_18.csv,0.2796883053670797,-0.016059629615958824,,,,,
3_60_1_100_6.csv,0.1981090626,0.16552724785924025,,2_80_2_50_18.csv,0.3721884326986017,-0.055011185367673625,,,,2_20_0.75_125_20.csv,0.2796883053670797,-0.016059629615958824,,,,,
3_60_1_100_8.csv,0.1981090626,0.16552724785924025,,2_80_2_50_20.csv,0.3721884326986017,-0.055011185367673625,,,,2_20_0.75_125_8.csv,0.2796883053670797,-0.016059629615958824,,,,,
2_20_1.25_175_10.csv,0.19730821260000003,0.08875016010680872,,2_80_2_75_16.csv,0.3721884326986017,-0.055011185367673625,,,,2_120_1_175_8.csv,0.29236313202779457,0.046139396816672285,,,,,
2_20_1.25_175_12.csv,0.19730821260000003,0.08875016010680872,,2_80_2_75_18.csv,0.3721884326986017,-0.055011185367673625,,,,2_100_1.75_200_16.csv,0.29232793956810754,0.12197896652616777,,,,,
2_20_1.25_175_14.csv,0.19730821260000003,0.08875016010680872,,2_80_2_75_20.csv,0.3721884326986017,-0.055011185367673625,,,,2_100_1.75_225_16.csv,0.29232793956810754,0.12197896652616777,,,,,
2_20_1.25_175_16.csv,0.19730821260000003,0.08875016010680872,,2_80_2_150_12.csv,0.37218843065749874,-0.04357883282037922,,,,2_100_1.75_150_16.csv,0.29232793693591286,0.12197892936694309,,,,,
2_20_1.25_175_18.csv,0.19730821260000003,0.08875016010680872,,2_80_2_150_14.csv,0.37218843065749874,-0.05501119443916451,,,,2_100_1.75_125_16.csv,0.292327909760842,0.12197895552548416,,,,,
2_20_1.25_175_20.csv,0.19730821260000003,0.08875016010680872,,2_80_2_100_16.csv,0.372188419515991,-0.0550111852073038,,,,2_100_1.75_175_18.csv,0.2923279267841238,0.12197894820767782,,,,,
2_20_1.25_175_6.csv,0.19730821260000003,0.07866282772127123,,2_80_2_100_18.csv,0.372188419515991,-0.0550111852073038,,,,2_100_1.75_125_18.csv,0.2923279205757171,0.12197894031982345,,,,,
2_20_1.25_175_8.csv,0.19730821260000003,0.08875016010680872,,2_80_2_100_20.csv,0.372188419515991,-0.0550111852073038,,,,2_100_1.75_175_16.csv,0.2923278916832709,0.12197899700716389,,,,,
2_120_1_150_4.csv,0.19656572500000002,0.4092401397588948,,2_100_1_225_4.csv,0.3707484792293583,-0.0457326223052095,,,,2_100_1.75_200_18.csv,0.29232789751807825,0.12197896896584004,,,,,
2_60_1.5_75_6.csv,0.19643056260000002,0.1592259278790462,,2_80_1.25_225_12.csv,0.37188296187556347,-0.05421817449056181,,,,2_100_1.75_225_18.csv,0.29232789751807825,0.12197896896584004,,,,,
1_20_1.25_100_10.csv,0.19582548760000001,0.05858741593576957,,2_80_1.25_225_14.csv,0.37188296187556347,-0.05933332320926608,,,,2_100_1.75_100_16.csv,0.2923278659069044,0.12197896512959805,,,,,
1_20_1.25_100_12.csv,0.19582548760000001,0.05858741593576957,,2_80_1.25_225_16.csv,0.37188296187556347,-0.05933332320926608,,,,2_100_1.75_50_16.csv,0.2923278659069044,0.12197896512959805,,,,,
1_20_1.25_100_14.csv,0.19582548760000001,0.05858741593576957,,2_80_1.25_225_18.csv,0.37188296187556347,-0.05933332320926608,,,,2_100_1.75_75_16.csv,0.2923278659069044,0.12197896512959805,,,,,
1_20_1.25_100_16.csv,0.19582548760000001,0.05858741593576957,,2_80_1.25_225_20.csv,0.37188296187556347,-0.05933332320926608,,,,2_100_1.75_150_18.csv,0.2923278418793041,0.12197898018757158,,,,,
1_20_1.25_100_18.csv,0.19582548760000001,0.05858741593576957,,2_100_1.25_200_12.csv,0.3700854703485492,-0.07712603195002804,,,,2_100_1.75_100_18.csv,0.29232782374888816,0.12197896275131007,,,,,
1_20_1.25_100_20.csv,0.19582548760000001,0.05858741593576957,,2_100_1.25_200_14.csv,0.3700854703485492,-0.07662855027632617,,,,2_100_1.75_50_18.csv,0.29232782374888816,0.12197896275131007,,,,,
1_20_1.25_100_4.csv,0.19582548760000001,0.05858741593576957,,2_100_1.25_200_16.csv,0.3700854703485492,-0.07662855027632617,,,,2_100_1.75_75_18.csv,0.29232782374888816,0.12197896275131007,,,,,
1_20_1.25_100_6.csv,0.19582548760000001,0.05858741593576957,,2_100_1.25_200_18.csv,0.3700854703485492,-0.07662855027632617,,,,2_100_1_200_6.csv,0.29199797493214547,0.05960131577318049,,,,,
1_20_1.25_100_8.csv,0.19582548760000001,0.05858741593576957,,2_100_1.25_200_20.csv,0.3700854703485492,-0.07662855027632617,,,,2_100_1_150_6.csv,0.29199787072311095,0.05960134758175988,,,,,
3_20_1.25_100_10.csv,0.19582548760000001,0.05858741593576957,,2_80_1.5_150_12.csv,0.3692572516258983,-0.03445382583750553,,,,2_100_1_175_6.csv,0.2919978772871117,0.0596013352327132,,,,,
3_20_1.25_100_12.csv,0.19582548760000001,0.05858741593576957,,2_80_1.5_150_14.csv,0.3692572516258983,-0.04026245909151056,,,,2_120_1.25_200_14.csv,0.29115573724645727,0.0789641115411256,,,,,
3_20_1.25_100_14.csv,0.19582548760000001,0.05858741593576957,,2_80_1.5_150_16.csv,0.3692572516258983,-0.04026245909151056,,,,2_120_1.25_100_14.csv,0.2911557317664606,0.07896408928699733,,,,,
