Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,InSample7_RateOfReturn,OutSample7_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample7_AvgTrade,OutSample7_AvgTrade,Score_7,Pass7,Para8,InSample8_RateOfReturn,OutSample8_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample8_AvgTrade,OutSample8_AvgTrade,Score_8,Pass8,Para9,Pass9
2_60_1.75_175_10.csv,0.646584625,0.5949802762187215,4.0,4.0,0.16164615625,0.14874506905468038,0.9201893351836529,Yes,2_100_1.25_50_6.csv,1.3518177789842554,-0.02232994913998574,5.0,5.0,0.27036355579685106,-0.004465989827997148,-0.016518460910289464,No,1_40_1.25_225_14.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_120_0.75_175_4.csv,0.36536265595084144,-0.06739946707460134,7.0,11.0,0.05219466513583449,-0.006127224279509213,-0.11739177296306742,No,2_60_1.25_200_8.csv,0.4429354257773083,0.6704815005274741,7.0,7.0,0.06327648939675833,0.09578307150392487,1.513722907466353,Yes,2_20_0.75_225_6.csv,1.14239315505174,0.5471122634298674,20,22,0.057119657752587004,0.024868739246812155,0.43537969633030277,No,2_80_0.75_100_4.csv,0.967482463799789,0.051336155406073405,5.0,13.0,0.19349649275995778,0.003948935031236416,0.020408302883997337,No,2_120_1_75_8.csv,0.35590287872437915,-0.024401914168482818,3.0,5.0,0.11863429290812638,-0.004880382833696564,-0.041138044608029695,No,,
2_40_2_75_4.csv,0.639425,0.5019272000853958,11.0,9.0,0.058129545454545455,0.055769688898377315,0.959403492015718,Yes,2_100_1.25_75_6.csv,1.3518177789842554,-0.02232994913998574,5.0,5.0,0.27036355579685106,-0.004465989827997148,-0.016518460910289464,No,1_40_1.25_225_16.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_20_1.5_175_4.csv,0.38842657623620197,0.0200703079530199,15.0,15.0,0.025895105082413463,0.0013380205302013267,0.05167078974744292,No,2_60_1_100_10.csv,0.4294622960934141,0.3881732397627061,10.0,7.0,0.042946229609341406,0.055453319966100874,1.2912267379588311,Yes,2_20_0.75_225_8.csv,1.14239315505174,0.5471122634298674,20,22,0.057119657752587004,0.024868739246812155,0.43537969633030277,No,2_80_0.75_50_4.csv,0.967482463799789,0.051336155406073405,5.0,13.0,0.19349649275995778,0.003948935031236416,0.020408302883997337,No,2_120_1_125_16.csv,0.35590286506551727,-0.024401987033680506,3.0,5.0,0.11863428835517242,-0.004880397406736101,-0.04113816902685805,No,,
2_40_1_50_10.csv,0.62976575,0.61548032286235,13.0,15.0,0.048443519230769234,0.041032021524156664,0.8470074465212447,Yes,2_100_1_200_6.csv,1.3247382719452279,-0.16902954505971585,3.0,8.0,0.4415794239817426,-0.02112869313246448,-0.04784800193348244,No,1_40_1.25_225_18.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_20_1.5_50_6.csv,0.386627912840012,-0.028905355963016327,17.0,18.0,0.02274281840235365,-0.0016058531090564626,-0.07060923939357812,No,2_60_1_100_12.csv,0.4294622960934141,0.3881732397627061,10.0,7.0,0.042946229609341406,0.055453319966100874,1.2912267379588311,Yes,2_20_0.75_175_10.csv,1.142393123327083,0.5471125945323682,20,22,0.05711965616635415,0.024868754296925824,0.4353799719049176,No,2_80_0.75_75_4.csv,0.967482463799789,0.051336155406073405,5.0,13.0,0.19349649275995778,0.003948935031236416,0.020408302883997337,No,2_120_1_125_18.csv,0.35590286506551727,-0.024401987033680506,3.0,5.0,0.11863428835517242,-0.004880397406736101,-0.04113816902685805,No,,
2_40_1_50_12.csv,0.62976575,0.61548032286235,13.0,15.0,0.048443519230769234,0.041032021524156664,0.8470074465212447,Yes,2_80_0.75_175_6.csv,1.321913608792693,-0.05880214621403872,3.0,7.0,0.44063786959756435,-0.00840030660200553,-0.019063968808848752,No,1_40_1.25_225_20.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_120_0.75_200_4.csv,0.355096802759676,-0.014468062670521222,7.0,10.0,0.05072811467995371,-0.0014468062670521223,-0.028520797119705663,No,2_60_1_100_14.csv,0.4294622960934141,0.3881732397627061,10.0,7.0,0.042946229609341406,0.055453319966100874,1.2912267379588311,Yes,2_20_0.75_175_12.csv,1.142393123327083,0.5471125945323682,20,22,0.05711965616635415,0.024868754296925824,0.4353799719049176,No,2_80_0.75_200_4.csv,0.967482456395772,0.09618672695049893,5.0,10.0,0.19349649127915441,0.009618672695049893,0.049709804200910195,No,2_120_1_125_20.csv,0.35590286506551727,-0.024401987033680506,3.0,5.0,0.11863428835517242,-0.004880397406736101,-0.04113816902685805,No,,
2_40_1_50_14.csv,0.62976575,0.61548032286235,13.0,15.0,0.048443519230769234,0.041032021524156664,0.8470074465212447,Yes,2_60_1.5_150_6.csv,1.297084805360174,0.4149244560347288,5.0,7.0,0.2594169610720348,0.05927492229067554,0.2284928558476795,No,1_40_1.25_225_4.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_120_0.75_225_4.csv,0.3550967737095315,-0.00033140716629183494,7.0,9.0,0.050728110529933076,-3.682301847687055e-05,-0.0007258898092634937,No,2_60_1_100_16.csv,0.4294622960934141,0.3881732397627061,10.0,7.0,0.042946229609341406,0.055453319966100874,1.2912267379588311,Yes,2_20_0.75_175_14.csv,1.142393123327083,0.5471125945323682,20,22,0.05711965616635415,0.024868754296925824,0.4353799719049176,No,2_80_0.75_175_6.csv,0.967482395634553,0.09618682324399226,5.0,10.0,0.1934964791269106,0.009618682324399226,0.04970985708784147,No,2_120_1_125_10.csv,0.3559028634754108,-0.02440191323561286,3.0,5.0,0.11863428782513692,-0.004880382647122572,-0.04113804479794321,No,,
2_40_1_50_16.csv,0.62976575,0.61548032286235,13.0,15.0,0.048443519230769234,0.041032021524156664,0.8470074465212447,Yes,2_60_1.5_200_6.csv,1.2970847716303806,0.4149244419389336,5.0,7.0,0.25941695432607614,0.05927492027699051,0.22849285402712902,No,1_40_1.25_225_6.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_20_1.5_50_10.csv,0.37808618292278956,-0.12675322574496228,17.0,17.0,0.02224036370134056,-0.00745607210264484,-0.33524955809042895,No,2_60_1_100_18.csv,0.4294622960934141,0.3881732397627061,10.0,7.0,0.042946229609341406,0.055453319966100874,1.2912267379588311,Yes,2_20_0.75_175_16.csv,1.142393123327083,0.5471125945323682,20,22,0.05711965616635415,0.024868754296925824,0.4353799719049176,No,2_80_0.75_125_10.csv,0.9674823697564352,0.2092873678897779,5.0,11.0,0.19349647395128705,0.019026124353616173,0.09832801582940483,No,2_120_1_100_10.csv,0.3559028627807505,-0.024401946876929304,3.0,5.0,0.1186342875935835,-0.004880389375385861,-0.04113810159256036,No,,
2_40_1_50_18.csv,0.62976575,0.61548032286235,13.0,15.0,0.048443519230769234,0.041032021524156664,0.8470074465212447,Yes,2_60_1.5_100_6.csv,1.2970847668605163,0.3252174670565873,5.0,7.0,0.25941695337210324,0.04645963815094104,0.17909252863786482,No,1_40_1.25_225_8.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_20_1.5_50_12.csv,0.37808618292278956,-0.12675322574496228,17.0,17.0,0.02224036370134056,-0.00745607210264484,-0.33524955809042895,No,2_60_1_100_20.csv,0.4294622960934141,0.3881732397627061,10.0,7.0,0.042946229609341406,0.055453319966100874,1.2912267379588311,Yes,2_20_0.75_175_18.csv,1.142393123327083,0.5471125945323682,20,22,0.05711965616635415,0.024868754296925824,0.4353799719049176,No,2_80_0.75_125_12.csv,0.9674823697564352,0.2092873678897779,5.0,11.0,0.19349647395128705,0.019026124353616173,0.09832801582940483,No,2_120_1_50_10.csv,0.3559028627807505,-0.024401946876929304,3.0,5.0,0.1186342875935835,-0.004880389375385861,-0.04113810159256036,No,,
2_40_1_50_20.csv,0.62976575,0.61548032286235,13.0,15.0,0.048443519230769234,0.041032021524156664,0.8470074465212447,Yes,2_60_1.5_125_6.csv,1.2970847655365059,0.414924467594883,5.0,7.0,0.2594169531073012,0.05927492394212614,0.22849286922897669,No,3_40_1.25_225_10.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_20_1.5_50_14.csv,0.37808618292278956,-0.12675322574496228,17.0,17.0,0.02224036370134056,-0.00745607210264484,-0.33524955809042895,No,2_60_1_100_8.csv,0.4294622960934141,0.3881732397627061,10.0,7.0,0.042946229609341406,0.055453319966100874,1.2912267379588311,Yes,2_20_0.75_175_20.csv,1.142393123327083,0.5471125945323682,20,22,0.05711965616635415,0.024868754296925824,0.4353799719049176,No,2_80_0.75_125_14.csv,0.9674823697564352,0.2092873678897779,5.0,11.0,0.19349647395128705,0.019026124353616173,0.09832801582940483,No,2_120_1_75_10.csv,0.3559028627807505,-0.024401946876929304,3.0,5.0,0.1186342875935835,-0.004880389375385861,-0.04113810159256036,No,,
2_60_1.75_100_8.csv,0.576447,0.6094748190075531,6.0,5.0,0.09607450000000001,0.12189496380151062,1.2687545998314913,Yes,2_60_1.5_175_6.csv,1.2970846891856465,0.4149244894043463,5.0,7.0,0.25941693783712927,0.05927492705776376,0.22849289468900663,No,3_40_1.25_225_12.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_20_1.5_50_16.csv,0.37808618292278956,-0.12675322574496228,17.0,17.0,0.02224036370134056,-0.00745607210264484,-0.33524955809042895,No,2_40_0.75_100_4.csv,0.42735708019490326,0.38140153914991803,16.0,10.0,0.026709817512181454,0.0381401539149918,1.4279451328185733,Yes,2_20_0.75_175_6.csv,1.142393123327083,0.5471125945323682,20,22,0.05711965616635415,0.024868754296925824,0.4353799719049176,No,2_80_0.75_125_16.csv,0.9674823697564352,0.2092873678897779,5.0,11.0,0.19349647395128705,0.019026124353616173,0.09832801582940483,No,2_120_1_125_8.csv,0.35590285741678007,-0.02440201740997549,3.0,5.0,0.11863428580559336,-0.004880403481995098,-0.04113822112093835,No,,
2_40_2_50_4.csv,0.57303075,0.5019272509453486,12.0,9.0,0.047752562500000005,0.05576969454948318,1.1678890436399758,Yes,2_60_1.5_50_6.csv,1.2821201135506979,0.4149243895063361,6.0,7.0,0.21368668559178297,0.05927491278661944,0.27739169907785205,No,3_40_1.25_225_14.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_20_1.5_50_18.csv,0.37808618292278956,-0.12675322574496228,17.0,17.0,0.02224036370134056,-0.00745607210264484,-0.33524955809042895,No,2_40_0.75_100_6.csv,0.4273569775753182,0.3012589935568423,16.0,10.0,0.026709811098457388,0.030125899355684233,1.1278963840153904,Yes,2_20_0.75_175_8.csv,1.142393123327083,0.5471125945323682,20,22,0.05711965616635415,0.024868754296925824,0.4353799719049176,No,2_80_0.75_125_18.csv,0.9674823697564352,0.2092873678897779,5.0,11.0,0.19349647395128705,0.019026124353616173,0.09832801582940483,No,2_120_1_100_16.csv,0.35590278371486644,-0.024401812116312455,3.0,5.0,0.11863426123828881,-0.004880362423262491,-0.04113788354495498,No,,
2_60_1.5_50_8.csv,0.570225313,0.9518253047038988,8.0,5.0,0.071278164125,0.19036506094077976,2.6707346250801005,Yes,2_60_1.5_75_6.csv,1.2821201135506979,0.4149243895063361,6.0,7.0,0.21368668559178297,0.05927491278661944,0.27739169907785205,No,3_40_1.25_225_16.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_20_1.5_50_20.csv,0.37808618292278956,-0.12675322574496228,17.0,17.0,0.02224036370134056,-0.00745607210264484,-0.33524955809042895,No,2_60_1_200_6.csv,0.41529833918692566,0.5792734324702847,8.0,8.0,0.05191229239836571,0.07240917905878559,1.3948368625898933,Yes,2_20_0.75_200_10.csv,1.1423929718486057,0.5471123744366803,20,22,0.05711964859243028,0.024868744292576375,0.43537985448797173,No,2_80_0.75_125_20.csv,0.9674823697564352,0.2092873678897779,5.0,11.0,0.19349647395128705,0.019026124353616173,0.09832801582940483,No,2_120_1_100_18.csv,0.35590278371486644,-0.024401812116312455,3.0,5.0,0.11863426123828881,-0.004880362423262491,-0.04113788354495498,No,,
2_60_1.5_75_8.csv,0.570225313,0.9518253047038988,8.0,5.0,0.071278164125,0.19036506094077976,2.6707346250801005,Yes,2_80_0.75_150_4.csv,1.2702562743842771,0.004245814469564607,5.0,9.0,0.2540512548768554,0.00047175716328495636,0.0018569369535829613,No,3_40_1.25_225_18.csv,0.7315256711146207,-0.04172586738732775,15.0,22.0,0.04876837807430805,-0.0018966303357876252,-0.038890576448897735,No,2_20_1.5_50_8.csv,0.37808618292278956,-0.12675322574496228,17.0,17.0,0.02224036370134056,-0.00745607210264484,-0.33524955809042895,No,2_60_1_200_10.csv,0.4152982974572653,0.7450974316109839,8.0,7.0,0.051912287182158165,0.10644249023014055,2.0504295997715927,Yes,2_20_0.75_200_12.csv,1.1423929718486057,0.5471123744366803,20,22,0.05711964859243028,0.024868744292576375,0.43537985448797173,No,2_80_0.75_125_4.csv,0.9674823597274177,0.14118769741630524,5.0,12.0,0.19349647194548353,0.01176564145135877,0.06080545724199907,No,2_120_1_100_20.csv,0.35590278371486644,-0.024401812116312455,3.0,5.0,0.11863426123828881,-0.004880362423262491,-0.04113788354495498,No,,
