Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,Pass5
,,,,,2_40_1.25_125_4.csv,0.2860661762461447,-0.03564720059623346,-0.3021958303049644,No,,,,,,1_80_0.75_125_14.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,2_40_0.75_50_6.csv,0.2855502818713652,0.057761037827774406,0.4896638303621822,No,,,,,,1_80_0.75_125_16.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,2_40_1.75_50_10.csv,0.2851122865502579,-0.03337446625910895,-0.282928936170716,No,,,,,,1_80_0.75_125_18.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,2_40_1.75_50_8.csv,0.2851122441318827,-0.033374460593274306,-0.28292888813912936,No,,,,,,1_80_0.75_125_20.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,2_40_1.75_50_12.csv,0.2851122091037164,-0.0352095594172214,-0.2984857678805627,No,,,,,,1_80_0.75_125_6.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,1_40_1.25_200_10.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,1_80_0.75_125_8.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,1_40_1.25_200_12.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,3_80_0.75_125_10.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,1_40_1.25_200_14.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,3_80_0.75_125_12.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,1_40_1.25_200_16.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,3_80_0.75_125_14.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,1_40_1.25_200_18.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,3_80_0.75_125_16.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,1_40_1.25_200_20.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,3_80_0.75_125_18.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,1_40_1.25_200_4.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,3_80_0.75_125_20.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,1_40_1.25_200_6.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,3_80_0.75_125_6.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
