Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Pass5
1_40_1_150_6.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_1.75_225_20.csv,0.3752241359221359,-0.007475712112973621,,,,,
1_40_1_150_8.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_1.75_150_20.csv,0.3752241859230777,0.017425620800868517,,,,,
3_40_1_150_10.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_1.75_175_20.csv,0.3752241209274353,0.017425631215165313,,,,,
3_40_1_150_12.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_1.75_200_20.csv,0.3752241209274353,0.017425631215165313,,,,,
3_40_1_150_14.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_0.75_150_10.csv,0.3749407768063717,0.07825826090819431,,,,,
3_40_1_150_16.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_0.75_175_10.csv,0.374940723901116,0.0004079844170987741,,,,,
3_40_1_150_18.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_0.75_100_10.csv,0.3749407259534351,0.07825826318181031,,,,,
3_40_1_150_20.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_0.75_125_10.csv,0.3749407259534351,0.07825826318181031,,,,,
3_40_1_150_4.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_0.75_75_10.csv,0.3749407259534351,0.07825826318181031,,,,,
3_40_1_150_6.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_0.75_225_10.csv,0.37494069071865915,0.00040798565692379344,,,,,
3_40_1_150_8.csv,0.10332718759999998,0.00990694247942844,,,,,,2_120_0.75_200_10.csv,0.3749407173542322,0.0004079878245514043,,,,,
2_20_1_50_10.csv,0.10285484380000001,-0.04821948434691008,,,,,,2_20_0.75_50_4.csv,0.35949896866227954,0.040668101883596174,,,,,
2_20_1_50_12.csv,0.10285484380000001,-0.04821948434691008,,,,,,2_60_0.75_50_6.csv,0.371899291949959,-0.01473065735299976,,,,,
2_20_1_50_14.csv,0.10285484380000001,-0.04821948434691008,,,,,,2_60_0.75_75_6.csv,0.371899291949959,-0.01473065735299976,,,,,
2_20_1_50_16.csv,0.10285484380000001,-0.04821948434691008,,,,,,2_20_1_75_4.csv,0.35548738850241135,-0.02982714530694985,,,,,
2_20_1_50_18.csv,0.10285484380000001,-0.04821948434691008,,,,,,1_80_0.75_50_10.csv,0.3696489337224651,0.009755632133571713,,,,,
2_20_1_50_20.csv,0.10285484380000001,-0.04821948434691008,,,,,,1_80_0.75_50_12.csv,0.3696489337224651,0.009755632133571713,,,,,
2_20_1_50_8.csv,0.10285484380000001,-0.04821948434691008,,,,,,1_80_0.75_50_14.csv,0.3696489337224651,0.009755632133571713,,,,,
2_100_2_150_4.csv,0.10212524999999999,-0.004035073136058638,,,,,,1_80_0.75_50_16.csv,0.3696489337224651,0.009755632133571713,,,,,
2_20_1.25_150_4.csv,0.10161382499999999,-0.00024472936543939924,,,,,,1_80_0.75_50_18.csv,0.3696489337224651,0.009755632133571713,,,,,
2_80_1.75_150_6.csv,0.1005154626,0.007860186160018243,,,,,,1_80_0.75_50_20.csv,0.3696489337224651,0.009755632133571713,,,,,
1_40_0.75_125_10.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_50_4.csv,0.3696489337224651,0.009755632133571713,,,,,
1_40_0.75_125_12.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_50_6.csv,0.3696489337224651,0.009755632133571713,,,,,
1_40_0.75_125_14.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_50_8.csv,0.3696489337224651,0.009755632133571713,,,,,
1_40_0.75_125_16.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_75_10.csv,0.3696489337224651,0.009755632133571713,,,,,
1_40_0.75_125_18.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_75_12.csv,0.3696489337224651,0.009755632133571713,,,,,
1_40_0.75_125_20.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_75_14.csv,0.3696489337224651,0.009755632133571713,,,,,
1_40_0.75_125_4.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_75_16.csv,0.3696489337224651,0.009755632133571713,,,,,
1_40_0.75_125_6.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_75_18.csv,0.3696489337224651,0.009755632133571713,,,,,
1_40_0.75_125_8.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_75_20.csv,0.3696489337224651,0.009755632133571713,,,,,
3_40_0.75_125_10.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_75_4.csv,0.3696489337224651,0.009755632133571713,,,,,
3_40_0.75_125_12.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_75_6.csv,0.3696489337224651,0.009755632133571713,,,,,
3_40_0.75_125_14.csv,0.1000883562,0.016412945248423474,,,,,,1_80_0.75_75_8.csv,0.3696489337224651,0.009755632133571713,,,,,
3_40_0.75_125_16.csv,0.1000883562,0.016412945248423474,,,,,,3_80_0.75_50_10.csv,0.3696489337224651,0.009755632133571713,,,,,
3_40_0.75_125_18.csv,0.1000883562,0.016412945248423474,,,,,,3_80_0.75_50_12.csv,0.3696489337224651,0.009755632133571713,,,,,
3_40_0.75_125_20.csv,0.1000883562,0.016412945248423474,,,,,,3_80_0.75_50_14.csv,0.3696489337224651,0.009755632133571713,,,,,
3_40_0.75_125_4.csv,0.1000883562,0.016412945248423474,,,,,,3_80_0.75_50_16.csv,0.3696489337224651,0.009755632133571713,,,,,
3_40_0.75_125_6.csv,0.1000883562,0.016412945248423474,,,,,,3_80_0.75_50_18.csv,0.3696489337224651,0.009755632133571713,,,,,
3_40_0.75_125_8.csv,0.1000883562,0.016412945248423474,,,,,,3_80_0.75_50_20.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_50_4.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_50_6.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_50_8.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_75_10.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_75_12.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_75_14.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_75_16.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_75_18.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_75_20.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_75_4.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_75_6.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,3_80_0.75_75_8.csv,0.3696489337224651,0.009755632133571713,,,,,
,,,,,,,,2_80_1.75_200_16.csv,0.36677972054912106,-0.04020160849827987,,,,,
,,,,,,,,2_80_1.75_50_16.csv,0.36677966091756303,-0.023024262654882735,,,,,
,,,,,,,,2_80_1.75_75_16.csv,0.36677966091756303,-0.023024262654882735,,,,,
,,,,,,,,2_80_1.75_100_16.csv,0.3667796090842472,-0.023024252824570282,,,,,
,,,,,,,,2_80_1.75_125_16.csv,0.3667796090842472,-0.023024252824570282,,,,,
,,,,,,,,2_80_1.75_225_16.csv,0.36677955302329535,-0.04723409166120089,,,,,
,,,,,,,,2_60_0.75_50_10.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_50_12.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_50_14.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_50_16.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_50_18.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_50_20.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_75_10.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_75_12.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_75_14.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_75_16.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_75_18.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_75_20.csv,0.3659419420784429,0.008761223633304609,,,,,
,,,,,,,,2_60_0.75_50_8.csv,0.36594173479328823,0.008761203710967707,,,,,
,,,,,,,,2_60_0.75_75_8.csv,0.36594173479328823,0.008761203710967707,,,,,
,,,,,,,,2_100_1_150_4.csv,0.36520701658875904,0.05193196040224071,,,,,
,,,,,,,,2_100_1_225_4.csv,0.3652070751929393,-0.01617115812164723,,,,,
,,,,,,,,2_100_1_200_4.csv,0.36520705046768387,-0.016171162807680738,,,,,
,,,,,,,,2_100_1_125_4.csv,0.3652068967203255,0.05193195258372231,,,,,
,,,,,,,,2_100_1_175_4.csv,0.3652069389812259,0.028283230590721853,,,,,
,,,,,,,,2_100_1_100_4.csv,0.3652068837822321,0.05193196081737397,,,,,
,,,,,,,,2_100_1_50_4.csv,0.3652068837822321,0.05193196081737397,,,,,
,,,,,,,,2_100_1_75_4.csv,0.3652068837822321,0.05193196081737397,,,,,
,,,,,,,,1_80_1_100_4.csv,0.3502255427630219,-0.01772364160174516,,,,,
,,,,,,,,1_80_1_50_4.csv,0.3502255427630219,-0.01772364160174516,,,,,
,,,,,,,,1_80_1_75_4.csv,0.3502255427630219,-0.01772364160174516,,,,,
,,,,,,,,3_80_1_100_4.csv,0.3502255427630219,-0.01772364160174516,,,,,
,,,,,,,,3_80_1_50_4.csv,0.3502255427630219,-0.01772364160174516,,,,,
,,,,,,,,3_80_1_75_4.csv,0.3502255427630219,-0.01772364160174516,,,,,
,,,,,,,,2_120_2_100_16.csv,0.3491982373218455,0.03652951533467183,,,,,
,,,,,,,,2_120_2_125_16.csv,0.3491982373218455,0.03652951533467183,,,,,
,,,,,,,,2_120_2_50_16.csv,0.3491982373218455,0.03652951533467183,,,,,
,,,,,,,,2_120_2_75_16.csv,0.3491982373218455,0.03652951533467183,,,,,
,,,,,,,,2_120_2_175_16.csv,0.3491982237714121,0.03652951714008369,,,,,
,,,,,,,,2_120_2_225_16.csv,0.3491982228835285,0.036529527079832085,,,,,
,,,,,,,,2_120_2_150_16.csv,0.34919820317136474,0.036529525245745945,,,,,
,,,,,,,,2_120_2_200_16.csv,0.34919816537031817,0.03652951642466325,,,,,
,,,,,,,,2_120_0.75_50_4.csv,0.36243353797638256,0.11904759871639704,,,,,
,,,,,,,,2_100_1.75_225_16.csv,0.3619643984810661,-0.022122617972986543,,,,,
,,,,,,,,2_100_1.75_225_18.csv,0.3619643984810661,-0.022122617972986543,,,,,
,,,,,,,,2_100_1.75_225_20.csv,0.3619643984810661,-0.022122617972986543,,,,,
,,,,,,,,2_100_1.75_175_16.csv,0.3619644452221743,0.015370079007241688,,,,,
,,,,,,,,2_100_1.75_175_18.csv,0.3619644452221743,0.015370079007241688,,,,,
,,,,,,,,2_100_1.75_175_20.csv,0.3619644452221743,0.015370079007241688,,,,,
,,,,,,,,2_100_1.75_200_16.csv,0.3619644452221743,0.015370079007241688,,,,,
,,,,,,,,2_100_1.75_200_18.csv,0.3619644452221743,0.015370079007241688,,,,,
,,,,,,,,2_100_1.75_200_20.csv,0.3619644452221743,0.015370079007241688,,,,,
,,,,,,,,2_100_1.75_175_14.csv,0.36196440868054913,0.015370084315463087,,,,,
,,,,,,,,2_100_1.75_200_14.csv,0.36196440868054913,0.015370084315463087,,,,,
,,,,,,,,2_100_1.75_150_16.csv,0.3619643783787428,0.015370078870403767,,,,,
,,,,,,,,2_100_1.75_150_18.csv,0.3619643783787428,0.015370078870403767,,,,,
,,,,,,,,2_100_1.75_150_20.csv,0.3619643783787428,0.015370078870403767,,,,,
,,,,,,,,2_100_1.75_125_14.csv,0.3619643793623799,0.01537008067488196,,,,,
,,,,,,,,2_100_1.75_225_14.csv,0.3619643415840143,-0.022122613678597573,,,,,
,,,,,,,,2_100_1.75_125_16.csv,0.36196435705586794,0.015370081394241255,,,,,
,,,,,,,,2_100_1.75_125_18.csv,0.36196435705586794,0.015370081394241255,,,,,
,,,,,,,,2_100_1.75_125_20.csv,0.36196435705586794,0.015370081394241255,,,,,
,,,,,,,,2_100_1.75_150_14.csv,0.36196434003940875,0.015370077058214998,,,,,
,,,,,,,,2_100_1.75_100_14.csv,0.36196430190056106,0.015370090804071541,,,,,
,,,,,,,,2_100_1.75_50_14.csv,0.36196430190056106,0.015370090804071541,,,,,
,,,,,,,,2_100_1.75_75_14.csv,0.36196430190056106,0.015370090804071541,,,,,
,,,,,,,,2_100_1.75_100_16.csv,0.36196429748281334,0.015370073682260614,,,,,
,,,,,,,,2_100_1.75_100_18.csv,0.36196429748281334,0.015370073682260614,,,,,
,,,,,,,,2_100_1.75_100_20.csv,0.36196429748281334,0.015370073682260614,,,,,
,,,,,,,,2_100_1.75_50_16.csv,0.36196429748281334,0.015370073682260614,,,,,
,,,,,,,,2_100_1.75_50_18.csv,0.36196429748281334,0.015370073682260614,,,,,
,,,,,,,,2_100_1.75_50_20.csv,0.36196429748281334,0.015370073682260614,,,,,
,,,,,,,,2_100_1.75_75_16.csv,0.36196429748281334,0.015370073682260614,,,,,
,,,,,,,,2_100_1.75_75_18.csv,0.36196429748281334,0.015370073682260614,,,,,
,,,,,,,,2_100_1.75_75_20.csv,0.36196429748281334,0.015370073682260614,,,,,
,,,,,,,,2_80_1_175_6.csv,0.35869895255309814,-0.006373455910335807,,,,,
,,,,,,,,2_80_1_125_6.csv,0.358698991992271,0.04142548426818531,,,,,
,,,,,,,,2_80_1_150_6.csv,0.3586988001044564,0.041375022751834585,,,,,
,,,,,,,,2_80_1_200_6.csv,0.35869885712073196,-0.0041978707645740024,,,,,
,,,,,,,,2_80_1_225_6.csv,0.3586986739084561,-0.004197871268222787,,,,,
,,,,,,,,2_120_0.75_50_6.csv,0.35846062159690895,0.17757064304234912,,,,,
,,,,,,,,2_120_1.5_100_8.csv,0.3375633623556259,-0.005766449249400882,,,,,
,,,,,,,,2_120_1.5_125_8.csv,0.3375633623556259,-0.005766449249400882,,,,,
,,,,,,,,2_120_1.5_50_8.csv,0.3375633623556259,-0.005766449249400882,,,,,
,,,,,,,,2_120_1.5_75_8.csv,0.3375633623556259,-0.005766449249400882,,,,,
,,,,,,,,2_120_1.5_225_8.csv,0.3375633099196112,-0.04598781871859972,,,,,
,,,,,,,,2_120_1.5_200_8.csv,0.337563279811232,-0.01804744629389255,,,,,
,,,,,,,,2_120_1.5_150_8.csv,0.3375632588070452,-0.005766448053274054,,,,,
,,,,,,,,2_120_1.5_175_8.csv,0.3375631655360574,-0.005766448320495333,,,,,
,,,,,,,,2_120_2_175_12.csv,0.33747323404261476,0.036529517743497136,,,,,
,,,,,,,,2_120_2_200_12.csv,0.3374731895245224,0.03652952211967217,,,,,
,,,,,,,,2_120_2_100_12.csv,0.3374731687472459,0.03652952723977765,,,,,
,,,,,,,,2_120_2_125_12.csv,0.3374731687472459,0.03652952723977765,,,,,
,,,,,,,,2_120_2_50_12.csv,0.3374731687472459,0.03652952723977765,,,,,
,,,,,,,,2_120_2_75_12.csv,0.3374731687472459,0.03652952723977765,,,,,
,,,,,,,,2_120_2_150_12.csv,0.33747315301777725,0.036529511202914935,,,,,
,,,,,,,,2_120_2_225_12.csv,0.3374731207540878,0.03652951673602868,,,,,
,,,,,,,,1_80_1_100_10.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_100_12.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_100_14.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_100_16.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_100_18.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_100_20.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_100_6.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_100_8.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_50_10.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_50_12.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_50_14.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_50_16.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_50_18.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_50_20.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_50_6.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_50_8.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_75_10.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_75_12.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_75_14.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_75_16.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_75_18.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_75_20.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_75_6.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,1_80_1_75_8.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_100_10.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_100_12.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_100_14.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_100_16.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_100_18.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_100_20.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_100_6.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_100_8.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_50_10.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_50_12.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_50_14.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_50_16.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_50_18.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_50_20.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_50_6.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_50_8.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_75_10.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_75_12.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_75_14.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_75_16.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_75_18.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_75_20.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_75_6.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,3_80_1_75_8.csv,0.3369351025485493,-0.017723639269295408,,,,,
,,,,,,,,2_60_1_50_8.csv,0.3506326718145148,0.002449370820416004,,,,,
,,,,,,,,2_60_1_75_8.csv,0.35063268685567844,0.0024493613193376272,,,,,
,,,,,,,,2_60_1_50_10.csv,0.35063266339973914,0.002449374405131603,,,,,
,,,,,,,,2_60_1_50_12.csv,0.35063266339973914,0.005188676446170699,,,,,
,,,,,,,,2_60_1_50_14.csv,0.35063266339973914,0.005188676446170699,,,,,
,,,,,,,,2_60_1_50_16.csv,0.35063266339973914,0.005188676446170699,,,,,
,,,,,,,,2_60_1_50_18.csv,0.35063266339973914,0.005188676446170699,,,,,
,,,,,,,,2_60_1_50_20.csv,0.35063266339973914,0.005188676446170699,,,,,
,,,,,,,,2_60_1_75_10.csv,0.3506325879332267,0.002449371188973396,,,,,
,,,,,,,,2_60_1_75_12.csv,0.3506325879332267,0.00518868090024972,,,,,
,,,,,,,,2_60_1_75_14.csv,0.3506325879332267,0.00518868090024972,,,,,
,,,,,,,,2_60_1_75_16.csv,0.3506325879332267,0.00518868090024972,,,,,
,,,,,,,,2_60_1_75_18.csv,0.3506325879332267,0.00518868090024972,,,,,
,,,,,,,,2_60_1_75_20.csv,0.3506325879332267,0.00518868090024972,,,,,
,,,,,,,,2_80_1.5_50_12.csv,0.35057598472400353,0.016876306453011174,,,,,
,,,,,,,,2_80_1.5_75_12.csv,0.35057598472400353,0.016876306453011174,,,,,
,,,,,,,,2_80_1.5_125_12.csv,0.3505759135891514,0.016876311654473078,,,,,
,,,,,,,,2_80_1.5_200_12.csv,0.3505759176322097,-0.009827268621415013,,,,,
,,,,,,,,2_80_1.5_100_12.csv,0.3505757617224923,0.016876300637336968,,,,,
,,,,,,,,2_80_1.5_225_12.csv,0.35057579058768973,-0.03902992121867687,,,,,
,,,,,,,,2_100_1.75_150_12.csv,0.35001624003647874,0.016889098934899274,,,,,
,,,,,,,,2_100_1.75_125_12.csv,0.35001627834029797,0.016889097673983902,,,,,
,,,,,,,,2_100_1.75_225_12.csv,0.35001617786821826,-0.020868043608266024,,,,,
,,,,,,,,2_100_1.75_175_12.csv,0.3500162237805735,0.016889097964505766,,,,,
,,,,,,,,2_100_1.75_200_12.csv,0.3500162237805735,0.016889097964505766,,,,,
,,,,,,,,2_100_1.75_100_12.csv,0.350016210839132,0.016889098990557707,,,,,
,,,,,,,,2_100_1.75_50_12.csv,0.350016210839132,0.016889098990557707,,,,,
,,,,,,,,2_100_1.75_75_12.csv,0.350016210839132,0.016889098990557707,,,,,
,,,,,,,,2_100_1.25_200_6.csv,0.3354169112851078,0.024751377969073472,,,,,
,,,,,,,,2_100_1.25_100_6.csv,0.33541684320639137,0.06603173869482977,,,,,
,,,,,,,,2_100_1.25_50_6.csv,0.33541684320639137,0.06603173869482977,,,,,
,,,,,,,,2_100_1.25_75_6.csv,0.33541684320639137,0.06603173869482977,,,,,
,,,,,,,,2_100_1.25_150_6.csv,0.33541681547041263,0.06603173830232922,,,,,
,,,,,,,,2_100_1.25_225_6.csv,0.3354168051656662,0.015273907751720238,,,,,
,,,,,,,,2_100_1.25_175_6.csv,0.33541679785758943,0.04902088265363726,,,,,
,,,,,,,,2_100_1.25_125_6.csv,0.3354167871195084,0.06603173453330025,,,,,
,,,,,,,,2_120_1.75_100_12.csv,0.3473347466126684,0.018959142517988282,,,,,
,,,,,,,,2_120_1.75_125_12.csv,0.3473347466126684,0.018959142517988282,,,,,
,,,,,,,,2_120_1.75_50_12.csv,0.3473347466126684,0.018959142517988282,,,,,
,,,,,,,,2_120_1.75_75_12.csv,0.3473347466126684,0.018959142517988282,,,,,
,,,,,,,,2_120_1.75_225_12.csv,0.3473347464106357,-0.006117834146592148,,,,,
,,,,,,,,2_120_1.75_150_12.csv,0.34733470511982245,0.018959134674969902,,,,,
,,,,,,,,2_120_1.75_175_12.csv,0.3473347397188004,0.018959135852993404,,,,,
,,,,,,,,2_120_1.75_200_12.csv,0.3473347397188004,0.018959135852993404,,,,,
,,,,,,,,2_80_1.5_125_10.csv,0.3437309927751307,0.041562269818480324,,,,,
,,,,,,,,2_80_1.5_50_10.csv,0.343730927771701,0.041562271159418046,,,,,
,,,,,,,,2_80_1.5_75_10.csv,0.343730927771701,0.041562271159418046,,,,,
,,,,,,,,2_80_1.5_200_10.csv,0.3437309194289715,0.011819151272858371,,,,,
,,,,,,,,2_80_1.5_100_10.csv,0.3437308776619713,0.04156226197057494,,,,,
,,,,,,,,2_80_1.5_225_10.csv,0.34373092121304444,-0.020707485491776964,,,,,
,,,,,,,,2_80_1.25_125_10.csv,0.3436260841814067,0.05243915154824447,,,,,
,,,,,,,,2_80_1.25_150_10.csv,0.3436260197261374,0.06863661494953671,,,,,
,,,,,,,,2_80_1.25_175_12.csv,0.3436260466828714,0.020418989197125717,,,,,
,,,,,,,,2_80_1.25_150_12.csv,0.3436260397679671,0.03547606218728553,,,,,
,,,,,,,,2_80_1.25_125_12.csv,0.34362596903083564,0.01372585762827127,,,,,
,,,,,,,,2_80_1.25_175_10.csv,0.3436260161900367,0.05145915509824882,,,,,
,,,,,,,,2_80_1.25_200_10.csv,0.34362603769507927,0.010046736844204164,,,,,
,,,,,,,,2_80_1.25_200_12.csv,0.34362600392100906,-0.015881473268012355,,,,,
,,,,,,,,2_80_1.25_225_10.csv,0.3436258699782114,0.0011893397509324319,,,,,
,,,,,,,,2_80_1.25_225_12.csv,0.34362588338689803,-0.02364550275019453,,,,,
,,,,,,,,2_100_2_200_18.csv,0.3431509582528721,-0.01621638571350882,,,,,
,,,,,,,,2_100_2_150_18.csv,0.3431509232259889,-0.01621639202044576,,,,,
,,,,,,,,2_100_2_100_18.csv,0.343150856279123,-0.0162163897697407,,,,,
,,,,,,,,2_100_2_125_18.csv,0.343150856279123,-0.0162163897697407,,,,,
,,,,,,,,2_100_2_50_18.csv,0.343150856279123,-0.0162163897697407,,,,,
,,,,,,,,2_100_2_75_18.csv,0.343150856279123,-0.0162163897697407,,,,,
,,,,,,,,2_100_2_175_18.csv,0.3431508418147904,-0.016216397746810454,,,,,
,,,,,,,,2_100_2_225_18.csv,0.34315085711020754,-0.016216394932979265,,,,,
,,,,,,,,2_80_1.75_100_12.csv,0.34124966113593236,-0.009664395379501561,,,,,
,,,,,,,,2_80_1.75_125_12.csv,0.34124966113593236,-0.009664395379501561,,,,,
,,,,,,,,2_80_1.75_225_12.csv,0.3412496146298415,-0.03570182480719236,,,,,
,,,,,,,,2_80_1.75_50_12.csv,0.34124962897656264,-0.009664396050958188,,,,,
,,,,,,,,2_80_1.75_75_12.csv,0.34124962897656264,-0.009664396050958188,,,,,
,,,,,,,,2_80_1.75_200_12.csv,0.3412495770951263,-0.028138465057184314,,,,,
,,,,,,,,2_20_1_50_6.csv,0.3259717703997751,0.02520857091093706,,,,,
,,,,,,,,1_120_0.75_175_4.csv,0.3259316367468709,-0.0651139602054959,,,,,
,,,,,,,,3_120_0.75_175_4.csv,0.3259316367468709,-0.0651139602054959,,,,,
,,,,,,,,1_120_0.75_100_4.csv,0.32593161126198883,-0.024221451681988776,,,,,
,,,,,,,,1_120_0.75_125_4.csv,0.32593161126198883,-0.024221451681988776,,,,,
,,,,,,,,1_120_0.75_75_4.csv,0.32593161126198883,-0.024221451681988776,,,,,
,,,,,,,,3_120_0.75_100_4.csv,0.32593161126198883,-0.024221451681988776,,,,,
,,,,,,,,3_120_0.75_125_4.csv,0.32593161126198883,-0.024221451681988776,,,,,
,,,,,,,,3_120_0.75_75_4.csv,0.32593161126198883,-0.024221451681988776,,,,,
