Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5
1_120_1.5_150_8.csv,0.658281375,0.03739986526713538,21.0,30.0,0.03134673214285714,0.0012466621755711793,0.03977008416347002,No,,,,,2_80_1.25_50_16.csv,2.2461890210648447,-0.08291927700442227,12,13,0.1871824184220704,-0.006378405923417097,-0.0340758815768406,No,,,,,,,,,
3_120_1.5_150_10.csv,0.658281375,0.03739986526713538,21.0,30.0,0.03134673214285714,0.0012466621755711793,0.03977008416347002,No,,,,,2_80_1.25_50_18.csv,2.2461890210648447,-0.08291927700442227,12,13,0.1871824184220704,-0.006378405923417097,-0.0340758815768406,No,,,,,,,,,
3_120_1.5_150_12.csv,0.658281375,0.03739986526713538,21.0,30.0,0.03134673214285714,0.0012466621755711793,0.03977008416347002,No,,,,,2_80_1.25_50_20.csv,2.2461890210648447,-0.08291927700442227,12,13,0.1871824184220704,-0.006378405923417097,-0.0340758815768406,No,,,,,,,,,
3_120_1.5_150_14.csv,0.658281375,0.03739986526713538,21.0,30.0,0.03134673214285714,0.0012466621755711793,0.03977008416347002,No,,,,,2_80_1.25_75_14.csv,2.2461890210648447,-0.00637892621232993,12,13,0.1871824184220704,-0.0004906866317176869,-0.0026214354737700662,No,,,,,,,,,
3_120_1.5_150_16.csv,0.658281375,0.03739986526713538,21.0,30.0,0.03134673214285714,0.0012466621755711793,0.03977008416347002,No,,,,,2_80_1.25_75_16.csv,2.2461890210648447,-0.08291927700442227,12,13,0.1871824184220704,-0.006378405923417097,-0.0340758815768406,No,,,,,,,,,
3_120_1.5_150_18.csv,0.658281375,0.03739986526713538,21.0,30.0,0.03134673214285714,0.0012466621755711793,0.03977008416347002,No,,,,,2_80_1.25_75_18.csv,2.2461890210648447,-0.08291927700442227,12,13,0.1871824184220704,-0.006378405923417097,-0.0340758815768406,No,,,,,,,,,
3_120_1.5_150_20.csv,0.658281375,0.03739986526713538,21.0,30.0,0.03134673214285714,0.0012466621755711793,0.03977008416347002,No,,,,,2_80_1.25_75_20.csv,2.2461890210648447,-0.08291927700442227,12,13,0.1871824184220704,-0.006378405923417097,-0.0340758815768406,No,,,,,,,,,
3_120_1.5_150_4.csv,0.658281375,0.03739986526713538,21.0,30.0,0.03134673214285714,0.0012466621755711793,0.03977008416347002,No,,,,,2_80_1.25_100_14.csv,2.2461888764168605,-0.006378905135090728,12,13,0.1871824063680717,-0.0004906850103915945,-0.0026214269808387944,No,,,,,,,,,
3_120_1.5_150_6.csv,0.658281375,0.03739986526713538,21.0,30.0,0.03134673214285714,0.0012466621755711793,0.03977008416347002,No,,,,,2_80_1.25_100_16.csv,2.2461888764168605,-0.08291928034612459,12,13,0.1871824063680717,-0.006378406180471122,-0.03407588514450847,No,,,,,,,,,
3_120_1.5_150_8.csv,0.658281375,0.03739986526713538,21.0,30.0,0.03134673214285714,0.0012466621755711793,0.03977008416347002,No,,,,,2_80_1.25_100_18.csv,2.2461888764168605,-0.08291928034612459,12,13,0.1871824063680717,-0.006378406180471122,-0.03407588514450847,No,,,,,,,,,
2_20_0.75_50_10.csv,0.657504063,-0.14719124944914236,33.0,42.0,0.019924365545454546,-0.0035045535583129134,-0.1758928559264677,No,,,,,2_80_1.25_100_20.csv,2.2461888764168605,-0.08291928034612459,12,13,0.1871824063680717,-0.006378406180471122,-0.03407588514450847,No,,,,,,,,,
2_20_0.75_50_12.csv,0.657504063,-0.14719124944914236,33.0,42.0,0.019924365545454546,-0.0035045535583129134,-0.1758928559264677,No,,,,,2_100_1_175_6.csv,2.242605018506294,0.026339898049530287,10,12,0.2242605018506294,0.002194991504127524,0.009787686578840871,No,,,,,,,,,
2_20_0.75_50_14.csv,0.657504063,-0.14719124944914236,33.0,42.0,0.019924365545454546,-0.0035045535583129134,-0.1758928559264677,No,,,,,2_100_1_200_6.csv,2.2426048772346876,-0.17352290515053503,10,12,0.22426048772346877,-0.01446024209587792,-0.0644796693464279,No,,,,,,,,,
2_20_0.75_50_16.csv,0.657504063,-0.14719124944914236,33.0,42.0,0.019924365545454546,-0.0035045535583129134,-0.1758928559264677,No,,,,,2_100_1_150_6.csv,2.2426047119432604,0.1326623796009053,10,12,0.22426047119432604,0.01105519830007544,0.04929624129120774,No,,,,,,,,,
2_20_0.75_50_18.csv,0.657504063,-0.14719124944914236,33.0,42.0,0.019924365545454546,-0.0035045535583129134,-0.1758928559264677,No,,,,,2_100_1_100_6.csv,2.24260448233722,0.13266231508823587,10,12,0.224260448233722,0.011055192924019656,0.04929622236596105,No,,,,,,,,,
2_20_0.75_50_20.csv,0.657504063,-0.14719124944914236,33.0,42.0,0.019924365545454546,-0.0035045535583129134,-0.1758928559264677,No,,,,,2_100_1_50_6.csv,2.24260448233722,0.13266231508823587,10,12,0.224260448233722,0.011055192924019656,0.04929622236596105,No,,,,,,,,,
2_20_0.75_50_8.csv,0.657504063,-0.14719124944914236,33.0,42.0,0.019924365545454546,-0.0035045535583129134,-0.1758928559264677,No,,,,,2_100_1_75_6.csv,2.24260448233722,0.13266231508823587,10,12,0.224260448233722,0.011055192924019656,0.04929622236596105,No,,,,,,,,,
2_20_1_100_10.csv,0.656369375,-0.16263348566197683,30.0,37.0,0.021878979166666666,-0.00439549961248586,-0.20090058036997205,No,,,,,2_100_1_225_6.csv,2.242604488990656,-0.17352290314319666,10,12,0.2242604488990656,-0.014460241928599722,-0.06447967976336273,No,,,,,,,,,
2_20_1_100_12.csv,0.656369375,-0.16263348566197683,30.0,37.0,0.021878979166666666,-0.00439549961248586,-0.20090058036997205,No,,,,,2_100_1_125_6.csv,2.242603500993102,0.1326623799156717,10,12,0.2242603500993102,0.011055198326305976,0.04929626802691762,No,,,,,,,,,
2_20_1_100_14.csv,0.656369375,-0.16263348566197683,30.0,37.0,0.021878979166666666,-0.00439549961248586,-0.20090058036997205,No,,,,,2_80_1_100_12.csv,2.2258541537877545,0.043122785224489875,13,13,0.17121955029136574,0.0033171373249607596,0.019373589752548465,No,,,,,,,,,
2_20_1_100_16.csv,0.656369375,-0.16263348566197683,30.0,37.0,0.021878979166666666,-0.00439549961248586,-0.20090058036997205,No,,,,,2_80_1_100_14.csv,2.2258541537877545,0.043122785224489875,13,13,0.17121955029136574,0.0033171373249607596,0.019373589752548465,No,,,,,,,,,
2_20_1_100_18.csv,0.656369375,-0.16263348566197683,30.0,37.0,0.021878979166666666,-0.00439549961248586,-0.20090058036997205,No,,,,,2_80_1_100_16.csv,2.2258541537877545,-0.03723078567784591,13,13,0.17121955029136574,-0.002863906590603531,-0.016726516251970042,No,,,,,,,,,
2_20_1_100_20.csv,0.656369375,-0.16263348566197683,30.0,37.0,0.021878979166666666,-0.00439549961248586,-0.20090058036997205,No,,,,,2_80_1_100_18.csv,2.2258541537877545,-0.03723078567784591,13,13,0.17121955029136574,-0.002863906590603531,-0.016726516251970042,No,,,,,,,,,
2_20_1_100_6.csv,0.656369375,-0.16263348566197683,30.0,37.0,0.021878979166666666,-0.00439549961248586,-0.20090058036997205,No,,,,,2_80_1_100_20.csv,2.2258541537877545,-0.03723078567784591,13,13,0.17121955029136574,-0.002863906590603531,-0.016726516251970042,No,,,,,,,,,
2_20_1_100_8.csv,0.656369375,-0.16263348566197683,30.0,37.0,0.021878979166666666,-0.00439549961248586,-0.20090058036997205,No,,,,,2_80_1_50_12.csv,2.2258541537877545,0.043122785224489875,13,13,0.17121955029136574,0.0033171373249607596,0.019373589752548465,No,,,,,,,,,
1_100_1.75_125_10.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_80_1_50_14.csv,2.2258541537877545,0.043122785224489875,13,13,0.17121955029136574,0.0033171373249607596,0.019373589752548465,No,,,,,,,,,
1_100_1.75_125_12.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_80_1_50_16.csv,2.2258541537877545,-0.03723078567784591,13,13,0.17121955029136574,-0.002863906590603531,-0.016726516251970042,No,,,,,,,,,
1_100_1.75_125_14.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_80_1_50_18.csv,2.2258541537877545,-0.03723078567784591,13,13,0.17121955029136574,-0.002863906590603531,-0.016726516251970042,No,,,,,,,,,
1_100_1.75_125_16.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_80_1_50_20.csv,2.2258541537877545,-0.03723078567784591,13,13,0.17121955029136574,-0.002863906590603531,-0.016726516251970042,No,,,,,,,,,
1_100_1.75_125_18.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_80_1_75_12.csv,2.2258541537877545,0.043122785224489875,13,13,0.17121955029136574,0.0033171373249607596,0.019373589752548465,No,,,,,,,,,
1_100_1.75_125_20.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_80_1_75_14.csv,2.2258541537877545,0.043122785224489875,13,13,0.17121955029136574,0.0033171373249607596,0.019373589752548465,No,,,,,,,,,
1_100_1.75_125_4.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_80_1_75_16.csv,2.2258541537877545,-0.03723078567784591,13,13,0.17121955029136574,-0.002863906590603531,-0.016726516251970042,No,,,,,,,,,
1_100_1.75_125_6.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_80_1_75_18.csv,2.2258541537877545,-0.03723078567784591,13,13,0.17121955029136574,-0.002863906590603531,-0.016726516251970042,No,,,,,,,,,
1_100_1.75_125_8.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_80_1_75_20.csv,2.2258541537877545,-0.03723078567784591,13,13,0.17121955029136574,-0.002863906590603531,-0.016726516251970042,No,,,,,,,,,
3_100_1.75_125_10.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_100_1.5_125_18.csv,2.217233526211559,0.14836655703423493,6,8,0.3695389210352598,0.018545819629279366,0.05018637705961642,No,,,,,,,,,
3_100_1.75_125_12.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_100_1.5_225_18.csv,2.217234276827822,-0.12393751468512793,6,8,0.36953904613797034,-0.01549218933564099,-0.04192301056559219,No,,,,,,,,,
3_100_1.75_125_14.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_100_1.5_200_18.csv,2.217233314004603,0.03499478683968361,6,8,0.3695388856674338,0.004374348354960451,0.011837315434503804,No,,,,,,,,,
3_100_1.75_125_16.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_100_1.5_150_18.csv,2.217232649831013,0.14836650958330194,6,8,0.3695387749718355,0.018545813697912743,0.05018638084549102,No,,,,,,,,,
3_100_1.75_125_18.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_100_1.5_100_18.csv,2.2172328594015127,0.14836652994863422,6,8,0.3695388099002521,0.018545816243579278,0.0501863829906939,No,,,,,,,,,
3_100_1.75_125_20.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_100_1.5_50_18.csv,2.2172328594015127,0.14836652994863422,6,8,0.3695388099002521,0.018545816243579278,0.0501863829906939,No,,,,,,,,,
3_100_1.75_125_4.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_100_1.5_75_18.csv,2.2172328594015127,0.14836652994863422,6,8,0.3695388099002521,0.018545816243579278,0.0501863829906939,No,,,,,,,,,
3_100_1.75_125_6.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_100_1.5_175_18.csv,2.217232646274779,0.14836651415574778,6,8,0.36953877437912985,0.018545814269468473,0.05018638247265852,No,,,,,,,,,
3_100_1.75_125_8.csv,0.65174425,-0.034627107071812116,27.0,26.0,0.024138675925925928,-0.0013318118104543122,-0.055173358080668033,No,,,,,2_100_1.5_175_12.csv,2.185196308401628,0.11203401563940182,7,9,0.3121709012002326,0.012448223959933537,0.03987631105933541,No,,,,,,,,,
2_20_1_125_4.csv,0.646509,-0.07006293315129161,31.0,36.0,0.020855129032258064,-0.001946192587535878,-0.09331961382380172,No,,,,,2_100_1.5_225_12.csv,2.1851967427092096,-0.15165476863871344,7,9,0.3121709632441728,-0.016850529848745938,-0.05397853046173884,No,,,,,,,,,
2_20_2_150_6.csv,0.646065563,-0.08743487211876019,17.0,26.0,0.03800385664705882,-0.003362879696875392,-0.08848785343304495,No,,,,,2_100_1.5_125_12.csv,2.1851963171059374,0.11203406514567354,7,9,0.3121709024437053,0.012448229460630393,0.0398763285212824,No,,,,,,,,,
2_20_1.25_100_4.csv,0.639302313,-0.04067435424889807,31.0,38.0,0.020622655258064514,-0.0010703777433920545,-0.05190300327468656,No,,,,,2_100_1.5_200_12.csv,2.185195166663179,0.002249200879516769,7,9,0.3121707380947399,0.00024991120883519654,0.000800559368121658,No,,,,,,,,,
1_20_0.75_150_10.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_100_1.5_100_12.csv,2.185195192826732,0.11203403889801769,7,9,0.3121707418323903,0.012448226544224188,0.03987633969524232,No,,,,,,,,,
1_20_0.75_150_12.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_100_1.5_50_12.csv,2.185195192826732,0.11203403889801769,7,9,0.3121707418323903,0.012448226544224188,0.03987633969524232,No,,,,,,,,,
1_20_0.75_150_14.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_100_1.5_75_12.csv,2.185195192826732,0.11203403889801769,7,9,0.3121707418323903,0.012448226544224188,0.03987633969524232,No,,,,,,,,,
1_20_0.75_150_16.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_100_1.5_150_12.csv,2.1851947140214754,0.11203404050631564,7,9,0.31217067343163935,0.01244822672292396,0.03987634900512182,No,,,,,,,,,
1_20_0.75_150_18.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.75_100_14.csv,2.184557318615087,0.08712813203230696,5,6,0.4369114637230174,0.014521355338717826,0.03323637978042097,No,,,,,,,,,
1_20_0.75_150_20.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.75_125_14.csv,2.184557318615087,0.08712813203230696,5,6,0.4369114637230174,0.014521355338717826,0.03323637978042097,No,,,,,,,,,
1_20_0.75_150_4.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.75_50_14.csv,2.184557318615087,0.08712813203230696,5,6,0.4369114637230174,0.014521355338717826,0.03323637978042097,No,,,,,,,,,
1_20_0.75_150_6.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.75_75_14.csv,2.184557318615087,0.08712813203230696,5,6,0.4369114637230174,0.014521355338717826,0.03323637978042097,No,,,,,,,,,
1_20_0.75_150_8.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.75_225_14.csv,2.1845572652531997,-0.03737856204173732,5,6,0.43691145305063994,-0.0062297603402895535,-0.014258633635698025,No,,,,,,,,,
3_20_0.75_150_10.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.75_150_14.csv,2.184557238219209,0.08712810287457662,5,6,0.4369114476438418,0.014521350479096104,0.03323636988091351,No,,,,,,,,,
3_20_0.75_150_12.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.75_175_14.csv,2.1845571374598522,0.08712812748298324,5,6,0.4369114274919704,0.014521354580497206,0.033236380801150094,No,,,,,,,,,
3_20_0.75_150_14.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.75_200_14.csv,2.1845571374598522,0.08712812748298324,5,6,0.4369114274919704,0.014521354580497206,0.033236380801150094,No,,,,,,,,,
3_20_0.75_150_16.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.25_100_10.csv,2.1729729662980137,-0.05150281599264415,7,9,0.3104247094711448,-0.005722535110293794,-0.018434534802474305,No,,,,,,,,,
3_20_0.75_150_18.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.25_125_10.csv,2.1729729662980137,-0.05150281599264415,7,9,0.3104247094711448,-0.005722535110293794,-0.018434534802474305,No,,,,,,,,,
3_20_0.75_150_20.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.25_50_10.csv,2.1729729662980137,-0.05150281599264415,7,9,0.3104247094711448,-0.005722535110293794,-0.018434534802474305,No,,,,,,,,,
3_20_0.75_150_4.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.25_75_10.csv,2.1729729662980137,-0.05150281599264415,7,9,0.3104247094711448,-0.005722535110293794,-0.018434534802474305,No,,,,,,,,,
3_20_0.75_150_6.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.25_200_10.csv,2.1729728842048766,-0.17131823611660915,7,9,0.3104246977435538,-0.019035359568512128,-0.06132037723440905,No,,,,,,,,,
3_20_0.75_150_8.csv,0.626011938,-0.07414173363836643,45.0,54.0,0.0139113764,-0.001372995067377156,-0.09869584632740985,No,,,,,2_120_1.25_225_10.csv,2.1729727132194943,-0.2062626914272457,7,9,0.31042467331707063,-0.022918076825249524,-0.07382814188175303,No,,,,,,,,,
2_20_0.75_75_6.csv,0.62544225,-0.10672643460572039,31.0,36.0,0.020175556451612904,-0.002964623183492233,-0.14694133421312555,No,,,,,2_120_1.25_150_10.csv,2.1729721385491088,-0.051502856579075544,7,9,0.3104245912213012,-0.005722539619897282,-0.018434556351940856,No,,,,,,,,,
2_20_1_100_4.csv,0.6228565,-0.09401774710210052,34.0,37.0,0.018319308823529414,-0.002541020191948663,-0.138707208684913,No,,,,,2_120_1.25_175_10.csv,2.1729721385491088,-0.051502856579075544,7,9,0.3104245912213012,-0.005722539619897282,-0.018434556351940856,No,,,,,,,,,
1_20_0.75_50_10.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_100_1.5_125_14.csv,2.171829945642808,0.14836655208557029,7,8,0.3102614208061154,0.018545819010696286,0.05977481493674233,No,,,,,,,,,
1_20_0.75_50_12.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_100_1.5_225_14.csv,2.1718306064814237,-0.12393751828618135,7,8,0.310261515211632,-0.015492189785772669,-0.049932682676436094,No,,,,,,,,,
1_20_0.75_50_14.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_100_1.5_200_14.csv,2.171829811926,0.03499478746565791,7,8,0.3102614017037143,0.0043743484332072384,0.01409891275288102,No,,,,,,,,,
1_20_0.75_50_16.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_100_1.5_175_14.csv,2.1718292007041016,0.14836647931471053,7,8,0.3102613143863002,0.018545809914338816,0.059774806121164675,No,,,,,,,,,
1_20_0.75_50_18.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_100_1.5_150_14.csv,2.171829017532684,0.14836652921932963,7,8,0.3102612882189549,0.018545816152416204,0.05977483126843789,No,,,,,,,,,
1_20_0.75_50_20.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_100_1.5_100_14.csv,2.171829225056038,0.14836651609475313,7,8,0.31026131786514827,0.01854581451184414,0.05977482026910257,No,,,,,,,,,
1_20_0.75_50_4.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_100_1.5_50_14.csv,2.171829225056038,0.14836651609475313,7,8,0.31026131786514827,0.01854581451184414,0.05977482026910257,No,,,,,,,,,
1_20_0.75_50_6.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_100_1.5_75_14.csv,2.171829225056038,0.14836651609475313,7,8,0.31026131786514827,0.01854581451184414,0.05977482026910257,No,,,,,,,,,
1_20_0.75_50_8.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_120_1.25_225_12.csv,2.1690727891094435,-0.18269112766503745,6,8,0.3615121315182406,-0.02283639095812968,-0.06316908608909973,No,,,,,,,,,
3_20_0.75_50_10.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_120_1.25_225_16.csv,2.169072055588611,-0.12714897181215082,6,7,0.3615120092647685,-0.01816413883030726,-0.050244911274867195,No,,,,,,,,,
3_20_0.75_50_12.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_120_1.25_225_18.csv,2.169072055588611,-0.12714897181215082,6,7,0.3615120092647685,-0.01816413883030726,-0.050244911274867195,No,,,,,,,,,
3_20_0.75_50_14.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_120_1.25_225_20.csv,2.169072055588611,-0.12714897181215082,6,7,0.3615120092647685,-0.01816413883030726,-0.050244911274867195,No,,,,,,,,,
3_20_0.75_50_16.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_120_1.25_200_12.csv,2.169072331347795,-0.14670892321592835,6,8,0.3615120552246325,-0.018338615401991044,-0.05072753491054673,No,,,,,,,,,
3_20_0.75_50_18.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_120_1.25_150_12.csv,2.169072142862802,-0.0233353775347346,6,8,0.361512023810467,-0.002916922191841825,-0.008068672685064287,No,,,,,,,,,
3_20_0.75_50_20.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_120_1.25_175_12.csv,2.169072142862802,-0.0233353775347346,6,8,0.361512023810467,-0.002916922191841825,-0.008068672685064287,No,,,,,,,,,
3_20_0.75_50_4.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_120_1.25_200_14.csv,2.1690719427317298,-0.08872151750769698,6,7,0.3615119904552883,-0.012674502501099569,-0.03505970157486975,No,,,,,,,,,
3_20_0.75_50_6.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_120_1.25_200_16.csv,2.1690719761560286,-0.08872151761273422,6,7,0.36151199602600476,-0.012674502516104889,-0.03505970107612465,No,,,,,,,,,
3_20_0.75_50_8.csv,0.621003313,-0.13796445831199852,62.0,63.0,0.010016182467741936,-0.002189912036698389,-0.21863739441161423,No,,,,,2_120_1.25_200_18.csv,2.1690719761560286,-0.08872151761273422,6,7,0.36151199602600476,-0.012674502516104889,-0.03505970107612465,No,,,,,,,,,
1_20_0.75_225_10.csv,0.615980938,-0.0776907759539426,43.0,56.0,0.014325138093023255,-0.001387335284891832,-0.09684620670899524,No,,,,,2_120_1.25_200_20.csv,2.1690719761560286,-0.08872151761273422,6,7,0.36151199602600476,-0.012674502516104889,-0.03505970107612465,No,,,,,,,,,
1_20_0.75_225_12.csv,0.615980938,-0.0776907759539426,43.0,56.0,0.014325138093023255,-0.001387335284891832,-0.09684620670899524,No,,,,,2_120_1.25_100_12.csv,2.1690721327401374,-0.023335373372490222,6,8,0.36151202212335626,-0.0029169216715612778,-0.00806867128354021,No,,,,,,,,,
1_20_0.75_225_14.csv,0.615980938,-0.0776907759539426,43.0,56.0,0.014325138093023255,-0.001387335284891832,-0.09684620670899524,No,,,,,2_120_1.25_125_12.csv,2.1690721327401374,-0.023335373372490222,6,8,0.36151202212335626,-0.0029169216715612778,-0.00806867128354021,No,,,,,,,,,
1_20_0.75_225_16.csv,0.615980938,-0.0776907759539426,43.0,56.0,0.014325138093023255,-0.001387335284891832,-0.09684620670899524,No,,,,,2_120_1.25_50_12.csv,2.1690721327401374,-0.023335373372490222,6,8,0.36151202212335626,-0.0029169216715612778,-0.00806867128354021,No,,,,,,,,,
1_20_0.75_225_18.csv,0.615980938,-0.0776907759539426,43.0,56.0,0.014325138093023255,-0.001387335284891832,-0.09684620670899524,No,,,,,2_120_1.25_75_12.csv,2.1690721327401374,-0.023335373372490222,6,8,0.36151202212335626,-0.0029169216715612778,-0.00806867128354021,No,,,,,,,,,
1_20_0.75_225_20.csv,0.615980938,-0.0776907759539426,43.0,56.0,0.014325138093023255,-0.001387335284891832,-0.09684620670899524,No,,,,,2_120_1.25_225_14.csv,2.169071875032041,-0.12714895878095012,6,7,0.3615119791720068,-0.01816413696870716,-0.05024491030783988,No,,,,,,,,,
1_20_0.75_225_4.csv,0.615980938,-0.0776907759539426,43.0,56.0,0.014325138093023255,-0.001387335284891832,-0.09684620670899524,No,,,,,2_120_1.25_100_14.csv,2.16907156092376,0.04303613104014611,6,7,0.36151192682062666,0.006148018720020873,0.017006406328251983,No,,,,,,,,,
