Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5
2_20_0.75_150_10.csv,0.19677992500000002,-0.02815748553811033,10392609.688,-9688018.188,1.0727281355512666,No,No Plateau,No,No Plateau,No,2_100_0.75_100_4.csv,0.6409025593978601,0.11940375045332643,23969547.207,-20496748.019,1.1694317159376109,No,2_100_0.75_100_6.csv,0.19389180720124177,-0.05143823299099419,20084142.5,-19186771.0,1.0467703241988973,No
2_20_0.75_150_12.csv,0.19677992500000002,-0.02815748553811033,10392609.688,-9688018.188,1.0727281355512666,No,,,,,2_100_0.75_75_4.csv,0.6409025593978601,0.11940375045332643,23969547.207,-20496748.019,1.1694317159376109,No,2_100_0.75_75_6.csv,0.19389180720124177,-0.05143823299099419,20084142.5,-19186771.0,1.0467703241988973,No
2_20_0.75_150_14.csv,0.19677992500000002,-0.02815748553811033,10392609.688,-9688018.188,1.0727281355512666,No,,,,,2_100_0.75_175_4.csv,0.6409025554598248,0.028486928182819744,14417549.752999999,-12443469.597000001,1.158643868626153,No,2_100_0.75_50_6.csv,0.1938917863996239,-0.05143823707671001,14910075.406,-14243884.406,1.046770317773667,No
2_20_0.75_150_16.csv,0.19677992500000002,-0.02815748553811033,10392609.688,-9688018.188,1.0727281355512666,No,,,,,2_100_0.75_200_4.csv,0.6409024503308486,0.02848693941904365,20747188.372,-17963461.841,1.154966039154346,No,2_100_0.75_125_6.csv,0.19389177600340574,-0.05143822521111393,18131518.126,-17321391.126,1.0467703196646816,No
2_20_0.75_150_18.csv,0.19677992500000002,-0.02815748553811033,10392609.688,-9688018.188,1.0727281355512666,No,,,,,2_100_0.75_225_4.csv,0.6409023947576326,0.028486933430821235,22065689.946,-19105054.977,1.154966053359397,No,2_120_0.75_50_6.csv,0.17757064304234912,-0.01904591059537608,6027325.981000001,-5602160.436000001,1.0758931397729787,No
2_20_0.75_150_20.csv,0.19677992500000002,-0.02815748553811033,10392609.688,-9688018.188,1.0727281355512666,No,,,,,2_100_0.75_125_4.csv,0.640902349713734,0.11940377729461504,22795110.426999997,-19492467.364,1.1694317605527733,No,2_120_0.75_100_6.csv,0.16734765302592627,-0.01904591257836344,9248850.291000001,-8625549.126,1.0722622010372862,No
2_20_0.75_150_4.csv,0.19677992500000002,-0.014076266585311744,10645991.821,-9801721.696,1.0861348802980746,No,,,,,2_100_0.75_150_4.csv,0.6409023099926374,0.0453110873912535,12629030.320999999,-10877995.445999999,1.1609703629397898,No,2_120_0.75_125_6.csv,0.16734765302592627,-0.01904591257836344,9248850.291000001,-8625549.126,1.0722622010372862,No
2_20_0.75_150_6.csv,0.19677992500000002,-0.02815748553811033,10392609.688,-9688018.188,1.0727281355512666,No,,,,,2_120_0.75_225_4.csv,0.6179655832724906,0.005563697204803418,20025736.785,-17490598.926,1.144942884444711,No,2_120_0.75_75_6.csv,0.16734765302592627,-0.01904591257836344,9248850.291000001,-8625549.126,1.0722622010372862,No
2_20_0.75_150_8.csv,0.19677992500000002,-0.02815748553811033,10392609.688,-9688018.188,1.0727281355512666,No,,,,,2_120_0.75_100_4.csv,0.6179655782768871,0.0854167388381248,18349185.704,-15771863.048,1.1634126956438937,No,2_120_0.75_150_6.csv,0.1673475677485795,-0.019045915072460083,7206896.106000001,-6721206.933999999,1.0722621958778098,No
2_20_0.75_100_10.csv,0.18879835,-0.023308445110428067,11581057.307,-10863622.682,1.0660400904929,No,,,,,2_120_0.75_125_4.csv,0.6179655782768871,0.0854167388381248,18349185.704,-15771863.048,1.1634126956438937,No,2_100_0.75_50_4.csv,0.11940378171234807,-0.051438240500479536,14244700.998,-13922564.435999999,1.0231377318080168,No
2_20_0.75_100_12.csv,0.18879835,-0.023308445110428067,11581057.307,-10863622.682,1.0660400904929,No,,,,,2_120_0.75_75_4.csv,0.6179655782768871,0.0854167388381248,18349185.704,-15771863.048,1.1634126956438937,No,2_100_0.75_125_4.csv,0.11940377729461504,-0.05143821508992795,20015374.375,-19562736.5,1.0231377586157233,No
2_20_0.75_100_14.csv,0.18879835,-0.023308445110428067,11581057.307,-10863622.682,1.0660400904929,No,,,,,2_120_0.75_175_4.csv,0.6179655361347571,0.005563698408442924,14612343.252,-12762508.627,1.144942869702477,No,2_100_0.75_100_4.csv,0.11940375045332643,-0.05143820733579847,21046596.0,-20570637.75,1.0231377488527307,No
2_20_0.75_100_16.csv,0.18879835,-0.023308445110428067,11581057.307,-10863622.682,1.0660400904929,No,,,,,2_120_0.75_200_4.csv,0.6179655147652716,0.005563684455322916,19968342.136,-17440470.527,1.1449428560477508,No,2_100_0.75_75_4.csv,0.11940375045332643,-0.05143820733579847,21046596.0,-20570637.75,1.0231377488527307,No
2_20_0.75_100_18.csv,0.18879835,-0.023308445110428067,11581057.307,-10863622.682,1.0660400904929,No,,,,,2_120_0.75_150_4.csv,0.6179653480919777,0.08541671834373316,14298065.377,-12289762.002,1.1634127149633309,No,2_120_0.75_50_4.csv,0.11904759871639704,-0.015268887563865383,6244038.006,-5880430.223999999,1.0618335339676332,No
2_20_0.75_100_20.csv,0.18879835,-0.023308445110428067,11581057.307,-10863622.682,1.0660400904929,No,,,,,2_100_0.75_125_12.csv,0.5802715396954747,0.08931234786236646,12707953.349000001,-11106090.348,1.1442328443950096,No,2_40_0.75_50_4.csv,0.10947488295164763,-0.010294112215917835,12164194.375,-11458268.5,1.0616084249553064,No
2_20_0.75_100_4.csv,0.18879835,-0.008829943542713077,11883956.18,-11025791.117,1.0778325159522428,No,,,,,2_100_0.75_125_14.csv,0.5802715396954747,0.08931234786236646,12707953.349000001,-11106090.348,1.1442328443950096,No,2_120_1_100_6.csv,0.10641733727503361,-0.012689859884572363,4972465.125,-4700998.07,1.0577466850566053,No
2_20_0.75_100_6.csv,0.18879835,-0.023308445110428067,11581057.307,-10863622.682,1.0660400904929,No,,,,,2_100_0.75_125_16.csv,0.5802715396954747,0.08931234786236646,12707953.349000001,-11106090.348,1.1442328443950096,No,2_120_1_125_6.csv,0.10641733727503361,-0.012689859884572363,4972465.125,-4700998.07,1.0577466850566053,No
2_20_0.75_100_8.csv,0.18879835,-0.023308445110428067,11581057.307,-10863622.682,1.0660400904929,No,,,,,2_100_0.75_125_18.csv,0.5802715396954747,0.08931234786236646,12707953.349000001,-11106090.348,1.1442328443950096,No,2_120_1_75_6.csv,0.10641733727503361,-0.012689859884572363,4972465.125,-4700998.07,1.0577466850566053,No
2_20_0.75_125_10.csv,0.17621935,-0.013870757790634639,10976199.601,-10225564.037999999,1.073407741637577,No,,,,,2_100_0.75_125_20.csv,0.5802715396954747,0.08931234786236646,12707953.349000001,-11106090.348,1.1442328443950096,No,2_120_1_150_6.csv,0.10641732978912591,-0.012689866793011987,3985352.1989999996,-3767775.6989999996,1.0577466700201252,No
2_20_0.75_125_12.csv,0.17621935,-0.013870757790634639,10976199.601,-10225564.037999999,1.073407741637577,No,,,,,2_100_0.75_125_8.csv,0.5802714394804496,0.0893123495374343,11318417.643,-9891708.58,1.144232824032509,No,2_120_1_50_6.csv,0.10641731631658238,-0.012689859881665322,4896096.145,-4628798.41,1.0577466787973597,No
2_20_0.75_125_14.csv,0.17621935,-0.013870757790634639,10976199.601,-10225564.037999999,1.073407741637577,No,,,,,2_100_0.75_125_10.csv,0.5802714811972717,0.08931234752872057,12277604.279000001,-10729987.716,1.1442328364171634,No,2_100_0.75_150_6.csv,0.10252000240265836,-0.034905041335393294,9966629.585,-9597421.179,1.0384695429234534,No
2_20_0.75_125_16.csv,0.17621935,-0.013870757790634639,10976199.601,-10225564.037999999,1.073407741637577,No,,,,,2_100_0.75_100_8.csv,0.5802712051611196,0.08931234828064136,12537323.167000001,-10956968.479,1.1442328405917102,No,2_60_1_125_6.csv,0.10084629041189848,-0.01845785518372839,6503724.78,-6162293.279,1.0554065646572743,No
2_20_0.75_125_18.csv,0.17621935,-0.013870757790634639,10976199.601,-10225564.037999999,1.073407741637577,No,,,,,2_100_0.75_75_8.csv,0.5802712051611196,0.08931234828064136,12537323.167000001,-10956968.479,1.1442328405917102,No,2_60_1.25_125_6.csv,0.10032008746991136,-0.03665301021700852,4696369.812,-4530037.437,1.0367176601326618,No
2_20_0.75_125_20.csv,0.17621935,-0.013870757790634639,10976199.601,-10225564.037999999,1.073407741637577,No,,,,,2_100_0.75_100_10.csv,0.5802713415965808,0.08931229915512257,13599808.96,-11885526.085,1.1442328141590208,No,2_80_0.75_125_4.csv,0.10007907059938524,-0.0016046049295046026,8929355.205,-8353268.017000001,1.0689654859424582,No
2_20_0.75_125_4.csv,0.17621935,0.0013811224754920236,11244896.909000002,-10350810.034,1.086378444978039,No,,,,,2_100_0.75_50_10.csv,0.5802713415965808,0.08931229915512257,13599808.96,-11885526.085,1.1442328141590208,No,,,,,,,
2_20_0.75_125_6.csv,0.17621935,-0.013870757790634639,10976199.601,-10225564.037999999,1.073407741637577,No,,,,,2_100_0.75_75_10.csv,0.5802713415965808,0.08931229915512257,13599808.96,-11885526.085,1.1442328141590208,No,,,,,,,
2_20_0.75_125_8.csv,0.17621935,-0.013870757790634639,10976199.601,-10225564.037999999,1.073407741637577,No,,,,,2_100_0.75_175_10.csv,0.5802712020641098,0.00696087997298217,10183177.524,-9050511.523,1.1251493905202556,No,,,,,,,
1_100_1.75_150_10.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_175_12.csv,0.5802712020641098,0.00696087997298217,10183177.524,-9050511.523,1.1251493905202556,No,,,,,,,
1_100_1.75_150_12.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_175_14.csv,0.5802712020641098,0.00696087997298217,10183177.524,-9050511.523,1.1251493905202556,No,,,,,,,
1_100_1.75_150_14.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_175_16.csv,0.5802712020641098,0.00696087997298217,10183177.524,-9050511.523,1.1251493905202556,No,,,,,,,
1_100_1.75_150_16.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_175_18.csv,0.5802712020641098,0.00696087997298217,10183177.524,-9050511.523,1.1251493905202556,No,,,,,,,
1_100_1.75_150_18.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_175_20.csv,0.5802712020641098,0.00696087997298217,10183177.524,-9050511.523,1.1251493905202556,No,,,,,,,
1_100_1.75_150_20.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_100_12.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
1_100_1.75_150_4.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_100_14.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
1_100_1.75_150_6.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_100_16.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
1_100_1.75_150_8.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_100_18.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
3_100_1.75_150_10.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_100_20.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
3_100_1.75_150_12.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_50_12.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
3_100_1.75_150_14.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_50_14.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
3_100_1.75_150_16.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_50_16.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
3_100_1.75_150_18.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_50_18.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
3_100_1.75_150_20.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_50_20.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
3_100_1.75_150_4.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_75_12.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
3_100_1.75_150_6.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_75_14.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
3_100_1.75_150_8.csv,0.16551844999999998,-0.006925416432467363,5335814.558,-4571506.495,1.1671895389049425,No,,,,,2_100_0.75_75_16.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
1_80_1.75_150_10.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_75_18.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
1_80_1.75_150_12.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_75_20.csv,0.580271178221485,0.08931232902569017,14076503.367,-12302131.992,1.1442328351015794,No,,,,,,,
1_80_1.75_150_14.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_175_8.csv,0.5802711766202979,0.006960884886201986,9387616.322,-8343439.884,1.125149393118106,No,,,,,,,
1_80_1.75_150_16.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_150_10.csv,0.5802710001072131,0.022200028820833995,8246666.4629999995,-7303599.134,1.129123643247313,No,,,,,,,
1_80_1.75_150_18.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_200_8.csv,0.5802711201283429,0.0069608861191085974,14086106.935,-12545786.997000001,1.122775871961506,No,,,,,,,
1_80_1.75_150_20.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_200_10.csv,0.5802711062337037,0.006960887501071614,15279845.019000001,-13608989.488,1.122775870498931,No,,,,,,,
1_80_1.75_150_4.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_200_12.csv,0.5802711062337037,0.006960887501071614,15279845.019000001,-13608989.488,1.122775870498931,No,,,,,,,
1_80_1.75_150_6.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_200_14.csv,0.5802711062337037,0.006960887501071614,15279845.019000001,-13608989.488,1.122775870498931,No,,,,,,,
1_80_1.75_150_8.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_200_16.csv,0.5802711062337037,0.006960887501071614,15279845.019000001,-13608989.488,1.122775870498931,No,,,,,,,
3_80_1.75_150_10.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_200_18.csv,0.5802711062337037,0.006960887501071614,15279845.019000001,-13608989.488,1.122775870498931,No,,,,,,,
3_80_1.75_150_12.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_200_20.csv,0.5802711062337037,0.006960887501071614,15279845.019000001,-13608989.488,1.122775870498931,No,,,,,,,
3_80_1.75_150_14.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_150_12.csv,0.5802710052535807,0.022200026766456705,8535724.456,-7559601.08,1.1291236621708087,No,,,,,,,
3_80_1.75_150_16.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_150_14.csv,0.5802710052535807,0.022200026766456705,8535724.456,-7559601.08,1.1291236621708087,No,,,,,,,
3_80_1.75_150_18.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_150_16.csv,0.5802710052535807,0.022200026766456705,8535724.456,-7559601.08,1.1291236621708087,No,,,,,,,
3_80_1.75_150_20.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_150_18.csv,0.5802710052535807,0.022200026766456705,8535724.456,-7559601.08,1.1291236621708087,No,,,,,,,
3_80_1.75_150_4.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_150_20.csv,0.5802710052535807,0.022200026766456705,8535724.456,-7559601.08,1.1291236621708087,No,,,,,,,
3_80_1.75_150_6.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_150_8.csv,0.5802711343255675,0.02220003326423418,7602395.335,-6733005.03,1.1291236678312715,No,,,,,,,
3_80_1.75_150_8.csv,0.1605256876,0.005585198362437019,5154826.9969999995,-4301858.3719999995,1.198279104340537,No,,,,,2_100_0.75_225_8.csv,0.5802709518100848,0.006960885668320956,15638780.402,-13928675.433,1.1227758502397434,No,,,,,,,
2_20_1_150_10.csv,0.15725612499999997,-0.028098615468104292,9549336.304,-9014015.741,1.0593875780097775,No,,,,,2_100_0.75_225_10.csv,0.5802709792628877,0.006960883931761039,16964100.132,-15109070.976,1.1227758582209733,No,,,,,,,
2_20_1_150_12.csv,0.15725612499999997,-0.028098615468104292,9549336.304,-9014015.741,1.0593875780097775,No,,,,,2_100_0.75_225_12.csv,0.5802709792628877,0.006960883931761039,16964100.132,-15109070.976,1.1227758582209733,No,,,,,,,
2_20_1_150_14.csv,0.15725612499999997,-0.028098615468104292,9549336.304,-9014015.741,1.0593875780097775,No,,,,,2_100_0.75_225_14.csv,0.5802709792628877,0.006960883931761039,16964100.132,-15109070.976,1.1227758582209733,No,,,,,,,
2_20_1_150_16.csv,0.15725612499999997,-0.028098615468104292,9549336.304,-9014015.741,1.0593875780097775,No,,,,,2_100_0.75_225_16.csv,0.5802709792628877,0.006960883931761039,16964100.132,-15109070.976,1.1227758582209733,No,,,,,,,
2_20_1_150_18.csv,0.15725612499999997,-0.028098615468104292,9549336.304,-9014015.741,1.0593875780097775,No,,,,,2_100_0.75_225_18.csv,0.5802709792628877,0.006960883931761039,16964100.132,-15109070.976,1.1227758582209733,No,,,,,,,
2_20_1_150_20.csv,0.15725612499999997,-0.028098615468104292,9549336.304,-9014015.741,1.0593875780097775,No,,,,,2_100_0.75_225_20.csv,0.5802709792628877,0.006960883931761039,16964100.132,-15109070.976,1.1227758582209733,No,,,,,,,
2_20_1_150_6.csv,0.15725612499999997,-0.028098615468104292,9549336.304,-9014015.741,1.0593875780097775,No,,,,,2_100_0.75_125_6.csv,0.572002396825406,0.19389177600340574,18057548.64,-15064373.827,1.198692282027369,No,,,,,,,
2_20_1_150_8.csv,0.15725612499999997,-0.028098615468104292,9549336.304,-9014015.741,1.0593875780097775,No,,,,,2_100_0.75_100_6.csv,0.572002350575091,0.19389180720124177,20002208.264000002,-16686691.358,1.1986922892542424,No,,,,,,,
2_20_1_150_4.csv,0.1516559126,-0.01401261103095697,9013558.802000001,-8378469.677,1.075800134091719,No,,,,,2_100_0.75_75_6.csv,0.572002350575091,0.19389180720124177,20002208.264000002,-16686691.358,1.1986922892542424,No,,,,,,,
2_20_0.75_75_10.csv,0.15148452499999998,-0.021345285343643508,11298277.75,-10728418.562,1.0531167930023198,No,,,,,2_100_0.75_150_6.csv,0.5720020947953971,0.10252000240265836,11201369.499000002,-9339782.561,1.1993180168640545,No,,,,,,,
2_20_0.75_75_12.csv,0.15148452499999998,-0.021345285343643508,11298277.75,-10728418.562,1.0531167930023198,No,,,,,2_100_0.75_200_6.csv,0.5720021347740716,0.08177226253565185,18420475.897,-15420462.397,1.194547570803301,No,,,,,,,
2_20_0.75_75_14.csv,0.15148452499999998,-0.021345285343643508,11298277.75,-10728418.562,1.0531167930023198,No,,,,,2_100_0.75_175_6.csv,0.5720021823597161,0.081772237691699,12619506.862,-10515462.362,1.200090535971432,No,,,,,,,
2_20_0.75_75_16.csv,0.15148452499999998,-0.021345285343643508,11298277.75,-10728418.562,1.0531167930023198,No,,,,,2_100_0.75_225_6.csv,0.5720021227949664,0.08177228124379698,20450912.379,-17120215.66,1.194547591288929,No,,,,,,,
2_20_0.75_75_18.csv,0.15148452499999998,-0.021345285343643508,11298277.75,-10728418.562,1.0531167930023198,No,,,,,2_100_1.25_200_12.csv,0.5635823945609437,-0.01234410361533535,8193845.917,-7352279.136,1.1144633882137742,No,,,,,,,
2_20_0.75_75_20.csv,0.15148452499999998,-0.021345285343643508,11298277.75,-10728418.562,1.0531167930023198,No,,,,,2_100_1.25_200_14.csv,0.5635823945609437,-0.0062129896098351185,8416419.68,-7536709.227000001,1.1167234168791422,No,,,,,,,
2_20_0.75_75_8.csv,0.15148452499999998,-0.021345285343643508,11298277.75,-10728418.562,1.0531167930023198,No,,,,,2_100_1.25_150_12.csv,0.5635823676533468,0.0400001333355898,10583124.111,-9299574.548,1.1380223962262923,No,,,,,,,
1_120_1.75_150_10.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_150_14.csv,0.5635823676533468,0.04784143756217802,10879262.089000002,-9542067.151,1.1401368190811636,No,,,,,,,
1_120_1.75_150_12.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_225_12.csv,0.5635823949359742,-0.02025730127556459,9992993.277999999,-9004383.465,1.1097920603717868,No,,,,,,,
1_120_1.75_150_14.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_225_14.csv,0.5635823949359742,-0.014384731486020187,10263168.124,-9228972.811,1.1120596337403166,No,,,,,,,
1_120_1.75_150_16.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_175_12.csv,0.5635824271303023,0.024653769117577072,6937583.038,-6133033.694,1.1311829323206062,No,,,,,,,
1_120_1.75_150_18.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_175_14.csv,0.5635824271303023,0.03199368200598875,7130365.179,-6291536.2020000005,1.1333265755879058,No,,,,,,,
1_120_1.75_150_20.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_125_12.csv,0.5635824392321631,0.04000012311000851,9891487.854,-8691821.791000001,1.13802239528682,No,,,,,,,
1_120_1.75_150_4.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_125_14.csv,0.5635824392321631,0.0478414366611451,10168271.95,-8918466.324,1.1401368330154162,No,,,,,,,
1_120_1.75_150_6.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_100_12.csv,0.5635823576472627,0.04000013229495631,10224374.671,-8984335.171,1.138022399698828,No,,,,,,,
1_120_1.75_150_8.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_100_14.csv,0.5635823576472627,0.04784143394636291,10510473.885,-9218607.51,1.1401368236578715,No,,,,,,,
3_120_1.75_150_10.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_50_12.csv,0.5635823576472627,0.04000013229495631,10224374.671,-8984335.171,1.138022399698828,No,,,,,,,
3_120_1.75_150_12.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_50_14.csv,0.5635823576472627,0.04784143394636291,10510473.885,-9218607.51,1.1401368236578715,No,,,,,,,
3_120_1.75_150_14.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_75_12.csv,0.5635823576472627,0.04000013229495631,10224374.671,-8984335.171,1.138022399698828,No,,,,,,,
3_120_1.75_150_16.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1.25_75_14.csv,0.5635823576472627,0.04784143394636291,10510473.885,-9218607.51,1.1401368236578715,No,,,,,,,
3_120_1.75_150_18.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1_225_12.csv,0.5276494165319641,0.0004621217889744649,10718752.504,-9630123.316,1.113044158654884,No,,,,,,,
3_120_1.75_150_20.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1_225_14.csv,0.5276494165319641,0.0004621217889744649,10718752.504,-9630123.316,1.113044158654884,No,,,,,,,
3_120_1.75_150_4.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1_225_16.csv,0.5276494165319641,0.0004621217889744649,10718752.504,-9630123.316,1.113044158654884,No,,,,,,,
3_120_1.75_150_6.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1_225_18.csv,0.5276494165319641,0.0004621217889744649,10718752.504,-9630123.316,1.113044158654884,No,,,,,,,
3_120_1.75_150_8.csv,0.1474199126,-0.0011186175170317513,5562578.932,-4835195.119,1.1504352554753645,No,,,,,2_100_1_225_20.csv,0.5276494165319641,0.0004621217889744649,10718752.504,-9630123.316,1.113044158654884,No,,,,,,,
1_20_0.75_125_10.csv,0.146707325,-0.011154775804058943,7732349.601,-7095499.038,1.0897541609954906,No,,,,,2_100_1_175_10.csv,0.5276493520062644,0.048938879747744884,10130280.057,-8979522.868999999,1.1281534893098562,No,,,,,,,
1_20_0.75_125_12.csv,0.146707325,-0.011154775804058943,7732349.601,-7095499.038,1.0897541609954906,No,,,,,2_100_1_100_10.csv,0.5276493901268087,0.07472739182957294,10452174.705,-9174510.517,1.1392623819693202,No,,,,,,,
