Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,OutSamplePass1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,OutSamplePass4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,OutSamplePass5,Pass5
1_120_1.5_50_8.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_2_200_18.csv,0.3674408774358482,0.024944392301232358,No,,,,,,
1_120_1.5_75_10.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_2_100_18.csv,0.36744082674554857,0.02494439526959496,No,,,,,,
1_120_1.5_75_12.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_2_125_18.csv,0.36744082674554857,0.02494439526959496,No,,,,,,
1_120_1.5_75_14.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_2_50_18.csv,0.36744082674554857,0.02494439526959496,No,,,,,,
1_120_1.5_75_16.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_2_75_18.csv,0.36744082674554857,0.02494439526959496,No,,,,,,
1_120_1.5_75_18.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_2_175_18.csv,0.36744081848494436,0.02494438682853019,No,,,,,,
1_120_1.5_75_20.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_2_225_18.csv,0.3674407963102629,0.024944388763394602,No,,,,,,
1_120_1.5_75_4.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_2_150_18.csv,0.36744079167767396,0.024944383684719684,No,,,,,,
1_120_1.5_75_6.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_20_1_50_4.csv,0.3637167442985547,0.004691237554821946,No,,,,,,
1_120_1.5_75_8.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_175_12.csv,0.3765202076209742,0.00040798384174976353,No,,,,,,
3_120_1.5_100_10.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_175_14.csv,0.3765202076209742,0.00040798384174976353,No,,,,,,
3_120_1.5_100_12.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_175_16.csv,0.3765202076209742,0.00040798384174976353,No,,,,,,
3_120_1.5_100_14.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_175_18.csv,0.3765202076209742,0.00040798384174976353,No,,,,,,
3_120_1.5_100_16.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_175_20.csv,0.3765202076209742,0.00040798384174976353,No,,,,,,
3_120_1.5_100_18.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_100_12.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_100_20.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_100_14.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_100_4.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_100_16.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_100_6.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_100_18.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_100_8.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_100_20.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_125_10.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_125_12.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_125_12.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_125_14.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_125_14.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_125_16.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_125_16.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_125_18.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_125_18.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_125_20.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_125_20.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_75_12.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_125_4.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_75_14.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_125_6.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_75_16.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_125_8.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_75_18.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_50_10.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_75_20.csv,0.3765201950907947,0.07825826472999478,No,,,,,,
3_120_1.5_50_12.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_225_12.csv,0.3765201731464273,0.0004079827052060092,No,,,,,,
3_120_1.5_50_14.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_225_14.csv,0.3765201731464273,0.0004079827052060092,No,,,,,,
3_120_1.5_50_16.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_225_16.csv,0.3765201731464273,0.0004079827052060092,No,,,,,,
3_120_1.5_50_18.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_225_18.csv,0.3765201731464273,0.0004079827052060092,No,,,,,,
3_120_1.5_50_20.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_225_20.csv,0.3765201731464273,0.0004079827052060092,No,,,,,,
3_120_1.5_50_4.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_200_12.csv,0.37652021655786583,0.00040798262234356935,No,,,,,,
3_120_1.5_50_6.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_200_14.csv,0.37652021655786583,0.00040798262234356935,No,,,,,,
3_120_1.5_50_8.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_200_16.csv,0.37652021655786583,0.00040798262234356935,No,,,,,,
3_120_1.5_75_10.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_200_18.csv,0.37652021655786583,0.00040798262234356935,No,,,,,,
3_120_1.5_75_12.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_200_20.csv,0.37652021655786583,0.00040798262234356935,No,,,,,,
3_120_1.5_75_14.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_150_12.csv,0.3765201875473475,0.07825826878357392,No,,,,,,
3_120_1.5_75_16.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_150_14.csv,0.3765201875473475,0.07825826878357392,No,,,,,,
3_120_1.5_75_18.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_150_16.csv,0.3765201875473475,0.07825826878357392,No,,,,,,
3_120_1.5_75_20.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_150_18.csv,0.3765201875473475,0.07825826878357392,No,,,,,,
3_120_1.5_75_4.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_150_20.csv,0.3765201875473475,0.07825826878357392,No,,,,,,
3_120_1.5_75_6.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_50_8.csv,0.3765200797574615,0.07358983506203542,No,,,,,,
3_120_1.5_75_8.csv,0.10484846880000001,0.007479966190993051,No,,,,,,2_120_0.75_50_10.csv,0.37651998003658416,0.07825825744988854,No,,,,,,
2_40_1_75_6.csv,0.1040877188,0.01634988344685494,No,,,,,,2_120_0.75_50_12.csv,0.37651998003658416,0.07825825744988854,No,,,,,,
2_20_0.75_50_4.csv,0.1033298126,-0.01546200236567185,No,,,,,,2_120_0.75_50_14.csv,0.37651998003658416,0.07825825744988854,No,,,,,,
1_40_1_150_10.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_0.75_50_16.csv,0.37651998003658416,0.07825825744988854,No,,,,,,
1_40_1_150_12.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_0.75_50_18.csv,0.37651998003658416,0.07825825744988854,No,,,,,,
1_40_1_150_14.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_0.75_50_20.csv,0.37651998003658416,0.07825825744988854,No,,,,,,
1_40_1_150_16.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_1.75_100_20.csv,0.3752241855338524,0.017425633425176043,No,,,,,,
1_40_1_150_18.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_1.75_125_20.csv,0.3752241855338524,0.017425633425176043,No,,,,,,
1_40_1_150_20.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_1.75_50_20.csv,0.3752241855338524,0.017425633425176043,No,,,,,,
1_40_1_150_4.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_1.75_75_20.csv,0.3752241855338524,0.017425633425176043,No,,,,,,
1_40_1_150_6.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_1.75_225_20.csv,0.3752241359221359,-0.007475712112973621,No,,,,,,
1_40_1_150_8.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_1.75_150_20.csv,0.3752241859230777,0.017425620800868517,No,,,,,,
3_40_1_150_10.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_1.75_175_20.csv,0.3752241209274353,0.017425631215165313,No,,,,,,
3_40_1_150_12.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_1.75_200_20.csv,0.3752241209274353,0.017425631215165313,No,,,,,,
3_40_1_150_14.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_0.75_150_10.csv,0.3749407768063717,0.07825826090819431,No,,,,,,
3_40_1_150_16.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_0.75_175_10.csv,0.374940723901116,0.0004079844170987741,No,,,,,,
3_40_1_150_18.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_0.75_100_10.csv,0.3749407259534351,0.07825826318181031,No,,,,,,
3_40_1_150_20.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_0.75_125_10.csv,0.3749407259534351,0.07825826318181031,No,,,,,,
3_40_1_150_4.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_0.75_75_10.csv,0.3749407259534351,0.07825826318181031,No,,,,,,
3_40_1_150_6.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_0.75_225_10.csv,0.37494069071865915,0.00040798565692379344,No,,,,,,
3_40_1_150_8.csv,0.10332718759999998,0.00990694247942844,No,,,,,,2_120_0.75_200_10.csv,0.3749407173542322,0.0004079878245514043,No,,,,,,
2_20_1_50_10.csv,0.10285484380000001,-0.04821948434691008,No,,,,,,2_20_0.75_50_4.csv,0.35949896866227954,0.040668101883596174,No,,,,,,
2_20_1_50_12.csv,0.10285484380000001,-0.04821948434691008,No,,,,,,2_60_0.75_50_6.csv,0.371899291949959,-0.01473065735299976,No,,,,,,
2_20_1_50_14.csv,0.10285484380000001,-0.04821948434691008,No,,,,,,2_60_0.75_75_6.csv,0.371899291949959,-0.01473065735299976,No,,,,,,
2_20_1_50_16.csv,0.10285484380000001,-0.04821948434691008,No,,,,,,2_20_1_75_4.csv,0.35548738850241135,-0.02982714530694985,No,,,,,,
2_20_1_50_18.csv,0.10285484380000001,-0.04821948434691008,No,,,,,,1_80_0.75_50_10.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
2_20_1_50_20.csv,0.10285484380000001,-0.04821948434691008,No,,,,,,1_80_0.75_50_12.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
2_20_1_50_8.csv,0.10285484380000001,-0.04821948434691008,No,,,,,,1_80_0.75_50_14.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
2_100_2_150_4.csv,0.10212524999999999,-0.004035073136058638,No,,,,,,1_80_0.75_50_16.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
2_20_1.25_150_4.csv,0.10161382499999999,-0.00024472936543939924,No,,,,,,1_80_0.75_50_18.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
2_80_1.75_150_6.csv,0.1005154626,0.007860186160018243,No,,,,,,1_80_0.75_50_20.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
1_40_0.75_125_10.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_50_4.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
1_40_0.75_125_12.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_50_6.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
1_40_0.75_125_14.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_50_8.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
1_40_0.75_125_16.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_75_10.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
1_40_0.75_125_18.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_75_12.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
1_40_0.75_125_20.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_75_14.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
1_40_0.75_125_4.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_75_16.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
1_40_0.75_125_6.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_75_18.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
1_40_0.75_125_8.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_75_20.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
3_40_0.75_125_10.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_75_4.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
3_40_0.75_125_12.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_75_6.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
3_40_0.75_125_14.csv,0.1000883562,0.016412945248423474,No,,,,,,1_80_0.75_75_8.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
3_40_0.75_125_16.csv,0.1000883562,0.016412945248423474,No,,,,,,3_80_0.75_50_10.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
3_40_0.75_125_18.csv,0.1000883562,0.016412945248423474,No,,,,,,3_80_0.75_50_12.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
3_40_0.75_125_20.csv,0.1000883562,0.016412945248423474,No,,,,,,3_80_0.75_50_14.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
3_40_0.75_125_4.csv,0.1000883562,0.016412945248423474,No,,,,,,3_80_0.75_50_16.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
3_40_0.75_125_6.csv,0.1000883562,0.016412945248423474,No,,,,,,3_80_0.75_50_18.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
3_40_0.75_125_8.csv,0.1000883562,0.016412945248423474,No,,,,,,3_80_0.75_50_20.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_50_4.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_50_6.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_50_8.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_75_10.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_75_12.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_75_14.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_75_16.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_75_18.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_75_20.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_75_4.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_75_6.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,3_80_0.75_75_8.csv,0.3696489337224651,0.009755632133571713,No,,,,,,
,,,,,,,,,2_80_1.75_200_16.csv,0.36677972054912106,-0.04020160849827987,No,,,,,,
,,,,,,,,,2_80_1.75_50_16.csv,0.36677966091756303,-0.023024262654882735,No,,,,,,
,,,,,,,,,2_80_1.75_75_16.csv,0.36677966091756303,-0.023024262654882735,No,,,,,,
,,,,,,,,,2_80_1.75_100_16.csv,0.3667796090842472,-0.023024252824570282,No,,,,,,
,,,,,,,,,2_80_1.75_125_16.csv,0.3667796090842472,-0.023024252824570282,No,,,,,,
,,,,,,,,,2_80_1.75_225_16.csv,0.36677955302329535,-0.04723409166120089,No,,,,,,
,,,,,,,,,2_60_0.75_50_10.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_50_12.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_50_14.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_50_16.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_50_18.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_50_20.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_75_10.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_75_12.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_75_14.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_75_16.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_75_18.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_75_20.csv,0.3659419420784429,0.008761223633304609,No,,,,,,
,,,,,,,,,2_60_0.75_50_8.csv,0.36594173479328823,0.008761203710967707,No,,,,,,
,,,,,,,,,2_60_0.75_75_8.csv,0.36594173479328823,0.008761203710967707,No,,,,,,
,,,,,,,,,2_100_1_150_4.csv,0.36520701658875904,0.05193196040224071,No,,,,,,
,,,,,,,,,2_100_1_225_4.csv,0.3652070751929393,-0.01617115812164723,No,,,,,,
,,,,,,,,,2_100_1_200_4.csv,0.36520705046768387,-0.016171162807680738,No,,,,,,
,,,,,,,,,2_100_1_125_4.csv,0.3652068967203255,0.05193195258372231,No,,,,,,
,,,,,,,,,2_100_1_175_4.csv,0.3652069389812259,0.028283230590721853,No,,,,,,
,,,,,,,,,2_100_1_100_4.csv,0.3652068837822321,0.05193196081737397,No,,,,,,
,,,,,,,,,2_100_1_50_4.csv,0.3652068837822321,0.05193196081737397,No,,,,,,
,,,,,,,,,2_100_1_75_4.csv,0.3652068837822321,0.05193196081737397,No,,,,,,
,,,,,,,,,1_80_1_100_4.csv,0.3502255427630219,-0.01772364160174516,No,,,,,,
,,,,,,,,,1_80_1_50_4.csv,0.3502255427630219,-0.01772364160174516,No,,,,,,
,,,,,,,,,1_80_1_75_4.csv,0.3502255427630219,-0.01772364160174516,No,,,,,,
,,,,,,,,,3_80_1_100_4.csv,0.3502255427630219,-0.01772364160174516,No,,,,,,
,,,,,,,,,3_80_1_50_4.csv,0.3502255427630219,-0.01772364160174516,No,,,,,,
,,,,,,,,,3_80_1_75_4.csv,0.3502255427630219,-0.01772364160174516,No,,,,,,
,,,,,,,,,2_120_2_100_16.csv,0.3491982373218455,0.03652951533467183,No,,,,,,
,,,,,,,,,2_120_2_125_16.csv,0.3491982373218455,0.03652951533467183,No,,,,,,
,,,,,,,,,2_120_2_50_16.csv,0.3491982373218455,0.03652951533467183,No,,,,,,
,,,,,,,,,2_120_2_75_16.csv,0.3491982373218455,0.03652951533467183,No,,,,,,
,,,,,,,,,2_120_2_175_16.csv,0.3491982237714121,0.03652951714008369,No,,,,,,
,,,,,,,,,2_120_2_225_16.csv,0.3491982228835285,0.036529527079832085,No,,,,,,
,,,,,,,,,2_120_2_150_16.csv,0.34919820317136474,0.036529525245745945,No,,,,,,
,,,,,,,,,2_120_2_200_16.csv,0.34919816537031817,0.03652951642466325,No,,,,,,
,,,,,,,,,2_120_0.75_50_4.csv,0.36243353797638256,0.11904759871639704,Yes,,,,,,
,,,,,,,,,2_100_1.75_225_16.csv,0.3619643984810661,-0.022122617972986543,No,,,,,,
,,,,,,,,,2_100_1.75_225_18.csv,0.3619643984810661,-0.022122617972986543,No,,,,,,
,,,,,,,,,2_100_1.75_225_20.csv,0.3619643984810661,-0.022122617972986543,No,,,,,,
,,,,,,,,,2_100_1.75_175_16.csv,0.3619644452221743,0.015370079007241688,No,,,,,,
,,,,,,,,,2_100_1.75_175_18.csv,0.3619644452221743,0.015370079007241688,No,,,,,,
,,,,,,,,,2_100_1.75_175_20.csv,0.3619644452221743,0.015370079007241688,No,,,,,,
,,,,,,,,,2_100_1.75_200_16.csv,0.3619644452221743,0.015370079007241688,No,,,,,,
,,,,,,,,,2_100_1.75_200_18.csv,0.3619644452221743,0.015370079007241688,No,,,,,,
,,,,,,,,,2_100_1.75_200_20.csv,0.3619644452221743,0.015370079007241688,No,,,,,,
,,,,,,,,,2_100_1.75_175_14.csv,0.36196440868054913,0.015370084315463087,No,,,,,,
,,,,,,,,,2_100_1.75_200_14.csv,0.36196440868054913,0.015370084315463087,No,,,,,,
,,,,,,,,,2_100_1.75_150_16.csv,0.3619643783787428,0.015370078870403767,No,,,,,,
,,,,,,,,,2_100_1.75_150_18.csv,0.3619643783787428,0.015370078870403767,No,,,,,,
,,,,,,,,,2_100_1.75_150_20.csv,0.3619643783787428,0.015370078870403767,No,,,,,,
,,,,,,,,,2_100_1.75_125_14.csv,0.3619643793623799,0.01537008067488196,No,,,,,,
,,,,,,,,,2_100_1.75_225_14.csv,0.3619643415840143,-0.022122613678597573,No,,,,,,
,,,,,,,,,2_100_1.75_125_16.csv,0.36196435705586794,0.015370081394241255,No,,,,,,
,,,,,,,,,2_100_1.75_125_18.csv,0.36196435705586794,0.015370081394241255,No,,,,,,
,,,,,,,,,2_100_1.75_125_20.csv,0.36196435705586794,0.015370081394241255,No,,,,,,
,,,,,,,,,2_100_1.75_150_14.csv,0.36196434003940875,0.015370077058214998,No,,,,,,
,,,,,,,,,2_100_1.75_100_14.csv,0.36196430190056106,0.015370090804071541,No,,,,,,
,,,,,,,,,2_100_1.75_50_14.csv,0.36196430190056106,0.015370090804071541,No,,,,,,
,,,,,,,,,2_100_1.75_75_14.csv,0.36196430190056106,0.015370090804071541,No,,,,,,
,,,,,,,,,2_100_1.75_100_16.csv,0.36196429748281334,0.015370073682260614,No,,,,,,
,,,,,,,,,2_100_1.75_100_18.csv,0.36196429748281334,0.015370073682260614,No,,,,,,
,,,,,,,,,2_100_1.75_100_20.csv,0.36196429748281334,0.015370073682260614,No,,,,,,
,,,,,,,,,2_100_1.75_50_16.csv,0.36196429748281334,0.015370073682260614,No,,,,,,
,,,,,,,,,2_100_1.75_50_18.csv,0.36196429748281334,0.015370073682260614,No,,,,,,
,,,,,,,,,2_100_1.75_50_20.csv,0.36196429748281334,0.015370073682260614,No,,,,,,
,,,,,,,,,2_100_1.75_75_16.csv,0.36196429748281334,0.015370073682260614,No,,,,,,
,,,,,,,,,2_100_1.75_75_18.csv,0.36196429748281334,0.015370073682260614,No,,,,,,
,,,,,,,,,2_100_1.75_75_20.csv,0.36196429748281334,0.015370073682260614,No,,,,,,
,,,,,,,,,2_80_1_175_6.csv,0.35869895255309814,-0.006373455910335807,No,,,,,,
,,,,,,,,,2_80_1_125_6.csv,0.358698991992271,0.04142548426818531,No,,,,,,
,,,,,,,,,2_80_1_150_6.csv,0.3586988001044564,0.041375022751834585,No,,,,,,
,,,,,,,,,2_80_1_200_6.csv,0.35869885712073196,-0.0041978707645740024,No,,,,,,
,,,,,,,,,2_80_1_225_6.csv,0.3586986739084561,-0.004197871268222787,No,,,,,,
,,,,,,,,,2_120_0.75_50_6.csv,0.35846062159690895,0.17757064304234912,Yes,,,,,,
,,,,,,,,,2_120_1.5_100_8.csv,0.3375633623556259,-0.005766449249400882,No,,,,,,
,,,,,,,,,2_120_1.5_125_8.csv,0.3375633623556259,-0.005766449249400882,No,,,,,,
,,,,,,,,,2_120_1.5_50_8.csv,0.3375633623556259,-0.005766449249400882,No,,,,,,
,,,,,,,,,2_120_1.5_75_8.csv,0.3375633623556259,-0.005766449249400882,No,,,,,,
,,,,,,,,,2_120_1.5_225_8.csv,0.3375633099196112,-0.04598781871859972,No,,,,,,
,,,,,,,,,2_120_1.5_200_8.csv,0.337563279811232,-0.01804744629389255,No,,,,,,
,,,,,,,,,2_120_1.5_150_8.csv,0.3375632588070452,-0.005766448053274054,No,,,,,,
,,,,,,,,,2_120_1.5_175_8.csv,0.3375631655360574,-0.005766448320495333,No,,,,,,
,,,,,,,,,2_120_2_175_12.csv,0.33747323404261476,0.036529517743497136,No,,,,,,
,,,,,,,,,2_120_2_200_12.csv,0.3374731895245224,0.03652952211967217,No,,,,,,
,,,,,,,,,2_120_2_100_12.csv,0.3374731687472459,0.03652952723977765,No,,,,,,
,,,,,,,,,2_120_2_125_12.csv,0.3374731687472459,0.03652952723977765,No,,,,,,
,,,,,,,,,2_120_2_50_12.csv,0.3374731687472459,0.03652952723977765,No,,,,,,
,,,,,,,,,2_120_2_75_12.csv,0.3374731687472459,0.03652952723977765,No,,,,,,
,,,,,,,,,2_120_2_150_12.csv,0.33747315301777725,0.036529511202914935,No,,,,,,
,,,,,,,,,2_120_2_225_12.csv,0.3374731207540878,0.03652951673602868,No,,,,,,
,,,,,,,,,1_80_1_100_10.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_100_12.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_100_14.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_100_16.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_100_18.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_100_20.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_100_6.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_100_8.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_50_10.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_50_12.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_50_14.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_50_16.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_50_18.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_50_20.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_50_6.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_50_8.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_75_10.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
,,,,,,,,,1_80_1_75_12.csv,0.3369351025485493,-0.017723639269295408,No,,,,,,
