Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5
1_20_0.75_50_20.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_100_1.5_100_14.csv,0.4343658450112077,0.029673303218950627,1027222.25,-591760.812,1.7358740713638199,Yes,,,,,,,
1_20_0.75_50_4.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_100_1.5_50_14.csv,0.4343658450112077,0.029673303218950627,1027222.25,-591760.812,1.7358740713638199,Yes,,,,,,,
1_20_0.75_50_6.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_100_1.5_75_14.csv,0.4343658450112077,0.029673303218950627,1027222.25,-591760.812,1.7358740713638199,Yes,,,,,,,
1_20_0.75_50_8.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_120_1.25_225_12.csv,0.43381455782188866,-0.03653822553300749,544975.8670000001,-762572.438,0.7146545558731564,No,,,,,,,
3_20_0.75_50_10.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_120_1.25_225_16.csv,0.4338144111177222,-0.025429794362430164,553584.812,-656963.656,0.842641456561792,No,,,,,,,
3_20_0.75_50_12.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_120_1.25_225_18.csv,0.4338144111177222,-0.025429794362430164,553584.812,-656963.656,0.842641456561792,No,,,,,,,
3_20_0.75_50_14.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_120_1.25_225_20.csv,0.4338144111177222,-0.025429794362430164,553584.812,-656963.656,0.842641456561792,No,,,,,,,
3_20_0.75_50_16.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_120_1.25_200_12.csv,0.43381446626955894,-0.02934178464318567,600328.664,-783817.125,0.7659039906789482,No,,,,,,,
3_20_0.75_50_18.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_120_1.25_150_12.csv,0.4338144285725604,-0.004667075506946921,495832.56200000003,-542522.375,0.9139393780763421,No,,,,,,,
3_20_0.75_50_20.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_120_1.25_175_12.csv,0.4338144285725604,-0.004667075506946921,495832.56200000003,-542522.375,0.9139393780763421,No,,,,,,,
3_20_0.75_50_4.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_120_1.25_200_14.csv,0.433814388546346,-0.017744303501539396,615095.344,-682874.719,0.9007440558068163,No,,,,,,,
3_20_0.75_50_6.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_120_1.25_200_16.csv,0.43381439523120574,-0.017744303522546846,608241.8979999999,-675266.094,0.9007440228444225,No,,,,,,,
3_20_0.75_50_8.csv,0.12420066259999998,-0.027592891662399702,397362.469,-734081.406,0.5413057267929219,No,,,,,2_120_1.25_200_18.csv,0.43381439523120574,-0.017744303522546846,608241.8979999999,-675266.094,0.9007440228444225,No,,,,,,,
1_20_0.75_225_10.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_200_20.csv,0.43381439523120574,-0.017744303522546846,608241.8979999999,-675266.094,0.9007440228444225,No,,,,,,,
1_20_0.75_225_12.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_100_12.csv,0.4338144265480275,-0.0046670746744980444,621520.29,-680045.438,0.9139393565051753,No,,,,,,,
1_20_0.75_225_14.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_125_12.csv,0.4338144265480275,-0.0046670746744980444,621520.29,-680045.438,0.9139393565051753,No,,,,,,,
1_20_0.75_225_16.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_50_12.csv,0.4338144265480275,-0.0046670746744980444,621520.29,-680045.438,0.9139393565051753,No,,,,,,,
1_20_0.75_225_18.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_75_12.csv,0.4338144265480275,-0.0046670746744980444,621520.29,-680045.438,0.9139393565051753,No,,,,,,,
1_20_0.75_225_20.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_225_14.csv,0.4338143750064082,-0.025429791756190024,559822.297,-664366.001,0.8426413997064247,No,,,,,,,
1_20_0.75_225_4.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_100_14.csv,0.433814312184752,0.008607226208029221,632530.422,-594796.469,1.0634401092922425,No,,,,,,,
1_20_0.75_225_6.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_125_14.csv,0.433814312184752,0.008607226208029221,632530.422,-594796.469,1.0634401092922425,No,,,,,,,
1_20_0.75_225_8.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_50_14.csv,0.433814312184752,0.008607226208029221,632530.422,-594796.469,1.0634401092922425,No,,,,,,,
3_20_0.75_225_10.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_75_14.csv,0.433814312184752,0.008607226208029221,632530.422,-594796.469,1.0634401092922425,No,,,,,,,
3_20_0.75_225_12.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_100_16.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
3_20_0.75_225_14.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_100_18.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
3_20_0.75_225_16.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_100_20.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
3_20_0.75_225_18.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_125_16.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
3_20_0.75_225_20.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_125_18.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
3_20_0.75_225_4.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_125_20.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
3_20_0.75_225_6.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_50_16.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
3_20_0.75_225_8.csv,0.1231961876,-0.01553815519078852,490434.125,-399595.407,1.2273267320112116,No,,,,,2_120_1.25_50_18.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
2_20_0.75_75_4.csv,0.1216153,-0.006705907585864231,554158.438,-1025403.062,0.5404298646418514,No,,,,,2_120_1.25_50_20.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
2_20_1.25_100_10.csv,0.12022212499999999,-0.029033436587181473,368681.906,-851332.469,0.4330645422616907,No,,,,,2_120_1.25_75_16.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
2_20_1.25_100_12.csv,0.12022212499999999,-0.029033436587181473,368681.906,-851332.469,0.4330645422616907,No,,,,,2_120_1.25_75_18.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
2_20_1.25_100_14.csv,0.12022212499999999,-0.029033436587181473,368681.906,-851332.469,0.4330645422616907,No,,,,,2_120_1.25_75_20.csv,0.43381431790652875,0.0086072311683046,625482.672,-588169.188,1.0634400522184444,No,,,,,,,
2_20_1.25_100_16.csv,0.12022212499999999,-0.029033436587181473,368681.906,-851332.469,0.4330645422616907,No,,,,,2_120_1.25_150_16.csv,0.4338141910907335,0.008607217525609511,498993.625,-469225.875,1.0634401289144593,No,,,,,,,
2_20_1.25_100_18.csv,0.12022212499999999,-0.029033436587181473,368681.906,-851332.469,0.4330645422616907,No,,,,,2_120_1.25_150_18.csv,0.4338141910907335,0.008607217525609511,498993.625,-469225.875,1.0634401289144593,No,,,,,,,
2_20_1.25_100_20.csv,0.12022212499999999,-0.029033436587181473,368681.906,-851332.469,0.4330645422616907,No,,,,,2_120_1.25_150_20.csv,0.4338141910907335,0.008607217525609511,498993.625,-469225.875,1.0634401289144593,No,,,,,,,
2_20_1.25_100_6.csv,0.12022212499999999,-0.029033436587181473,368681.906,-851332.469,0.4330645422616907,No,,,,,2_120_1.25_175_16.csv,0.4338141910907335,0.008607217525609511,498993.625,-469225.875,1.0634401289144593,No,,,,,,,
2_20_1.25_100_8.csv,0.12022212499999999,-0.029033436587181473,368681.906,-851332.469,0.4330645422616907,No,,,,,2_120_1.25_175_18.csv,0.4338141910907335,0.008607217525609511,498993.625,-469225.875,1.0634401289144593,No,,,,,,,
1_40_0.75_75_10.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1.25_175_20.csv,0.4338141910907335,0.008607217525609511,498993.625,-469225.875,1.0634401289144593,No,,,,,,,
1_40_0.75_75_12.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1.25_150_14.csv,0.4338140318476237,0.008607222297909514,504616.032,-474512.93799999997,1.0634399856975028,No,,,,,,,
1_40_0.75_75_14.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1.25_175_14.csv,0.4338140318476237,0.008607222297909514,504616.032,-474512.93799999997,1.0634399856975028,No,,,,,,,
1_40_0.75_75_16.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_100_14.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
1_40_0.75_75_18.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_100_16.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
1_40_0.75_75_20.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_100_18.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
1_40_0.75_75_4.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_100_20.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
1_40_0.75_75_6.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_125_14.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
1_40_0.75_75_8.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_125_16.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
3_40_0.75_75_10.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_125_18.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
3_40_0.75_75_12.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_125_20.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
3_40_0.75_75_14.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_50_14.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
3_40_0.75_75_16.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_50_16.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
3_40_0.75_75_18.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_50_18.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
3_40_0.75_75_20.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_50_20.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
3_40_0.75_75_4.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_75_14.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
3_40_0.75_75_6.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_75_16.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
3_40_0.75_75_8.csv,0.11583565,0.017064531885491712,713917.938,-540562.375,1.3206948374829084,No,,,,,2_120_1_75_18.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
2_120_0.75_100_4.csv,0.1138913,-0.0069890758798122135,489534.906,-987370.0,0.49579681983450985,No,,,,,2_120_1_75_20.csv,0.43122084783369036,0.044153869616179044,776938.512,-527199.531,1.4737086554805756,No,,,,,,,
2_120_0.75_125_4.csv,0.1138913,-0.0069890758798122135,489534.906,-987370.0,0.49579681983450985,No,,,,,2_120_1_100_10.csv,0.4312207833568402,0.04415387264997016,699610.172,-474727.625,1.4737085755226484,No,,,,,,,
2_120_0.75_75_4.csv,0.1138913,-0.0069890758798122135,489534.906,-987370.0,0.49579681983450985,No,,,,,2_120_1_125_10.csv,0.4312207833568402,0.04415387264997016,699610.172,-474727.625,1.4737085755226484,No,,,,,,,
2_80_1.75_150_4.csv,0.112797075,0.011828371476939164,656482.375,-826743.187,0.7940584032898719,No,,,,,2_120_1_50_10.csv,0.4312207833568402,0.04415387264997016,699610.172,-474727.625,1.4737085755226484,No,,,,,,,
1_20_0.75_75_10.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_75_10.csv,0.4312207833568402,0.04415387264997016,699610.172,-474727.625,1.4737085755226484,No,,,,,,,
1_20_0.75_75_12.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_150_10.csv,0.4312208280043731,0.044153846105732454,560726.4839999999,-380486.75,1.473708306531042,No,,,,,,,
1_20_0.75_75_14.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_175_10.csv,0.4312208280043731,0.021235260654952667,489641.56200000003,-390663.125,1.2533600707770922,No,,,,,,,
1_20_0.75_75_16.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_200_10.csv,0.431220828344214,-0.013132141460137569,642495.875,-676767.188,0.9493602621290204,No,,,,,,,
1_20_0.75_75_18.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_150_12.csv,0.4312207835807374,0.04415386982478855,610146.5,-414021.125,1.473708618129087,No,,,,,,,
1_20_0.75_75_20.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_175_12.csv,0.4312207835807374,0.021235275326140373,532796.437,-425094.375,1.2533603555681019,No,,,,,,,
1_20_0.75_75_4.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_200_14.csv,0.43122075267146476,-0.013132145352590125,713511.282,-751570.688,0.9493601778147048,No,,,,,,,
1_20_0.75_75_6.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_200_16.csv,0.43122075267146476,-0.013132145352590125,713511.282,-751570.688,0.9493601778147048,No,,,,,,,
1_20_0.75_75_8.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_200_18.csv,0.43122075267146476,-0.013132145352590125,713511.282,-751570.688,0.9493601778147048,No,,,,,,,
3_20_0.75_75_10.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_200_20.csv,0.43122075267146476,-0.013132145352590125,713511.282,-751570.688,0.9493601778147048,No,,,,,,,
3_20_0.75_75_12.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_100_12.csv,0.4312206551877108,0.044153873034465996,761270.578,-516567.969,1.4737084443576873,No,,,,,,,
3_20_0.75_75_14.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_125_12.csv,0.4312206551877108,0.044153873034465996,761270.578,-516567.969,1.4737084443576873,No,,,,,,,
3_20_0.75_75_16.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_50_12.csv,0.4312206551877108,0.044153873034465996,761270.578,-516567.969,1.4737084443576873,No,,,,,,,
3_20_0.75_75_18.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_75_12.csv,0.4312206551877108,0.044153873034465996,761270.578,-516567.969,1.4737084443576873,No,,,,,,,
3_20_0.75_75_20.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_225_10.csv,0.43122078900556793,-0.013132146686215056,623387.586,-656639.719,0.9493601559000423,No,,,,,,,
3_20_0.75_75_4.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_200_12.csv,0.4312206778319191,-0.013132151007437384,699122.484,-736414.531,0.9493599794271307,No,,,,,,,
3_20_0.75_75_6.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_150_14.csv,0.4312207317316935,0.04415387377485109,622703.907,-422542.125,1.4737084663452193,No,,,,,,,
3_20_0.75_75_8.csv,0.11256545,-0.015152378485849924,444424.5,-678343.75,0.6551611922421339,No,,,,,2_120_1_150_16.csv,0.4312207317316935,0.04415387377485109,622703.907,-422542.125,1.4737084663452193,No,,,,,,,
2_20_1.5_150_10.csv,0.11199614999999999,-0.010359406678576,479178.375,-576416.125,0.8313063327296751,No,,,,,2_120_1_150_18.csv,0.4312207317316935,0.04415387377485109,622703.907,-422542.125,1.4737084663452193,No,,,,,,,
2_20_1.5_150_12.csv,0.11199614999999999,-0.010359406678576,479178.375,-576416.125,0.8313063327296751,No,,,,,2_120_1_150_20.csv,0.4312207317316935,0.04415387377485109,622703.907,-422542.125,1.4737084663452193,No,,,,,,,
2_20_1.5_150_14.csv,0.11199614999999999,-0.010359406678576,479178.375,-576416.125,0.8313063327296751,No,,,,,2_120_1_175_14.csv,0.4312207317316935,0.021235261827273706,543761.844,-433843.31299999997,1.2533599751484474,No,,,,,,,
2_20_1.5_150_16.csv,0.11199614999999999,-0.010359406678576,479178.375,-576416.125,0.8313063327296751,No,,,,,2_120_1_175_16.csv,0.4312207317316935,0.021235261827273706,543761.844,-433843.31299999997,1.2533599751484474,No,,,,,,,
2_20_1.5_150_18.csv,0.11199614999999999,-0.010359406678576,479178.375,-576416.125,0.8313063327296751,No,,,,,2_120_1_175_18.csv,0.4312207317316935,0.021235261827273706,543761.844,-433843.31299999997,1.2533599751484474,No,,,,,,,
2_20_1.5_150_20.csv,0.11199614999999999,-0.010359406678576,479178.375,-576416.125,0.8313063327296751,No,,,,,2_120_1_175_20.csv,0.4312207317316935,0.021235261827273706,543761.844,-433843.31299999997,1.2533599751484474,No,,,,,,,
2_20_1.5_150_6.csv,0.11199614999999999,-0.010359406678576,479178.375,-576416.125,0.8313063327296751,No,,,,,2_120_1_225_14.csv,0.4312206856679169,-0.013132147514384188,692290.9920000001,-729218.563,0.9493600782074443,No,,,,,,,
2_20_1.5_150_8.csv,0.11199614999999999,-0.010359406678576,479178.375,-576416.125,0.8313063327296751,No,,,,,2_120_1_225_16.csv,0.4312206856679169,-0.013132147514384188,692290.9920000001,-729218.563,0.9493600782074443,No,,,,,,,
2_20_1.5_150_4.csv,0.111650125,-0.010224293925760498,478590.56299999997,-584087.063,0.8193822348022113,No,,,,,2_120_1_225_18.csv,0.4312206856679169,-0.013132147514384188,692290.9920000001,-729218.563,0.9493600782074443,No,,,,,,,
2_20_0.75_200_10.csv,0.1090391876,-0.024326951343564815,357246.406,-544804.282,0.6557334767790978,No,,,,,2_120_1_225_20.csv,0.4312206856679169,-0.013132147514384188,692290.9920000001,-729218.563,0.9493600782074443,No,,,,,,,
2_20_0.75_200_12.csv,0.1090391876,-0.024326951343564815,357246.406,-544804.282,0.6557334767790978,No,,,,,2_120_1_225_12.csv,0.4312206120656993,-0.013132145950133296,678330.141,-714513.062,0.9493600286344379,No,,,,,,,
2_20_0.75_200_14.csv,0.1090391876,-0.024326951343564815,357246.406,-544804.282,0.6557334767790978,No,,,,,2_120_1_150_8.csv,0.42959656753322595,0.0441538853986197,614512.282,-417361.125,1.4723754686064736,No,,,,,,,
2_20_0.75_200_16.csv,0.1090391876,-0.024326951343564815,357246.406,-544804.282,0.6557334767790978,No,,,,,2_120_1_175_8.csv,0.42959656753322595,0.021235271781432218,536538.188,-428523.75,1.2520617305341886,No,,,,,,,
2_20_0.75_200_18.csv,0.1090391876,-0.024326951343564815,357246.406,-544804.282,0.6557334767790978,No,,,,,2_120_1_100_8.csv,0.4295966572716161,0.04415387816459616,766717.969,-520735.31299999997,1.4723756001544688,No,,,,,,,
2_20_0.75_200_20.csv,0.1090391876,-0.024326951343564815,357246.406,-544804.282,0.6557334767790978,No,,,,,2_120_1_125_8.csv,0.4295966572716161,0.04415387816459616,766717.969,-520735.31299999997,1.4723756001544688,No,,,,,,,
2_20_0.75_200_4.csv,0.1090391876,-0.009931899911582606,468462.281,-518575.93799999997,0.9033629342825391,No,,,,,2_120_1_50_8.csv,0.4295966572716161,0.04415387816459616,766717.969,-520735.31299999997,1.4723756001544688,No,,,,,,,
2_20_0.75_200_6.csv,0.1090391876,-0.024326951343564815,357246.406,-544804.282,0.6557334767790978,No,,,,,2_120_1_75_8.csv,0.4295966572716161,0.04415387816459616,766717.969,-520735.31299999997,1.4723756001544688,No,,,,,,,
2_20_0.75_200_8.csv,0.1090391876,-0.024326951343564815,357246.406,-544804.282,0.6557334767790978,No,,,,,2_120_1_200_8.csv,0.42959631801877224,-0.013132155278306166,703829.3829999999,-742355.328,0.9481030935633022,No,,,,,,,
2_20_0.75_225_10.csv,0.10878322499999998,-0.029088440539475548,319365.563,-567094.562,0.5631610394458341,No,,,,,2_120_1_225_8.csv,0.4295962896869814,-0.013132153107180711,682897.105,-720277.219,0.9481031566541881,No,,,,,,,
2_20_0.75_225_12.csv,0.10878322499999998,-0.029088440539475548,319365.563,-567094.562,0.5631610394458341,No,,,,,2_120_1.75_175_16.csv,0.4292930984607421,0.01742561933791133,1033423.0,-827960.282,1.2481552828883162,No,,,,,,,
2_20_0.75_225_14.csv,0.10878322499999998,-0.029088440539475548,319365.563,-567094.562,0.5631610394458341,No,,,,,2_120_1.75_200_16.csv,0.4292930984607421,0.01742561933791133,1033423.0,-827960.282,1.2481552828883162,No,,,,,,,
2_20_0.75_225_16.csv,0.10878322499999998,-0.029088440539475548,319365.563,-567094.562,0.5631610394458341,No,,,,,2_120_1.75_100_16.csv,0.42929309893372836,0.017425624282603382,1295383.688,-1037838.391,1.2481554924479568,No,,,,,,,
2_20_0.75_225_18.csv,0.10878322499999998,-0.029088440539475548,319365.563,-567094.562,0.5631610394458341,No,,,,,2_120_1.75_125_16.csv,0.42929309893372836,0.017425624282603382,1295383.688,-1037838.391,1.2481554924479568,No,,,,,,,
2_20_0.75_225_20.csv,0.10878322499999998,-0.029088440539475548,319365.563,-567094.562,0.5631610394458341,No,,,,,2_120_1.75_50_16.csv,0.42929309893372836,0.017425624282603382,1295383.688,-1037838.391,1.2481554924479568,No,,,,,,,
2_20_0.75_225_4.csv,0.10878322499999998,-0.015083550863230993,427477.43799999997,-546771.187,0.7818214422480165,No,,,,,2_120_1.75_75_16.csv,0.42929309893372836,0.017425624282603382,1295383.688,-1037838.391,1.2481554924479568,No,,,,,,,
2_20_0.75_225_6.csv,0.10878322499999998,-0.029088440539475548,319365.563,-567094.562,0.5631610394458341,No,,,,,2_120_1.75_150_16.csv,0.4292930837097312,0.017425630584963752,1210902.25,-970153.454,1.2481553768709255,No,,,,,,,
2_20_0.75_225_8.csv,0.10878322499999998,-0.029088440539475548,319365.563,-567094.562,0.5631610394458341,No,,,,,2_120_1.75_225_16.csv,0.4292931089084095,-0.007475715507492949,898509.438,-910671.3990000001,0.9866450609809916,No,,,,,,,
1_120_1.75_100_10.csv,0.10873435000000001,-0.001118623437916772,535037.813,-516038.844,1.0368169358196608,No,,,,,2_120_1.5_225_10.csv,0.4077311964880387,-0.025610998686321794,564821.055,-514971.875,1.096799810669272,No,,,,,,,
1_120_1.75_100_12.csv,0.10873435000000001,-0.001118623437916772,535037.813,-516038.844,1.0368169358196608,No,,,,,2_120_1.5_150_10.csv,0.40773116531104675,0.019931924718002616,770205.407,-424119.953,1.8160084229755633,Yes,,,,,,,
1_120_1.75_100_14.csv,0.10873435000000001,-0.001118623437916772,535037.813,-516038.844,1.0368169358196608,No,,,,,2_120_1.5_175_10.csv,0.4077311302012097,0.019931927182768514,651602.164,-358810.219,1.8160078211150392,Yes,,,,,,,
1_120_1.75_100_16.csv,0.10873435000000001,-0.001118623437916772,535037.813,-516038.844,1.0368169358196608,No,,,,,2_120_1.5_100_10.csv,0.4077311163480278,0.01993192757826032,816775.7509999999,-449764.406,1.8160079812985466,Yes,,,,,,,
1_120_1.75_100_18.csv,0.10873435000000001,-0.001118623437916772,535037.813,-516038.844,1.0368169358196608,No,,,,,2_120_1.5_125_10.csv,0.4077311163480278,0.01993192757826032,816775.7509999999,-449764.406,1.8160079812985466,Yes,,,,,,,
1_120_1.75_100_20.csv,0.10873435000000001,-0.001118623437916772,535037.813,-516038.844,1.0368169358196608,No,,,,,2_120_1.5_50_10.csv,0.4077311163480278,0.01993192757826032,816775.7509999999,-449764.406,1.8160079812985466,Yes,,,,,,,
1_120_1.75_100_4.csv,0.10873435000000001,-0.001118623437916772,535037.813,-516038.844,1.0368169358196608,No,,,,,2_120_1.5_75_10.csv,0.4077311163480278,0.01993192757826032,816775.7509999999,-449764.406,1.8160079812985466,Yes,,,,,,,
