AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.25_50_4.csv,Y,Yes,0.999141261814913,Y,No,-0.21443736121812823,N,,,Y,No,-0.25529844591052053,N,Y,No,-0.5318389665824026,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_60_1.25_50_6.csv,Y,Yes,0.9235233572146215,Y,No,0.11467989066258054,N,,,Y,No,-0.2000235953518648,N,Y,No,-0.08967943370884325,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_60_1.25_75_6.csv,Y,Yes,0.9379393112853278,Y,No,0.11468018148018345,N,,,Y,No,-0.20002369737864995,N,Y,No,-0.08967935409014574,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_1_100_4.csv,Y,Yes,1.4068859237652944,Y,No,0.2085530429778402,N,,,Y,No,-0.33340211243099194,N,N,,,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_60_1.25_50_4.csv,Y,Yes,1.2324333299350818,Y,No,0.17880738457793155,N,,,Y,No,-0.16041898529736107,N,Y,No,-0.18488070509142523,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_1.75_50_10.csv,Y,Yes,1.66767178639533,Y,No,0.29992479440763486,Y,Yes,1.555517716044694,Y,No,-0.7585627365876657,N,Y,No,-0.1661247346981316,N,,,N,,,N,5,2,0.5555555555555556,0.4
2_60_0.75_50_4.csv,Y,Yes,0.962892094932701,Y,No,-0.011476659534380183,N,,,Y,No,-0.2272317490659906,N,Y,No,0.42221981784087664,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_60_1.25_75_4.csv,Y,Yes,1.2519140786557013,Y,No,0.17880725724874216,N,,,Y,No,-0.160418958508606,N,Y,No,-0.18488068295904023,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_1.75_75_10.csv,Y,Yes,1.6941646920865474,Y,No,0.24808037587313897,Y,Yes,2.4086767606319253,Y,No,-0.6642862655781513,N,Y,No,-0.25887447363152516,N,,,N,,,N,5,2,0.5555555555555556,0.4
2_40_1_75_6.csv,Y,Yes,1.1094331383536793,Y,No,0.2686150940226853,N,,,Y,No,-0.23590909639698884,N,Y,No,-0.7052433000279906,N,,,N,,,N,4,1,0.4444444444444444,0.25
